SEBI REPORT For Trade date 13-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Camlin Fine Sciences Ltd,INE052I01032,1097,2.32
BEST AGROLIFE LIMITED,INE052T01013,1221,4.58
Indian Hotels Co. Ltd,INE053A01029,89391,682.75
Indian Railway Finance Corporation,INE053F01010,1491854,2076.94
"V.I.P. Industries Ltd.,",INE054A01027,11564,53.28
Waterbase Limited,INE054C01015,12460,6.37
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,10118,208.51
Cyient DLM Limited,INE055S01018,33141,158.29
Refex Industries Limited,INE056I01025,9907,37.09
Sanofi India Ltd,INE058A01010,748,39.52
"Cipla Ltd.,",INE059A01026,4415,68.78
La Opala RG Ltd.,INE059D01020,11631,29.63
Hindware Home Innovation Limited,INE05AN01011,2092,6.12
Ratnaveer Precision Engineering Limited,INE05CZ01011,10021,16.05
Indogulf Cropsciences Limited,INE05J901018,1636,1.84
Likhitha Infrastructure Limited,INE060901027,4165,12.83
Navneet Education Limited,INE060A01024,14412,21.31
FORTIS HEALTHCARE LIMITED,INE061F01013,6824,61.57
"State Bank Of India,",INE062A01020,100883,833.79
Pondy Oxides & Chemicals Limited,INE063E01053,6000,74.14
Equitas Small Finance Bank Limited,INE063P01018,301512,193.91
Trident Ltd.,INE064C01022,766868,238.78
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7701,7.80
Indegene Limited,INE065X01017,12865,75.02
Eicher Motors Ltd.,INE066A01021,2906,193.64
Hindustan Aeronautics Limited,INE066F01020,83977,3986.81
Wonderla Holidays Limited,INE066O01014,11403,74.95
Inox Wind Limited,INE066P01011,451895,771.14
CG Power and Industrial Solutions Limited,INE067A01029,62636,462.89
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2772,7.88
Gland Pharma Limited,INE068V01023,3586,67.38
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,528919,575.32
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1011,2.66
INDIQUBE SPACES LIMITED,INE06ST01018,1353,3.19
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3672,5.90
Gem Aromatics Limited,INE06XZ01023,200,0.49
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2031,4.59
SHREE CEMENT,INE070A01015,83,24.46
Jai Corp Limited,INE070D01027,35269,57.99
INSECTCID,INE070I01018,770,7.24
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,2046,37.61
Associated Alcohols & Breweries Ltd,INE073G01016,2185,23.24
Sona BLW Precision Forgings Limited,INE073K01018,80865,379.85
Praj Industries Ltd.,INE074A01025,131274,558.74
Paramount Communications Ltd.,INE074B01023,98458,50.02
WIPRO LTD.,INE075A01022,173093,444.89
G M BREWERIE,INE075D01018,3060,24.33
HealthCare Global Enterprises Limited,INE075I01017,3835,25.48
SIYAR SILK M,INE076B01028,1332,10.61
GOCL Corporation Limited ,INE077F01035,907,3.44
Vikram Solar Limited,INE078V01014,4280,13.84
Ambuja Cements Ltd.,INE079A01024,53038,314.13
Gateway Distriparks Limited,INE079J01017,134968,91.79
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,57946,226.98
Easy Trip Planners Limited,INE07O001026,1702135,216.52
NDR Auto Components Limited,INE07OG01012,529,4.90
Supriya Lifescience Limited,INE07RO01027,5210,36.03
Restaurant Brands Asia Limited,INE07T201019,112125,92.00
IRM ENERGY LIMITED,INE07U701015,6576,23.16
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2727,535.79
LLOYDS ENTERPRISES LIMITED,INE080I01025,3066296,2364.94
TATA IORN AN,INE081A01020,335725,529.05
"Kopran Ltd.,",INE082A01010,3071,5.42
Morepen Laboratories Ltd.,INE083A01026,406089,238.10
Themis Medicare Ltd.,INE083B01024,5590,7.41
BANK OF INDI,INE084A01016,470933,566.67
Amanta Healthcare Limited,INE084K01015,247,0.33
CHAMBAL FERT,INE085A01013,86571,481.68
Thangamayil Jewellery Limited,INE085J01014,330,6.81
"Electrosteel Castings Ltd.,",INE086A01029,256533,271.29
KESORAM IND,INE087A01019,3040,0.17
Shree Renuka Sugars Ltd.,INE087H01022,953275,333.75
Paradeep Phosphates Limited,INE088F01024,315691,611.25
DR.REDDY'S L,INE089A01031,9860,126.04
Sterlite Technologies Limited.,INE089C01029,19994,24.08
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,4199,3.62
Krsnaa Diagnostics Limited,INE08LI01020,3439,31.80
M & B ENGINEERING LIMITED,INE08N601015,3776,15.60
SANSTAR LIMITED,INE08NE01025,3458,3.65
Samhi Hotels Limited,INE08U801020,67524,145.83
Greenpanel Industries Limited,INE08ZM01014,2884,9.77
Scoda Tubes Limited,INE090501011,10310,20.12
ICICI Bank Ltd.,INE090A01021,51769,720.22
Jai Balaji Industries Limited,INE091G01026,73578,76.73
TATA CHEMICA,INE092A01019,27967,259.35
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,827850,586.75
Hexaware Technologies Limited,INE093A01041,10897,82.31
OBEROI REALTY LIMITED,INE093I01010,7196,122.58
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,211408,147.09
HINDUSTAN PE,INE094A01015,62388,269.99
Kolte-Patil Developers Ltd,INE094I01018,6564,25.59
UTI Asset Management Company Limited,INE094J01016,5358,73.36
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,90508,762.64
NBCC (India) Limited,INE095N01031,551778,628.77
NUCLEU SOF E,INE096B01018,1201,13.93
Amrutanjan Health Care Limited,INE098F01031,1113,8.78
Mishra Dhatu Nigam Limited,INE099Z01011,63795,265.45
Aarti Surfactants Limited,INE09EO01013,6,0.03
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,1837,70.09
Indigo Paints Limited,INE09VQ01012,2432,27.71
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7365,35.83
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,118394,159.08
Ceigall India Limited,INE0AG901020,8606,23.10
Hemisphere Properties India Limited,INE0AJG01018,59241,94.92
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,27281,579.40
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1478,6.85
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1032,1.98
Bansal Wire Industries Limited,INE0B9K01025,799,3.11
Go Fashion (India) Limited,INE0BJS01011,3517,29.66
Premier Energies Limited,INE0BS701011,406016,4245.60
C.E. Info Systems Limited,INE0BV301023,6291,114.69
Aether Industries Limited,INE0BWX01014,16063,122.42
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3590,7.55
Jubilant Ingrevia Limited,INE0BY001018,10218,75.82
Oswal Pumps Limited,INE0BYP01024,13441,107.98
Mukka Proteins Limited,INE0CG401037,30985,13.81
Max India Limited,INE0CG601016,106,0.25
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1112,26.84
Western Carriers (India) Limited,INE0CJF01024,42915,57.12
RateGain Travel Technologies Limited,INE0CLI01024,220025,684.15
Meghmani Organics Limited,INE0CT101020,300256,259.74
GMR Power and Urban Infra Limited,INE0CU601026,75975,92.09
Anthem Biosciences Limited,INE0CZ201020,7216,58.86
Sigachi Industries Limited,INE0D0K01022,199700,97.68
India Pesticides Limited,INE0D6701023,26180,56.68
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,161483,662.26
PIRAMAL PHARMA LIMITED,INE0DK501011,219882,466.22
Fairchem Organics Limited,INE0DNW01011,1224,13.99
INNOVA CAPTAB LIMITED,INE0DUT01020,1024,9.13
Syrma SGS Technology Limited,INE0DYJ01015,39181,292.56
HMA Agro Industries Limited,INE0ECP01024,121,0.04
TARC LIMITED,INE0EK901012,6433,11.04
Network People Services Technologies Limited,INE0FFK01017,1386,28.70
Deep Industries Limited,INE0FHS01024,5576,28.69
Motisons Jewellers Limited,INE0FRK01020,256142,52.10
Motherson Sumi Wiring India Limited,INE0FS801015,502882,228.38
EPACK Durable Limited,INE0G5901015,1225000,4764.51
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,3758,41.45
HP Adhesives Limited,INE0GSL01024,676,0.41
ALL TIME PLASTICS LIMITED,INE0GV601021,2958,7.94
Windlas Biotech Limited,INE0H5O01029,1142,11.07
ArisInfra Solutions Limited,INE0H9P01028,800,1.27
One Mobikwik Systems Limited,INE0HLU01028,44152,128.77
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3851,11.69
Le Travenues Technology Limited,INE0HV901016,15246,44.12
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,21132,102.71
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,2139,5.78
Veranda Learning Solutions Limited,INE0IQ001011,1070,2.43
Data Patterns (India) Limited,INE0IX101010,13418,362.64
Rashi Peripherals Limited,INE0J1F01024,9382,27.93
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,98020,842.97
Honasa Consumer Limited,INE0J5401028,11633,33.80
Jeena Sikho Lifecare Limited,INE0J5801029,1826,14.83
Venus Pipes & Tubes Limited,INE0JA001018,7724,111.33
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,4968,35.99
Sanathan Textiles Limited,INE0JPD01013,115,0.55
YATRA ONLINE LIMITED,INE0JR601024,11964,19.01
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1201323,5331.79
Garuda Construction and Engineering Limited,INE0JVO01026,5267,10.73
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,22087,160.02
Eureka Forbes Limited,INE0KCE01017,99391,517.00
Signpost India Limited,INE0KGZ01021,0,0.00
DCX Systems Limited,INE0KL801015,105109,291.41
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,907,1.89
Bajel Projects Limited,INE0KQN01018,37,0.08
Gopal Snacks Limited,INE0L9R01028,18655,69.23
Avalon Technologies Limited,INE0LCL01028,3649,35.86
Ather Energy Limited,INE0LEZ01016,11695,71.13
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,66730,173.62
Cello World Limited,INE0LMW01024,12852,78.66
IKIO Technologies Limited,INE0LOJ01019,5125,14.49
Aarti Pharmalabs Limited,INE0LRU01027,10966,98.36
Quadrant Future Tek Limited,INE0LRY01011,22476,100.29
Ola Electric Mobility Limited,INE0LXG01040,109842,68.61
REDTAPE Limited,INE0LXT01019,24305,36.19
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,8568,15.47
J.G.Chemicals Limited,INE0MB501011,2508,11.74
REGAAL RESOURCES LIMITED,INE0MHO01029,770,0.68
Pyramid Technoplast Limited,INE0MIS01010,75,0.16
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,6601,35.53
BLS E-Services Limited,INE0NLT01010,1411,2.45
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,522426,233.28
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,9349,348.82
Transindia Real Estate Limited,INE0O3901029,100,0.04
Kross Limited,INE0O6601022,33016,67.52
Indef Manufacturing Limited,INE0O9T01021,525,2.14
JNK India Limited,INE0OAF01028,386,1.24
Rossell Techsys Limited,INE0OJW01016,2296,17.24
NTPC GREEN ENERGY LIMITED,INE0ONG01011,491412,515.48
Deepak Builders and Engineers India Limited,INE0OPA01019,1245,1.96
EMS LIMITED,INE0OV601013,23116,139.46
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34082,18.38
RBZ Jewellers Limited,INE0PEQ01016,705,1.04
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,101,0.47
Orient Technologies Limited,INE0PPK01015,8758,35.25
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.15
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,3942,12.04
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,23784,198.80
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2430,42.02
International Gemmological Institute India Limited,INE0Q9301021,14406,57.51
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,36769,64.98
Denta Water and Infra Solutions Limited,INE0R4L01018,2479,10.72
SRM CONTRACTORS LIMITED,INE0R6Z01013,2321,12.48
PATEL RETAIL LIMITED,INE0R8B01010,51,0.12
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3805,24.80
Gala Precision Engineering Limited,INE0RE001014,226,2.12
Tolins Tyres Limited,INE0RWQ01014,1956,3.39
Stallion India Fluorochemicals Limited,INE0RYC01010,6705,16.40
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,4050,2.49
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,54718,164.45
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,3718,32.21
MAMATA MACHINERY LIMITED,INE0TO701015,20664,99.61
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,347,3.50
Bluspring Enterprises Limited,INE0U4101014,19965,16.51
Digitide Solutions Limited,INE0U4701011,20733,45.00
BlackBuck Limited,INE0UIZ01018,5699,38.36
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,600,0.43
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14361,376.93
CARRARO INDIA LIMITED,INE0V7W01012,539,2.34
Sri Lotus Developers and Realty Limited,INE0V9Q01010,101919,198.08
Sagility Limited,INE0W2G01015,377730,170.35
Laxmi Dental Limited,INE0WO601020,7188,25.56
ATUL LTD.,INE100A01010,2311,152.69
Mahindra & Mahindra Ltd.,INE101A01026,25209,880.70
Granules India Ltd.,INE101D01020,424241,2047.79
Afcons Infrastructure Limited,INE101I01011,9025,41.69
HLV LIMITED,INE102A01024,37824,5.32
Choice International Ltd,INE102B01014,18007,131.69
Godrej Consumer Products Ltd.,INE102D01028,13519,168.47
Allied Digital Services Limited,INE102I01027,21889,44.93
MANGALORE RE,INE103A01014,134860,208.79
SMC Global Securities Limited,INE103C01036,736,1.05
TRAVEL FOOD SERVICES LIMITED,INE103V01028,248,3.34
TVS Holdings Limited,INE105A01035,358,47.03
RPG Life Sciences Limited,INE105J01010,405,10.12
HI-TECH PIPES LIMITED,INE106T01025,147032,165.98
TAMILNADU NE,INE107A01015,19153,33.53
Awfis Space Solutions Limited,INE108V01019,9701,62.77
SHIPPING COR,INE109A01011,173392,404.25
ARMAN FIN,INE109C01017,429,6.38
"BPL Ltd.,",INE110A01019,78,0.07
CONTAIN CORP,INE111A01025,73946,447.55
FINANC TECHN,INE111B01023,1501,14.53
PDS LIMITED,INE111Q01021,3677,13.21
Metropolis Healthcare Limited,INE112L01020,2445,51.21
GUJ NARMADA,INE113A01013,47685,258.98
STEEL AUTHOR,INE114A01011,460703,623.25
Lic Housing Finance Ltd.,INE115A01026,101290,552.79
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7182,113.50
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11420,669.16
BAJ HOLD INV,INE118A01012,1113,144.89
Nuvoco Vistas Corporation Limited,INE118D01016,4855,19.50
Balrampur Chini Mills Ltd.,INE119A01028,17208,90.82
Carborundum Universal Ltd.,INE120A01034,3406,34.97
CHOL INV FN,INE121A01024,7099,110.89
JSW Energy Limited,INE121E01018,76285,414.84
INDUS TOWERS LIMITED,INE121J01017,79927,292.15
"MMTC Ltd.,",INE123F01029,49186,37.45
SBI Life Insurance Company Limited,INE123W01016,3150,55.04
DELTA CORP,INE124G01033,355520,339.51
"E.I.D. Parry (India) Ltd.,",INE126A01031,3645,38.48
APOLLO PIPES LIMITED,INE126J01016,7969,32.56
HDFC Asset Management Company Limited,INE127D01025,6942,394.85
Goodluck India Limited,INE127I01024,6407,63.57
K.P. Energy Limited,INE127T01021,35446,147.94
Eveready Industries India Ltd.,INE128A01029,18526,66.84
Five-Star Business Finance Ltd.,INE128S01021,65936,370.74
Archean Chemical Industries Limited,INE128X01021,3658,25.14
GAIL INDIA,INE129A01019,309399,574.03
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,22286,25.72
Gujarat Mineral Development Corpora,INE131A01031,134578,657.48
Relaxo Footwears Ltd.,INE131B01039,14535,70.36
DISA INDIA,INE131C01011,1,0.15
Aurionpro Solutions Ltd.,INE132H01018,2918,36.79
Akzo Nobel India Limited,INE133A01011,598,21.97
TILAKNAG IND,INE133E01013,42381,201.00
IFGL Refractories Limited,INE133Y01011,93,0.27
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,180,0.25
Power Finance Corporation Ltd,INE134E01011,258501,1087.91
Cyient Limited,INE136B01020,22581,292.90
Neogen Chemicals Limited,INE136S01016,2090,33.07
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,35006,400.22
"National Aluminium Co. Ltd.,",INE139A01034,149735,319.78
UCAL LIMITED,INE139B01016,200,0.28
FUSION FINANCE LIMITED,INE139R01012,25883,50.44
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,71646,533.05
Sula Vineyards Limited,INE142Q01026,69968,214.53
Orient Electric Limited,INE142Z01019,6469,14.39
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,10606,24.56
Tarsons Products Limited,INE144Z01023,1102995,3889.91
Kirloskar Oil Engines Limited,INE146L01010,8633,79.82
SOUTH PETRO,INE147A01011,49028,50.79
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,506444,719.59
Delhivery Limited,INE148O01028,48074,219.80
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2517,46.16
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,60980,113.82
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,105485,154.84
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4761,99.86
LUX Industries Limited,INE150G01020,3820,56.79
TATA COMM,INE151A01013,9917,178.80
Shaily Engineering Plastics Ltd.,INE151G01028,1702,39.72
Thermax Ltd.,INE152A01029,3121,109.53
ALLCARGO GATI LIMITED,INE152B01027,29611,22.26
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,32381,200.37
MAHANAG TELE,INE153A01019,162667,71.59
BLS International Services Ltd,INE153T01027,91448,337.88
ITC Ltd,INE154A01025,312335,1253.59
Tata Motors Ltd.,INE155A01022,236865,1675.31
New Delhi Television Limited,INE155G01029,100,0.12
Hero Motocorp Limited,INE158A01026,5252,270.71
EIMCO ELEC I,INE158B01016,1050,22.06
