SEBI REPORT For Trade date 09-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,11684,104.07
JSW SL,INE019A01038,16322,190.13
Himadri Speciality Chemical Ltd.,INE019C01026,61669,306.23
STANLEY LIFESTYLES LIMITED,INE01A001028,1749,4.64
Antony Waste Handling Cell Limited,INE01BK01022,3975,22.55
Vishal Mega Mart Limited,INE01EA01019,323563,457.30
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,9945,29.48
Sky Gold And Diamonds Limited,INE01IU01018,16380,57.32
eMudhra Limited,INE01QM01018,8078,53.49
Vikran Engineering Limited,INE01R501028,509799,513.45
Canara HSBC Life Insurance Company Limited,INE01TY01017,3131,4.46
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,528371,2048.89
Asian Paints Ltd.,INE021A01026,11666,327.38
Dodla Dairy Limited,INE021O01019,643,8.48
ASIAN GRANITO INDIA LIMITED,INE022I01019,11567,8.25
Indian Energy Exchange Limited,INE022Q01020,184671,290.13
Nalwa Sons Investment Ltd,INE023A01030,45,2.92
Aeroflex Industries Limited,INE024001021,68903,131.86
SHILCHAR TEC,INE024F01011,2170,82.14
GRAVITA INDIA LIMITED,INE024L01027,15196,279.26
Goldiam International Ltd.,INE025B01025,57458,232.71
Artemis Medicare Services Limited,INE025R01021,2440,7.51
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,123470,246.43
RASHTRIYA CH,INE027A01015,259191,423.54
Max Healthcare Institute Limited,INE027H01010,31959,366.63
Bank Of Baroda,INE028A01039,116903,334.43
BHARAT PETRO,INE029A01011,80621,290.52
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2739,17.29
Raymond Lifestyle Limited,INE02ID01020,10676,127.87
Azad Engineering Limited,INE02IJ01035,20783,360.56
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,15714,42.86
Borosil Limited,INE02PY01013,6750,23.03
Brainbees Solutions Limited,INE02RE01045,45251,160.54
WONDER ELECTRICALS LIMITED,INE02WG01024,13853,23.36
Electronics Mart India Limited,INE02YR01019,61351,85.65
"Hindustan Unilever Ltd.,",INE030A01027,12831,318.88
Housing &Urban Development Corporation Ltd.,INE031A01017,437516,1038.45
Ajanta Pharma Ltd.,INE031B01049,1922,54.41
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,947457,1238.86
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,15613,50.57
Arvind SmartSpaces Limited,INE034S01021,4231,29.61
SOTL,INE035D01020,1212,5.54
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,8349,11.11
KARUR VYSYA,INE036D01028,18450,43.82
Concord Enviro Systems Limited,INE037Z01029,814,4.36
Hindalco Industries Ltd.,INE038A01020,40415,351.60
T.V.Today Network Limited,INE038F01029,232,0.46
IFCI LTD,INE039A01010,580493,339.14
"Jamna Auto Industries Ltd.,",INE039C01032,66928,74.19
JASH ENGINEERING LIMITED,INE039O01029,8328,42.05
Max Estates Limited,INE03EI01018,3590,16.75
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,6753,24.26
Brigade Hotel Ventures Limited,INE03NU01014,2478,2.13
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,3261,30.39
Cohance Lifesciences Limited,INE03QK01018,14027,98.56
Chemcon Speciality Chemicals Limited,INE03YM01018,299,0.68
HDFC Bank Ltd.,INE040A01034,154225,1526.73
Mayur Uniquoters ltd.,INE040D01038,279,1.63
SUZLON ENERGY LTD.,INE040H01021,6927420,4105.18
"Dhampur Sugar Mills Ltd.,",INE041A01016,44896,64.71
Escorts Kubota Limited,INE042A01014,3567,133.15
Vijaya Diagnostic Centre Limited,INE043W01024,1114,11.49
Sun Pharmaceutical Industries Ltd.,INE044A01036,15932,266.60
Paras Defence and Space Technologies Limited,INE045601023,34345,248.76
ADOR WELDING,INE045A01017,650,7.17
Nelco Ltd,INE045B01015,12059,103.10
Fineotex Chemical Limited,INE045J01034,129269,38.51
Reliance Industrial Infrastructure,INE046A01015,6137,57.05
Muthoot Microfin Limited,INE046W01019,6046,10.44
GRASIM INDUS,INE047A01021,3073,87.62
JAGSONPAL PH,INE048B01035,4702,11.37
Navin Fluorent International Ltd,INE048G01026,1505,85.02
"Himatsingka Seide Ltd.,",INE049A01027,61828,82.82
Wockhardt Ltd,INE049B01025,75235,1080.49
SBC EXPORTS LIMITED,INE04AK01028,415352,102.58
KPIT Technologies Ltd,INE04I401011,23725,307.07
ETHOS LIMITED,INE04TZ01018,492,14.02
Seshaasai Technologies Limited,INE04VU01023,1708,5.24
Prakash Pipes Limited,INE050001010,4256,18.11
Elin Electronics Limited,INE050401020,1747,3.81
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3498,66.18
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6689,92.69
Rane (Madras)  Ltd.,INE050H01012,2260,18.00
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,2547,7.43
Camlin Fine Sciences Ltd,INE052I01032,9213,15.89
BEST AGROLIFE LIMITED,INE052T01013,2771,11.92
Indian Hotels Co. Ltd,INE053A01029,78516,580.92
Indian Railway Finance Corporation,INE053F01010,1694668,2298.34
"V.I.P. Industries Ltd.,",INE054A01027,15545,68.19
Waterbase Limited,INE054C01015,14700,7.43
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6954,149.25
Cyient DLM Limited,INE055S01018,29284,137.32
IVALUE INFOSOLUTIONS LIMITED,INE056801025,288,0.81
Refex Industries Limited,INE056I01025,21718,67.38
Sanofi India Ltd,INE058A01010,622,30.86
"Cipla Ltd.,",INE059A01026,17723,270.91
La Opala RG Ltd.,INE059D01020,5882,14.69
Hindware Home Innovation Limited,INE05AN01011,4084,13.29
Ratnaveer Precision Engineering Limited,INE05CZ01011,12716,20.33
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,9492,13.56
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,14567,137.64
"State Bank Of India,",INE062A01020,55544,500.99
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,1988,25.75
Equitas Small Finance Bank Limited,INE063P01018,158385,101.36
TIMES GROUP,INE064A01026,493353,1671.15
Trident Ltd.,INE064C01022,772605,230.29
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6651,6.54
Indegene Limited,INE065X01017,9854,56.32
Eicher Motors Ltd.,INE066A01021,1621,109.02
Hindustan Aeronautics Limited,INE066F01020,91172,4284.38
Wonderla Holidays Limited,INE066O01014,11438,74.93
Inox Wind Limited,INE066P01011,523476,834.85
CG Power and Industrial Solutions Limited,INE067A01029,86921,609.51
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25893,66.63
Gland Pharma Limited,INE068V01023,11587,204.89
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,20964,28.06
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1486,3.40
INDIQUBE SPACES LIMITED,INE06ST01018,1074,2.50
LAXMI INDIA FINANCE LIMITED,INE06WU01026,5859,8.36
Gem Aromatics Limited,INE06XZ01023,1757,3.16
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4599,10.82
SHREE CEMENT,INE070A01015,186,51.84
Jai Corp Limited,INE070D01027,36270,57.38
INSECTCID,INE070I01018,99,0.82
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,3449,54.96
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,2739,29.55
Sona BLW Precision Forgings Limited,INE073K01018,45839,227.72
Praj Industries Ltd.,INE074A01025,135012,537.86
Paramount Communications Ltd.,INE074B01023,101152,49.77
WIPRO LTD.,INE075A01022,86211,231.51
G M BREWERIE,INE075D01018,4657,53.76
HealthCare Global Enterprises Limited,INE075I01017,2383,15.77
SIYAR SILK M,INE076B01028,3564,26.94
IFB Agro Industries Ltd,INE076C01018,31,0.43
GOCL Corporation Limited ,INE077F01035,407,1.51
Vikram Solar Limited,INE078V01014,56553,158.23
Ambuja Cements Ltd.,INE079A01024,65767,378.01
Gateway Distriparks Limited,INE079J01017,75510,50.98
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58944,229.88
Easy Trip Planners Limited,INE07O001026,1494958,188.14
NDR Auto Components Limited,INE07OG01012,422,4.01
Supriya Lifescience Limited,INE07RO01027,11415,87.43
Pavna Industries Limited,INE07S101038,8887,2.51
Restaurant Brands Asia Limited,INE07T201019,161119,119.02
IRM ENERGY LIMITED,INE07U701015,8798,29.06
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2645,523.70
LLOYDS ENTERPRISES LIMITED,INE080I01025,3085121,2376.55
TATA IORN AN,INE081A01020,463989,787.35
"Kopran Ltd.,",INE082A01010,2039,3.40
Morepen Laboratories Ltd.,INE083A01026,319242,178.65
Themis Medicare Ltd.,INE083B01024,4656,6.09
BANK OF INDI,INE084A01016,262730,365.67
Amanta Healthcare Limited,INE084K01015,48,0.06
RACE ECO CHAIN LIMITED,INE084Q01012,81,0.14
WeWork India Management Limited,INE085001019,1103,6.96
CHAMBAL FERT,INE085A01013,590687,2624.77
Thangamayil Jewellery Limited,INE085J01014,854,34.08
"Electrosteel Castings Ltd.,",INE086A01029,247891,244.67
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,952142,313.70
Paradeep Phosphates Limited,INE088F01024,458430,801.80
DR.REDDY'S L,INE089A01031,11232,141.70
Sterlite Technologies Limited.,INE089C01029,24206,26.10
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23810,28.66
Krsnaa Diagnostics Limited,INE08LI01020,650,5.31
M & B ENGINEERING LIMITED,INE08N601015,12059,47.88
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,75111,153.38
Greenpanel Industries Limited,INE08ZM01014,5405,15.25
Scoda Tubes Limited,INE090501011,13924,23.88
ICICI Bank Ltd.,INE090A01021,37543,524.95
Jai Balaji Industries Limited,INE091G01026,71515,63.18
TATA CHEMICA,INE092A01019,54229,458.10
INDIA NIPP E,INE092B01025,203,1.77
IDFC FIRST BANK LIMITED,INE092T01019,730565,566.59
Hexaware Technologies Limited,INE093A01041,3314,24.02
OBEROI REALTY LIMITED,INE093I01010,4222,74.07
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,189275,127.11
HINDUSTAN PE,INE094A01015,74987,348.86
Ashika Credit Capital Ltd.,INE094B01013,19000,67.45
Kolte-Patil Developers Ltd,INE094I01018,4519,16.04
UTI Asset Management Company Limited,INE094J01016,8061,103.96
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,38387,350.70
NBCC (India) Limited,INE095N01031,430444,518.14
NUCLEU SOF E,INE096B01018,768,8.60
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,66231,251.67
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2451,88.64
Indigo Paints Limited,INE09VQ01012,1373,16.60
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6704,32.00
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,178964,163.35
Ceigall India Limited,INE0AG901020,5098,13.56
Hemisphere Properties India Limited,INE0AJG01018,62312,95.57
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,11,0.16
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2217,9.71
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,373,0.65
Bansal Wire Industries Limited,INE0B9K01025,3347,10.81
Go Fashion (India) Limited,INE0BJS01011,8515,52.43
Premier Energies Limited,INE0BS701011,817616,8270.61
C.E. Info Systems Limited,INE0BV301023,4859,88.33
Aether Industries Limited,INE0BWX01014,4048,34.42
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5650,10.72
Jubilant Ingrevia Limited,INE0BY001018,9471,69.89
Oswal Pumps Limited,INE0BYP01024,31935,202.94
Urban Company Limited,INE0CAZ01013,19945,26.75
Mukka Proteins Limited,INE0CG401037,31546,12.05
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2522,44.20
Western Carriers (India) Limited,INE0CJF01024,37875,49.41
RateGain Travel Technologies Limited,INE0CLI01024,214510,656.02
Meghmani Organics Limited,INE0CT101020,433515,341.63
GMR Power and Urban Infra Limited,INE0CU601026,71118,85.87
Anthem Biosciences Limited,INE0CZ201020,9861,72.08
Sigachi Industries Limited,INE0D0K01022,298059,113.61
India Pesticides Limited,INE0D6701023,29509,60.59
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,140338,554.95
PIRAMAL PHARMA LIMITED,INE0DK501011,268580,538.53
Fairchem Organics Limited,INE0DNW01011,1724,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,795,7.00
Syrma SGS Technology Limited,INE0DYJ01015,60360,459.55
HMA Agro Industries Limited,INE0ECP01024,981,0.29
TARC LIMITED,INE0EK901012,76771,131.07
Network People Services Technologies Limited,INE0FFK01017,1158,22.80
Deep Industries Limited,INE0FHS01024,13334,62.76
Motisons Jewellers Limited,INE0FRK01020,327606,61.38
Motherson Sumi Wiring India Limited,INE0FS801015,311910,145.56
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,946683,3684.88
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4580,61.00
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,192,0.54
Windlas Biotech Limited,INE0H5O01029,1169,9.85
ArisInfra Solutions Limited,INE0H9P01028,31048,41.24
Fabtech Technologies Limited,INE0HF201011,5461,12.13
One Mobikwik Systems Limited,INE0HLU01028,51453,136.16
Tracxn Technologies Limited,INE0HMF01019,1170,0.70
Billionbrains Garage Ventures Limited,INE0HOQ01053,276030,444.57
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4075,11.93
Le Travenues Technology Limited,INE0HV901016,27709,75.09
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,12919,62.81
Capillary Technologies India Limited,INE0ILV01024,500,3.31
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,15121,41.08
Veranda Learning Solutions Limited,INE0IQ001011,595,1.27
Data Patterns (India) Limited,INE0IX101010,18248,496.02
Rashi Peripherals Limited,INE0J1F01024,6451,21.92
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,113036,1011.63
Honasa Consumer Limited,INE0J5401028,13874,40.52
Jeena Sikho Lifecare Limited,INE0J5801029,7338,51.17
Venus Pipes & Tubes Limited,INE0JA001018,7040,96.45
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16630,122.43
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,24569,42.41
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,14721,29.36
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21512,151.29
Eureka Forbes Limited,INE0KCE01017,101645,531.60
Rhetan TMT Limited,INE0KKN01029,568,0.14
DCX Systems Limited,INE0KL801015,99027,247.89
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,358,0.65
Gopal Snacks Limited,INE0L9R01028,19025,65.77
Avalon Technologies Limited,INE0LCL01028,4279,41.45
Ather Energy Limited,INE0LEZ01016,5859,41.47
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,74782,180.45
Cello World Limited,INE0LMW01024,7788,49.75
IKIO Technologies Limited,INE0LOJ01019,4507,12.75
Physicswallah Limited,INE0LP301011,101268,137.17
Aarti Pharmalabs Limited,INE0LRU01027,10807,91.30
Quadrant Future Tek Limited,INE0LRY01011,25350,97.72
Ola Electric Mobility Limited,INE0LXG01040,977684,379.57
REDTAPE Limited,INE0LXT01019,38442,54.30
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13157,23.40
J.G.Chemicals Limited,INE0MB501011,4891,21.44
REGAAL RESOURCES LIMITED,INE0MHO01029,1443,1.11
Epack Prefab Technologies Limited,INE0MLS01022,8821,27.52
TRUALT BIOENERGY LIMITED,INE0MWH01014,3633,15.45
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,1105,4.29
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2051,10.83
BLS E-Services Limited,INE0NLT01010,643,1.26
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,664853,292.62
R K Swamy Limited,INE0NQ801033,251,0.29
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13608,481.14
Kross Limited,INE0O6601022,10978,23.70
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,320,0.80
Rossell Techsys Limited,INE0OJW01016,2638,19.04
NTPC GREEN ENERGY LIMITED,INE0ONG01011,476273,485.22
Deepak Builders and Engineers India Limited,INE0OPA01019,1414,2.02
EMS LIMITED,INE0OV601013,23946,130.49
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34383,17.65
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,553,2.08
Orient Technologies Limited,INE0PPK01015,6178,24.50
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,5319,15.57
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16298,137.54
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1349,20.96
International Gemmological Institute India Limited,INE0Q9301021,16824,61.67
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,294,1.67
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34107,57.17
Denta Water and Infra Solutions Limited,INE0R4L01018,3143,11.62
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2252,5.18
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11848,93.95
Gala Precision Engineering Limited,INE0RE001014,150,1.37
Tolins Tyres Limited,INE0RWQ01014,2677,4.79
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6855,3.46
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,104,0.20
Pace Digitek Limited,INE0S3G01027,15013,30.54
CRIZAC LIMITED,INE0S4R01014,17992,57.48
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8579,71.73
VMS TMT LIMITED,INE0SJA01013,87,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,14469,67.28
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2478,7.19
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,784,7.63
Bluspring Enterprises Limited,INE0U4101014,25273,20.55
Digitide Solutions Limited,INE0U4701011,21195,40.17
BlackBuck Limited,INE0UIZ01018,15241,103.62
Sanofi Consumer Healthcare India Limited,INE0UOS01011,82,3.86
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,16238,400.93
CARRARO INDIA LIMITED,INE0V7W01012,793,4.09
Sri Lotus Developers and Realty Limited,INE0V9Q01010,71825,132.35
Meesho Limited,INE0VDM01015,1532,2.66
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,842754,435.05
Laxmi Dental Limited,INE0WO601020,4507,14.01
Midwest Limited,INE0XAD01024,1618,28.65
ANLON HEALTHCARE LIMITED,INE0Y8W01017,36,0.06
Jain Resource Recycling Limited,INE0YD401026,25567,105.57
Atlanta Electricals Limited,INE0Z4F01028,209,1.93
ATUL LTD.,INE100A01010,1717,113.12
Mahindra & Mahindra Ltd.,INE101A01026,19510,702.77
Granules India Ltd.,INE101D01020,23755,141.57
Afcons Infrastructure Limited,INE101I01011,17886,73.11
HLV LIMITED,INE102A01024,7461,1.13
Choice International Ltd,INE102B01014,421594,3203.08
Godrej Consumer Products Ltd.,INE102D01028,3868,48.90
Allied Digital Services Limited,INE102I01027,7635,15.49
MANGALORE RE,INE103A01014,231373,391.78
SMC Global Securities Limited,INE103C01036,1666,1.46
TRAVEL FOOD SERVICES LIMITED,INE103V01028,150,1.90
TVS Holdings Limited,INE105A01035,371,51.14
RPG Life Sciences Limited,INE105J01010,310,7.57
HI-TECH PIPES LIMITED,INE106T01025,264927,277.75
TAMILNADU NE,INE107A01015,13782,23.23
Awfis Space Solutions Limited,INE108V01019,12181,72.75
SHIPPING COR,INE109A01011,247910,617.61
ARMAN FIN,INE109C01017,727,11.09
Mindteck (India) Ltd,INE110B01017,185,0.38
CONTAIN CORP,INE111A01025,83760,486.31
FINANC TECHN,INE111B01023,637,5.66
PDS LIMITED,INE111Q01021,2900,10.55
Metropolis Healthcare Limited,INE112L01020,1992,39.97
GUJ NARMADA,INE113A01013,49682,264.73
STEEL AUTHOR,INE114A01011,439837,625.15
Lic Housing Finance Ltd.,INE115A01026,98712,585.69
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,2961,50.41
Apcotex Industries Limited,INE116A01032,22,0.08
ABB Ltd.,INE117A01022,9995,551.23
BAJ HOLD INV,INE118A01012,2388,282.67
Nuvoco Vistas Corporation Limited,INE118D01016,14501,56.09
Balrampur Chini Mills Ltd.,INE119A01028,12457,63.27
Carborundum Universal Ltd.,INE120A01034,5573,52.24
CHOL INV FN,INE121A01024,10754,181.29
JSW Energy Limited,INE121E01018,74446,396.72
INDUS TOWERS LIMITED,INE121J01017,50700,205.35
"MMTC Ltd.,",INE123F01029,75305,53.89
SBI Life Insurance Company Limited,INE123W01016,1648,29.26
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,297716,257.62
"E.I.D. Parry (India) Ltd.,",INE126A01031,3776,39.86
APOLLO PIPES LIMITED,INE126J01016,2605,9.71
HDFC Asset Management Company Limited,INE127D01025,15117,416.97
Goodluck India Limited,INE127I01024,7721,89.55
K.P. Energy Limited,INE127T01021,33686,134.57
Eveready Industries India Ltd.,INE128A01029,19779,71.02
Five-Star Business Finance Ltd.,INE128S01021,23409,135.82
Archean Chemical Industries Limited,INE128X01021,7221,43.58
GAIL INDIA,INE129A01019,347845,626.98
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,53486,56.71
Fujiyama Power Systems Limited,INE12UR01024,111,0.25
Gujarat Mineral Development Corpora,INE131A01031,184502,956.40
Relaxo Footwears Ltd.,INE131B01039,14919,68.43
Aurionpro Solutions Ltd.,INE132H01018,3874,45.52
Akzo Nobel India Limited,INE133A01011,7799,245.81
TILAKNAG IND,INE133E01013,45406,217.47
IFGL Refractories Limited,INE133Y01011,714,1.64
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,387820,1531.35
Cyient Limited,INE136B01020,26749,329.62
Neogen Chemicals Limited,INE136S01016,2250,30.68
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,47708,541.82
"National Aluminium Co. Ltd.,",INE139A01034,203437,636.82
FUSION FINANCE LIMITED,INE139R01012,24424,46.60
Saatvik Green Energy Limited,INE13B501022,8944,36.26
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,88445,634.86
Sula Vineyards Limited,INE142Q01026,75570,207.15
