SEBI REPORT For Trade date 05-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,520753,2018.70
Asian Paints Ltd.,INE021A01026,12316,345.41
Dodla Dairy Limited,INE021O01019,634,8.37
ASIAN GRANITO INDIA LIMITED,INE022I01019,11489,8.19
Indian Energy Exchange Limited,INE022Q01020,188561,284.34
Nalwa Sons Investment Ltd,INE023A01030,55,3.61
Aeroflex Industries Limited,INE024001021,71048,136.30
SHILCHAR TEC,INE024F01011,1172,46.62
GRAVITA INDIA LIMITED,INE024L01027,14555,268.36
Goldiam International Ltd.,INE025B01025,55274,224.93
Artemis Medicare Services Limited,INE025R01021,2090,6.57
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,123557,246.60
RASHTRIYA CH,INE027A01015,256266,418.87
Max Healthcare Institute Limited,INE027H01010,31418,361.93
Bank Of Baroda,INE028A01039,132891,380.10
BHARAT PETRO,INE029A01011,55615,201.09
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2539,16.16
Raymond Lifestyle Limited,INE02ID01020,10605,127.44
Azad Engineering Limited,INE02IJ01035,19137,334.35
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,14659,40.30
Borosil Limited,INE02PY01013,6695,22.88
Brainbees Solutions Limited,INE02RE01045,44950,160.19
WONDER ELECTRICALS LIMITED,INE02WG01024,13853,23.36
Electronics Mart India Limited,INE02YR01019,63346,89.11
"Hindustan Unilever Ltd.,",INE030A01027,12275,305.98
Housing &Urban Development Corporation Ltd.,INE031A01017,376703,903.37
Ajanta Pharma Ltd.,INE031B01049,1889,53.30
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,943012,1233.37
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,16835,55.77
Arvind SmartSpaces Limited,INE034S01021,4232,29.62
SOTL,INE035D01020,1212,5.54
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,4243,5.45
KARUR VYSYA,INE036D01028,18840,44.25
Concord Enviro Systems Limited,INE037Z01029,937,5.11
Hindalco Industries Ltd.,INE038A01020,27096,222.82
T.V.Today Network Limited,INE038F01029,91,0.26
IFCI LTD,INE039A01010,627107,365.34
"Jamna Auto Industries Ltd.,",INE039C01032,65319,71.42
JASH ENGINEERING LIMITED,INE039O01029,8352,42.16
Max Estates Limited,INE03EI01018,2571,12.19
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,7391,26.68
Brigade Hotel Ventures Limited,INE03NU01014,2478,2.13
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2101,19.84
Cohance Lifesciences Limited,INE03QK01018,13331,95.36
Chemcon Speciality Chemicals Limited,INE03YM01018,299,0.68
HDFC Bank Ltd.,INE040A01034,118894,1193.13
Mayur Uniquoters ltd.,INE040D01038,277,1.62
SUZLON ENERGY LTD.,INE040H01021,7041266,4190.66
"Dhampur Sugar Mills Ltd.,",INE041A01016,45296,65.34
Escorts Kubota Limited,INE042A01014,3222,119.66
Vijaya Diagnostic Centre Limited,INE043W01024,1056,10.89
Sun Pharmaceutical Industries Ltd.,INE044A01036,18737,315.65
Paras Defence and Space Technologies Limited,INE045601023,27491,200.87
ADOR WELDING,INE045A01017,650,7.17
Nelco Ltd,INE045B01015,12171,104.37
Fineotex Chemical Limited,INE045J01034,128947,38.54
Reliance Industrial Infrastructure,INE046A01015,6295,58.48
Muthoot Microfin Limited,INE046W01019,15597,27.66
GRASIM INDUS,INE047A01021,3234,92.36
JAGSONPAL PH,INE048B01035,5168,12.50
Navin Fluorent International Ltd,INE048G01026,1368,77.18
"Himatsingka Seide Ltd.,",INE049A01027,78301,108.66
Wockhardt Ltd,INE049B01025,75326,1081.31
SBC EXPORTS LIMITED,INE04AK01028,530910,135.11
KPIT Technologies Ltd,INE04I401011,25006,322.25
ETHOS LIMITED,INE04TZ01018,481,13.68
Seshaasai Technologies Limited,INE04VU01023,2414,7.37
Prakash Pipes Limited,INE050001010,3868,17.36
Elin Electronics Limited,INE050401020,2474,5.23
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3465,65.63
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,4484,68.05
Rane (Madras)  Ltd.,INE050H01012,2260,18.00
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,2547,7.43
Camlin Fine Sciences Ltd,INE052I01032,9032,15.61
BEST AGROLIFE LIMITED,INE052T01013,1088,4.15
Indian Hotels Co. Ltd,INE053A01029,72016,534.96
Indian Railway Finance Corporation,INE053F01010,1644524,2236.52
"V.I.P. Industries Ltd.,",INE054A01027,15885,69.51
Waterbase Limited,INE054C01015,14540,7.36
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6776,146.24
Cyient DLM Limited,INE055S01018,28877,135.89
IVALUE INFOSOLUTIONS LIMITED,INE056801025,308,0.87
Refex Industries Limited,INE056I01025,20445,64.29
Sanofi India Ltd,INE058A01010,598,29.87
"Cipla Ltd.,",INE059A01026,16041,247.78
La Opala RG Ltd.,INE059D01020,5382,13.68
Hindware Home Innovation Limited,INE05AN01011,4780,15.37
Ratnaveer Precision Engineering Limited,INE05CZ01011,10964,17.64
Indogulf Cropsciences Limited,INE05J901018,532,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,9473,13.53
FORTIS HEALTHCARE LIMITED,INE061F01013,26179,243.27
"State Bank Of India,",INE062A01020,62303,564.31
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,1797,22.52
Equitas Small Finance Bank Limited,INE063P01018,187925,120.52
TIMES GROUP,INE064A01026,234900,829.57
Trident Ltd.,INE064C01022,788155,235.34
AEROFLEX ENTERPRISES LIMITED,INE065D01027,5851,5.96
Indegene Limited,INE065X01017,10136,57.98
Eicher Motors Ltd.,INE066A01021,2042,139.27
Hindustan Aeronautics Limited,INE066F01020,93504,4389.94
Wonderla Holidays Limited,INE066O01014,11444,74.97
Inox Wind Limited,INE066P01011,511087,824.49
CG Power and Industrial Solutions Limited,INE067A01029,79536,566.90
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26180,67.38
Gland Pharma Limited,INE068V01023,10580,187.55
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,27593,34.16
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1627,3.70
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,5725,8.21
Gem Aromatics Limited,INE06XZ01023,2068,3.68
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6829,15.00
SHREE CEMENT,INE070A01015,190,52.73
Jai Corp Limited,INE070D01027,34722,55.41
INSECTCID,INE070I01018,499,4.78
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,3797,59.72
Associated Alcohols & Breweries Ltd,INE073G01016,2769,30.23
Sona BLW Precision Forgings Limited,INE073K01018,45984,227.86
Praj Industries Ltd.,INE074A01025,131143,526.31
Paramount Communications Ltd.,INE074B01023,103198,50.61
WIPRO LTD.,INE075A01022,83696,224.39
G M BREWERIE,INE075D01018,1217,10.90
HealthCare Global Enterprises Limited,INE075I01017,2360,15.62
SIYAR SILK M,INE076B01028,3500,26.76
IFB Agro Industries Ltd,INE076C01018,31,0.43
GOCL Corporation Limited ,INE077F01035,408,1.51
Vikram Solar Limited,INE078V01014,54792,155.30
Ambuja Cements Ltd.,INE079A01024,66753,385.23
Gateway Distriparks Limited,INE079J01017,119363,80.49
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,73156,284.50
Easy Trip Planners Limited,INE07O001026,1516945,191.16
NDR Auto Components Limited,INE07OG01012,442,4.20
Supriya Lifescience Limited,INE07RO01027,17911,137.05
Pavna Industries Limited,INE07S101038,8887,2.51
Restaurant Brands Asia Limited,INE07T201019,168689,123.68
IRM ENERGY LIMITED,INE07U701015,8699,28.83
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2031,413.70
LLOYDS ENTERPRISES LIMITED,INE080I01025,3083223,2375.29
TATA IORN AN,INE081A01020,490288,824.11
"Kopran Ltd.,",INE082A01010,2039,3.40
Morepen Laboratories Ltd.,INE083A01026,319584,179.36
Themis Medicare Ltd.,INE083B01024,4656,6.09
BANK OF INDI,INE084A01016,320344,447.97
Amanta Healthcare Limited,INE084K01015,228,0.25
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1214,7.62
CHAMBAL FERT,INE085A01013,576248,2557.96
Thangamayil Jewellery Limited,INE085J01014,84,2.74
"Electrosteel Castings Ltd.,",INE086A01029,241657,240.92
KESORAM IND,INE087A01019,1371,0.09
Shree Renuka Sugars Ltd.,INE087H01022,935905,310.00
Paradeep Phosphates Limited,INE088F01024,437202,769.40
DR.REDDY'S L,INE089A01031,9116,115.61
Sterlite Technologies Limited.,INE089C01029,24055,26.24
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,3810,4.45
DCM NOUVELLE LIMITED,INE08KP01019,0,0.00
Krsnaa Diagnostics Limited,INE08LI01020,1307,10.64
M & B ENGINEERING LIMITED,INE08N601015,10369,41.65
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,91316,191.18
Greenpanel Industries Limited,INE08ZM01014,5206,14.83
Scoda Tubes Limited,INE090501011,16786,29.68
ICICI Bank Ltd.,INE090A01021,65242,898.58
Jai Balaji Industries Limited,INE091G01026,71782,63.47
TATA CHEMICA,INE092A01019,53621,453.80
INDIA NIPP E,INE092B01025,303,2.58
IDFC FIRST BANK LIMITED,INE092T01019,777015,603.79
Hexaware Technologies Limited,INE093A01041,3355,24.34
OBEROI REALTY LIMITED,INE093I01010,4285,75.09
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,176071,120.49
HINDUSTAN PE,INE094A01015,49289,228.29
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4673,16.76
UTI Asset Management Company Limited,INE094J01016,8234,106.14
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,40366,367.67
NBCC (India) Limited,INE095N01031,435060,527.09
NUCLEU SOF E,INE096B01018,768,8.60
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,67793,256.87
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2421,87.63
Indigo Paints Limited,INE09VQ01012,1364,16.56
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6973,33.21
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,173821,162.31
Ceigall India Limited,INE0AG901020,5280,14.04
Hemisphere Properties India Limited,INE0AJG01018,60072,92.35
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,51,0.74
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2068,9.07
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.59
Bansal Wire Industries Limited,INE0B9K01025,3395,11.02
Go Fashion (India) Limited,INE0BJS01011,7672,51.01
Premier Energies Limited,INE0BS701011,815101,8259.41
C.E. Info Systems Limited,INE0BV301023,5292,96.05
Aether Industries Limited,INE0BWX01014,4764,39.50
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5960,11.37
Jubilant Ingrevia Limited,INE0BY001018,8085,59.66
Oswal Pumps Limited,INE0BYP01024,30698,198.18
Urban Company Limited,INE0CAZ01013,17630,23.63
Mukka Proteins Limited,INE0CG401037,31551,12.05
Max India Limited,INE0CG601016,0,0.00
Knowledge Marine & Engineering Works Limited,INE0CJD01029,531,9.72
Western Carriers (India) Limited,INE0CJF01024,37875,49.41
RateGain Travel Technologies Limited,INE0CLI01024,213883,651.72
Meghmani Organics Limited,INE0CT101020,434037,343.86
GMR Power and Urban Infra Limited,INE0CU601026,73287,88.38
Anthem Biosciences Limited,INE0CZ201020,11428,84.07
Sigachi Industries Limited,INE0D0K01022,257400,101.60
India Pesticides Limited,INE0D6701023,29686,61.03
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,142936,565.88
PIRAMAL PHARMA LIMITED,INE0DK501011,256481,517.10
Fairchem Organics Limited,INE0DNW01011,1723,17.68
INNOVA CAPTAB LIMITED,INE0DUT01020,832,7.32
Syrma SGS Technology Limited,INE0DYJ01015,107430,803.97
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,76572,130.70
Network People Services Technologies Limited,INE0FFK01017,1208,23.70
Deep Industries Limited,INE0FHS01024,12357,58.68
Motisons Jewellers Limited,INE0FRK01020,321263,60.54
Motherson Sumi Wiring India Limited,INE0FS801015,285513,131.58
Markolines Pavement Technologies Limited,INE0FW001016,600,0.98
EPACK Durable Limited,INE0G5901015,948554,3690.57
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4364,58.23
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,148,0.43
Windlas Biotech Limited,INE0H5O01029,1179,9.97
ArisInfra Solutions Limited,INE0H9P01028,29750,39.66
Fabtech Technologies Limited,INE0HF201011,4400,10.05
One Mobikwik Systems Limited,INE0HLU01028,63724,165.47
Tracxn Technologies Limited,INE0HMF01019,1172,0.70
Billionbrains Garage Ventures Limited,INE0HOQ01053,249467,396.38
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3885,11.36
Le Travenues Technology Limited,INE0HV901016,27190,74.51
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,12028,58.77
Capillary Technologies India Limited,INE0ILV01024,500,3.31
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14584,39.80
Veranda Learning Solutions Limited,INE0IQ001011,595,1.27
Data Patterns (India) Limited,INE0IX101010,19376,528.18
Rashi Peripherals Limited,INE0J1F01024,3581,10.26
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,113437,1009.50
Honasa Consumer Limited,INE0J5401028,16014,46.77
Jeena Sikho Lifecare Limited,INE0J5801029,7343,51.21
Venus Pipes & Tubes Limited,INE0JA001018,7124,97.81
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16143,119.21
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,22209,38.58
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,14330,28.64
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21797,153.43
Eureka Forbes Limited,INE0KCE01017,101602,531.35
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,99148,248.61
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,339,0.62
Gopal Snacks Limited,INE0L9R01028,10441,37.67
Avalon Technologies Limited,INE0LCL01028,8478,79.39
Ather Energy Limited,INE0LEZ01016,5647,40.17
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,71377,174.01
Cello World Limited,INE0LMW01024,7645,49.22
IKIO Technologies Limited,INE0LOJ01019,4526,12.79
Physicswallah Limited,INE0LP301011,102355,138.71
Aarti Pharmalabs Limited,INE0LRU01027,11105,93.61
Quadrant Future Tek Limited,INE0LRY01011,24683,96.11
Ola Electric Mobility Limited,INE0LXG01040,836422,316.40
REDTAPE Limited,INE0LXT01019,38828,55.55
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13242,23.52
J.G.Chemicals Limited,INE0MB501011,4882,21.44
REGAAL RESOURCES LIMITED,INE0MHO01029,1443,1.11
Epack Prefab Technologies Limited,INE0MLS01022,8641,27.08
TRUALT BIOENERGY LIMITED,INE0MWH01014,3223,13.97
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2028,10.72
BLS E-Services Limited,INE0NLT01010,560,1.10
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,686525,301.39
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,14164,499.18
Kross Limited,INE0O6601022,10874,23.47
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.08
Rossell Techsys Limited,INE0OJW01016,2785,19.98
NTPC GREEN ENERGY LIMITED,INE0ONG01011,460150,470.55
Deepak Builders and Engineers India Limited,INE0OPA01019,1289,1.88
EMS LIMITED,INE0OV601013,23062,126.87
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34870,17.91
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,553,2.08
Orient Technologies Limited,INE0PPK01015,5916,25.12
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,5319,15.57
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16319,137.85
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1525,23.94
International Gemmological Institute India Limited,INE0Q9301021,16055,59.28
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,401,2.76
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35335,59.32
Denta Water and Infra Solutions Limited,INE0R4L01018,3137,11.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2267,5.22
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,7846,59.86
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2804,5.04
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6855,3.46
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,104,0.20
Pace Digitek Limited,INE0S3G01027,16392,33.36
CRIZAC LIMITED,INE0S4R01014,17084,55.17
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9323,78.27
VMS TMT LIMITED,INE0SJA01013,89,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,21260,100.07
Glottis Limited,INE0TQE01026,1331,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2564,7.43
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,965,9.42
Bluspring Enterprises Limited,INE0U4101014,36394,28.78
Digitide Solutions Limited,INE0U4701011,19173,37.48
BlackBuck Limited,INE0UIZ01018,21368,145.58
Sanofi Consumer Healthcare India Limited,INE0UOS01011,62,2.98
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,22760,553.89
CARRARO INDIA LIMITED,INE0V7W01012,1303,6.88
Sri Lotus Developers and Realty Limited,INE0V9Q01010,72847,134.79
Meesho Limited,INE0VDM01015,302,0.55
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,723776,373.23
Laxmi Dental Limited,INE0WO601020,4684,14.51
Midwest Limited,INE0XAD01024,913,16.19
ANLON HEALTHCARE LIMITED,INE0Y8W01017,36,0.06
Jain Resource Recycling Limited,INE0YD401026,24007,99.11
Atlanta Electricals Limited,INE0Z4F01028,209,1.94
ATUL LTD.,INE100A01010,1730,113.99
Mahindra & Mahindra Ltd.,INE101A01026,16926,604.03
Granules India Ltd.,INE101D01020,12025,69.02
Afcons Infrastructure Limited,INE101I01011,17050,70.49
HLV LIMITED,INE102A01024,9224,1.36
Choice International Ltd,INE102B01014,421629,3203.31
Godrej Consumer Products Ltd.,INE102D01028,3936,49.33
Allied Digital Services Limited,INE102I01027,7712,15.62
MANGALORE RE,INE103A01014,200788,348.98
SMC Global Securities Limited,INE103C01036,1666,1.46
TRAVEL FOOD SERVICES LIMITED,INE103V01028,140,1.78
TVS Holdings Limited,INE105A01035,356,48.76
RPG Life Sciences Limited,INE105J01010,311,7.60
HI-TECH PIPES LIMITED,INE106T01025,260524,275.20
TAMILNADU NE,INE107A01015,13907,23.46
Awfis Space Solutions Limited,INE108V01019,12334,73.88
SHIPPING COR,INE109A01011,255637,641.80
ARMAN FIN,INE109C01017,467,7.06
"BPL Ltd.,",INE110A01019,20,0.02
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,90012,519.58
FINANC TECHN,INE111B01023,603,5.43
PDS LIMITED,INE111Q01021,3038,11.05
Metropolis Healthcare Limited,INE112L01020,2052,41.16
GUJ NARMADA,INE113A01013,50545,269.24
STEEL AUTHOR,INE114A01011,405731,568.12
Lic Housing Finance Ltd.,INE115A01026,95054,567.00
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,2792,47.55
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,9605,532.64
BAJ HOLD INV,INE118A01012,2317,275.45
Nuvoco Vistas Corporation Limited,INE118D01016,14022,54.44
Balrampur Chini Mills Ltd.,INE119A01028,13440,68.77
Carborundum Universal Ltd.,INE120A01034,4957,47.23
CHOL INV FN,INE121A01024,7124,116.00
JSW Energy Limited,INE121E01018,77169,411.03
INDUS TOWERS LIMITED,INE121J01017,41364,160.55
"MMTC Ltd.,",INE123F01029,78050,55.61
SBI Life Insurance Company Limited,INE123W01016,2046,36.60
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,307045,268.62
"E.I.D. Parry (India) Ltd.,",INE126A01031,3735,39.44
APOLLO PIPES LIMITED,INE126J01016,3912,13.67
HDFC Asset Management Company Limited,INE127D01025,13805,382.97
Goodluck India Limited,INE127I01024,7323,85.38
K.P. Energy Limited,INE127T01021,36949,148.92
Eveready Industries India Ltd.,INE128A01029,20679,73.91
Five-Star Business Finance Ltd.,INE128S01021,22024,128.96
Archean Chemical Industries Limited,INE128X01021,6256,38.24
GAIL INDIA,INE129A01019,284051,522.79
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,52206,55.52
Fujiyama Power Systems Limited,INE12UR01024,94,0.21
Gujarat Mineral Development Corpora,INE131A01031,136696,661.23
Relaxo Footwears Ltd.,INE131B01039,13636,63.44
Aurionpro Solutions Ltd.,INE132H01018,3468,40.88
Akzo Nobel India Limited,INE133A01011,23302,736.68
TILAKNAG IND,INE133E01013,56436,269.86
IFGL Refractories Limited,INE133Y01011,714,1.64
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,397706,1566.03
Cyient Limited,INE136B01020,26841,330.50
Neogen Chemicals Limited,INE136S01016,2248,30.66
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,45954,523.54
"National Aluminium Co. Ltd.,",INE139A01034,134128,367.50
FUSION FINANCE LIMITED,INE139R01012,22920,44.03
Saatvik Green Energy Limited,INE13B501022,10059,40.46
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,83367,600.92
Sula Vineyards Limited,INE142Q01026,74537,206.53
Orient Electric Limited,INE142Z01019,10021,20.47
