SEBI REPORT For Trade date 23-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Tejas Networks Limited,INE010J01012,208310,1096.63
L&T Technology Services Limited,INE010V01017,6198,241.33
BALU FORGE INDUSTRIES LIMITED,INE011E01029,19954,95.40
Tega Industries Limited,INE011K01018,3023,59.78
ACC,INE012A01025,16743,288.02
R&B Denims Limited,INE012Q01021,1320,2.44
Onesource Specialty Pharma Limited,INE013P01021,206215,3050.93
WIM PLAST LT,INE015B01018,830,3.85
Tinna Rubber and Infrastructure Limited,INE015C01016,352,2.78
DABUR INDIA,INE016A01026,19367,100.45
CEINSYS TECH LIMITED,INE016Q01014,642,6.57
"Great Eastern Shipping Co. Ltd.,",INE017A01032,7543,96.27
LARSEN & TOU,INE018A01030,54715,2003.09
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,18885,147.92
JSW SL,INE019A01038,5488,63.91
Himadri Speciality Chemical Ltd.,INE019C01026,64046,313.84
STANLEY LIFESTYLES LIMITED,INE01A001028,5179,10.29
Antony Waste Handling Cell Limited,INE01BK01022,5018,26.34
Vishal Mega Mart Limited,INE01EA01019,273906,357.97
Ritco Logistics Limited,INE01EG01016,83,0.24
Baazar Style Retail Limited,INE01FR01028,111546,385.59
Sky Gold And Diamonds Limited,INE01IU01018,14712,51.50
eMudhra Limited,INE01QM01018,10563,59.76
Vikran Engineering Limited,INE01R501028,559379,521.23
Canara HSBC Life Insurance Company Limited,INE01TY01017,4994,7.21
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,554070,2072.82
Asian Paints Ltd.,INE021A01026,11668,297.35
Dodla Dairy Limited,INE021O01019,386,4.79
ASIAN GRANITO INDIA LIMITED,INE022I01019,24580,17.40
Indian Energy Exchange Limited,INE022Q01020,249561,353.16
Nalwa Sons Investment Ltd,INE023A01030,19,1.20
Aeroflex Industries Limited,INE024001021,22144,48.04
Shilchar Technologies Ltd.,INE024F01011,2612,98.99
GRAVITA INDIA LIMITED,INE024L01027,13504,228.65
Goldiam International Ltd.,INE025B01025,139558,491.96
Artemis Medicare Services Limited,INE025R01021,1224,3.91
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,426678,711.52
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,224246,350.69
Max Healthcare Institute Limited,INE027H01010,16278,189.14
Bank Of Baroda,INE028A01039,122134,351.03
BHARAT PETRO,INE029A01011,87756,286.63
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,1441,8.49
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,8131,94.01
Azad Engineering Limited,INE02IJ01035,22293,385.03
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,22745,52.99
Borosil Limited,INE02PY01013,4660,14.04
Brainbees Solutions Limited,INE02RE01045,42390,131.67
WONDER ELECTRICALS LIMITED,INE02WG01024,3093,5.17
Electronics Mart India Limited,INE02YR01019,52165,71.89
Corona Remedies Limited,INE02ZQ01018,111,1.77
"Hindustan Unilever Ltd.,",INE030A01027,16878,397.37
Housing &Urban Development Corporation Ltd.,INE031A01017,647547,1386.27
Ajanta Pharma Ltd.,INE031B01049,802,23.57
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,236221,312.39
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20208,72.53
Arvind SmartSpaces Limited,INE034S01021,3910,26.84
SOTL,INE035D01020,1180,5.39
Gujarat Ambuja Exports Ltd.,INE036B01030,16239,22.68
KARUR VYSYA,INE036D01028,21157,59.78
Concord Enviro Systems Limited,INE037Z01029,285,1.49
Hindalco Industries Ltd.,INE038A01020,39918,357.06
T.V.Today Network Limited,INE038F01029,763,1.02
IFCI LTD,INE039A01010,732357,440.24
"Jamna Auto Industries Ltd.,",INE039C01032,82919,105.80
JASH ENGINEERING LIMITED,INE039O01029,6485,32.71
Jubilant Agri and Consumer Products Limited,INE03CC01015,105,2.02
Max Estates Limited,INE03EI01018,2054,9.59
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3973,13.88
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1744,16.50
Cohance Lifesciences Limited,INE03QK01018,71437,240.97
Chemcon Speciality Chemicals Limited,INE03YM01018,126,0.32
HDFC Bank Ltd.,INE040A01034,324964,2840.41
Mayur Uniquoters ltd.,INE040D01038,1292,7.64
SUZLON ENERGY LTD.,INE040H01021,6386178,3402.45
"Dhampur Sugar Mills Ltd.,",INE041A01016,43205,61.67
Escorts Kubota Limited,INE042A01014,4256,151.38
GTL Ltd,INE043A01012,388,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,3033,29.62
Sun Pharmaceutical Industries Ltd.,INE044A01036,11231,187.32
Paras Defence and Space Technologies Limited,INE045601023,29709,209.77
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8536,69.96
Fineotex Chemical Limited,INE045J01034,116895,33.03
Reliance Industrial Infrastructure,INE046A01015,4947,44.29
Muthoot Microfin Limited,INE046W01019,4463,7.44
GRASIM INDUS,INE047A01021,3146,89.06
JAGSONPAL PH,INE048B01035,2688,6.19
Navin Fluorent International Ltd,INE048G01026,3737,241.02
"Himatsingka Seide Ltd.,",INE049A01027,64829,76.37
Wockhardt Ltd,INE049B01025,78183,1107.24
SBC EXPORTS LIMITED,INE04AK01028,793687,221.71
KPIT Technologies Ltd,INE04I401011,44086,432.70
ETHOS LIMITED,INE04TZ01018,477,13.46
Seshaasai Technologies Limited,INE04VU01023,1380,3.93
Prakash Pipes Limited,INE050001010,4333,17.15
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3255,58.72
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6396,84.66
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,896,2.69
Vakrangee Softwares Ltd.,INE051B01021,36264,2.53
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,10191,15.95
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,63991,458.77
Indian Railway Finance Corporation,INE053F01010,1569722,1926.67
"V.I.P. Industries Ltd.,",INE054A01027,12414,49.85
Waterbase Limited,INE054C01015,17258,9.69
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8844,156.20
Cyient DLM Limited,INE055S01018,20481,83.65
IVALUE INFOSOLUTIONS LIMITED,INE056801025,430,1.03
Refex Industries Limited,INE056I01025,22046,61.24
Sanofi India Ltd,INE058A01010,839,36.88
"Cipla Ltd.,",INE059A01026,21344,309.74
La Opala RG Ltd.,INE059D01020,3018,7.39
Hindware Home Innovation Limited,INE05AN01011,2725,8.33
Ratnaveer Precision Engineering Limited,INE05CZ01011,339508,552.87
Indogulf Cropsciences Limited,INE05J901018,94,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,266159,93.45
Likhitha Infrastructure Limited,INE060901027,569,1.68
Navneet Education Limited,INE060A01024,7079,10.56
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,20872,196.63
"State Bank Of India,",INE062A01020,119037,1308.20
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5868,73.97
Equitas Small Finance Bank Limited,INE063P01018,160527,103.18
TIMES GROUP,INE064A01026,646052,2091.94
Trident Ltd.,INE064C01022,990020,281.95
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1986,1.61
Indegene Limited,INE065X01017,7680,43.12
Eicher Motors Ltd.,INE066A01021,4558,332.30
Hindustan Aeronautics Limited,INE066F01020,100428,4494.49
Wonderla Holidays Limited,INE066O01014,2923,18.70
Inox Wind Limited,INE066P01011,436809,565.68
CG Power and Industrial Solutions Limited,INE067A01029,56671,401.66
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,2221,39.58
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1742,2.98
INDIQUBE SPACES LIMITED,INE06ST01018,2775,4.79
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2033,2.57
Gem Aromatics Limited,INE06XZ01023,63,0.15
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,12900,25.80
SHREE CEMENT,INE070A01015,296,79.82
Jai Corp Limited,INE070D01027,34707,49.10
INSECTCID,INE070I01018,98,0.81
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2533,39.58
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3114,30.61
Sona BLW Precision Forgings Limited,INE073K01018,29667,152.23
Praj Industries Ltd.,INE074A01025,127062,492.26
Paramount Communications Ltd.,INE074B01023,93901,43.33
WIPRO LTD.,INE075A01022,372915,841.25
G M BREWERIE,INE075D01018,4157,49.94
HealthCare Global Enterprises Limited,INE075I01017,1212,8.06
SIYAR SILK M,INE076B01028,2760,17.74
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,89775,208.94
Ambuja Cements Ltd.,INE079A01024,78240,407.32
Gateway Distriparks Limited,INE079J01017,50568,31.97
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,60689,211.64
Easy Trip Planners Limited,INE07O001026,1095042,144.55
NDR Auto Components Limited,INE07OG01012,307,2.94
Supriya Lifescience Limited,INE07RO01027,9515,70.81
Restaurant Brands Asia Limited,INE07T201019,268838,186.49
IRM ENERGY LIMITED,INE07U701015,11652,34.53
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1506,360.21
LLOYDS ENTERPRISES LIMITED,INE080I01025,3106632,2383.95
TATA IORN AN,INE081A01020,515628,963.55
"Kopran Ltd.,",INE082A01010,5800,8.66
Morepen Laboratories Ltd.,INE083A01026,270928,134.67
Themis Medicare Ltd.,INE083B01024,1542,2.08
BANK OF INDI,INE084A01016,423193,664.63
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,884,5.29
CHAMBAL FERT,INE085A01013,726864,3216.74
Thangamayil Jewellery Limited,INE085J01014,1545,57.90
"Electrosteel Castings Ltd.,",INE086A01029,273193,254.69
Shree Renuka Sugars Ltd.,INE087H01022,689621,208.98
Paradeep Phosphates Limited,INE088F01024,445579,698.96
DR.REDDY'S L,INE089A01031,6278,78.48
Sterlite Technologies Limited.,INE089C01029,25977,45.83
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23942,27.53
Krsnaa Diagnostics Limited,INE08LI01020,2379,16.61
M & B ENGINEERING LIMITED,INE08N601015,7590,27.82
SANSTAR LIMITED,INE08NE01025,4761,4.60
Samhi Hotels Limited,INE08U801020,56335,108.75
Greenpanel Industries Limited,INE08ZM01014,6090,14.23
Scoda Tubes Limited,INE090501011,14843,24.69
ICICI Bank Ltd.,INE090A01021,63591,853.85
Jai Balaji Industries Limited,INE091G01026,104625,78.76
TATA CHEMICA,INE092A01019,84864,646.40
INDIA NIPP E,INE092B01025,129,1.06
IDFC FIRST BANK LIMITED,INE092T01019,1366168,974.43
Hexaware Technologies Limited,INE093A01041,16983,94.96
OBEROI REALTY LIMITED,INE093I01010,3592,59.60
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,285110,161.63
HINDUSTAN PE,INE094A01015,78861,333.23
Kolte-Patil Developers Ltd,INE094I01018,3947,13.37
UTI Asset Management Company Limited,INE094J01016,8229,97.68
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31421,293.58
NBCC (India) Limited,INE095N01031,1081679,1076.75
NUCLEU SOF E,INE096B01018,409,4.25
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,52561,195.23
Aarti Surfactants Limited,INE09EO01013,549,1.90
Gujarat Fluorochemicals Limited,INE09N301011,1677,57.99
Indigo Paints Limited,INE09VQ01012,1839,18.67
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3174,15.62
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,205603,134.08
Ceigall India Limited,INE0AG901020,4418,12.85
Hemisphere Properties India Limited,INE0AJG01018,54614,80.86
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,601,9.53
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1024,4.55
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1231,3.52
Go Fashion (India) Limited,INE0BJS01011,6281,33.53
Premier Energies Limited,INE0BS701011,34804,323.58
C.E. Info Systems Limited,INE0BV301023,7501,104.65
Aether Industries Limited,INE0BWX01014,4498,40.77
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3800,6.03
Jubilant Ingrevia Limited,INE0BY001018,12586,86.18
Oswal Pumps Limited,INE0BYP01024,53702,233.59
Urban Company Limited,INE0CAZ01013,149523,187.88
Mukka Proteins Limited,INE0CG401037,32047,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1624,26.50
Western Carriers (India) Limited,INE0CJF01024,29424,38.50
RateGain Travel Technologies Limited,INE0CLI01024,2121253,13015.17
Meghmani Organics Limited,INE0CT101020,527632,364.36
GMR Power and Urban Infra Limited,INE0CU601026,44168,53.18
Anthem Biosciences Limited,INE0CZ201020,7047,47.88
Sigachi Industries Limited,INE0D0K01022,280498,94.68
India Pesticides Limited,INE0D6701023,24557,49.57
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,145170,533.79
PIRAMAL PHARMA LIMITED,INE0DK501011,261527,493.21
Fairchem Organics Limited,INE0DNW01011,4765,33.96
INNOVA CAPTAB LIMITED,INE0DUT01020,749,6.57
Syrma SGS Technology Limited,INE0DYJ01015,71268,560.98
Wakefit Innovations Limited,INE0E7301029,1754,3.25
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,84152,131.84
Network People Services Technologies Limited,INE0FFK01017,1509,26.21
Deep Industries Limited,INE0FHS01024,18602,79.81
Motisons Jewellers Limited,INE0FRK01020,187624,37.91
Motherson Sumi Wiring India Limited,INE0FS801015,332127,144.94
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,936860,3639.85
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2947,37.49
HP Adhesives Limited,INE0GSL01024,823,0.43
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,800,6.84
ArisInfra Solutions Limited,INE0H9P01028,35453,42.29
Fabtech Technologies Limited,INE0HF201011,1460,3.22
One Mobikwik Systems Limited,INE0HLU01028,55333,129.90
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,435709,735.24
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2029,5.90
Le Travenues Technology Limited,INE0HV901016,48989,101.31
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,34420,136.14
Capillary Technologies India Limited,INE0ILV01024,2084,12.41
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,25422,59.49
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,16886,509.33
Rashi Peripherals Limited,INE0J1F01024,5571,18.62
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,89550,825.98
Honasa Consumer Limited,INE0J5401028,14914,44.83
Jeena Sikho Lifecare Limited,INE0J5801029,10013,69.34
Venus Pipes & Tubes Limited,INE0JA001018,5180,69.31
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,19501,138.44
Sanathan Textiles Limited,INE0JPD01013,299,1.30
YATRA ONLINE LIMITED,INE0JR601024,21629,29.20
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1258,5.90
Harsha Engineers International Limited,INE0JUS01029,300476,1246.85
Garuda Construction and Engineering Limited,INE0JVO01026,13333,24.36
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54643,270.60
Eureka Forbes Limited,INE0KCE01017,97081,506.37
Rhetan TMT Limited,INE0KKN01029,292049,75.94
DCX Systems Limited,INE0KL801015,88268,198.66
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,2347,3.94
Gopal Snacks Limited,INE0L9R01028,9694,33.47
Avalon Technologies Limited,INE0LCL01028,7318,72.73
Ather Energy Limited,INE0LEZ01016,14810,110.19
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69097,149.41
Cello World Limited,INE0LMW01024,11321,64.40
IKIO Technologies Limited,INE0LOJ01019,4327,11.86
Physicswallah Limited,INE0LP301011,229280,256.25
Aarti Pharmalabs Limited,INE0LRU01027,9790,78.78
Quadrant Future Tek Limited,INE0LRY01011,26008,91.29
Ola Electric Mobility Limited,INE0LXG01040,1558342,509.36
REDTAPE Limited,INE0LXT01019,30593,43.07
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3650,4.99
J.G.Chemicals Limited,INE0MB501011,3384,14.13
REGAAL RESOURCES LIMITED,INE0MHO01029,3034,2.33
Pyramid Technoplast Limited,INE0MIS01010,124,0.18
Epack Prefab Technologies Limited,INE0MLS01022,8415,19.86
TRUALT BIOENERGY LIMITED,INE0MWH01014,1613,6.69
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1759,8.08
BLS E-Services Limited,INE0NLT01010,153390,221.20
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,487698,213.68
R K Swamy Limited,INE0NQ801033,2055,1.78
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,27672,955.97
Kross Limited,INE0O6601022,5054,10.80
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3236,7.89
Rossell Techsys Limited,INE0OJW01016,2021,15.28
NTPC GREEN ENERGY LIMITED,INE0ONG01011,356152,360.65
Deepak Builders and Engineers India Limited,INE0OPA01019,50,0.09
EMS LIMITED,INE0OV601013,27744,129.67
Shipping Corporation of India Land and Assets Limited,INE0PB301013,22709,11.46
RBZ Jewellers Limited,INE0PEQ01016,800,1.05
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1311,3.42
Orient Technologies Limited,INE0PPK01015,11264,38.11
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4015,11.43
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,19387,175.88
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,191,2.95
International Gemmological Institute India Limited,INE0Q9301021,7923,28.10
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,4306,25.86
ARKADE DEVELOPERS LIMITED,INE0QRL01017,27476,41.67
Denta Water and Infra Solutions Limited,INE0R4L01018,3617,11.54
SRM CONTRACTORS LIMITED,INE0R6Z01013,516,2.33
PATEL RETAIL LIMITED,INE0R8B01010,1184,2.78
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9631,76.89
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,3020,4.85
Stallion India Fluorochemicals Limited,INE0RYC01010,3106,3.62
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6761,2.67
Pace Digitek Limited,INE0S3G01027,91982,161.90
CRIZAC LIMITED,INE0S4R01014,15903,42.16
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10823,89.62
VMS TMT LIMITED,INE0SJA01013,20,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,9885,46.21
Glottis Limited,INE0TQE01026,1476,0.95
Solarworld Energy Solutions Limited,INE0TY101024,8892,19.34
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2362,19.65
Bluspring Enterprises Limited,INE0U4101014,15847,12.76
Digitide Solutions Limited,INE0U4701011,23674,33.15
BlackBuck Limited,INE0UIZ01018,4951,31.35
Sanofi Consumer Healthcare India Limited,INE0UOS01011,291,13.60
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200164,216.78
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,12245,295.22
CARRARO INDIA LIMITED,INE0V7W01012,1236,6.17
Sri Lotus Developers and Realty Limited,INE0V9Q01010,57035,95.65
Meesho Limited,INE0VDM01015,3139,4.64
Dev Accelerator Limited,INE0VOV01021,100,0.04
Sagility Limited,INE0W2G01015,1111913,532.49
Laxmi Dental Limited,INE0WO601020,6827,16.54
Midwest Limited,INE0XAD01024,6924,88.23
Jain Resource Recycling Limited,INE0YD401026,21644,93.29
Atlanta Electricals Limited,INE0Z4F01028,836,7.70
ATUL LTD.,INE100A01010,529,38.98
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,42361,1441.61
Granules India Ltd.,INE101D01020,28799,167.67
Afcons Infrastructure Limited,INE101I01011,18190,63.16
HLV LIMITED,INE102A01024,4587,0.62
Choice International Ltd,INE102B01014,409798,3100.48
Godrej Consumer Products Ltd.,INE102D01028,3717,45.72
Allied Digital Services Limited,INE102I01027,9188,14.59
MANGALORE RE,INE103A01014,186267,364.86
SMC Global Securities Limited,INE103C01036,3192,2.04
TRAVEL FOOD SERVICES LIMITED,INE103V01028,374,4.59
TVS Holdings Limited,INE105A01035,83,12.17
RPG Life Sciences Limited,INE105J01010,159,3.64
HI-TECH PIPES LIMITED,INE106T01025,279160,268.19
TAMILNADU NE,INE107A01015,12579,21.00
Awfis Space Solutions Limited,INE108V01019,18585,73.64
SHIPPING COR,INE109A01011,259765,643.40
ARMAN FIN,INE109C01017,946,14.75
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,69371,387.91
FINANC TECHN,INE111B01023,763,5.84
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3418,11.84
Metropolis Healthcare Limited,INE112L01020,2391,15.52
GUJ NARMADA,INE113A01013,41029,207.94
STEEL AUTHOR,INE114A01011,196711,294.22
Lic Housing Finance Ltd.,INE115A01026,91932,531.42
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1116,17.15
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2450,147.94
BAJ HOLD INV,INE118A01012,1297,148.69
Nuvoco Vistas Corporation Limited,INE118D01016,15885,56.10
PARK MEDI WORLD LIMITED,INE119201023,61492,122.34
Balrampur Chini Mills Ltd.,INE119A01028,7220,37.06
Carborundum Universal Ltd.,INE120A01034,4726,40.56
CHOL INV FN,INE121A01024,12722,206.36
JSW Energy Limited,INE121E01018,58080,305.74
INDUS TOWERS LIMITED,INE121J01017,33929,145.30
Amagi Media Labs Limited,INE121R01077,151,0.60
"MMTC Ltd.,",INE123F01029,137984,93.17
SBI Life Insurance Company Limited,INE123W01016,1813,33.44
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,223780,188.32
"E.I.D. Parry (India) Ltd.,",INE126A01031,8450,78.04
APOLLO PIPES LIMITED,INE126J01016,2576,10.50
HDFC Asset Management Company Limited,INE127D01025,13572,364.48
Goodluck India Limited,INE127I01024,7826,85.25
K.P. Energy Limited,INE127T01021,27227,91.62
Eveready Industries India Ltd.,INE128A01029,19674,70.55
Five-Star Business Finance Ltd.,INE128S01021,38626,177.78
Archean Chemical Industries Limited,INE128X01021,3978,24.88
GAIL INDIA,INE129A01019,469719,786.71
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,29904,32.20
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,192,0.21
Fujiyama Power Systems Limited,INE12UR01024,981,1.98
Gujarat Mineral Development Corpora,INE131A01031,115678,566.82
Relaxo Footwears Ltd.,INE131B01039,14312,58.97
Aurionpro Solutions Ltd.,INE132H01018,7223,72.11
Akzo Nobel India Limited,INE133A01011,1654,52.78
TILAKNAG IND,INE133E01013,38805,181.38
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,551,0.53
Power Finance Corporation Ltd,INE134E01011,198259,814.81
Cyient Limited,INE136B01020,22426,255.53
