SEBI REPORT For Trade date 15-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Vishal Mega Mart Limited,INE01EA01019,360774,527.09
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,5727,17.58
Sky Gold And Diamonds Limited,INE01IU01018,1437,4.37
eMudhra Limited,INE01QM01018,7548,53.83
Vikran Engineering Limited,INE01R501028,8067,8.23
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,508803,2036.18
BAID FINSERV LIMITED,INE020D01022,2000,0.23
Asian Paints Ltd.,INE021A01026,13981,346.55
Dodla Dairy Limited,INE021O01019,1380,18.66
ASIAN GRANITO INDIA LIMITED,INE022I01019,4977,2.87
Indian Energy Exchange Limited,INE022Q01020,253184,396.94
Nalwa Sons Investment Ltd,INE023A01030,375,28.90
Aeroflex Industries Limited,INE024001021,77622,150.29
GRAVITA INDIA LIMITED,INE024L01027,19634,353.37
Goldiam International Ltd.,INE025B01025,59508,227.92
Artemis Medicare Services Limited,INE025R01021,2559,7.62
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,76859,160.42
RASHTRIYA CH,INE027A01015,275178,459.61
Max Healthcare Institute Limited,INE027H01010,27048,328.80
Bank Of Baroda,INE028A01039,141948,363.51
BHARAT PETRO,INE029A01011,46013,152.47
Kalyani Investment Company Limited,INE029L01018,84,4.12
ROSSARI BIOTECH LIMITED,INE02A801020,2422,16.50
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,9097,115.84
Azad Engineering Limited,INE02IJ01035,22957,397.33
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,8364,23.32
Borosil Limited,INE02PY01013,4537,17.11
Brainbees Solutions Limited,INE02RE01045,34601,134.69
WONDER ELECTRICALS LIMITED,INE02WG01024,16552,26.95
Electronics Mart India Limited,INE02YR01019,63137,97.15
"Hindustan Unilever Ltd.,",INE030A01027,9685,247.80
Housing &Urban Development Corporation Ltd.,INE031A01017,322126,780.04
Ajanta Pharma Ltd.,INE031B01049,1629,42.04
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,984806,1290.27
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,17562,58.03
Arvind SmartSpaces Limited,INE034S01021,4492,31.42
SOTL,INE035D01020,1141,5.41
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,28713,33.49
KARUR VYSYA,INE036D01028,21079,43.70
Concord Enviro Systems Limited,INE037Z01029,1116,6.29
Hindalco Industries Ltd.,INE038A01020,19117,138.95
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,402257,249.55
"Jamna Auto Industries Ltd.,",INE039C01032,165322,170.76
JASH ENGINEERING LIMITED,INE039O01029,6641,34.16
Max Estates Limited,INE03EI01018,2731,12.97
Go Digit General Insurance Limited,INE03JT01014,7094,25.61
Brigade Hotel Ventures Limited,INE03NU01014,8736,7.39
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2243,21.60
Cohance Lifesciences Limited,INE03QK01018,4172,39.11
Chemcon Speciality Chemicals Limited,INE03YM01018,267,0.69
HDFC Bank Ltd.,INE040A01034,92517,917.40
Mayur Uniquoters ltd.,INE040D01038,714,3.96
SUZLON ENERGY LTD.,INE040H01021,5518600,3403.34
"Dhampur Sugar Mills Ltd.,",INE041A01016,52987,79.33
Escorts Kubota Limited,INE042A01014,7088,262.98
Vijaya Diagnostic Centre Limited,INE043W01024,5964,61.77
Sun Pharmaceutical Industries Ltd.,INE044A01036,22550,371.19
Paras Defence and Space Technologies Limited,INE045601023,23899,173.78
ADOR WELDING,INE045A01017,235,2.52
Nelco Ltd,INE045B01015,11319,100.72
Fineotex Chemical Limited,INE045J01026,23404,62.43
Reliance Industrial Infrastructure,INE046A01015,8959,83.33
Muthoot Microfin Limited,INE046W01019,11518,17.83
GRASIM INDUS,INE047A01021,2899,81.45
JAGSONPAL PH,INE048B01035,11456,28.06
Navin Fluorent International Ltd,INE048G01026,1437,74.80
"Himatsingka Seide Ltd.,",INE049A01027,167094,245.68
Wockhardt Ltd,INE049B01025,68824,974.25
SBC EXPORTS LIMITED,INE04AK01028,119521,21.71
KPIT Technologies Ltd,INE04I401011,28196,365.66
ETHOS LIMITED,INE04TZ01018,885,22.82
Prakash Pipes Limited,INE050001010,6439,25.89
Elin Electronics Limited,INE050401020,2956,6.45
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4530,87.00
Balaji Amines Ltd.,INE050E01027,6205,100.68
Rane (Madras)  Ltd.,INE050H01012,1890,15.02
Vardhman Special Steels Ltd,INE050M01012,201,0.59
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,3453,10.78
Camlin Fine Sciences Ltd,INE052I01032,1347,2.81
BEST AGROLIFE LIMITED,INE052T01013,1226,4.59
Indian Hotels Co. Ltd,INE053A01029,88456,675.53
Indian Railway Finance Corporation,INE053F01010,1494163,2079.36
"V.I.P. Industries Ltd.,",INE054A01027,11944,54.90
Waterbase Limited,INE054C01015,11973,6.13
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9119,192.29
Cyient DLM Limited,INE055S01018,38190,181.36
Refex Industries Limited,INE056I01025,15151,56.10
Sanofi India Ltd,INE058A01010,1188,60.30
"Cipla Ltd.,",INE059A01026,4846,75.47
La Opala RG Ltd.,INE059D01020,11631,29.63
Hindware Home Innovation Limited,INE05AN01011,2022,5.91
Ratnaveer Precision Engineering Limited,INE05CZ01011,7071,11.28
Indogulf Cropsciences Limited,INE05J901018,1636,1.84
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,14423,21.33
FORTIS HEALTHCARE LIMITED,INE061F01013,7339,67.46
"State Bank Of India,",INE062A01020,95765,790.08
Pondy Oxides & Chemicals Limited,INE063E01053,4564,56.91
Equitas Small Finance Bank Limited,INE063P01018,301094,193.70
Trident Ltd.,INE064C01022,744945,231.68
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7701,7.80
Indegene Limited,INE065X01017,14015,81.09
Eicher Motors Ltd.,INE066A01021,3021,201.56
Hindustan Aeronautics Limited,INE066F01020,77221,3677.42
Wonderla Holidays Limited,INE066O01014,11423,75.07
Inox Wind Limited,INE066P01011,449678,767.85
CG Power and Industrial Solutions Limited,INE067A01029,61379,453.92
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2772,7.88
Gland Pharma Limited,INE068V01023,3580,67.26
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,531387,576.47
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1031,2.70
INDIQUBE SPACES LIMITED,INE06ST01018,1353,3.19
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3772,6.04
Gem Aromatics Limited,INE06XZ01023,201,0.50
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2036,4.60
SHREE CEMENT,INE070A01015,57,16.66
Jai Corp Limited,INE070D01027,35039,57.61
INSECTCID,INE070I01018,770,7.24
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,2246,40.97
Associated Alcohols & Breweries Ltd,INE073G01016,2120,22.59
Sona BLW Precision Forgings Limited,INE073K01018,71354,339.33
Praj Industries Ltd.,INE074A01025,133112,564.85
Paramount Communications Ltd.,INE074B01023,101959,51.53
WIPRO LTD.,INE075A01022,161349,415.52
G M BREWERIE,INE075D01018,1220,8.74
HealthCare Global Enterprises Limited,INE075I01017,3054,20.20
SIYAR SILK M,INE076B01028,1394,11.08
GOCL Corporation Limited ,INE077F01035,1002,3.78
Vikram Solar Limited,INE078V01014,3256,11.30
Ambuja Cements Ltd.,INE079A01024,51999,308.14
Gateway Distriparks Limited,INE079J01017,134380,91.38
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58233,227.98
Easy Trip Planners Limited,INE07O001026,1695635,215.92
NDR Auto Components Limited,INE07OG01012,536,4.96
Supriya Lifescience Limited,INE07RO01027,5222,36.11
Restaurant Brands Asia Limited,INE07T201019,121249,98.32
IRM ENERGY LIMITED,INE07U701015,6960,24.40
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2656,535.32
LLOYDS ENTERPRISES LIMITED,INE080I01025,3064981,2363.92
TATA IORN AN,INE081A01020,335384,528.81
"Kopran Ltd.,",INE082A01010,3146,5.55
Morepen Laboratories Ltd.,INE083A01026,391330,230.10
Themis Medicare Ltd.,INE083B01024,5890,7.79
BANK OF INDI,INE084A01016,482391,581.77
Amanta Healthcare Limited,INE084K01015,259,0.34
CHAMBAL FERT,INE085A01013,88447,487.78
Thangamayil Jewellery Limited,INE085J01014,376,7.74
"Electrosteel Castings Ltd.,",INE086A01029,258112,272.74
KESORAM IND,INE087A01019,1040,0.05
Shree Renuka Sugars Ltd.,INE087H01022,958856,335.38
Paradeep Phosphates Limited,INE088F01024,322536,622.42
DR.REDDY'S L,INE089A01031,10922,139.26
Sterlite Technologies Limited.,INE089C01029,20094,24.19
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,3850,3.34
Krsnaa Diagnostics Limited,INE08LI01020,3911,35.75
M & B ENGINEERING LIMITED,INE08N601015,3658,15.17
SANSTAR LIMITED,INE08NE01025,3358,3.53
Samhi Hotels Limited,INE08U801020,70444,151.44
Greenpanel Industries Limited,INE08ZM01014,2914,9.86
Scoda Tubes Limited,INE090501011,10259,20.01
ICICI Bank Ltd.,INE090A01021,51618,718.06
Jai Balaji Industries Limited,INE091G01026,72301,75.43
TATA CHEMICA,INE092A01019,28597,265.17
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,844219,598.97
Hexaware Technologies Limited,INE093A01041,8565,65.41
OBEROI REALTY LIMITED,INE093I01010,8750,147.12
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,204258,142.50
HINDUSTAN PE,INE094A01015,64216,278.35
Kolte-Patil Developers Ltd,INE094I01018,6606,25.77
UTI Asset Management Company Limited,INE094J01016,5379,73.69
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,101077,841.23
NBCC (India) Limited,INE095N01031,532067,612.35
NUCLEU SOF E,INE096B01018,1201,13.93
Amrutanjan Health Care Limited,INE098F01031,1123,8.85
Mishra Dhatu Nigam Limited,INE099Z01011,67078,277.93
Aarti Surfactants Limited,INE09EO01013,6,0.03
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2039,77.48
Indigo Paints Limited,INE09VQ01012,2608,29.15
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7099,34.38
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,118881,159.39
Ceigall India Limited,INE0AG901020,8236,22.01
Hemisphere Properties India Limited,INE0AJG01018,57600,92.06
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,27281,579.40
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1977,9.09
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1022,1.96
Bansal Wire Industries Limited,INE0B9K01025,1024,3.62
Go Fashion (India) Limited,INE0BJS01011,3543,29.83
Premier Energies Limited,INE0BS701011,486350,5103.41
C.E. Info Systems Limited,INE0BV301023,4233,77.59
Aether Industries Limited,INE0BWX01014,15852,120.87
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3691,7.74
Jubilant Ingrevia Limited,INE0BY001018,10213,75.77
Oswal Pumps Limited,INE0BYP01024,14601,116.55
Mukka Proteins Limited,INE0CG401037,30985,13.81
Max India Limited,INE0CG601016,106,0.25
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1162,27.97
Western Carriers (India) Limited,INE0CJF01024,40915,54.38
RateGain Travel Technologies Limited,INE0CLI01024,220032,684.19
Meghmani Organics Limited,INE0CT101020,312433,269.24
GMR Power and Urban Infra Limited,INE0CU601026,75708,91.68
Anthem Biosciences Limited,INE0CZ201020,7101,57.93
Sigachi Industries Limited,INE0D0K01022,198252,97.04
India Pesticides Limited,INE0D6701023,26669,57.60
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,165812,675.04
PIRAMAL PHARMA LIMITED,INE0DK501011,228375,482.62
Fairchem Organics Limited,INE0DNW01011,1224,13.99
INNOVA CAPTAB LIMITED,INE0DUT01020,1024,9.13
Syrma SGS Technology Limited,INE0DYJ01015,48451,367.33
HMA Agro Industries Limited,INE0ECP01024,121,0.04
TARC LIMITED,INE0EK901012,6433,11.04
Network People Services Technologies Limited,INE0FFK01017,1324,27.38
Deep Industries Limited,INE0FHS01024,6258,31.93
Motisons Jewellers Limited,INE0FRK01020,256186,52.11
Motherson Sumi Wiring India Limited,INE0FS801015,486269,220.51
EPACK Durable Limited,INE0G5901015,1225401,4765.81
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,1960,21.82
HP Adhesives Limited,INE0GSL01024,675,0.41
ALL TIME PLASTICS LIMITED,INE0GV601021,1386,3.80
Windlas Biotech Limited,INE0H5O01029,742,7.28
ArisInfra Solutions Limited,INE0H9P01028,700,1.10
One Mobikwik Systems Limited,INE0HLU01028,47127,136.50
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,7813,23.94
Le Travenues Technology Limited,INE0HV901016,12655,36.60
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,20984,102.07
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,2027,5.54
Veranda Learning Solutions Limited,INE0IQ001011,1070,2.43
Data Patterns (India) Limited,INE0IX101010,14067,380.28
Rashi Peripherals Limited,INE0J1F01024,9682,28.91
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,96407,829.96
Honasa Consumer Limited,INE0J5401028,11703,34.00
Jeena Sikho Lifecare Limited,INE0J5801029,1836,14.90
Venus Pipes & Tubes Limited,INE0JA001018,7787,112.15
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,6672,50.98
Sanathan Textiles Limited,INE0JPD01013,115,0.55
YATRA ONLINE LIMITED,INE0JR601024,11709,18.52
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201323,5331.79
Garuda Construction and Engineering Limited,INE0JVO01026,4197,8.69
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,22114,160.19
Eureka Forbes Limited,INE0KCE01017,99302,516.46
DCX Systems Limited,INE0KL801015,108168,298.46
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,857,1.80
Bajel Projects Limited,INE0KQN01018,42,0.09
Gopal Snacks Limited,INE0L9R01028,18672,69.29
Avalon Technologies Limited,INE0LCL01028,3659,36.19
Ather Energy Limited,INE0LEZ01016,8744,52.93
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,66169,172.89
Cello World Limited,INE0LMW01024,13633,83.47
IKIO Technologies Limited,INE0LOJ01019,5130,14.50
Aarti Pharmalabs Limited,INE0LRU01027,10890,97.63
Quadrant Future Tek Limited,INE0LRY01011,22209,99.05
Ola Electric Mobility Limited,INE0LXG01040,107895,67.38
REDTAPE Limited,INE0LXT01019,27749,40.70
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,8568,15.47
J.G.Chemicals Limited,INE0MB501011,2508,11.74
REGAAL RESOURCES LIMITED,INE0MHO01029,2270,1.99
Pyramid Technoplast Limited,INE0MIS01010,75,0.16
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,6601,35.53
BLS E-Services Limited,INE0NLT01010,1106,1.95
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,525003,233.88
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,9087,339.98
Transindia Real Estate Limited,INE0O3901029,100,0.04
Kross Limited,INE0O6601022,32453,66.20
Indef Manufacturing Limited,INE0O9T01021,515,2.10
JNK India Limited,INE0OAF01028,302,0.98
Rossell Techsys Limited,INE0OJW01016,2316,17.37
NTPC GREEN ENERGY LIMITED,INE0ONG01011,477215,500.12
Deepak Builders and Engineers India Limited,INE0OPA01019,1245,1.96
EMS LIMITED,INE0OV601013,23146,139.63
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,46847,24.58
RBZ Jewellers Limited,INE0PEQ01016,500,0.73
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,101,0.47
Orient Technologies Limited,INE0PPK01015,7632,32.28
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.15
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,4042,12.32
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24297,203.09
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2282,38.98
International Gemmological Institute India Limited,INE0Q9301021,13452,53.91
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34488,62.48
Denta Water and Infra Solutions Limited,INE0R4L01018,2229,9.75
SRM CONTRACTORS LIMITED,INE0R6Z01013,1651,8.86
PATEL RETAIL LIMITED,INE0R8B01010,1,0.00
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3825,24.95
Gala Precision Engineering Limited,INE0RE001014,226,2.12
Tolins Tyres Limited,INE0RWQ01014,406,0.77
Stallion India Fluorochemicals Limited,INE0RYC01010,9184,25.86
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5081,2.99
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,54806,164.70
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,4708,41.94
MAMATA MACHINERY LIMITED,INE0TO701015,20975,100.87
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,343,3.46
Bluspring Enterprises Limited,INE0U4101014,22905,18.81
Digitide Solutions Limited,INE0U4701011,20753,45.03
BlackBuck Limited,INE0UIZ01018,5003,33.54
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,600,0.43
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14722,385.30
CARRARO INDIA LIMITED,INE0V7W01012,2847,13.77
Sri Lotus Developers and Realty Limited,INE0V9Q01010,91271,176.94
Sagility Limited,INE0W2G01015,432661,195.38
Laxmi Dental Limited,INE0WO601020,6979,24.81
ATUL LTD.,INE100A01010,2459,161.19
Mahindra & Mahindra Ltd.,INE101A01026,24362,851.74
Granules India Ltd.,INE101D01020,299739,1483.09
Afcons Infrastructure Limited,INE101I01011,9768,45.09
HLV LIMITED,INE102A01024,37824,5.32
Choice International Ltd,INE102B01014,17956,131.29
Godrej Consumer Products Ltd.,INE102D01028,13869,172.35
Allied Digital Services Limited,INE102I01027,21794,44.78
MANGALORE RE,INE103A01014,147494,226.92
SMC Global Securities Limited,INE103C01036,206,0.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,251,3.39
TVS Holdings Limited,INE105A01035,356,46.77
RPG Life Sciences Limited,INE105J01010,405,10.12
HI-TECH PIPES LIMITED,INE106T01025,148953,168.35
TAMILNADU NE,INE107A01015,18780,32.90
Awfis Space Solutions Limited,INE108V01019,9770,63.17
SHIPPING COR,INE109A01011,143247,337.04
ARMAN FIN,INE109C01017,426,6.34
"BPL Ltd.,",INE110A01019,78,0.07
CONTAIN CORP,INE111A01025,74336,449.50
FINANC TECHN,INE111B01023,1342,13.01
PDS LIMITED,INE111Q01021,3677,13.21
Metropolis Healthcare Limited,INE112L01020,3550,72.69
GUJ NARMADA,INE113A01013,47095,259.00
STEEL AUTHOR,INE114A01011,530756,714.61
Lic Housing Finance Ltd.,INE115A01026,101095,551.23
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7307,115.40
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11593,677.59
BAJ HOLD INV,INE118A01012,1093,142.43
Nuvoco Vistas Corporation Limited,INE118D01016,5630,22.71
Balrampur Chini Mills Ltd.,INE119A01028,16775,88.60
Carborundum Universal Ltd.,INE120A01034,3371,34.63
CHOL INV FN,INE121A01024,5138,79.88
JSW Energy Limited,INE121E01018,73881,401.96
INDUS TOWERS LIMITED,INE121J01017,81723,298.24
"MMTC Ltd.,",INE123F01029,55219,41.54
SBI Life Insurance Company Limited,INE123W01016,3310,58.12
DELTA CORP,INE124G01033,353382,337.67
"E.I.D. Parry (India) Ltd.,",INE126A01031,3636,38.36
APOLLO PIPES LIMITED,INE126J01016,8366,33.89
HDFC Asset Management Company Limited,INE127D01025,7009,399.43
Goodluck India Limited,INE127I01024,6343,62.74
K.P. Energy Limited,INE127T01021,36371,151.75
Eveready Industries India Ltd.,INE128A01029,19253,69.58
Five-Star Business Finance Ltd.,INE128S01021,66907,375.78
Archean Chemical Industries Limited,INE128X01021,3639,25.01
GAIL INDIA,INE129A01019,317489,587.66
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,22941,26.45
Gujarat Mineral Development Corpora,INE131A01031,132043,643.44
Relaxo Footwears Ltd.,INE131B01039,14310,69.28
DISA INDIA,INE131C01011,1,0.15
Aurionpro Solutions Ltd.,INE132H01018,2658,32.72
Akzo Nobel India Limited,INE133A01011,533,19.80
TILAKNAG IND,INE133E01013,46627,221.01
IFGL Refractories Limited,INE133Y01011,93,0.27
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,186,0.26
Power Finance Corporation Ltd,INE134E01011,261999,1101.52
Cyient Limited,INE136B01020,22935,296.83
Neogen Chemicals Limited,INE136S01016,1997,31.67
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,37517,430.34
"National Aluminium Co. Ltd.,",INE139A01034,158199,339.98
UCAL LIMITED,INE139B01016,200,0.28
FUSION FINANCE LIMITED,INE139R01012,25883,50.44
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,68543,511.94
Sula Vineyards Limited,INE142Q01026,69337,212.27
Orient Electric Limited,INE142Z01019,6469,14.39
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,10058,23.41
Tarsons Products Limited,INE144Z01023,1102995,3889.91
Kirloskar Oil Engines Limited,INE146L01010,8568,79.20
SOUTH PETRO,INE147A01011,54030,55.21
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,488760,691.89
Delhivery Limited,INE148O01028,47694,220.46
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2375,43.60
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,69247,137.51
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,108331,158.73
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4709,98.82
LUX Industries Limited,INE150G01020,3825,56.85
TATA COMM,INE151A01013,9651,176.11
Shaily Engineering Plastics Ltd.,INE151G01028,1673,39.05
Thermax Ltd.,INE152A01029,3460,120.97
ALLCARGO GATI LIMITED,INE152B01027,30611,22.83
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,31935,197.75
MAHANAG TELE,INE153A01019,163474,71.93
BLS International Services Ltd,INE153T01027,101586,364.63
ITC Ltd,INE154A01025,315315,1265.37
Tata Motors Ltd.,INE155A01022,277165,1780.99
New Delhi Television Limited,INE155G01029,100,0.12
Hero Motocorp Limited,INE158A01026,6469,338.98
EIMCO ELEC I,INE158B01016,946,19.77
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,2399,66.21
