SEBI REPORT For Trade date 18-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
Equitas Small Finance Bank Limited,INE063P01018,235930,149.56
Trident Ltd.,INE064C01022,701739,214.01
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6009,6.11
Indegene Limited,INE065X01017,9896,56.74
Eicher Motors Ltd.,INE066A01021,3285,225.78
Hindustan Aeronautics Limited,INE066F01020,96541,4540.49
Wonderla Holidays Limited,INE066O01014,11838,77.12
Inox Wind Limited,INE066P01011,501735,820.31
CG Power and Industrial Solutions Limited,INE067A01029,77341,558.16
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1761,4.66
Gland Pharma Limited,INE068V01023,8505,153.02
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,421419,358.26
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,668,1.76
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3457,5.45
Gem Aromatics Limited,INE06XZ01023,3492,5.98
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,5921,13.30
SHREE CEMENT,INE070A01015,184,51.82
Jai Corp Limited,INE070D01027,28009,46.00
INSECTCID,INE070I01018,514,4.91
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,2448,42.65
Associated Alcohols & Breweries Ltd,INE073G01016,2574,28.45
Sona BLW Precision Forgings Limited,INE073K01018,51471,255.38
Praj Industries Ltd.,INE074A01025,136991,559.50
Paramount Communications Ltd.,INE074B01023,94809,47.27
WIPRO LTD.,INE075A01022,118763,313.57
G M BREWERIE,INE075D01018,1090,9.13
HealthCare Global Enterprises Limited,INE075I01017,675,4.09
SIYAR SILK M,INE076B01028,3956,30.24
IFB Agro Industries Ltd,INE076C01018,118,1.60
GOCL Corporation Limited ,INE077F01035,908,3.04
Vikram Solar Limited,INE078V01014,41615,123.00
Ambuja Cements Ltd.,INE079A01024,58933,341.48
Gateway Distriparks Limited,INE079J01017,124469,83.53
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,71761,279.90
Easy Trip Planners Limited,INE07O001026,1527651,193.88
NDR Auto Components Limited,INE07OG01012,462,4.43
Supriya Lifescience Limited,INE07RO01027,15092,115.82
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,139073,105.62
IRM ENERGY LIMITED,INE07U701015,9409,31.16
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2158,441.20
LLOYDS ENTERPRISES LIMITED,INE080I01025,3155444,2414.84
TATA IORN AN,INE081A01020,690979,1166.58
"Kopran Ltd.,",INE082A01010,2378,3.94
Morepen Laboratories Ltd.,INE083A01026,317415,180.80
Themis Medicare Ltd.,INE083B01024,4657,6.09
BANK OF INDI,INE084A01016,315512,435.66
Amanta Healthcare Limited,INE084K01015,228,0.25
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1129,7.10
CHAMBAL FERT,INE085A01013,746869,3308.24
Thangamayil Jewellery Limited,INE085J01014,275,9.18
"Electrosteel Castings Ltd.,",INE086A01029,245919,245.63
KESORAM IND,INE087A01019,1517,0.09
Shree Renuka Sugars Ltd.,INE087H01022,932534,310.61
Paradeep Phosphates Limited,INE088F01024,352854,632.76
DR.REDDY'S L,INE089A01031,9342,118.54
Sterlite Technologies Limited.,INE089C01029,20647,22.68
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1615,1.86
Krsnaa Diagnostics Limited,INE08LI01020,1413,11.90
M & B ENGINEERING LIMITED,INE08N601015,7320,30.12
SANSTAR LIMITED,INE08NE01025,2376,2.54
Samhi Hotels Limited,INE08U801020,92157,193.16
Greenpanel Industries Limited,INE08ZM01014,4587,13.44
Scoda Tubes Limited,INE090501011,8386,16.37
ICICI Bank Ltd.,INE090A01021,60915,839.93
Jai Balaji Industries Limited,INE091G01026,72765,67.47
TATA CHEMICA,INE092A01019,50363,433.76
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,745270,561.04
Hexaware Technologies Limited,INE093A01041,3020,21.72
OBEROI REALTY LIMITED,INE093I01010,4171,72.78
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,189879,128.23
HINDUSTAN PE,INE094A01015,47009,214.30
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4758,17.08
UTI Asset Management Company Limited,INE094J01016,8747,112.38
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,45036,407.94
NBCC (India) Limited,INE095N01031,493853,580.11
NUCLEU SOF E,INE096B01018,856,9.66
Amrutanjan Health Care Limited,INE098F01031,274,2.07
Mishra Dhatu Nigam Limited,INE099Z01011,66781,255.68
Aarti Surfactants Limited,INE09EO01013,61,0.25
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2657,95.86
Indigo Paints Limited,INE09VQ01012,1268,15.43
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8414,40.06
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,115733,141.68
Ceigall India Limited,INE0AG901020,8244,21.39
Hemisphere Properties India Limited,INE0AJG01018,59359,91.57
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,1780,28.48
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1407,6.15
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,505,0.96
Bansal Wire Industries Limited,INE0B9K01025,968,3.40
Go Fashion (India) Limited,INE0BJS01011,6447,45.43
Premier Energies Limited,INE0BS701011,1193234,12150.56
C.E. Info Systems Limited,INE0BV301023,5181,94.41
Aether Industries Limited,INE0BWX01014,4887,39.34
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,7850,14.95
Jubilant Ingrevia Limited,INE0BY001018,9735,71.27
Oswal Pumps Limited,INE0BYP01024,26179,176.96
Urban Company Limited,INE0CAZ01013,19116,25.73
Mukka Proteins Limited,INE0CG401037,31551,12.05
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01011,438,13.27
Western Carriers (India) Limited,INE0CJF01024,52481,68.60
RateGain Travel Technologies Limited,INE0CLI01024,216771,669.98
Meghmani Organics Limited,INE0CT101020,413341,332.00
GMR Power and Urban Infra Limited,INE0CU601026,69422,84.08
Anthem Biosciences Limited,INE0CZ201020,11180,82.84
Sigachi Industries Limited,INE0D0K01022,191212,79.82
India Pesticides Limited,INE0D6701023,32843,67.45
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,157072,621.07
PIRAMAL PHARMA LIMITED,INE0DK501011,246550,502.71
Fairchem Organics Limited,INE0DNW01011,1975,19.41
INNOVA CAPTAB LIMITED,INE0DUT01020,919,7.99
Syrma SGS Technology Limited,INE0DYJ01015,50261,388.33
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5564,9.64
Network People Services Technologies Limited,INE0FFK01017,1336,25.74
Deep Industries Limited,INE0FHS01024,6830,34.10
Motisons Jewellers Limited,INE0FRK01020,315436,59.73
Motherson Sumi Wiring India Limited,INE0FS801015,360335,163.59
Markolines Pavement Technologies Limited,INE0FW001016,600,0.97
EPACK Durable Limited,INE0G5901015,947530,3687.87
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4327,58.63
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,179,0.52
Windlas Biotech Limited,INE0H5O01029,1205,10.24
ArisInfra Solutions Limited,INE0H9P01028,27750,36.95
Fabtech Technologies Limited,INE0HF201011,2888,6.86
One Mobikwik Systems Limited,INE0HLU01028,46944,127.24
Tracxn Technologies Limited,INE0HMF01019,4162,2.95
Billionbrains Garage Ventures Limited,INE0HOQ01053,84932,126.18
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5252,15.37
Le Travenues Technology Limited,INE0HV901016,25472,70.87
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,9626,47.56
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14156,38.85
Veranda Learning Solutions Limited,INE0IQ001011,845,1.74
Data Patterns (India) Limited,INE0IX101010,19403,533.36
Rashi Peripherals Limited,INE0J1F01024,5249,15.78
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,115861,1026.43
Honasa Consumer Limited,INE0J5401028,18146,52.51
Jeena Sikho Lifecare Limited,INE0J5801029,2555,18.55
Venus Pipes & Tubes Limited,INE0JA001018,7090,98.52
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15881,117.43
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,23501,40.49
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200727,5329.40
Garuda Construction and Engineering Limited,INE0JVO01026,5560,11.79
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25884,177.44
Eureka Forbes Limited,INE0KCE01017,101390,530.02
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,98633,249.44
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,2681,4.64
Gopal Snacks Limited,INE0L9R01028,10791,39.02
Avalon Technologies Limited,INE0LCL01028,11750,109.15
Ather Energy Limited,INE0LEZ01016,4157,27.69
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64856,160.82
Cello World Limited,INE0LMW01024,9853,63.24
IKIO Technologies Limited,INE0LOJ01019,4563,12.91
Physicswallah Limited,INE0LP301011,93724,127.55
Aarti Pharmalabs Limited,INE0LRU01027,12592,104.71
Quadrant Future Tek Limited,INE0LRY01011,18738,74.13
Ola Electric Mobility Limited,INE0LXG01040,306114,129.10
REDTAPE Limited,INE0LXT01019,39003,55.85
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13106,23.32
J.G.Chemicals Limited,INE0MB501011,5382,23.90
REGAAL RESOURCES LIMITED,INE0MHO01029,2070,1.68
Epack Prefab Technologies Limited,INE0MLS01022,8602,26.99
TRUALT BIOENERGY LIMITED,INE0MWH01014,4387,19.27
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1345,2.88
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1959,10.40
BLS E-Services Limited,INE0NLT01010,130,0.25
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,631567,275.96
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,14965,529.89
Kross Limited,INE0O6601022,15504,32.35
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,100,0.28
Rossell Techsys Limited,INE0OJW01016,2670,19.25
NTPC GREEN ENERGY LIMITED,INE0ONG01011,522882,531.56
Deepak Builders and Engineers India Limited,INE0OPA01019,1215,1.83
EMS LIMITED,INE0OV601013,23030,128.15
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,37970,19.55
RBZ Jewellers Limited,INE0PEQ01016,0,0.00
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,506,1.97
Orient Technologies Limited,INE0PPK01015,5772,24.40
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,300,0.26
Platinum Industries Limited,INE0PT501018,5399,15.82
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15347,130.79
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1610,25.50
International Gemmological Institute India Limited,INE0Q9301021,19332,71.20
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,400,2.75
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33797,57.28
Denta Water and Infra Solutions Limited,INE0R4L01018,3302,12.34
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,4453,9.97
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9930,76.43
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2611,4.80
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8056,4.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,131,0.26
Pace Digitek Limited,INE0S3G01027,8445,17.98
CRIZAC LIMITED,INE0S4R01014,17047,55.29
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9085,76.26
VMS TMT LIMITED,INE0SJA01013,252,0.14
MAMATA MACHINERY LIMITED,INE0TO701015,20093,95.44
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,898,2.55
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,994,9.74
Bluspring Enterprises Limited,INE0U4101014,36414,28.80
Digitide Solutions Limited,INE0U4701011,16326,33.68
BlackBuck Limited,INE0UIZ01018,21309,144.90
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20149,498.42
CARRARO INDIA LIMITED,INE0V7W01012,1622,8.43
Sri Lotus Developers and Realty Limited,INE0V9Q01010,74331,137.70
Sagility Limited,INE0W2G01015,877860,447.63
Laxmi Dental Limited,INE0WO601020,4821,14.95
Midwest Limited,INE0XAD01024,1225,18.41
Jain Resource Recycling Limited,INE0YD401026,34637,141.79
Atlanta Electricals Limited,INE0Z4F01028,306,2.84
ATUL LTD.,INE100A01010,2091,136.83
Mahindra & Mahindra Ltd.,INE101A01026,30911,1116.52
Granules India Ltd.,INE101D01020,47734,268.54
Afcons Infrastructure Limited,INE101I01011,15177,64.62
HLV LIMITED,INE102A01024,12207,1.77
Choice International Ltd,INE102B01014,426241,3239.63
Godrej Consumer Products Ltd.,INE102D01028,6034,77.31
Allied Digital Services Limited,INE102I01027,7877,15.92
MANGALORE RE,INE103A01014,214519,371.10
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,126,1.64
TVS Holdings Limited,INE105A01035,373,51.26
RPG Life Sciences Limited,INE105J01010,261,6.43
HI-TECH PIPES LIMITED,INE106T01025,238434,256.92
TAMILNADU NE,INE107A01015,14802,25.02
Awfis Space Solutions Limited,INE108V01019,12647,76.29
SHIPPING COR,INE109A01011,270794,681.44
ARMAN FIN,INE109C01017,516,7.82
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,91728,529.95
FINANC TECHN,INE111B01023,623,5.64
PDS LIMITED,INE111Q01021,2549,9.25
Metropolis Healthcare Limited,INE112L01020,4792,94.80
GUJ NARMADA,INE113A01013,45917,246.69
STEEL AUTHOR,INE114A01011,480239,666.62
Lic Housing Finance Ltd.,INE115A01026,103774,561.58
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3025,50.87
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,9769,552.85
BAJ HOLD INV,INE118A01012,1874,225.57
Nuvoco Vistas Corporation Limited,INE118D01016,10644,41.97
Balrampur Chini Mills Ltd.,INE119A01028,13135,67.86
Carborundum Universal Ltd.,INE120A01034,4296,41.63
CHOL INV FN,INE121A01024,12724,211.43
JSW Energy Limited,INE121E01018,102313,537.65
INDUS TOWERS LIMITED,INE121J01017,50211,194.20
"MMTC Ltd.,",INE123F01029,77489,55.08
SBI Life Insurance Company Limited,INE123W01016,2253,40.68
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,326217,287.69
"E.I.D. Parry (India) Ltd.,",INE126A01031,3283,33.59
APOLLO PIPES LIMITED,INE126J01016,4624,16.05
HDFC Asset Management Company Limited,INE127D01025,13352,370.75
Goodluck India Limited,INE127I01024,10913,115.54
K.P. Energy Limited,INE127T01021,38199,155.23
Eveready Industries India Ltd.,INE128A01029,20032,71.78
Five-Star Business Finance Ltd.,INE128S01021,15419,92.95
Archean Chemical Industries Limited,INE128X01021,6387,39.03
GAIL INDIA,INE129A01019,302249,554.85
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,49944,53.65
Gujarat Mineral Development Corpora,INE131A01031,180104,882.00
Relaxo Footwears Ltd.,INE131B01039,16664,76.10
Aurionpro Solutions Ltd.,INE132H01018,4216,49.44
Akzo Nobel India Limited,INE133A01011,23896,755.27
TILAKNAG IND,INE133E01013,55792,267.10
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,405974,1595.82
Cyient Limited,INE136B01020,26539,333.24
Neogen Chemicals Limited,INE136S01016,1907,26.75
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,55218,623.16
"National Aluminium Co. Ltd.,",INE139A01034,127887,316.91
FUSION FINANCE LIMITED,INE139R01012,23833,45.53
Saatvik Green Energy Limited,INE13B501022,8820,35.87
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,81017,589.31
Sula Vineyards Limited,INE142Q01026,56733,169.77
Orient Electric Limited,INE142Z01019,9783,20.06
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,8816,20.02
Tarsons Products Limited,INE144Z01023,254098,954.33
Shish Industries Limited,INE145Y01023,800000,113.60
Kirloskar Oil Engines Limited,INE146L01010,2693,27.37
SOUTH PETRO,INE147A01011,104324,97.09
