SEBI REPORT For Trade date 20-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
Aeroflex Industries Limited,INE024001021,45817,126.56
Shilchar Technologies Ltd.,INE024F01011,3206,130.39
GRAVITA INDIA LIMITED,INE024L01027,13643,227.38
Goldiam International Ltd.,INE025B01025,25039,96.17
Artemis Medicare Services Limited,INE025R01021,9964,24.25
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,400943,662.14
"Lotus Chocolate Co. Ltd.,",INE026D01011,20,0.15
RASHTRIYA CH,INE027A01015,180879,272.18
Max Healthcare Institute Limited,INE027H01010,20221,220.30
Bank Of Baroda,INE028A01039,191054,536.28
BHARAT PETRO,INE029A01011,91860,292.81
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,1316,7.24
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,11622,115.81
Azad Engineering Limited,INE02IJ01035,15707,276.80
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,16889,39.05
Borosil Limited,INE02PY01013,5207,15.83
Brainbees Solutions Limited,INE02RE01045,51385,152.75
WONDER ELECTRICALS LIMITED,INE02WG01024,3495,4.33
Electronics Mart India Limited,INE02YR01019,56171,75.31
Corona Remedies Limited,INE02ZQ01018,202,3.27
"Hindustan Unilever Ltd.,",INE030A01027,21885,502.53
Housing &Urban Development Corporation Ltd.,INE031A01017,531845,1118.77
Ajanta Pharma Ltd.,INE031B01049,1771,50.94
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,217444,281.48
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,17991,65.58
Arvind SmartSpaces Limited,INE034S01021,4424,29.94
SOTL,INE035D01020,1727,7.15
Gujarat Ambuja Exports Ltd.,INE036B01030,16081,23.30
KARUR VYSYA,INE036D01028,40461,112.56
Concord Enviro Systems Limited,INE037Z01029,461,2.04
Hindalco Industries Ltd.,INE038A01020,39155,363.98
T.V.Today Network Limited,INE038F01029,637,0.90
IFCI LTD,INE039A01010,826465,497.02
"Jamna Auto Industries Ltd.,",INE039C01032,75947,95.46
JASH ENGINEERING LIMITED,INE039O01029,7007,34.79
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2762,12.35
Go Digit General Insurance Limited,INE03JT01014,3603,12.54
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1763,17.24
Cohance Lifesciences Limited,INE03QK01018,42851,174.52
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,569606,4724.32
Mayur Uniquoters ltd.,INE040D01038,1540,8.95
SUZLON ENERGY LTD.,INE040H01021,6310576,3376.98
"Dhampur Sugar Mills Ltd.,",INE041A01016,54810,77.98
Escorts Kubota Limited,INE042A01014,4231,148.65
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,2007,19.84
Sun Pharmaceutical Industries Ltd.,INE044A01036,31345,523.77
Paras Defence and Space Technologies Limited,INE045601023,29493,211.39
ADOR WELDING,INE045A01017,247,2.76
Nelco Ltd,INE045B01015,7945,63.94
Fineotex Chemical Limited,INE045J01034,88879,24.93
Reliance Industrial Infrastructure,INE046A01015,4800,42.56
Muthoot Microfin Limited,INE046W01019,4931,8.25
GRASIM INDUS,INE047A01021,3634,102.11
JAGSONPAL PH,INE048B01035,3295,7.35
Navin Fluorent International Ltd,INE048G01026,3982,252.21
"Himatsingka Seide Ltd.,",INE049A01027,56873,63.12
Wockhardt Ltd,INE049B01025,88648,1246.98
SBC EXPORTS LIMITED,INE04AK01028,888222,251.48
KPIT Technologies Ltd,INE04I401011,57572,519.50
ETHOS LIMITED,INE04TZ01018,739,19.61
Seshaasai Technologies Limited,INE04VU01023,1434,4.00
Prakash Pipes Limited,INE050001010,3767,15.64
Elin Electronics Limited,INE050401020,2707,3.79
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3848,66.08
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,5711,75.88
Rane (Madras)  Ltd.,INE050H01012,2030,16.06
Vardhman Special Steels Ltd,INE050M01012,1981,5.45
Vakrangee Softwares Ltd.,INE051B01021,36150,2.84
Windsor Machines Limited,INE052A01021,1950,5.98
Camlin Fine Sciences Ltd,INE052I01032,29291,34.31
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,71459,501.99
Indian Railway Finance Corporation,INE053F01010,1617645,1938.00
"V.I.P. Industries Ltd.,",INE054A01027,11638,45.83
Waterbase Limited,INE054C01015,7090,3.79
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7752,141.85
Cyient DLM Limited,INE055S01018,18951,76.60
IVALUE INFOSOLUTIONS LIMITED,INE056801025,2243,6.03
Refex Industries Limited,INE056I01025,23836,64.85
Sanofi India Ltd,INE058A01010,2066,78.51
"Cipla Ltd.,",INE059A01026,25814,356.31
Simplex Infrastructures Limited,INE059B01024,504,1.15
La Opala RG Ltd.,INE059D01020,3012,7.20
Hindware Home Innovation Limited,INE05AN01011,6545,14.61
Ratnaveer Precision Engineering Limited,INE05CZ01011,345348,562.05
Indogulf Cropsciences Limited,INE05J901018,140,0.13
BHARAT COKING COAL LIMITED,INE05XR01022,372251,130.91
Likhitha Infrastructure Limited,INE060901027,22,0.05
Navneet Education Limited,INE060A01024,4871,7.12
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,22429,208.36
"State Bank Of India,",INE062A01020,146598,1599.04
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5547,70.37
Equitas Small Finance Bank Limited,INE063P01018,108548,69.31
TIMES GROUP,INE064A01026,619178,1884.48
Trident Ltd.,INE064C01022,830184,236.85
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1570,1.19
Indegene Limited,INE065X01017,7990,44.24
Eicher Motors Ltd.,INE066A01021,7540,541.76
Hindustan Aeronautics Limited,INE066F01020,84335,3778.09
Wonderla Holidays Limited,INE066O01014,2580,16.49
Inox Wind Limited,INE066P01011,576024,680.46
CG Power and Industrial Solutions Limited,INE067A01029,46366,334.80
CANTABIL RETAIL INDIA LIMITED,INE068L01024,3900,9.96
Gland Pharma Limited,INE068V01023,1792,32.22
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2190,3.86
INDIQUBE SPACES LIMITED,INE06ST01018,1475,2.48
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1860,2.36
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,11348,22.09
SHREE CEMENT,INE070A01015,285,75.91
Jai Corp Limited,INE070D01027,36497,48.42
INSECTCID,INE070I01018,345,2.60
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3775,54.03
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3196,30.16
Sona BLW Precision Forgings Limited,INE073K01018,32274,174.88
Praj Industries Ltd.,INE074A01025,112219,442.23
Paramount Communications Ltd.,INE074B01023,91951,41.69
WIPRO LTD.,INE075A01022,725037,1556.28
G M BREWERIE,INE075D01018,5944,68.03
HealthCare Global Enterprises Limited,INE075I01017,2683,16.23
SIYAR SILK M,INE076B01028,2990,18.32
IFB Agro Industries Ltd,INE076C01018,150,1.39
GOCL Corporation Limited ,INE077F01035,2539,7.72
Vikram Solar Limited,INE078V01014,62419,148.93
Ambuja Cements Ltd.,INE079A01024,79714,410.52
Gateway Distriparks Limited,INE079J01017,45442,28.16
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,66750,212.38
Easy Trip Planners Limited,INE07O001026,731250,77.44
NDR Auto Components Limited,INE07OG01012,336,2.92
Supriya Lifescience Limited,INE07RO01027,7928,57.92
Restaurant Brands Asia Limited,INE07T201019,265135,183.87
IRM ENERGY LIMITED,INE07U701015,14026,38.24
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1368,358.40
LLOYDS ENTERPRISES LIMITED,INE080I01025,3138925,2403.78
TATA IORN AN,INE081A01020,364604,698.93
"Kopran Ltd.,",INE082A01010,1796,3.08
Morepen Laboratories Ltd.,INE083A01026,364779,169.58
Themis Medicare Ltd.,INE083B01024,3136,3.52
BANK OF INDI,INE084A01016,526983,814.95
Amanta Healthcare Limited,INE084K01015,1,0.00
WeWork India Management Limited,INE085001019,3090,16.18
CHAMBAL FERT,INE085A01013,723210,3191.75
Thangamayil Jewellery Limited,INE085J01014,377,15.16
"Electrosteel Castings Ltd.,",INE086A01029,290547,267.59
Shree Renuka Sugars Ltd.,INE087H01022,600155,183.18
Paradeep Phosphates Limited,INE088F01024,464227,713.14
DR.REDDY'S L,INE089A01031,11245,138.82
Sterlite Technologies Limited.,INE089C01029,81726,178.52
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,31721,35.45
Krsnaa Diagnostics Limited,INE08LI01020,1016,7.49
M & B ENGINEERING LIMITED,INE08N601015,5268,19.47
SANSTAR LIMITED,INE08NE01025,4706,4.55
Samhi Hotels Limited,INE08U801020,65889,121.99
Greenpanel Industries Limited,INE08ZM01014,7385,16.93
Scoda Tubes Limited,INE090501011,13253,22.48
ICICI Bank Ltd.,INE090A01021,93642,1268.05
Jai Balaji Industries Limited,INE091G01026,69011,54.64
TATA CHEMICA,INE092A01019,107625,805.08
INDIA NIPP E,INE092B01025,129,1.07
IDFC FIRST BANK LIMITED,INE092T01019,1296328,915.03
Hexaware Technologies Limited,INE093A01041,16273,90.33
OBEROI REALTY LIMITED,INE093I01010,2737,46.67
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,255684,139.33
HINDUSTAN PE,INE094A01015,96996,395.50
Kolte-Patil Developers Ltd,INE094I01018,3979,13.52
UTI Asset Management Company Limited,INE094J01016,11477,128.80
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,30802,288.50
NBCC (India) Limited,INE095N01031,846803,846.33
NUCLEU SOF E,INE096B01018,322,3.21
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,50292,186.99
Aarti Surfactants Limited,INE09EO01013,119,0.47
Gujarat Fluorochemicals Limited,INE09N301011,1498,52.44
Indigo Paints Limited,INE09VQ01012,2838,26.67
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8127,41.39
Dc Infotech and Communication Limited,INE0A1101019,8333,23.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,148294,94.87
Ceigall India Limited,INE0AG901020,4516,13.31
Hemisphere Properties India Limited,INE0AJG01018,66119,93.23
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,748,13.85
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,949,4.25
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,224,0.43
Bansal Wire Industries Limited,INE0B9K01025,1058,3.02
Go Fashion (India) Limited,INE0BJS01011,6964,32.02
Premier Energies Limited,INE0BS701011,24167,239.16
C.E. Info Systems Limited,INE0BV301023,6876,92.01
Aether Industries Limited,INE0BWX01014,8023,85.97
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4843,7.65
Jubilant Ingrevia Limited,INE0BY001018,10045,70.92
Oswal Pumps Limited,INE0BYP01024,46343,205.84
Urban Company Limited,INE0CAZ01013,38858,49.50
Mukka Proteins Limited,INE0CG401037,21102,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2210,37.40
Western Carriers (India) Limited,INE0CJF01024,17929,23.36
RateGain Travel Technologies Limited,INE0CLI01024,2178354,13279.24
Meghmani Organics Limited,INE0CT101020,526639,354.79
GMR Power and Urban Infra Limited,INE0CU601026,41194,49.56
Anthem Biosciences Limited,INE0CZ201020,7188,48.81
Sigachi Industries Limited,INE0D0K01022,289314,95.68
India Pesticides Limited,INE0D6701023,22545,43.59
Ksolves India Limited,INE0D6I01023,169,0.61
RailTel Corporation of India Limited,INE0DD101019,164594,596.58
PIRAMAL PHARMA LIMITED,INE0DK501011,283470,515.40
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,825,7.09
Syrma SGS Technology Limited,INE0DYJ01015,50703,427.10
Wakefit Innovations Limited,INE0E7301029,2937,4.97
HMA Agro Industries Limited,INE0ECP01024,926,0.25
TARC LIMITED,INE0EK901012,92799,142.49
Network People Services Technologies Limited,INE0FFK01017,1103,17.84
Deep Industries Limited,INE0FHS01024,14103,64.46
Motisons Jewellers Limited,INE0FRK01020,192054,37.85
Motherson Sumi Wiring India Limited,INE0FS801015,334605,143.24
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,916279,3555.97
Tatva Chintan Pharma Chem Limited,INE0GK401011,3059,39.24
HP Adhesives Limited,INE0GSL01024,675,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,424,1.02
Windlas Biotech Limited,INE0H5O01029,987,8.45
ArisInfra Solutions Limited,INE0H9P01028,24368,28.12
Fabtech Technologies Limited,INE0HF201011,1258,2.58
One Mobikwik Systems Limited,INE0HLU01028,47345,110.86
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,449854,861.90
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2187,6.07
Le Travenues Technology Limited,INE0HV901016,51008,104.31
Prabha Energy Limited,INE0I0M01023,7,0.01
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,51275,183.93
Capillary Technologies India Limited,INE0ILV01024,1616,9.77
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,28916,64.55
Veranda Learning Solutions Limited,INE0IQ001011,1997,3.69
Data Patterns (India) Limited,INE0IX101010,20526,649.28
Rashi Peripherals Limited,INE0J1F01024,4194,16.99
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,121723,1085.33
Honasa Consumer Limited,INE0J5401028,9712,30.53
Jeena Sikho Lifecare Limited,INE0J5801029,12278,82.48
Venus Pipes & Tubes Limited,INE0JA001018,5129,70.28
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,12926,94.37
Sanathan Textiles Limited,INE0JPD01013,225,1.00
YATRA ONLINE LIMITED,INE0JR601024,27744,36.16
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1304,5.94
Harsha Engineers International Limited,INE0JUS01029,300474,1246.84
Garuda Construction and Engineering Limited,INE0JVO01026,14597,26.81
Blue Jet Healthcare Limited,INE0KBH01020,51387,247.02
Eureka Forbes Limited,INE0KCE01017,97257,507.10
Rhetan TMT Limited,INE0KKN01029,292138,75.96
DCX Systems Limited,INE0KL801015,98055,212.26
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,2554,4.25
Gopal Snacks Limited,INE0L9R01028,7662,25.88
Avalon Technologies Limited,INE0LCL01028,5538,59.22
Ather Energy Limited,INE0LEZ01016,59591,525.02
INSOLATION ENERGY LIMITED,INE0LGX01024,5688,6.95
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64491,141.70
Cello World Limited,INE0LMW01024,12408,66.41
IKIO Technologies Limited,INE0LOJ01019,4187,11.63
Physicswallah Limited,INE0LP301011,165478,191.30
Aarti Pharmalabs Limited,INE0LRU01027,7854,63.67
Quadrant Future Tek Limited,INE0LRY01011,22101,75.88
Ola Electric Mobility Limited,INE0LXG01040,2115298,784.30
REDTAPE Limited,INE0LXT01019,29215,39.64
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,7668,10.30
J.G.Chemicals Limited,INE0MB501011,3228,13.43
REGAAL RESOURCES LIMITED,INE0MHO01029,1407,1.14
Epack Prefab Technologies Limited,INE0MLS01022,15199,30.36
TRUALT BIOENERGY LIMITED,INE0MWH01014,4680,20.12
Rishabh Instruments Limited,INE0N2P01017,463,2.00
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1823,8.42
BLS E-Services Limited,INE0NLT01010,30168,49.45
NMDC Steel Limited,INE0NNS01018,623014,269.07
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,23501,836.86
Kross Limited,INE0O6601022,5101,10.87
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3872,10.50
Rossell Techsys Limited,INE0OJW01016,2117,16.79
NTPC GREEN ENERGY LIMITED,INE0ONG01011,317060,325.65
Deepak Builders and Engineers India Limited,INE0OPA01019,10273,7.18
EMS LIMITED,INE0OV601013,34302,149.61
Gaudium IVF and Women Health Limited,INE0P8B01020,1991,2.04
GHCL Textiles Limited,INE0PA801013,1500,1.38
Shipping Corporation of India Land and Assets Limited,INE0PB301013,28057,13.81
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1576,4.15
Orient Technologies Limited,INE0PPK01015,10707,35.06
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,550,0.36
Platinum Industries Limited,INE0PT501018,3394,9.74
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,9218,104.59
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,189,2.81
International Gemmological Institute India Limited,INE0Q9301021,7085,25.74
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,602,3.81
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31853,44.43
Denta Water and Infra Solutions Limited,INE0R4L01018,3938,12.53
SRM CONTRACTORS LIMITED,INE0R6Z01013,3092,15.64
PATEL RETAIL LIMITED,INE0R8B01010,1126,2.52
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10724,86.45
Gala Precision Engineering Limited,INE0RE001014,82,0.70
Tolins Tyres Limited,INE0RWQ01014,1999,3.48
Stallion India Fluorochemicals Limited,INE0RYC01010,11664,17.44
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5757,2.43
Pace Digitek Limited,INE0S3G01027,100037,170.83
CRIZAC LIMITED,INE0S4R01014,14586,37.85
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,13582,127.79
VMS TMT LIMITED,INE0SJA01013,31,0.02
MAMATA MACHINERY LIMITED,INE0TO701015,9130,41.54
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,9753,21.01
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1106,10.19
Bluspring Enterprises Limited,INE0U4101014,16020,12.87
Digitide Solutions Limited,INE0U4701011,21663,30.29
Omnitech Engineering Limited,INE0UH301010,1731,6.00
BlackBuck Limited,INE0UIZ01018,14236,88.52
Sanofi Consumer Healthcare India Limited,INE0UOS01011,135,6.39
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200013,216.61
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,19078,409.13
CARRARO INDIA LIMITED,INE0V7W01012,2496,14.84
Sri Lotus Developers and Realty Limited,INE0V9Q01010,42855,72.69
Meesho Limited,INE0VDM01015,22662,36.97
Sagility Limited,INE0W2G01015,1048237,505.04
Laxmi Dental Limited,INE0WO601020,5674,13.96
Midwest Limited,INE0XAD01024,4225,51.87
ANLON HEALTHCARE LIMITED,INE0Y8W01017,4886,6.80
Jain Resource Recycling Limited,INE0YD401026,15192,64.91
Atlanta Electricals Limited,INE0Z4F01028,860,9.80
ATUL LTD.,INE100A01010,765,53.53
Mahindra & Mahindra Ltd.,INE101A01026,52907,1766.96
Granules India Ltd.,INE101D01020,24727,147.55
Afcons Infrastructure Limited,INE101I01011,27650,98.27
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,392092,2974.75
Godrej Consumer Products Ltd.,INE102D01028,17248,196.03
Allied Digital Services Limited,INE102I01027,6279,11.66
MANGALORE RE,INE103A01014,237518,450.51
SMC Global Securities Limited,INE103C01036,3718,2.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1474,18.83
TVS Holdings Limited,INE105A01035,126,18.21
RPG Life Sciences Limited,INE105J01010,150,3.48
HI-TECH PIPES LIMITED,INE106T01025,224551,219.87
TAMILNADU NE,INE107A01015,12829,21.23
Awfis Space Solutions Limited,INE108V01019,10212,46.55
SHIPPING COR,INE109A01011,240948,648.20
ARMAN FIN,INE109C01017,565,8.68
Mindteck (India) Ltd,INE110B01017,730,1.46
CONTAIN CORP,INE111A01025,69823,386.42
FINANC TECHN,INE111B01023,878,6.57
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,3108,10.46
Metropolis Healthcare Limited,INE112L01020,1529,7.20
GUJ NARMADA,INE113A01013,35343,180.36
STEEL AUTHOR,INE114A01011,152717,235.06
Lic Housing Finance Ltd.,INE115A01026,94393,537.97
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,4730,69.81
Apcotex Industries Limited,INE116A01032,342,1.30
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2369,148.94
BAJ HOLD INV,INE118A01012,853,100.22
Nuvoco Vistas Corporation Limited,INE118D01016,27537,91.31
PARK MEDI WORLD LIMITED,INE119201023,24678,48.63
Balrampur Chini Mills Ltd.,INE119A01028,11440,58.61
Carborundum Universal Ltd.,INE120A01034,2230,20.19
CHOL INV FN,INE121A01024,12018,192.12
JSW Energy Limited,INE121E01018,51840,274.85
INDUS TOWERS LIMITED,INE121J01017,76388,323.70
Amagi Media Labs Limited,INE121R01077,203,0.80
"MMTC Ltd.,",INE123F01029,129389,89.08
SBI Life Insurance Company Limited,INE123W01016,1968,36.54
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,214093,176.81
"E.I.D. Parry (India) Ltd.,",INE126A01031,9280,85.42
APOLLO PIPES LIMITED,INE126J01016,5738,25.43
HDFC Asset Management Company Limited,INE127D01025,14998,411.11
Goodluck India Limited,INE127I01024,2051,23.69
K.P. Energy Limited,INE127T01021,20468,71.53
Eveready Industries India Ltd.,INE128A01029,19765,70.77
Five-Star Business Finance Ltd.,INE128S01021,26411,126.66
Archean Chemical Industries Limited,INE128X01021,2687,16.60
GAIL INDIA,INE129A01019,414834,690.81
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,57575,63.26
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,372,0.49
Fujiyama Power Systems Limited,INE12UR01024,1123,2.39
Gujarat Mineral Development Corpora,INE131A01031,112063,601.72
Relaxo Footwears Ltd.,INE131B01039,16161,63.26
Aurionpro Solutions Ltd.,INE132H01018,7828,77.74
JSW Dulux Limited,INE133A01011,1971,62.16
TILAKNAG IND,INE133E01013,32490,153.36
IFGL Refractories Limited,INE133Y01011,1643,2.99
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,210,0.19
Power Finance Corporation Ltd,INE134E01011,124743,518.76
Cyient Limited,INE136B01020,21690,239.87
