SEBI REPORT For Trade date 25-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
Dodla Dairy Limited,INE021O01019,1644,21.45
ASIAN GRANITO INDIA LIMITED,INE022I01019,7830,5.40
Indian Energy Exchange Limited,INE022Q01020,151415,242.48
Aeroflex Industries Limited,INE024001021,79729,152.22
GRAVITA INDIA LIMITED,INE024L01027,15150,277.16
Goldiam International Ltd.,INE025B01025,56653,231.16
Artemis Medicare Services Limited,INE025R01021,2502,7.70
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,102589,209.76
RASHTRIYA CH,INE027A01015,257576,431.60
Max Healthcare Institute Limited,INE027H01010,22646,276.04
Bank Of Baroda,INE028A01039,144321,399.53
BHARAT PETRO,INE029A01011,57236,204.37
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2436,16.55
Axita Cotton Limited,INE02EZ01022,3121,0.31
Raymond Lifestyle Limited,INE02ID01020,9200,115.16
Azad Engineering Limited,INE02IJ01035,22362,389.40
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,9507,26.33
Borosil Limited,INE02PY01013,5212,18.77
Brainbees Solutions Limited,INE02RE01045,45340,169.27
WONDER ELECTRICALS LIMITED,INE02WG01024,11103,18.50
Electronics Mart India Limited,INE02YR01019,57142,87.27
"Hindustan Unilever Ltd.,",INE030A01027,17769,445.52
Housing &Urban Development Corporation Ltd.,INE031A01017,309652,758.43
Ajanta Pharma Ltd.,INE031B01049,2535,65.65
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1007639,1323.19
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19187,65.88
Arvind SmartSpaces Limited,INE034S01021,4114,28.93
SOTL,INE035D01020,1019,4.77
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,47177,54.41
KARUR VYSYA,INE036D01028,13107,28.42
Concord Enviro Systems Limited,INE037Z01029,1131,6.06
Hindalco Industries Ltd.,INE038A01020,41114,322.69
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,515423,310.64
"Jamna Auto Industries Ltd.,",INE039C01032,104773,109.01
JASH ENGINEERING LIMITED,INE039O01029,8396,42.51
Max Estates Limited,INE03EI01018,2607,12.37
Go Digit General Insurance Limited,INE03JT01014,7921,28.57
Brigade Hotel Ventures Limited,INE03NU01014,3784,3.24
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1734,16.64
Cohance Lifesciences Limited,INE03QK01018,14354,107.49
Chemcon Speciality Chemicals Limited,INE03YM01018,164,0.42
HDFC Bank Ltd.,INE040A01034,101647,1022.00
Mayur Uniquoters ltd.,INE040D01038,296,1.73
SUZLON ENERGY LTD.,INE040H01021,6916512,4219.93
"Dhampur Sugar Mills Ltd.,",INE041A01016,48615,71.61
Escorts Kubota Limited,INE042A01014,4991,184.37
Vijaya Diagnostic Centre Limited,INE043W01024,2086,21.37
Sun Pharmaceutical Industries Ltd.,INE044A01036,15299,252.08
Paras Defence and Space Technologies Limited,INE045601023,27947,208.34
ADOR WELDING,INE045A01017,21521,232.57
Nelco Ltd,INE045B01015,11674,102.88
Fineotex Chemical Limited,INE045J01034,187375,56.14
Reliance Industrial Infrastructure,INE046A01015,7297,68.29
Muthoot Microfin Limited,INE046W01019,6981,12.22
GRASIM INDUS,INE047A01021,7811,216.50
JAGSONPAL PH,INE048B01035,9870,23.59
Navin Fluorent International Ltd,INE048G01026,1101,58.69
"Himatsingka Seide Ltd.,",INE049A01027,97112,132.58
Wockhardt Ltd,INE049B01025,73932,1051.40
Nahar Capital & Financial Services Ltd.,INE049I01012,2,0.01
SBC EXPORTS LIMITED,INE04AK01028,416786,102.67
KPIT Technologies Ltd,INE04I401011,25585,332.79
ETHOS LIMITED,INE04TZ01018,362,9.78
Seshaasai Technologies Limited,INE04VU01023,2043,6.62
Prakash Pipes Limited,INE050001010,4735,20.57
Elin Electronics Limited,INE050401020,3567,7.66
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3261,62.64
IL & FS Investment Managers Ltd.,INE050B01023,1744,0.16
Balaji Amines Ltd.,INE050E01027,6115,95.32
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,3092,9.09
Vakrangee Softwares Ltd.,INE051B01021,3950,0.53
Windsor Machines Limited,INE052A01021,1470,4.56
Camlin Fine Sciences Ltd,INE052I01032,6269,11.30
BEST AGROLIFE LIMITED,INE052T01013,1101,3.94
Indian Hotels Co. Ltd,INE053A01029,96034,719.02
Indian Railway Finance Corporation,INE053F01010,1541069,2118.54
"V.I.P. Industries Ltd.,",INE054A01027,13726,61.48
Waterbase Limited,INE054C01015,33121,17.12
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7500,161.20
Cyient DLM Limited,INE055S01018,26108,124.86
IVALUE INFOSOLUTIONS LIMITED,INE056801025,227,0.72
Refex Industries Limited,INE056I01025,13153,49.04
Sanofi India Ltd,INE058A01010,951,48.59
"Cipla Ltd.,",INE059A01026,19111,296.85
La Opala RG Ltd.,INE059D01020,6242,16.07
Hindware Home Innovation Limited,INE05AN01011,4844,15.80
Ratnaveer Precision Engineering Limited,INE05CZ01011,5196,8.16
Indogulf Cropsciences Limited,INE05J901018,930,1.01
Likhitha Infrastructure Limited,INE060901027,2872,8.64
Navneet Education Limited,INE060A01024,10944,15.84
FORTIS HEALTHCARE LIMITED,INE061F01013,22441,217.42
"State Bank Of India,",INE062A01020,67752,587.78
ALICON,INE062D01024,19,0.17
Pondy Oxides & Chemicals Limited,INE063E01053,3672,47.81
Equitas Small Finance Bank Limited,INE063P01018,187991,121.48
Trident Ltd.,INE064C01022,782083,239.85
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6158,6.32
Indegene Limited,INE065X01017,15018,83.99
Eicher Motors Ltd.,INE066A01021,2920,197.41
Hindustan Aeronautics Limited,INE066F01020,102796,4878.81
Wonderla Holidays Limited,INE066O01014,11908,77.82
Inox Wind Limited,INE066P01011,518121,860.25
CG Power and Industrial Solutions Limited,INE067A01029,77667,570.35
CANTABIL RETAIL INDIA LIMITED,INE068L01024,4371,12.05
Gland Pharma Limited,INE068V01023,3245,62.37
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,610789,638.18
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,654,1.74
INDIQUBE SPACES LIMITED,INE06ST01018,1292,2.98
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3310,5.34
Gem Aromatics Limited,INE06XZ01023,2176,4.60
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4866,11.46
SHREE CEMENT,INE070A01015,168,48.06
Jai Corp Limited,INE070D01027,31065,50.91
INSECTCID,INE070I01018,544,5.12
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2502,43.80
Associated Alcohols & Breweries Ltd,INE073G01016,2994,33.98
Sona BLW Precision Forgings Limited,INE073K01018,53600,265.45
Praj Industries Ltd.,INE074A01025,130963,546.47
Paramount Communications Ltd.,INE074B01023,99014,49.85
WIPRO LTD.,INE075A01022,204478,517.64
G M BREWERIE,INE075D01018,1434,12.64
HealthCare Global Enterprises Limited,INE075I01017,898,5.76
SIYAR SILK M,INE076B01028,3996,31.64
IFB Agro Industries Ltd,INE076C01018,58,0.82
GOCL Corporation Limited ,INE077F01035,942,3.55
Vikram Solar Limited,INE078V01014,28468,90.79
Ambuja Cements Ltd.,INE079A01024,64382,373.68
Gateway Distriparks Limited,INE079J01017,124153,83.39
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,83644,324.05
Easy Trip Planners Limited,INE07O001026,1556015,198.73
NDR Auto Components Limited,INE07OG01012,412,4.03
Supriya Lifescience Limited,INE07RO01027,16787,128.33
Pavna Industries Limited,INE07S101038,1200,0.42
Restaurant Brands Asia Limited,INE07T201019,153876,118.19
IRM ENERGY LIMITED,INE07U701015,9595,32.29
HITACHI ENERGY INDIA LIMITED,INE07Y701011,977,202.29
LLOYDS ENTERPRISES LIMITED,INE080I01025,3064744,2363.46
TATA IORN AN,INE081A01020,758831,1293.33
"Kopran Ltd.,",INE082A01010,2251,3.83
Morepen Laboratories Ltd.,INE083A01026,388720,216.73
Themis Medicare Ltd.,INE083B01024,6458,8.49
BANK OF INDI,INE084A01016,298555,398.94
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1166,7.42
CHAMBAL FERT,INE085A01013,117943,619.76
Thangamayil Jewellery Limited,INE085J01014,353,11.70
"Electrosteel Castings Ltd.,",INE086A01029,277215,280.39
KESORAM IND,INE087A01019,1698,0.09
Shree Renuka Sugars Ltd.,INE087H01022,973498,324.84
Paradeep Phosphates Limited,INE088F01024,377877,695.41
DR.REDDY'S L,INE089A01031,13650,172.24
Sterlite Technologies Limited.,INE089C01029,16367,19.34
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,10880,12.75
Krsnaa Diagnostics Limited,INE08LI01020,2937,25.95
M & B ENGINEERING LIMITED,INE08N601015,5203,22.38
SANSTAR LIMITED,INE08NE01025,3276,3.38
Samhi Hotels Limited,INE08U801020,92475,196.91
Greenpanel Industries Limited,INE08ZM01014,3398,10.83
Scoda Tubes Limited,INE090501011,10283,19.96
ICICI Bank Ltd.,INE090A01021,87584,1207.86
Jai Balaji Industries Limited,INE091G01026,66279,63.90
TATA CHEMICA,INE092A01019,38543,346.52
INDIA NIPP E,INE092B01025,250,2.20
IDFC FIRST BANK LIMITED,INE092T01019,877207,656.61
Hexaware Technologies Limited,INE093A01041,10808,81.45
OBEROI REALTY LIMITED,INE093I01010,5134,90.67
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,211449,144.06
HINDUSTAN PE,INE094A01015,42099,191.51
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5899,22.69
UTI Asset Management Company Limited,INE094J01016,9079,119.09
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,49076,441.74
NBCC (India) Limited,INE095N01031,427563,506.85
NUCLEU SOF E,INE096B01018,1108,12.77
Amrutanjan Health Care Limited,INE098F01031,1250,9.79
Mishra Dhatu Nigam Limited,INE099Z01011,64139,258.24
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2419,88.75
Indigo Paints Limited,INE09VQ01012,931,10.89
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8704,41.51
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,108100,148.71
Ceigall India Limited,INE0AG901020,8141,21.40
Hemisphere Properties India Limited,INE0AJG01018,62429,100.44
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,11753,241.22
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1156,5.16
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,523,0.99
Bansal Wire Industries Limited,INE0B9K01025,1998,6.78
Go Fashion (India) Limited,INE0BJS01011,5448,40.52
Premier Energies Limited,INE0BS701011,994551,10401.93
C.E. Info Systems Limited,INE0BV301023,5219,95.38
Aether Industries Limited,INE0BWX01014,5073,40.60
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,10615,18.52
Jubilant Ingrevia Limited,INE0BY001018,10732,79.42
Oswal Pumps Limited,INE0BYP01024,36238,262.44
Urban Company Limited,INE0CAZ01013,11232,16.94
Mukka Proteins Limited,INE0CG401037,31480,12.05
Max India Limited,INE0CG601016,222,0.48
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1796,49.58
Western Carriers (India) Limited,INE0CJF01024,58325,76.10
RateGain Travel Technologies Limited,INE0CLI01024,216651,667.62
Meghmani Organics Limited,INE0CT101020,401749,331.00
GMR Power and Urban Infra Limited,INE0CU601026,65368,79.92
Anthem Biosciences Limited,INE0CZ201020,15178,113.03
Sigachi Industries Limited,INE0D0K01022,177769,88.28
India Pesticides Limited,INE0D6701023,33695,69.66
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,166169,669.21
PIRAMAL PHARMA LIMITED,INE0DK501011,214927,451.20
Fairchem Organics Limited,INE0DNW01011,1786,18.12
INNOVA CAPTAB LIMITED,INE0DUT01020,915,8.13
Syrma SGS Technology Limited,INE0DYJ01015,39066,308.46
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5782,10.01
Network People Services Technologies Limited,INE0FFK01017,1563,29.97
Deep Industries Limited,INE0FHS01024,7793,38.86
Motisons Jewellers Limited,INE0FRK01020,183781,38.59
Motherson Sumi Wiring India Limited,INE0FS801015,326051,146.95
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,1063324,4135.15
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3376,45.02
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,169,0.49
Windlas Biotech Limited,INE0H5O01029,939,8.29
ArisInfra Solutions Limited,INE0H9P01028,6373,9.94
Fabtech Technologies Limited,INE0HF201011,382,0.94
One Mobikwik Systems Limited,INE0HLU01028,40171,114.43
Tracxn Technologies Limited,INE0HMF01019,5495,3.96
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5783,16.99
Le Travenues Technology Limited,INE0HV901016,22168,64.88
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,17944,89.84
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,6132,16.53
Veranda Learning Solutions Limited,INE0IQ001011,545,1.21
Data Patterns (India) Limited,INE0IX101010,12512,351.31
Rashi Peripherals Limited,INE0J1F01024,6997,21.74
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,104017,917.83
Honasa Consumer Limited,INE0J5401028,16641,48.77
Jeena Sikho Lifecare Limited,INE0J5801029,2527,18.46
Venus Pipes & Tubes Limited,INE0JA001018,7279,102.44
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10626,82.28
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,28213,49.91
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1279,6.01
Harsha Engineers International Limited,INE0JUS01029,1200986,5330.44
Garuda Construction and Engineering Limited,INE0JVO01026,4520,10.18
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25181,175.13
Eureka Forbes Limited,INE0KCE01017,98572,512.41
DCX Systems Limited,INE0KL801015,111117,286.77
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,457,0.85
Gopal Snacks Limited,INE0L9R01028,11717,42.51
Avalon Technologies Limited,INE0LCL01028,4027,41.68
Ather Energy Limited,INE0LEZ01016,5520,37.16
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,62629,160.86
Cello World Limited,INE0LMW01024,10312,67.10
IKIO Technologies Limited,INE0LOJ01019,5110,14.29
Aarti Pharmalabs Limited,INE0LRU01027,13509,112.25
Quadrant Future Tek Limited,INE0LRY01011,17261,71.94
Ola Electric Mobility Limited,INE0LXG01040,77884,50.46
REDTAPE Limited,INE0LXT01019,38473,55.49
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,5726,25.65
REGAAL RESOURCES LIMITED,INE0MHO01029,1539,1.39
Pyramid Technoplast Limited,INE0MIS01010,9,0.02
Epack Prefab Technologies Limited,INE0MLS01022,4846,15.61
TRUALT BIOENERGY LIMITED,INE0MWH01014,2741,12.29
Udayshivakumar infra limited,INE0N0Y01013,1760,0.54
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1828,9.82
BLS E-Services Limited,INE0NLT01010,141,0.25
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,628142,277.75
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,19473,706.71
Kross Limited,INE0O6601022,19009,39.16
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,2467,18.25
NTPC GREEN ENERGY LIMITED,INE0ONG01011,468239,489.01
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,21053,122.40
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,38941,20.20
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,513,2.28
Orient Technologies Limited,INE0PPK01015,6612,27.87
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5351,15.75
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,23061,191.29
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1909,32.69
International Gemmological Institute India Limited,INE0Q9301021,19440,71.84
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34874,62.59
Denta Water and Infra Solutions Limited,INE0R4L01018,1467,6.14
SRM CONTRACTORS LIMITED,INE0R6Z01013,300,1.56
PATEL RETAIL LIMITED,INE0R8B01010,207,0.46
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,8469,64.05
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2701,4.98
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,256,0.46
Pace Digitek Limited,INE0S3G01027,11125,24.72
CRIZAC LIMITED,INE0S4R01014,19624,63.19
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10094,86.52
VMS TMT LIMITED,INE0SJA01013,166,0.11
MAMATA MACHINERY LIMITED,INE0TO701015,21501,102.11
Glottis Limited,INE0TQE01026,2758,1.89
Solarworld Energy Solutions Limited,INE0TY101024,124,0.37
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,353,3.63
Bluspring Enterprises Limited,INE0U4101014,36294,28.72
Digitide Solutions Limited,INE0U4701011,23033,48.01
BlackBuck Limited,INE0UIZ01018,23042,156.84
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,360,0.23
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21197,535.37
CARRARO INDIA LIMITED,INE0V7W01012,989,4.86
Sri Lotus Developers and Realty Limited,INE0V9Q01010,87366,163.93
Dev Accelerator Limited,INE0VOV01021,120,0.06
Sagility Limited,INE0W2G01015,1017449,522.34
Laxmi Dental Limited,INE0WO601020,4646,15.99
Jain Resource Recycling Limited,INE0YD401026,18156,78.60
Atlanta Electricals Limited,INE0Z4F01028,111,1.09
ATUL LTD.,INE100A01010,2309,151.04
Mahindra & Mahindra Ltd.,INE101A01026,21485,768.51
Granules India Ltd.,INE101D01020,350120,1774.15
Afcons Infrastructure Limited,INE101I01011,37399,156.39
HLV LIMITED,INE102A01024,17297,2.53
Choice International Ltd,INE102B01014,15046,111.15
Godrej Consumer Products Ltd.,INE102D01028,8691,108.04
Allied Digital Services Limited,INE102I01027,8765,17.85
MANGALORE RE,INE103A01014,189512,336.24
SMC Global Securities Limited,INE103C01036,682,0.43
TRAVEL FOOD SERVICES LIMITED,INE103V01028,206,2.74
TVS Holdings Limited,INE105A01035,367,50.38
RPG Life Sciences Limited,INE105J01010,331,8.03
HI-TECH PIPES LIMITED,INE106T01025,204343,229.01
TAMILNADU NE,INE107A01015,16137,27.32
Awfis Space Solutions Limited,INE108V01019,15813,95.20
SHIPPING COR,INE109A01011,272376,707.88
ARMAN FIN,INE109C01017,456,6.88
"BPL Ltd.,",INE110A01019,50,0.05
Mindteck (India) Ltd,INE110B01017,35,0.08
CONTAIN CORP,INE111A01025,86532,509.27
FINANC TECHN,INE111B01023,1112,10.66
PDS LIMITED,INE111Q01021,2638,10.36
Metropolis Healthcare Limited,INE112L01020,5754,116.39
GUJ NARMADA,INE113A01013,46341,249.57
STEEL AUTHOR,INE114A01011,419868,589.15
Lic Housing Finance Ltd.,INE115A01026,102909,560.70
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3151,53.40
Apcotex Industries Limited,INE116A01032,753,2.59
ABB Ltd.,INE117A01022,12294,703.19
BAJ HOLD INV,INE118A01012,1310,167.94
Nuvoco Vistas Corporation Limited,INE118D01016,9688,38.89
Balrampur Chini Mills Ltd.,INE119A01028,15161,78.59
Carborundum Universal Ltd.,INE120A01034,4061,40.32
CHOL INV FN,INE121A01024,9270,152.24
JSW Energy Limited,INE121E01018,97021,516.07
INDUS TOWERS LIMITED,INE121J01017,97011,378.96
"MMTC Ltd.,",INE123F01029,83607,60.42
SBI Life Insurance Company Limited,INE123W01016,1663,28.51
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,327514,296.32
"E.I.D. Parry (India) Ltd.,",INE126A01031,3060,31.52
APOLLO PIPES LIMITED,INE126J01016,5440,18.77
HDFC Asset Management Company Limited,INE127D01025,14199,444.30
Goodluck India Limited,INE127I01024,12154,132.16
K.P. Energy Limited,INE127T01021,33891,141.25
Eveready Industries India Ltd.,INE128A01029,19373,69.74
Five-Star Business Finance Ltd.,INE128S01021,24281,141.48
Archean Chemical Industries Limited,INE128X01021,4950,32.44
GAIL INDIA,INE129A01019,246224,461.29
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,26908,30.53
Gujarat Mineral Development Corpora,INE131A01031,177235,876.18
Relaxo Footwears Ltd.,INE131B01039,13428,64.39
Aurionpro Solutions Ltd.,INE132H01018,3750,44.42
Akzo Nobel India Limited,INE133A01011,414,14.91
TILAKNAG IND,INE133E01013,39841,194.85
IFGL Refractories Limited,INE133Y01011,243,0.63
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,100,0.15
Power Finance Corporation Ltd,INE134E01011,380192,1542.18
Cyient Limited,INE136B01020,24757,313.69
Neogen Chemicals Limited,INE136S01016,2468,36.75
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,59799,677.51
"National Aluminium Co. Ltd.,",INE139A01034,192515,467.23
FUSION FINANCE LIMITED,INE139R01012,23807,46.01
Saatvik Green Energy Limited,INE13B501022,7350,32.06
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80521,590.43
Sula Vineyards Limited,INE142Q01026,60761,185.38
Orient Electric Limited,INE142Z01019,5956,13.13
OSWAL CHEMIC,INE143A01010,473,0.18
20 Microns Limited,INE144J01027,9760,22.21
Tarsons Products Limited,INE144Z01023,704955,2609.93
Kirloskar Oil Engines Limited,INE146L01010,8619,91.90
SOUTH PETRO,INE147A01011,93751,88.64
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10776,12.64
Sammaan Capital Limited,INE148I01020,476591,720.04
Delhivery Limited,INE148O01028,46597,208.04
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2220,40.95
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,82487,167.54
NIBE LIMITED,INE149O01018,96,1.17
