SEBI REPORT For Trade date 19-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
Tejas Networks Limited,INE010J01012,174063,942.69
L&T Technology Services Limited,INE010V01017,6028,233.61
BALU FORGE INDUSTRIES LIMITED,INE011E01029,15714,78.52
Tega Industries Limited,INE011K01018,3110,59.47
ACC,INE012A01025,18467,301.76
Onesource Specialty Pharma Limited,INE013P01021,1639,26.91
Tinna Rubber and Infrastructure Limited,INE015C01016,740,5.70
DABUR INDIA,INE016A01026,43097,207.96
CEINSYS TECH LIMITED,INE016Q01014,2562,27.80
"Great Eastern Shipping Co. Ltd.,",INE017A01032,23505,383.43
LARSEN & TOU,INE018A01030,91052,3528.57
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,33326,235.77
JSW SL,INE019A01038,20931,266.48
Himadri Speciality Chemical Ltd.,INE019C01026,83087,467.18
STANLEY LIFESTYLES LIMITED,INE01A001028,5810,9.87
Antony Waste Handling Cell Limited,INE01BK01022,8871,46.70
Vishal Mega Mart Limited,INE01EA01019,287575,376.89
Ritco Logistics Limited,INE01EG01016,81,0.24
Baazar Style Retail Limited,INE01FR01028,5565,21.98
Sky Gold And Diamonds Limited,INE01IU01018,25586,105.00
eMudhra Limited,INE01QM01018,4290,24.77
Vikran Engineering Limited,INE01R501028,491792,447.72
Canara HSBC Life Insurance Company Limited,INE01TY01017,26411,38.04
Spencer's Retail Limited,INE020801028,2,0.00
REC LIMITED,INE020B01018,434313,1621.63
Asian Paints Ltd.,INE021A01026,11134,291.79
Dodla Dairy Limited,INE021O01019,1991,22.50
ASIAN GRANITO INDIA LIMITED,INE022I01019,75401,56.45
Indian Energy Exchange Limited,INE022Q01020,299209,415.08
Nalwa Sons Investment Ltd,INE023A01030,40,2.43
Aeroflex Industries Limited,INE024001021,33140,114.03
Shilchar Technologies Ltd.,INE024F01011,3374,137.91
GRAVITA INDIA LIMITED,INE024L01027,13154,224.82
Goldiam International Ltd.,INE025B01025,22969,89.97
Artemis Medicare Services Limited,INE025R01021,1606,4.97
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,395745,650.57
"Lotus Chocolate Co. Ltd.,",INE026D01011,20,0.15
RASHTRIYA CH,INE027A01015,220979,323.40
Max Healthcare Institute Limited,INE027H01010,19081,211.24
Bank Of Baroda,INE028A01039,345357,941.98
BHARAT PETRO,INE029A01011,192853,594.64
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2988,15.60
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,12780,124.04
Azad Engineering Limited,INE02IJ01035,10804,212.13
Borosil Scientific Limited,INE02L001032,322,0.41
Fino Payments Bank Limited,INE02NC01014,23268,46.01
Borosil Limited,INE02PY01013,6116,17.85
Brainbees Solutions Limited,INE02RE01045,63070,179.06
WONDER ELECTRICALS LIMITED,INE02WG01024,2280,3.28
Electronics Mart India Limited,INE02YR01019,71992,95.94
Corona Remedies Limited,INE02ZQ01018,446,8.30
"Hindustan Unilever Ltd.,",INE030A01027,33454,776.39
Housing &Urban Development Corporation Ltd.,INE031A01017,353534,782.73
Ajanta Pharma Ltd.,INE031B01049,1983,61.56
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,224832,291.60
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,12349,46.34
Arvind SmartSpaces Limited,INE034S01021,3528,24.55
SOTL,INE035D01020,1779,7.79
Gujarat Ambuja Exports Ltd.,INE036B01030,38356,61.65
KARUR VYSYA,INE036D01028,62744,185.71
Concord Enviro Systems Limited,INE037Z01029,718,2.64
Hindalco Industries Ltd.,INE038A01020,33835,327.91
T.V.Today Network Limited,INE038F01029,744,1.03
IFCI LTD,INE039A01010,699091,433.37
"Jamna Auto Industries Ltd.,",INE039C01032,105032,129.73
JASH ENGINEERING LIMITED,INE039O01029,6569,32.76
Jubilant Agri and Consumer Products Limited,INE03CC01015,107,2.06
Max Estates Limited,INE03EI01018,2912,12.97
Go Digit General Insurance Limited,INE03JT01014,3983,13.66
Brigade Hotel Ventures Limited,INE03NU01014,1407,1.19
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2773,28.47
Cohance Lifesciences Limited,INE03QK01018,347399,1629.96
Chemcon Speciality Chemicals Limited,INE03YM01018,167,0.38
HDFC Bank Ltd.,INE040A01034,625830,5098.63
Mayur Uniquoters ltd.,INE040D01038,1584,9.47
SUZLON ENERGY LTD.,INE040H01021,6242159,3427.13
"Dhampur Sugar Mills Ltd.,",INE041A01016,64887,94.99
Escorts Kubota Limited,INE042A01014,9929,326.38
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,1471,18.60
Sun Pharmaceutical Industries Ltd.,INE044A01036,17008,295.04
Paras Defence and Space Technologies Limited,INE045601023,57002,454.32
ADOR WELDING,INE045A01017,309,3.56
Nelco Ltd,INE045B01015,13958,107.31
Fineotex Chemical Limited,INE045J01034,250960,77.71
Reliance Industrial Infrastructure,INE046A01015,6035,52.08
Muthoot Microfin Limited,INE046W01019,15727,30.57
GRASIM INDUS,INE047A01021,2753,78.99
JAGSONPAL PH,INE048B01035,4973,11.05
Navin Fluorent International Ltd,INE048G01026,2464,163.77
"Himatsingka Seide Ltd.,",INE049A01027,90932,91.24
Wockhardt Ltd,INE049B01025,79805,1100.97
SBC EXPORTS LIMITED,INE04AK01028,737884,203.94
KPIT Technologies Ltd,INE04I401011,72395,628.36
ETHOS LIMITED,INE04TZ01018,1882,49.09
Seshaasai Technologies Limited,INE04VU01023,3423,9.45
Prakash Pipes Limited,INE050001010,4111,16.33
Elin Electronics Limited,INE050401020,3579,4.36
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,5115,85.45
IL & FS Investment Managers Ltd.,INE050B01023,200,0.02
Balaji Amines Ltd.,INE050E01027,5808,84.49
Rane (Madras)  Ltd.,INE050H01012,2162,17.50
Vardhman Special Steels Ltd,INE050M01012,1236,3.69
Vakrangee Softwares Ltd.,INE051B01021,47650,3.62
Windsor Machines Limited,INE052A01021,1476,4.65
Camlin Fine Sciences Ltd,INE052I01032,48275,62.59
BEST AGROLIFE LIMITED,INE052T01021,4346,1.02
Indian Hotels Co. Ltd,INE053A01029,80730,562.62
Indian Railway Finance Corporation,INE053F01010,1840555,2153.64
"V.I.P. Industries Ltd.,",INE054A01027,120606,378.87
Waterbase Limited,INE054C01015,202,0.10
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,10231,177.84
Cyient DLM Limited,INE055S01018,14499,60.82
IVALUE INFOSOLUTIONS LIMITED,INE056801025,159,0.39
Refex Industries Limited,INE056I01025,21350,58.94
Sanofi India Ltd,INE058A01010,1587,60.21
"Cipla Ltd.,",INE059A01026,17207,249.93
Simplex Infrastructures Limited,INE059B01024,10,0.02
La Opala RG Ltd.,INE059D01020,3897,8.84
Hindware Home Innovation Limited,INE05AN01011,6000,13.54
Ratnaveer Precision Engineering Limited,INE05CZ01011,358278,588.75
Central Mine Planning & Design Institute Limited,INE05HV01027,50574,116.40
Indogulf Cropsciences Limited,INE05J901018,126,0.12
Amir Chand Jagdish Kumar (Exports) Limited,INE05TO01019,2101,2.80
BHARAT COKING COAL LIMITED,INE05XR01022,405686,148.93
Navneet Education Limited,INE060A01024,7673,11.25
FORTIS HEALTHCARE LIMITED,INE061F01013,17843,170.75
"State Bank Of India,",INE062A01020,555650,5666.71
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,3192,43.57
Equitas Small Finance Bank Limited,INE063P01018,139862,92.76
TIMES GROUP,INE064A01026,555580,1703.48
Trident Ltd.,INE064C01022,854545,242.32
AEROFLEX ENTERPRISES LIMITED,INE065D01027,450,0.41
Indegene Limited,INE065X01017,6838,37.99
Eicher Motors Ltd.,INE066A01021,9344,668.41
Hindustan Aeronautics Limited,INE066F01020,84176,3865.39
Wonderla Holidays Limited,INE066O01014,3466,20.78
Inox Wind Limited,INE066P01011,596668,709.50
CG Power and Industrial Solutions Limited,INE067A01029,55089,434.47
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1562,4.07
Gland Pharma Limited,INE068V01023,1669,33.91
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,5118,4.57
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,8115,11.73
INDIQUBE SPACES LIMITED,INE06ST01018,540,1.19
LAXMI INDIA FINANCE LIMITED,INE06WU01026,401,0.53
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,12223,24.82
SHREE CEMENT,INE070A01015,398,103.57
Jai Corp Limited,INE070D01027,26526,36.95
INSECTCID,INE070I01018,268,2.05
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3534,52.46
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3139,30.59
Sona BLW Precision Forgings Limited,INE073K01018,57763,328.42
Praj Industries Ltd.,INE074A01025,105193,433.64
Paramount Communications Ltd.,INE074B01023,74244,34.94
WIPRO LTD.,INE075A01022,819522,1715.33
G M BREWERIE,INE075D01018,6607,73.34
HealthCare Global Enterprises Limited,INE075I01017,4933,30.42
SIYAR SILK M,INE076B01028,2954,18.26
IFB Agro Industries Ltd,INE076C01018,64,0.60
GOCL Corporation Limited ,INE077F01035,587,2.03
Vikram Solar Limited,INE078V01014,166711,375.81
Ambuja Cements Ltd.,INE079A01024,128822,625.38
Gateway Distriparks Limited,INE079J01017,55759,34.35
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,84174,251.00
Easy Trip Planners Limited,INE07O001026,696253,72.71
NDR Auto Components Limited,INE07OG01012,456,4.07
Supriya Lifescience Limited,INE07RO01027,15645,112.52
Restaurant Brands Asia Limited,INE07T201019,892901,585.68
IRM ENERGY LIMITED,INE07U701015,7809,23.12
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3299,1054.41
LLOYDS ENTERPRISES LIMITED,INE080I01025,3151920,2420.76
TATA IORN AN,INE081A01020,492160,1000.80
"Kopran Ltd.,",INE082A01010,5133,8.61
Morepen Laboratories Ltd.,INE083A01026,322429,154.44
Themis Medicare Ltd.,INE083B01024,3136,3.52
BANK OF INDI,INE084A01016,655479,985.21
Amanta Healthcare Limited,INE084K01015,4,0.01
WeWork India Management Limited,INE085001019,2713,14.53
CHAMBAL FERT,INE085A01013,719326,3161.38
Thangamayil Jewellery Limited,INE085J01014,881,33.37
"Electrosteel Castings Ltd.,",INE086A01029,530921,469.43
Shree Renuka Sugars Ltd.,INE087H01022,822608,238.17
Paradeep Phosphates Limited,INE088F01024,527856,787.04
DR.REDDY'S L,INE089A01031,11041,142.91
Sterlite Technologies Limited.,INE089C01029,14153,30.16
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,82569,97.32
Krsnaa Diagnostics Limited,INE08LI01020,1490,10.31
M & B ENGINEERING LIMITED,INE08N601015,4385,16.27
SANSTAR LIMITED,INE08NE01025,1642,1.92
Samhi Hotels Limited,INE08U801020,72323,128.78
Greenpanel Industries Limited,INE08ZM01014,8731,19.83
Scoda Tubes Limited,INE090501011,14446,24.05
ICICI Bank Ltd.,INE090A01021,147068,1936.66
Jai Balaji Industries Limited,INE091G01026,41506,34.41
TATA CHEMICA,INE092A01019,92077,707.96
INDIA NIPP E,INE092B01025,718,5.87
IDFC FIRST BANK LIMITED,INE092T01019,1263837,895.52
Hexaware Technologies Limited,INE093A01041,13075,74.50
OBEROI REALTY LIMITED,INE093I01010,6409,109.16
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,312889,183.48
HINDUSTAN PE,INE094A01015,131696,525.50
Kolte-Patil Developers Ltd,INE094I01018,4664,16.23
UTI Asset Management Company Limited,INE094J01016,11352,125.97
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,25384,242.15
NBCC (India) Limited,INE095N01031,1024831,1020.05
NUCLEU SOF E,INE096B01018,284,2.90
Amrutanjan Health Care Limited,INE098F01031,334,2.17
Mishra Dhatu Nigam Limited,INE099Z01011,39273,153.07
Aarti Surfactants Limited,INE09EO01013,6880,28.02
Gujarat Fluorochemicals Limited,INE09N301011,1329,47.60
Indigo Paints Limited,INE09VQ01012,2131,20.92
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6520,34.01
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,12244,9.57
Ceigall India Limited,INE0AG901020,3876,13.41
Hemisphere Properties India Limited,INE0AJG01018,70864,101.37
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,867,16.91
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1562,6.87
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,220,0.42
Bansal Wire Industries Limited,INE0B9K01025,1418,4.55
Go Fashion (India) Limited,INE0BJS01011,9539,38.77
Premier Energies Limited,INE0BS701011,30081,300.75
C.E. Info Systems Limited,INE0BV301023,9452,114.03
Aether Industries Limited,INE0BWX01014,5505,60.43
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5413,8.90
Jubilant Ingrevia Limited,INE0BY001018,7676,56.56
Oswal Pumps Limited,INE0BYP01024,38263,178.25
Urban Company Limited,INE0CAZ01013,154150,208.49
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2327,44.98
Western Carriers (India) Limited,INE0CJF01024,14115,18.87
RateGain Travel Technologies Limited,INE0CLI01024,2058846,12593.79
Meghmani Organics Limited,INE0CT101020,438136,304.66
GMR Power and Urban Infra Limited,INE0CU601026,53219,62.56
Anthem Biosciences Limited,INE0CZ201020,8492,61.24
Sigachi Industries Limited,INE0D0K01022,85690,21.96
India Pesticides Limited,INE0D6701023,18758,35.75
Ksolves India Limited,INE0D6I01023,144,0.53
RailTel Corporation of India Limited,INE0DD101019,170888,615.55
PIRAMAL PHARMA LIMITED,INE0DK501011,283273,530.84
Fairchem Organics Limited,INE0DNW01011,4805,31.36
INNOVA CAPTAB LIMITED,INE0DUT01020,1017,8.74
Syrma SGS Technology Limited,INE0DYJ01015,45155,430.73
Wakefit Innovations Limited,INE0E7301029,8888,14.37
HMA Agro Industries Limited,INE0ECP01024,1142,0.31
TARC LIMITED,INE0EK901012,64558,103.29
Network People Services Technologies Limited,INE0FFK01017,861,14.85
Deep Industries Limited,INE0FHS01024,13852,63.11
Motisons Jewellers Limited,INE0FRK01020,198663,38.14
Motherson Sumi Wiring India Limited,INE0FS801015,422038,178.19
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,934404,3607.43
Tatva Chintan Pharma Chem Limited,INE0GK401011,2976,38.58
HP Adhesives Limited,INE0GSL01024,673,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,556,1.40
Windlas Biotech Limited,INE0H5O01029,1716,14.72
Sai Parenteral's Limited,INE0H9F01037,1900,9.42
ArisInfra Solutions Limited,INE0H9P01028,31768,38.26
Fabtech Technologies Limited,INE0HF201011,3287,5.81
One Mobikwik Systems Limited,INE0HLU01028,207731,441.58
Tracxn Technologies Limited,INE0HMF01019,14,0.01
Billionbrains Garage Ventures Limited,INE0HOQ01053,1298782,2496.43
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,10787,26.49
Le Travenues Technology Limited,INE0HV901016,59270,117.29
Latent View Analytics Limited,INE0I7C01011,45618,169.62
Capillary Technologies India Limited,INE0ILV01024,1720,10.06
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,21868,50.15
Veranda Learning Solutions Limited,INE0IQ001011,155,0.30
Data Patterns (India) Limited,INE0IX101010,21469,786.42
Rashi Peripherals Limited,INE0J1F01024,2280,10.50
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,136319,1201.81
Honasa Consumer Limited,INE0J5401028,10810,35.48
Jeena Sikho Lifecare Limited,INE0J5801029,14106,97.41
Venus Pipes & Tubes Limited,INE0JA001018,4991,69.48
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,17816,137.76
Sanathan Textiles Limited,INE0JPD01013,146,0.65
YATRA ONLINE LIMITED,INE0JR601024,59993,68.39
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1155,5.84
Harsha Engineers International Limited,INE0JUS01029,300663,1247.66
Garuda Construction and Engineering Limited,INE0JVO01026,25460,45.39
Blue Jet Healthcare Limited,INE0KBH01020,41919,198.04
Eureka Forbes Limited,INE0KCE01017,97937,510.79
Signpost India Limited,INE0KGZ01021,500,1.41
Rhetan TMT Limited,INE0KKN01029,293312,76.53
DCX Systems Limited,INE0KL801015,101329,223.78
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,5968,10.70
Gopal Snacks Limited,INE0L9R01028,15831,52.58
Avalon Technologies Limited,INE0LCL01028,3617,44.18
Ather Energy Limited,INE0LEZ01016,70601,655.69
INSOLATION ENERGY LIMITED,INE0LGX01024,22622,31.32
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,72909,158.78
Cello World Limited,INE0LMW01024,14715,75.82
IKIO Technologies Limited,INE0LOJ01019,6961,16.10
Physicswallah Limited,INE0LP301011,116864,142.21
Aarti Pharmalabs Limited,INE0LRU01027,8037,65.12
Quadrant Future Tek Limited,INE0LRY01011,19636,68.41
Ola Electric Mobility Limited,INE0LXG01040,2532305,941.61
REDTAPE Limited,INE0LXT01019,22281,31.02
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,7982,10.80
J.G.Chemicals Limited,INE0MB501011,3500,14.81
REGAAL RESOURCES LIMITED,INE0MHO01029,468,0.41
Epack Prefab Technologies Limited,INE0MLS01022,16690,34.09
TRUALT BIOENERGY LIMITED,INE0MWH01014,9206,43.19
Rishabh Instruments Limited,INE0N2P01017,2392,12.37
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,634,2.99
BLS E-Services Limited,INE0NLT01010,26753,43.79
NMDC Steel Limited,INE0NNS01018,639140,277.86
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,27927,1109.05
Kross Limited,INE0O6601022,6971,14.80
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3256,9.13
Rossell Techsys Limited,INE0OJW01016,1716,14.57
NTPC GREEN ENERGY LIMITED,INE0ONG01011,382344,408.58
Deepak Builders and Engineers India Limited,INE0OPA01019,10201,7.13
EMS LIMITED,INE0OV601013,30028,148.99
Gaudium IVF and Women Health Limited,INE0P8B01020,1,0.00
GHCL Textiles Limited,INE0PA801013,200,0.18
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34279,17.07
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,143,0.36
Orient Technologies Limited,INE0PPK01015,10610,33.56
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,800,0.51
Platinum Industries Limited,INE0PT501018,3320,9.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,13445,166.05
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,270,4.01
International Gemological Institute Limited,INE0Q9301021,11883,42.07
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,49,0.28
Sudeep Pharma Limited,INE0QPI01025,1290,8.67
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33715,46.35
Denta Water and Infra Solutions Limited,INE0R4L01018,3850,12.31
SRM CONTRACTORS LIMITED,INE0R6Z01013,6324,32.13
PATEL RETAIL LIMITED,INE0R8B01010,746,1.74
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,16036,151.76
Gala Precision Engineering Limited,INE0RE001014,28,0.22
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,20920,33.95
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5963,2.47
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,110133,195.34
CRIZAC LIMITED,INE0S4R01014,15609,40.05
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11339,125.44
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10290,46.79
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,11555,25.26
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1368,12.99
Bluspring Enterprises Limited,INE0U4101014,15699,12.66
Digitide Solutions Limited,INE0U4701011,22654,30.96
Omnitech Engineering Limited,INE0UH301010,1843,7.56
BlackBuck Limited,INE0UIZ01018,33162,195.69
Sanofi Consumer Healthcare India Limited,INE0UOS01011,112,5.40
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168150,182.13
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,24006,498.24
CARRARO INDIA LIMITED,INE0V7W01012,2133,12.65
Sri Lotus Developers and Realty Limited,INE0V9Q01010,40510,67.88
Meesho Limited,INE0VDM01015,174157,355.61
Sagility Limited,INE0W2G01015,1222135,579.84
Laxmi Dental Limited,INE0WO601020,5654,14.00
Midwest Limited,INE0XAD01024,4243,52.18
ANLON HEALTHCARE LIMITED,INE0Y8W01025,148960,12.98
Jain Resource Recycling Limited,INE0YD401026,43470,190.89
Atlanta Electricals Limited,INE0Z4F01028,84,1.38
ATUL LTD.,INE100A01010,988,70.15
Mahindra & Mahindra Ltd.,INE101A01026,54470,1810.33
Granules India Ltd.,INE101D01020,100364,726.65
Afcons Infrastructure Limited,INE101I01011,28363,100.94
HLV LIMITED,INE102A01024,3755,0.51
Choice International Ltd,INE102B01014,325123,2466.39
Godrej Consumer Products Ltd.,INE102D01028,16530,180.78
Allied Digital Services Limited,INE102I01027,12548,20.37
MANGALORE RE,INE103A01014,517523,895.48
SMC Global Securities Limited,INE103C01036,7075,4.59
TRAVEL FOOD SERVICES LIMITED,INE103V01028,2168,26.81
TVS Holdings Limited,INE105A01035,116,16.90
RPG Life Sciences Limited,INE105J01010,145,3.38
HI-TECH PIPES LIMITED,INE106T01025,214852,210.99
TAMILNADU NE,INE107A01015,13457,22.17
Awfis Space Solutions Limited,INE108V01019,11066,49.97
SHIPPING COR,INE109A01011,250152,739.58
ARMAN FIN,INE109C01017,223,3.63
Mindteck (India) Ltd,INE110B01017,510,1.10
CONTAIN CORP,INE111A01025,53244,304.49
FINANC TECHN,INE111B01023,760,5.67
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,104,0.49
PDS LIMITED,INE111Q01021,4890,15.49
Metropolis Healthcare Limited,INE112L01020,20823,115.22
GUJ NARMADA,INE113A01013,28379,148.47
STEEL AUTHOR,INE114A01011,152118,269.32
Lic Housing Finance Ltd.,INE115A01026,72104,420.78
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3380,55.14
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,8869,607.96
BAJ HOLD INV,INE118A01012,1438,160.08
Nuvoco Vistas Corporation Limited,INE118D01016,24291,80.40
PARK MEDI WORLD LIMITED,INE119201023,39200,85.10
Balrampur Chini Mills Ltd.,INE119A01028,16888,91.83
Carborundum Universal Ltd.,INE120A01034,3023,32.78
CHOL INV FN,INE121A01024,12856,209.02
JSW Energy Limited,INE121E01018,86465,475.35
INDUS TOWERS LIMITED,INE121J01017,75765,320.70
Amagi Media Labs Limited,INE121R01077,1527,6.68
Essar Shipping Ltd,INE122M01019,1,0.00
"MMTC Ltd.,",INE123F01029,175882,119.29
SBI Life Insurance Company Limited,INE123W01016,5964,111.86
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,213331,174.80
"E.I.D. Parry (India) Ltd.,",INE126A01031,19507,169.49
APOLLO PIPES LIMITED,INE126J01016,5454,24.81
Indiabulls Limited,INE126M01010,449,0.09
HDFC Asset Management Company Limited,INE127D01025,11069,305.98
Goodluck India Limited,INE127I01024,1400,18.45
K.P. Energy Limited,INE127T01021,39502,149.80
Eveready Industries India Ltd.,INE128A01029,19719,70.37
Five-Star Business Finance Ltd.,INE128S01021,38036,184.55
Archean Chemical Industries Limited,INE128X01021,4751,28.40
GAIL INDIA,INE129A01019,380545,642.06
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,108508,131.26
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,7452,13.53
Fujiyama Power Systems Limited,INE12UR01024,4875,13.77
Gujarat Mineral Development Corpora,INE131A01031,163715,970.70
Relaxo Footwears Ltd.,INE131B01039,17790,66.15
Aurionpro Solutions Ltd.,INE132H01018,10409,95.29
JSW Dulux Limited,INE133A01011,2797,86.45
TILAKNAG IND,INE133E01013,40711,190.73
IFGL Refractories Limited,INE133Y01011,1304,2.53
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,124,0.11
Power Finance Corporation Ltd,INE134E01011,162696,712.73
Cyient Limited,INE136B01020,24256,258.72
