SEBI REPORT For Trade date 05-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Asian Paints Ltd.,INE021A01026,11457,297.36
Dodla Dairy Limited,INE021O01019,391,4.97
ASIAN GRANITO INDIA LIMITED,INE022I01019,32492,23.45
Indian Energy Exchange Limited,INE022Q01020,249117,360.79
Nalwa Sons Investment Ltd,INE023A01030,31,1.97
Aeroflex Industries Limited,INE024001021,26516,55.52
SHILCHAR TEC,INE024F01011,2493,94.27
GRAVITA INDIA LIMITED,INE024L01027,15522,268.77
Goldiam International Ltd.,INE025B01025,145483,515.76
Artemis Medicare Services Limited,INE025R01021,1524,4.66
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,109460,212.92
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,244127,384.54
Max Healthcare Institute Limited,INE027H01010,19846,231.34
Bank Of Baroda,INE028A01039,98404,287.73
BHARAT PETRO,INE029A01011,61990,228.22
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,1309,8.32
Raymond Lifestyle Limited,INE02ID01020,9625,110.92
Azad Engineering Limited,INE02IJ01035,21826,379.26
Borosil Scientific Limited,INE02L001032,282,0.35
Fino Payments Bank Limited,INE02NC01014,21628,53.51
Borosil Limited,INE02PY01013,5451,18.36
Brainbees Solutions Limited,INE02RE01045,59403,174.56
WONDER ELECTRICALS LIMITED,INE02WG01024,7709,12.78
Electronics Mart India Limited,INE02YR01019,53916,75.41
Corona Remedies Limited,INE02ZQ01018,41,0.65
"Hindustan Unilever Ltd.,",INE030A01027,15170,369.25
Housing &Urban Development Corporation Ltd.,INE031A01017,755973,1624.41
Ajanta Pharma Ltd.,INE031B01049,943,26.96
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,772214,935.01
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,21724,77.80
Arvind SmartSpaces Limited,INE034S01021,4177,28.91
SOTL,INE035D01020,1190,5.43
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,14921,21.04
KARUR VYSYA,INE036D01028,23566,67.09
Concord Enviro Systems Limited,INE037Z01029,361,1.73
Hindalco Industries Ltd.,INE038A01020,29893,266.15
T.V.Today Network Limited,INE038F01029,1241,1.76
IFCI LTD,INE039A01010,932754,567.70
"Jamna Auto Industries Ltd.,",INE039C01032,104043,139.55
JASH ENGINEERING LIMITED,INE039O01029,6545,33.00
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,3058,14.12
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4420,15.58
Brigade Hotel Ventures Limited,INE03NU01014,1706,1.44
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1966,18.54
Cohance Lifesciences Limited,INE03QK01018,16542,84.72
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,218059,2077.67
Mayur Uniquoters ltd.,INE040D01038,3003,17.45
SUZLON ENERGY LTD.,INE040H01021,6597274,3575.27
"Dhampur Sugar Mills Ltd.,",INE041A01016,43872,62.61
Escorts Kubota Limited,INE042A01014,4351,160.17
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,1911,19.20
Sun Pharmaceutical Industries Ltd.,INE044A01036,10980,179.45
Paras Defence and Space Technologies Limited,INE045601023,37209,267.25
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8658,71.98
Fineotex Chemical Limited,INE045J01034,116048,33.87
Reliance Industrial Infrastructure,INE046A01015,5379,48.36
Muthoot Microfin Limited,INE046W01019,5161,8.90
GRASIM INDUS,INE047A01021,3586,102.20
JAGSONPAL PH,INE048B01035,4214,10.23
Navin Fluorent International Ltd,INE048G01026,4406,282.46
"Himatsingka Seide Ltd.,",INE049A01027,61804,80.49
Wockhardt Ltd,INE049B01025,76520,1092.34
SBC EXPORTS LIMITED,INE04AK01028,558724,147.45
KPIT Technologies Ltd,INE04I401011,49057,503.27
ETHOS LIMITED,INE04TZ01018,529,14.93
Seshaasai Technologies Limited,INE04VU01023,1546,4.67
Prakash Pipes Limited,INE050001010,4629,18.30
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3340,61.01
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6246,85.66
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,11478,18.95
BEST AGROLIFE LIMITED,INE052T01021,3076,0.82
Indian Hotels Co. Ltd,INE053A01029,77079,562.81
Indian Railway Finance Corporation,INE053F01010,1675810,2093.19
"V.I.P. Industries Ltd.,",INE054A01027,11238,47.47
Waterbase Limited,INE054C01015,17515,9.82
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8849,165.53
Cyient DLM Limited,INE055S01018,20087,85.87
IVALUE INFOSOLUTIONS LIMITED,INE056801025,415,0.99
Refex Industries Limited,INE056I01025,22619,64.52
Sanofi India Ltd,INE058A01010,876,39.47
"Cipla Ltd.,",INE059A01026,20801,307.21
La Opala RG Ltd.,INE059D01020,3325,8.04
Hindware Home Innovation Limited,INE05AN01011,2904,8.92
Ratnaveer Precision Engineering Limited,INE05CZ01011,341828,556.54
Indogulf Cropsciences Limited,INE05J901018,419,0.48
BHARAT COKING COAL LIMITED,INE05XR01022,44177,14.93
Likhitha Infrastructure Limited,INE060901027,574,1.70
Navneet Education Limited,INE060A01024,7596,11.59
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,21232,202.59
"State Bank Of India,",INE062A01020,88215,979.74
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,6092,77.55
Equitas Small Finance Bank Limited,INE063P01018,162343,107.07
TIMES GROUP,INE064A01026,643667,2098.40
Trident Ltd.,INE064C01022,1180231,339.11
AEROFLEX ENTERPRISES LIMITED,INE065D01027,2511,2.57
Indegene Limited,INE065X01017,7849,44.42
Eicher Motors Ltd.,INE066A01021,2505,190.88
Hindustan Aeronautics Limited,INE066F01020,111042,5005.66
Wonderla Holidays Limited,INE066O01014,3004,19.08
Inox Wind Limited,INE066P01011,423319,591.17
CG Power and Industrial Solutions Limited,INE067A01029,51645,365.56
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26098,67.20
Gland Pharma Limited,INE068V01023,1776,32.31
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1803,2.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,5240,9.00
INDIQUBE SPACES LIMITED,INE06ST01018,957,2.21
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3328,4.59
Gem Aromatics Limited,INE06XZ01023,2826,5.01
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6249,13.39
SHREE CEMENT,INE070A01015,284,77.62
Jai Corp Limited,INE070D01027,30939,45.96
INSECTCID,INE070I01018,99,0.81
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2794,43.80
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3594,35.23
Sona BLW Precision Forgings Limited,INE073K01018,32548,168.49
Praj Industries Ltd.,INE074A01025,147918,589.24
Paramount Communications Ltd.,INE074B01023,90899,44.52
WIPRO LTD.,INE075A01022,393982,903.82
G M BREWERIE,INE075D01018,5048,59.56
HealthCare Global Enterprises Limited,INE075I01017,1278,8.44
SIYAR SILK M,INE076B01028,3216,21.30
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,101296,233.20
Ambuja Cements Ltd.,INE079A01024,75137,414.89
Gateway Distriparks Limited,INE079J01017,65488,42.06
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,60959,215.93
Easy Trip Planners Limited,INE07O001026,1159376,152.98
NDR Auto Components Limited,INE07OG01012,384,3.67
Supriya Lifescience Limited,INE07RO01027,10695,79.06
Pavna Industries Limited,INE07S101038,6887,1.81
Restaurant Brands Asia Limited,INE07T201019,276813,192.24
IRM ENERGY LIMITED,INE07U701015,9885,31.19
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1144,263.58
LLOYDS ENTERPRISES LIMITED,INE080I01025,3113318,2388.94
TATA IORN AN,INE081A01020,340687,636.24
"Kopran Ltd.,",INE082A01010,5815,8.68
Morepen Laboratories Ltd.,INE083A01026,289162,146.10
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,282537,450.93
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1143,6.97
CHAMBAL FERT,INE085A01013,738202,3271.68
Thangamayil Jewellery Limited,INE085J01014,727,28.87
"Electrosteel Castings Ltd.,",INE086A01029,248230,238.02
Shree Renuka Sugars Ltd.,INE087H01022,734256,222.06
Paradeep Phosphates Limited,INE088F01024,508201,807.31
DR.REDDY'S L,INE089A01031,6852,85.65
Sterlite Technologies Limited.,INE089C01029,21951,33.74
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,16995,20.15
Krsnaa Diagnostics Limited,INE08LI01020,3290,22.23
M & B ENGINEERING LIMITED,INE08N601015,12525,46.23
SANSTAR LIMITED,INE08NE01025,5761,5.58
Samhi Hotels Limited,INE08U801020,59064,116.45
Greenpanel Industries Limited,INE08ZM01014,5017,12.45
Scoda Tubes Limited,INE090501011,15238,25.41
ICICI Bank Ltd.,INE090A01021,57555,796.54
Jai Balaji Industries Limited,INE091G01026,95121,73.82
TATA CHEMICA,INE092A01019,82528,640.18
INDIA NIPP E,INE092B01025,309,2.57
IDFC FIRST BANK LIMITED,INE092T01019,1367151,1004.29
Hexaware Technologies Limited,INE093A01041,16565,96.34
OBEROI REALTY LIMITED,INE093I01010,3580,60.25
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,246549,151.17
HINDUSTAN PE,INE094A01015,68298,306.30
Kolte-Patil Developers Ltd,INE094I01018,3978,13.50
UTI Asset Management Company Limited,INE094J01016,8128,101.44
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,29498,276.64
NBCC (India) Limited,INE095N01031,1056138,1082.88
NUCLEU SOF E,INE096B01018,443,4.51
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,52632,199.25
Aarti Surfactants Limited,INE09EO01013,249,0.96
Gujarat Fluorochemicals Limited,INE09N301011,1269,45.33
Indigo Paints Limited,INE09VQ01012,1372,15.70
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3342,16.80
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,179263,127.02
Ceigall India Limited,INE0AG901020,4939,14.23
Hemisphere Properties India Limited,INE0AJG01018,58783,87.07
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,431,6.87
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,943,4.23
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,306,0.56
Bansal Wire Industries Limited,INE0B9K01025,1920,5.71
Go Fashion (India) Limited,INE0BJS01011,9138,45.48
Premier Energies Limited,INE0BS701011,55354,482.72
C.E. Info Systems Limited,INE0BV301023,6938,102.98
Aether Industries Limited,INE0BWX01014,6668,61.83
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,1717,3.30
Jubilant Ingrevia Limited,INE0BY001018,12871,88.35
Oswal Pumps Limited,INE0BYP01024,56598,252.89
Urban Company Limited,INE0CAZ01013,31410,38.73
Mukka Proteins Limited,INE0CG401037,32042,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1149,20.17
Western Carriers (India) Limited,INE0CJF01024,32235,42.21
RateGain Travel Technologies Limited,INE0CLI01024,2121666,13018.90
Meghmani Organics Limited,INE0CT101020,557995,392.53
GMR Power and Urban Infra Limited,INE0CU601026,45372,55.17
Anthem Biosciences Limited,INE0CZ201020,7404,52.24
Sigachi Industries Limited,INE0D0K01022,248350,90.59
India Pesticides Limited,INE0D6701023,25137,50.74
Ksolves India Limited,INE0D6I01023,191,0.70
RailTel Corporation of India Limited,INE0DD101019,155839,584.42
PIRAMAL PHARMA LIMITED,INE0DK501011,283726,542.82
Fairchem Organics Limited,INE0DNW01011,1636,16.71
INNOVA CAPTAB LIMITED,INE0DUT01020,759,6.72
Syrma SGS Technology Limited,INE0DYJ01015,89110,686.65
Wakefit Innovations Limited,INE0E7301029,800,1.65
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,61169,100.59
Network People Services Technologies Limited,INE0FFK01017,1540,26.57
Deep Industries Limited,INE0FHS01024,18622,80.51
Motisons Jewellers Limited,INE0FRK01020,190764,38.43
Motherson Sumi Wiring India Limited,INE0FS801015,394469,176.59
Markolines Pavement Technologies Limited,INE0FW001016,1180,1.94
EPACK Durable Limited,INE0G5901015,950410,3691.37
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3179,40.37
HP Adhesives Limited,INE0GSL01024,849,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,915,7.86
ArisInfra Solutions Limited,INE0H9P01028,45303,52.59
Fabtech Technologies Limited,INE0HF201011,2134,4.37
One Mobikwik Systems Limited,INE0HLU01028,65063,155.14
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,546457,923.70
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2673,7.86
Le Travenues Technology Limited,INE0HV901016,28202,70.20
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,32865,134.77
Capillary Technologies India Limited,INE0ILV01024,3570,20.43
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,27176,65.15
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,13469,380.90
Rashi Peripherals Limited,INE0J1F01024,5691,19.00
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,95763,888.02
Honasa Consumer Limited,INE0J5401028,18557,55.56
Jeena Sikho Lifecare Limited,INE0J5801029,10630,74.04
Venus Pipes & Tubes Limited,INE0JA001018,5535,74.57
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18806,134.46
Sanathan Textiles Limited,INE0JPD01013,332,1.43
YATRA ONLINE LIMITED,INE0JR601024,22139,31.95
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1236,5.92
Harsha Engineers International Limited,INE0JUS01029,300454,1246.78
Garuda Construction and Engineering Limited,INE0JVO01026,10525,20.54
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54737,272.78
Eureka Forbes Limited,INE0KCE01017,100225,521.67
Rhetan TMT Limited,INE0KKN01029,292010,76.02
DCX Systems Limited,INE0KL801015,99782,233.40
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,278,0.58
Bajel Projects Limited,INE0KQN01018,1698,2.73
Gopal Snacks Limited,INE0L9R01028,10464,36.21
Avalon Technologies Limited,INE0LCL01028,5731,59.72
Ather Energy Limited,INE0LEZ01016,18921,136.50
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69161,153.13
Cello World Limited,INE0LMW01024,11239,64.62
IKIO Technologies Limited,INE0LOJ01019,4618,12.52
Physicswallah Limited,INE0LP301011,257957,285.78
Aarti Pharmalabs Limited,INE0LRU01027,8645,73.10
Quadrant Future Tek Limited,INE0LRY01011,23124,83.67
Ola Electric Mobility Limited,INE0LXG01040,1538326,518.67
REDTAPE Limited,INE0LXT01019,32818,46.22
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3632,4.97
J.G.Chemicals Limited,INE0MB501011,3365,14.17
REGAAL RESOURCES LIMITED,INE0MHO01029,5220,3.74
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,10299,26.82
TRUALT BIOENERGY LIMITED,INE0MWH01014,2013,8.45
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1158,2.48
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1040,5.24
BLS E-Services Limited,INE0NLT01010,2887,4.85
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,602249,265.09
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,24768,871.33
Kross Limited,INE0O6601022,4965,10.88
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3117,7.58
Rossell Techsys Limited,INE0OJW01016,2077,15.64
NTPC GREEN ENERGY LIMITED,INE0ONG01011,482242,478.40
Deepak Builders and Engineers India Limited,INE0OPA01019,430,0.49
EMS LIMITED,INE0OV601013,26718,129.21
Shipping Corporation of India Land and Assets Limited,INE0PB301013,27890,14.10
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1216,3.22
Orient Technologies Limited,INE0PPK01015,10711,37.04
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4224,12.10
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,12928,117.56
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,206,3.22
International Gemmological Institute India Limited,INE0Q9301021,11562,41.36
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,5544,33.64
ARKADE DEVELOPERS LIMITED,INE0QRL01017,26319,41.20
Denta Water and Infra Solutions Limited,INE0R4L01018,3404,10.93
SRM CONTRACTORS LIMITED,INE0R6Z01013,516,2.35
PATEL RETAIL LIMITED,INE0R8B01010,1335,3.07
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10013,78.99
Gala Precision Engineering Limited,INE0RE001014,79,0.71
Tolins Tyres Limited,INE0RWQ01014,3324,5.27
Stallion India Fluorochemicals Limited,INE0RYC01010,226,0.37
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5633,2.51
Pace Digitek Limited,INE0S3G01027,78866,141.72
CRIZAC LIMITED,INE0S4R01014,25303,69.62
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10943,91.42
VMS TMT LIMITED,INE0SJA01013,20,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10358,48.57
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,8203,18.67
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,871,8.16
Bluspring Enterprises Limited,INE0U4101014,19959,16.09
Digitide Solutions Limited,INE0U4701011,18674,29.50
BlackBuck Limited,INE0UIZ01018,4479,28.67
Sanofi Consumer Healthcare India Limited,INE0UOS01011,671,31.41
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,576,0.62
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14997,362.85
CARRARO INDIA LIMITED,INE0V7W01012,878,4.59
Sri Lotus Developers and Realty Limited,INE0V9Q01010,60084,106.08
Meesho Limited,INE0VDM01015,1806,2.76
Sagility Limited,INE0W2G01015,1206782,586.41
Laxmi Dental Limited,INE0WO601020,5959,15.02
Midwest Limited,INE0XAD01024,5316,71.54
Jain Resource Recycling Limited,INE0YD401026,15822,63.96
Atlanta Electricals Limited,INE0Z4F01028,765,6.67
ATUL LTD.,INE100A01010,542,39.88
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,36938,1309.78
Granules India Ltd.,INE101D01020,32871,190.95
Afcons Infrastructure Limited,INE101I01011,27106,98.94
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,403376,3058.71
Godrej Consumer Products Ltd.,INE102D01028,3839,48.13
Allied Digital Services Limited,INE102I01027,6821,13.59
MANGALORE RE,INE103A01014,156846,297.32
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,331,4.12
TVS Holdings Limited,INE105A01035,90,13.26
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,309797,303.60
TAMILNADU NE,INE107A01015,13086,22.13
Awfis Space Solutions Limited,INE108V01019,18226,76.96
SHIPPING COR,INE109A01011,174409,446.26
ARMAN FIN,INE109C01017,974,15.33
Mindteck (India) Ltd,INE110B01017,431,0.92
CONTAIN CORP,INE111A01025,81787,460.34
FINANC TECHN,INE111B01023,673,5.47
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3672,12.82
Metropolis Healthcare Limited,INE112L01020,1064,21.27
GUJ NARMADA,INE113A01013,49588,259.11
STEEL AUTHOR,INE114A01011,273896,414.20
Lic Housing Finance Ltd.,INE115A01026,92721,543.86
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1322,20.30
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,3531,206.23
BAJ HOLD INV,INE118A01012,1406,165.25
Nuvoco Vistas Corporation Limited,INE118D01016,15817,59.65
PARK MEDI WORLD LIMITED,INE119201023,30726,58.87
Balrampur Chini Mills Ltd.,INE119A01028,6299,33.27
Carborundum Universal Ltd.,INE120A01034,5147,47.44
CHOL INV FN,INE121A01024,10551,177.27
JSW Energy Limited,INE121E01018,66405,347.04
INDUS TOWERS LIMITED,INE121J01017,38694,167.19
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,180920,122.08
SBI Life Insurance Company Limited,INE123W01016,1625,30.07
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,217868,190.01
"E.I.D. Parry (India) Ltd.,",INE126A01031,9495,88.22
APOLLO PIPES LIMITED,INE126J01016,2251,8.37
HDFC Asset Management Company Limited,INE127D01025,11616,322.99
Goodluck India Limited,INE127I01024,7429,83.34
K.P. Energy Limited,INE127T01021,35885,128.17
Eveready Industries India Ltd.,INE128A01029,19650,70.58
Five-Star Business Finance Ltd.,INE128S01021,35256,179.48
Archean Chemical Industries Limited,INE128X01021,4574,28.28
GAIL INDIA,INE129A01019,414755,723.40
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,32576,35.09
Fujiyama Power Systems Limited,INE12UR01024,813,1.68
Gujarat Mineral Development Corpora,INE131A01031,161429,813.48
Relaxo Footwears Ltd.,INE131B01039,14341,62.16
Aurionpro Solutions Ltd.,INE132H01018,6133,64.15
Akzo Nobel India Limited,INE133A01011,1731,55.55
TILAKNAG IND,INE133E01013,43718,204.79
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,867,0.81
Power Finance Corporation Ltd,INE134E01011,228979,936.30
Cyient Limited,INE136B01020,21971,259.11
Neogen Chemicals Limited,INE136S01016,3158,43.92
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,56116,611.13
