SEBI REPORT For Trade date 17-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Sky Gold And Diamonds Limited,INE01IU01018,1538,4.70
eMudhra Limited,INE01QM01018,7641,54.33
Vikran Engineering Limited,INE01R501028,6516,6.64
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,517733,2069.34
BAID FINSERV LIMITED,INE020D01022,441,0.05
Asian Paints Ltd.,INE021A01026,12258,305.57
Dodla Dairy Limited,INE021O01019,1390,18.79
ASIAN GRANITO INDIA LIMITED,INE022I01019,1004,0.58
Indian Energy Exchange Limited,INE022Q01020,271247,420.00
Nalwa Sons Investment Ltd,INE023A01030,448,35.21
Aeroflex Industries Limited,INE024001021,79381,153.29
GRAVITA INDIA LIMITED,INE024L01027,19890,357.47
Goldiam International Ltd.,INE025B01025,59758,228.70
Artemis Medicare Services Limited,INE025R01021,2559,7.62
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,78411,163.10
RASHTRIYA CH,INE027A01015,273583,457.49
Max Healthcare Institute Limited,INE027H01010,21148,259.78
Bank Of Baroda,INE028A01039,144892,371.43
BHARAT PETRO,INE029A01011,48807,161.87
Kalyani Investment Company Limited,INE029L01018,84,4.12
ROSSARI BIOTECH LIMITED,INE02A801020,2437,16.60
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,8262,104.97
Azad Engineering Limited,INE02IJ01035,23026,398.50
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,8052,22.32
Borosil Limited,INE02PY01013,4673,17.55
Brainbees Solutions Limited,INE02RE01045,34131,133.00
WONDER ELECTRICALS LIMITED,INE02WG01024,16552,26.95
Electronics Mart India Limited,INE02YR01019,60083,92.54
"Hindustan Unilever Ltd.,",INE030A01027,7650,195.73
Housing &Urban Development Corporation Ltd.,INE031A01017,350544,844.37
Ajanta Pharma Ltd.,INE031B01049,1565,40.31
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,983696,1287.52
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,17434,57.66
Arvind SmartSpaces Limited,INE034S01021,4392,30.76
SOTL,INE035D01020,1141,5.41
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,24041,28.45
KARUR VYSYA,INE036D01028,18100,37.39
Concord Enviro Systems Limited,INE037Z01029,1173,6.56
Hindalco Industries Ltd.,INE038A01020,18617,135.21
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,418358,258.55
"Jamna Auto Industries Ltd.,",INE039C01032,166222,171.56
JASH ENGINEERING LIMITED,INE039O01029,7141,36.65
Max Estates Limited,INE03EI01018,2981,14.19
Go Digit General Insurance Limited,INE03JT01014,7094,25.61
Brigade Hotel Ventures Limited,INE03NU01014,8733,7.38
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2262,21.77
Cohance Lifesciences Limited,INE03QK01018,3962,37.22
Chemcon Speciality Chemicals Limited,INE03YM01018,267,0.69
HDFC Bank Ltd.,INE040A01034,82669,826.32
Mayur Uniquoters ltd.,INE040D01038,714,3.96
SUZLON ENERGY LTD.,INE040H01021,5402044,3328.23
"Dhampur Sugar Mills Ltd.,",INE041A01016,52987,79.33
Escorts Kubota Limited,INE042A01014,6753,251.04
Vijaya Diagnostic Centre Limited,INE043W01024,5285,54.99
Sun Pharmaceutical Industries Ltd.,INE044A01036,20900,343.35
Paras Defence and Space Technologies Limited,INE045601023,23823,173.26
ADOR WELDING,INE045A01017,251,2.76
Nelco Ltd,INE045B01015,11437,101.79
Fineotex Chemical Limited,INE045J01026,23289,62.13
Reliance Industrial Infrastructure,INE046A01015,8948,83.21
Muthoot Microfin Limited,INE046W01019,11968,18.58
GRASIM INDUS,INE047A01021,2776,78.15
JAGSONPAL PH,INE048B01035,10319,25.24
Navin Fluorent International Ltd,INE048G01026,1164,54.18
"Himatsingka Seide Ltd.,",INE049A01027,167295,245.85
Wockhardt Ltd,INE049B01025,68976,976.28
SBC EXPORTS LIMITED,INE04AK01028,119074,21.61
KPIT Technologies Ltd,INE04I401011,30524,392.57
ETHOS LIMITED,INE04TZ01018,863,22.29
Prakash Pipes Limited,INE050001010,6439,25.89
Elin Electronics Limited,INE050401020,2956,6.45
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3893,75.80
Balaji Amines Ltd.,INE050E01027,5995,97.73
Rane (Madras)  Ltd.,INE050H01012,1890,15.02
Vardhman Special Steels Ltd,INE050M01012,201,0.59
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,3453,10.78
Camlin Fine Sciences Ltd,INE052I01032,2173,4.40
BEST AGROLIFE LIMITED,INE052T01013,1226,4.59
Indian Hotels Co. Ltd,INE053A01029,88359,674.94
Indian Railway Finance Corporation,INE053F01010,1519618,2110.45
"V.I.P. Industries Ltd.,",INE054A01027,11656,53.68
Waterbase Limited,INE054C01015,26176,13.52
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9912,204.89
Cyient DLM Limited,INE055S01018,37891,179.27
Refex Industries Limited,INE056I01025,15743,58.18
Sanofi India Ltd,INE058A01010,1219,61.76
"Cipla Ltd.,",INE059A01026,4668,72.93
La Opala RG Ltd.,INE059D01020,11742,29.89
Hindware Home Innovation Limited,INE05AN01011,2023,5.92
Ratnaveer Precision Engineering Limited,INE05CZ01011,6971,11.13
Indogulf Cropsciences Limited,INE05J901018,1636,1.84
Likhitha Infrastructure Limited,INE060901027,2982,8.90
Navneet Education Limited,INE060A01024,14423,21.33
FORTIS HEALTHCARE LIMITED,INE061F01013,9634,92.73
"State Bank Of India,",INE062A01020,88735,731.41
Pondy Oxides & Chemicals Limited,INE063E01053,3584,45.04
Equitas Small Finance Bank Limited,INE063P01018,303729,195.15
Trident Ltd.,INE064C01022,740639,230.42
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7701,7.80
Indegene Limited,INE065X01017,14115,81.63
Eicher Motors Ltd.,INE066A01021,2604,173.52
Hindustan Aeronautics Limited,INE066F01020,82882,3965.11
Wonderla Holidays Limited,INE066O01014,11551,75.81
Inox Wind Limited,INE066P01011,455385,773.95
CG Power and Industrial Solutions Limited,INE067A01029,57930,427.95
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2772,7.88
Gland Pharma Limited,INE068V01023,3679,69.16
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,532750,577.55
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1124,2.89
INDIQUBE SPACES LIMITED,INE06ST01018,1353,3.19
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3772,6.04
Gem Aromatics Limited,INE06XZ01023,201,0.50
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2559,5.70
SHREE CEMENT,INE070A01015,61,17.86
Jai Corp Limited,INE070D01027,35946,58.97
INSECTCID,INE070I01018,761,7.17
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,2218,40.47
Associated Alcohols & Breweries Ltd,INE073G01016,2075,22.19
Sona BLW Precision Forgings Limited,INE073K01018,67945,325.44
Praj Industries Ltd.,INE074A01025,132590,562.49
Paramount Communications Ltd.,INE074B01023,113415,56.52
WIPRO LTD.,INE075A01022,183127,466.41
G M BREWERIE,INE075D01018,1743,14.65
HealthCare Global Enterprises Limited,INE075I01017,2501,16.48
SIYAR SILK M,INE076B01028,1394,11.08
GOCL Corporation Limited ,INE077F01035,997,3.76
Vikram Solar Limited,INE078V01014,12751,43.92
Ambuja Cements Ltd.,INE079A01024,48716,287.74
Gateway Distriparks Limited,INE079J01017,134489,91.44
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58129,227.58
Easy Trip Planners Limited,INE07O001026,1698856,216.10
NDR Auto Components Limited,INE07OG01012,523,4.82
Supriya Lifescience Limited,INE07RO01027,5198,35.99
Restaurant Brands Asia Limited,INE07T201019,109076,89.49
IRM ENERGY LIMITED,INE07U701015,7547,26.23
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3007,578.15
LLOYDS ENTERPRISES LIMITED,INE080I01025,3063181,2362.72
TATA IORN AN,INE081A01020,335429,529.55
"Kopran Ltd.,",INE082A01010,3146,5.55
Morepen Laboratories Ltd.,INE083A01026,399710,233.98
Themis Medicare Ltd.,INE083B01024,5890,7.79
BANK OF INDI,INE084A01016,487227,587.94
Amanta Healthcare Limited,INE084K01015,258,0.34
CHAMBAL FERT,INE085A01013,92275,506.26
Thangamayil Jewellery Limited,INE085J01014,376,7.74
"Electrosteel Castings Ltd.,",INE086A01029,268523,282.22
KESORAM IND,INE087A01019,1044,0.05
Shree Renuka Sugars Ltd.,INE087H01022,972005,339.30
Paradeep Phosphates Limited,INE088F01024,327946,632.01
DR.REDDY'S L,INE089A01031,10306,131.57
Sterlite Technologies Limited.,INE089C01029,20356,24.50
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,3856,3.35
Krsnaa Diagnostics Limited,INE08LI01020,3965,36.17
M & B ENGINEERING LIMITED,INE08N601015,2765,11.76
SANSTAR LIMITED,INE08NE01025,3358,3.53
Samhi Hotels Limited,INE08U801020,70582,151.93
Greenpanel Industries Limited,INE08ZM01014,2314,7.89
Scoda Tubes Limited,INE090501011,10438,20.30
ICICI Bank Ltd.,INE090A01021,42390,590.11
Jai Balaji Industries Limited,INE091G01026,72824,75.71
TATA CHEMICA,INE092A01019,28345,262.72
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,859067,610.04
Hexaware Technologies Limited,INE093A01041,10055,76.20
OBEROI REALTY LIMITED,INE093I01010,6190,106.37
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,200727,140.40
HINDUSTAN PE,INE094A01015,64800,281.84
Ashika Credit Capital Ltd.,INE094B01013,4256,15.11
Kolte-Patil Developers Ltd,INE094I01018,6636,25.90
UTI Asset Management Company Limited,INE094J01016,4568,62.77
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,102666,852.63
NBCC (India) Limited,INE095N01031,462530,533.56
NUCLEU SOF E,INE096B01018,1182,13.72
Amrutanjan Health Care Limited,INE098F01031,1123,8.85
Mishra Dhatu Nigam Limited,INE099Z01011,67268,278.64
Aarti Surfactants Limited,INE09EO01013,6,0.03
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2028,77.19
Indigo Paints Limited,INE09VQ01012,2661,29.64
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7379,35.67
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,120730,160.98
Ceigall India Limited,INE0AG901020,8146,21.78
Hemisphere Properties India Limited,INE0AJG01018,59231,94.33
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,27281,579.40
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,952,4.37
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1022,1.96
Bansal Wire Industries Limited,INE0B9K01025,1028,3.64
Go Fashion (India) Limited,INE0BJS01011,3643,30.51
Premier Energies Limited,INE0BS701011,495819,5205.03
C.E. Info Systems Limited,INE0BV301023,4245,77.54
Aether Industries Limited,INE0BWX01014,14851,113.51
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5157,10.43
Jubilant Ingrevia Limited,INE0BY001018,10244,75.99
Oswal Pumps Limited,INE0BYP01024,15069,119.99
Mukka Proteins Limited,INE0CG401037,33352,14.41
Max India Limited,INE0CG601016,106,0.25
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1132,27.19
Western Carriers (India) Limited,INE0CJF01024,40890,54.35
RateGain Travel Technologies Limited,INE0CLI01024,220462,691.48
Meghmani Organics Limited,INE0CT101020,322890,277.28
GMR Power and Urban Infra Limited,INE0CU601026,75508,91.46
Anthem Biosciences Limited,INE0CZ201020,7958,64.51
Sigachi Industries Limited,INE0D0K01022,191308,94.03
India Pesticides Limited,INE0D6701023,26751,57.67
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,168741,684.61
PIRAMAL PHARMA LIMITED,INE0DK501011,229567,484.63
Fairchem Organics Limited,INE0DNW01011,1224,13.99
INNOVA CAPTAB LIMITED,INE0DUT01020,1018,9.07
Syrma SGS Technology Limited,INE0DYJ01015,49843,380.47
HMA Agro Industries Limited,INE0ECP01024,121,0.04
TARC LIMITED,INE0EK901012,6433,11.04
Network People Services Technologies Limited,INE0FFK01017,1324,27.38
Deep Industries Limited,INE0FHS01024,8548,43.16
Motisons Jewellers Limited,INE0FRK01020,256386,52.14
Motherson Sumi Wiring India Limited,INE0FS801015,486035,220.26
EPACK Durable Limited,INE0G5901015,1225683,4766.04
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,2085,23.56
HP Adhesives Limited,INE0GSL01024,675,0.41
ALL TIME PLASTICS LIMITED,INE0GV601021,840,2.35
Windlas Biotech Limited,INE0H5O01029,697,6.83
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
One Mobikwik Systems Limited,INE0HLU01028,47368,137.07
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,7588,23.24
Le Travenues Technology Limited,INE0HV901016,12777,37.82
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,20765,101.14
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,2774,7.72
Veranda Learning Solutions Limited,INE0IQ001011,420,0.95
Data Patterns (India) Limited,INE0IX101010,13996,379.71
Rashi Peripherals Limited,INE0J1F01024,9682,28.91
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,96830,832.95
Honasa Consumer Limited,INE0J5401028,12031,34.91
Jeena Sikho Lifecare Limited,INE0J5801029,1836,14.90
Venus Pipes & Tubes Limited,INE0JA001018,7772,111.93
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,6113,46.67
Sanathan Textiles Limited,INE0JPD01013,115,0.55
YATRA ONLINE LIMITED,INE0JR601024,9060,14.29
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201323,5331.79
Garuda Construction and Engineering Limited,INE0JVO01026,4631,9.40
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21337,158.61
Eureka Forbes Limited,INE0KCE01017,99115,515.45
DCX Systems Limited,INE0KL801015,110749,304.45
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,857,1.80
Bajel Projects Limited,INE0KQN01018,63,0.13
Gopal Snacks Limited,INE0L9R01028,13173,48.53
Avalon Technologies Limited,INE0LCL01028,3867,38.61
Ather Energy Limited,INE0LEZ01016,7017,44.46
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,65814,172.34
Cello World Limited,INE0LMW01024,13666,83.67
IKIO Technologies Limited,INE0LOJ01019,4930,14.08
Aarti Pharmalabs Limited,INE0LRU01027,10291,92.09
Quadrant Future Tek Limited,INE0LRY01011,21381,95.69
Ola Electric Mobility Limited,INE0LXG01040,107043,66.88
REDTAPE Limited,INE0LXT01019,29354,42.97
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11703,21.05
J.G.Chemicals Limited,INE0MB501011,2508,11.74
REGAAL RESOURCES LIMITED,INE0MHO01029,2275,2.00
Pyramid Technoplast Limited,INE0MIS01010,75,0.16
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,6600,35.53
BLS E-Services Limited,INE0NLT01010,823,1.50
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,531210,236.54
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,11901,447.34
Transindia Real Estate Limited,INE0O3901029,100,0.04
Kross Limited,INE0O6601022,33119,67.48
Indef Manufacturing Limited,INE0O9T01021,715,2.93
JNK India Limited,INE0OAF01028,302,0.98
Rossell Techsys Limited,INE0OJW01016,2287,17.15
NTPC GREEN ENERGY LIMITED,INE0ONG01011,452898,475.67
Deepak Builders and Engineers India Limited,INE0OPA01019,1392,2.17
EMS LIMITED,INE0OV601013,23261,140.25
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,40566,21.48
RBZ Jewellers Limited,INE0PEQ01016,500,0.73
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,111,0.52
Orient Technologies Limited,INE0PPK01015,7299,31.31
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,400,0.36
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,3860,11.71
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24319,203.27
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2280,38.95
International Gemmological Institute India Limited,INE0Q9301021,13622,54.49
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34838,63.08
Denta Water and Infra Solutions Limited,INE0R4L01018,2229,9.75
SRM CONTRACTORS LIMITED,INE0R6Z01013,1675,8.99
PATEL RETAIL LIMITED,INE0R8B01010,1,0.00
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,4015,26.86
Gala Precision Engineering Limited,INE0RE001014,226,2.12
Tolins Tyres Limited,INE0RWQ01014,456,0.85
Stallion India Fluorochemicals Limited,INE0RYC01010,11506,39.50
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8088,4.38
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,49514,148.32
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,4448,39.40
MAMATA MACHINERY LIMITED,INE0TO701015,21375,102.60
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,343,3.46
Bluspring Enterprises Limited,INE0U4101014,22900,18.81
Digitide Solutions Limited,INE0U4701011,20853,45.19
BlackBuck Limited,INE0UIZ01018,7079,47.87
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,500,0.37
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18824,481.77
CARRARO INDIA LIMITED,INE0V7W01012,3373,16.44
Sri Lotus Developers and Realty Limited,INE0V9Q01010,93558,180.77
Sagility Limited,INE0W2G01015,431759,195.30
Laxmi Dental Limited,INE0WO601020,6965,24.75
ATUL LTD.,INE100A01010,2158,143.10
Mahindra & Mahindra Ltd.,INE101A01026,18492,640.50
Granules India Ltd.,INE101D01020,349074,1767.62
Afcons Infrastructure Limited,INE101I01011,10674,49.04
HLV LIMITED,INE102A01024,37700,5.31
Choice International Ltd,INE102B01014,17256,125.51
Godrej Consumer Products Ltd.,INE102D01028,11743,145.22
Allied Digital Services Limited,INE102I01027,21829,44.84
MANGALORE RE,INE103A01014,168207,258.14
SMC Global Securities Limited,INE103C01036,206,0.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,121,1.63
TVS Holdings Limited,INE105A01035,350,46.02
RPG Life Sciences Limited,INE105J01010,482,11.87
HI-TECH PIPES LIMITED,INE106T01025,146354,166.53
TAMILNADU NE,INE107A01015,18764,32.72
Awfis Space Solutions Limited,INE108V01019,9250,60.18
SHIPPING COR,INE109A01011,149939,352.41
ARMAN FIN,INE109C01017,426,6.34
"BPL Ltd.,",INE110A01019,78,0.07
CONTAIN CORP,INE111A01025,80705,483.42
FINANC TECHN,INE111B01023,1242,12.05
PDS LIMITED,INE111Q01021,3769,13.50
Metropolis Healthcare Limited,INE112L01020,3880,79.08
GUJ NARMADA,INE113A01013,46082,253.97
STEEL AUTHOR,INE114A01011,493596,665.93
Lic Housing Finance Ltd.,INE115A01026,101401,552.93
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7297,115.25
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11183,656.28
BAJ HOLD INV,INE118A01012,986,129.71
Nuvoco Vistas Corporation Limited,INE118D01016,7712,31.24
Balrampur Chini Mills Ltd.,INE119A01028,17430,91.65
Carborundum Universal Ltd.,INE120A01034,3536,36.13
CHOL INV FN,INE121A01024,6220,97.97
JSW Energy Limited,INE121E01018,76122,415.35
INDUS TOWERS LIMITED,INE121J01017,87287,317.43
"MMTC Ltd.,",INE123F01029,57994,43.44
SBI Life Insurance Company Limited,INE123W01016,3471,61.05
DELTA CORP,INE124G01033,338697,318.82
"E.I.D. Parry (India) Ltd.,",INE126A01031,3154,32.67
APOLLO PIPES LIMITED,INE126J01016,8146,33.14
HDFC Asset Management Company Limited,INE127D01025,6163,351.66
Goodluck India Limited,INE127I01024,7931,82.61
K.P. Energy Limited,INE127T01021,36660,152.92
Eveready Industries India Ltd.,INE128A01029,40254,146.77
Five-Star Business Finance Ltd.,INE128S01021,71261,398.74
Archean Chemical Industries Limited,INE128X01021,3636,24.94
GAIL INDIA,INE129A01019,291908,542.47
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,27021,30.85
Gujarat Mineral Development Corpora,INE131A01031,147417,733.17
Relaxo Footwears Ltd.,INE131B01039,14426,69.72
DISA INDIA,INE131C01011,1,0.15
Aurionpro Solutions Ltd.,INE132H01018,2691,33.11
Akzo Nobel India Limited,INE133A01011,524,19.48
TILAKNAG IND,INE133E01013,46000,218.30
IFGL Refractories Limited,INE133Y01011,93,0.27
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,278117,1165.49
Cyient Limited,INE136B01020,23793,305.65
Neogen Chemicals Limited,INE136S01016,2009,31.80
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,45798,523.64
"National Aluminium Co. Ltd.,",INE139A01034,158742,341.85
UCAL LIMITED,INE139B01016,200,0.28
FUSION FINANCE LIMITED,INE139R01012,25788,50.27
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,225,0.16
Tata Technologies Limited,INE142M01025,72171,537.03
Sula Vineyards Limited,INE142Q01026,70456,215.03
Orient Electric Limited,INE142Z01019,6396,14.24
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9224,21.51
Tarsons Products Limited,INE144Z01023,1102995,3889.91
Kirloskar Oil Engines Limited,INE146L01010,8864,81.85
SOUTH PETRO,INE147A01011,51888,53.22
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,483287,683.72
Delhivery Limited,INE148O01028,49265,227.39
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2675,49.33
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,76651,154.83
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,110280,161.40
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4640,97.41
LUX Industries Limited,INE150G01020,3888,57.66
TATA COMM,INE151A01013,7765,139.78
Shaily Engineering Plastics Ltd.,INE151G01028,1573,36.68
Thermax Ltd.,INE152A01029,3553,123.88
ALLCARGO GATI LIMITED,INE152B01027,29811,22.38
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,31837,197.18
MAHANAG TELE,INE153A01019,166368,73.07
BLS International Services Ltd,INE153T01027,95270,349.93
ITC Ltd,INE154A01025,275288,1103.96
Tata Motors Ltd.,INE155A01022,310953,1891.72
New Delhi Television Limited,INE155G01029,600,0.60
Hero Motocorp Limited,INE158A01026,6875,362.20
EIMCO ELEC I,INE158B01016,886,18.59
