SEBI REPORT For Trade date 18-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
INDIQUBE SPACES LIMITED,INE06ST01018,1583,3.69
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3854,6.06
Gem Aromatics Limited,INE06XZ01023,1999,4.27
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4066,9.77
SHREE CEMENT,INE070A01015,171,48.93
Jai Corp Limited,INE070D01027,41884,68.38
INSECTCID,INE070I01018,4845,33.78
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2631,46.68
Associated Alcohols & Breweries Ltd,INE073G01016,3105,35.17
Sona BLW Precision Forgings Limited,INE073K01018,56434,276.21
Praj Industries Ltd.,INE074A01025,131406,549.13
Paramount Communications Ltd.,INE074B01023,104545,52.27
WIPRO LTD.,INE075A01022,225011,567.53
G M BREWERIE,INE075D01018,1197,10.17
HealthCare Global Enterprises Limited,INE075I01017,898,5.76
SIYAR SILK M,INE076B01028,3632,29.18
IFB Agro Industries Ltd,INE076C01018,8,0.12
GOCL Corporation Limited ,INE077F01035,962,3.62
Vikram Solar Limited,INE078V01014,23673,78.57
Ambuja Cements Ltd.,INE079A01024,60841,354.70
Gateway Distriparks Limited,INE079J01017,135359,91.50
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,76716,297.72
Easy Trip Planners Limited,INE07O001026,1639316,206.50
NDR Auto Components Limited,INE07OG01012,607,5.43
Supriya Lifescience Limited,INE07RO01027,10325,79.02
Pavna Industries Limited,INE07S101038,1000,0.36
Restaurant Brands Asia Limited,INE07T201019,155518,119.70
IRM ENERGY LIMITED,INE07U701015,8924,30.36
HITACHI ENERGY INDIA LIMITED,INE07Y701011,999,203.67
LLOYDS ENTERPRISES LIMITED,INE080I01025,3061344,2361.40
TATA IORN AN,INE081A01020,649341,1109.16
"Kopran Ltd.,",INE082A01010,3368,5.43
Morepen Laboratories Ltd.,INE083A01026,377728,215.19
Themis Medicare Ltd.,INE083B01024,6788,8.91
BANK OF INDI,INE084A01016,319500,427.35
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1085,6.92
CHAMBAL FERT,INE085A01013,117373,619.72
Thangamayil Jewellery Limited,INE085J01014,483,15.80
"Electrosteel Castings Ltd.,",INE086A01029,255368,264.88
KESORAM IND,INE087A01019,794,0.04
Shree Renuka Sugars Ltd.,INE087H01022,1027292,345.71
Paradeep Phosphates Limited,INE088F01024,400334,736.51
DR.REDDY'S L,INE089A01031,11398,144.14
Sterlite Technologies Limited.,INE089C01029,15129,18.20
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,13365,15.15
Krsnaa Diagnostics Limited,INE08LI01020,2992,26.42
M & B ENGINEERING LIMITED,INE08N601015,5766,25.93
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,94166,200.57
Greenpanel Industries Limited,INE08ZM01014,3743,11.76
Scoda Tubes Limited,INE090501011,9283,18.34
ICICI Bank Ltd.,INE090A01021,88738,1223.59
Jai Balaji Industries Limited,INE091G01026,72033,73.65
TATA CHEMICA,INE092A01019,35433,321.68
INDIA NIPP E,INE092B01025,250,2.20
IDFC FIRST BANK LIMITED,INE092T01019,907777,681.05
Hexaware Technologies Limited,INE093A01041,13566,101.44
OBEROI REALTY LIMITED,INE093I01010,5002,88.84
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,203105,140.08
HINDUSTAN PE,INE094A01015,57668,260.53
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5880,22.64
UTI Asset Management Company Limited,INE094J01016,9055,119.38
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,50745,455.44
NBCC (India) Limited,INE095N01031,420728,492.69
NUCLEU SOF E,INE096B01018,1159,13.42
Amrutanjan Health Care Limited,INE098F01031,1250,9.79
Mishra Dhatu Nigam Limited,INE099Z01011,65954,266.49
Aarti Surfactants Limited,INE09EO01013,42,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2184,80.71
Indigo Paints Limited,INE09VQ01012,1181,13.93
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8753,41.75
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,114412,153.75
Ceigall India Limited,INE0AG901020,8986,23.75
Hemisphere Properties India Limited,INE0AJG01018,61480,99.50
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,33838,685.29
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1056,4.74
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,525,0.99
Bansal Wire Industries Limited,INE0B9K01025,1998,6.78
Go Fashion (India) Limited,INE0BJS01011,5311,39.81
Premier Energies Limited,INE0BS701011,979246,10252.05
C.E. Info Systems Limited,INE0BV301023,5542,101.44
Aether Industries Limited,INE0BWX01014,7110,55.96
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,8820,15.79
Jubilant Ingrevia Limited,INE0BY001018,10647,78.65
Oswal Pumps Limited,INE0BYP01024,30687,231.36
Urban Company Limited,INE0CAZ01013,11295,16.34
Mukka Proteins Limited,INE0CG401037,21479,9.53
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,788,21.04
Western Carriers (India) Limited,INE0CJF01024,49537,65.64
RateGain Travel Technologies Limited,INE0CLI01024,218263,678.55
Meghmani Organics Limited,INE0CT101020,398907,330.46
GMR Power and Urban Infra Limited,INE0CU601026,69510,84.58
Anthem Biosciences Limited,INE0CZ201020,15490,116.24
Sigachi Industries Limited,INE0D0K01022,196716,96.60
India Pesticides Limited,INE0D6701023,32823,68.29
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,168430,679.72
PIRAMAL PHARMA LIMITED,INE0DK501011,213070,450.16
Fairchem Organics Limited,INE0DNW01011,1744,17.83
INNOVA CAPTAB LIMITED,INE0DUT01020,979,8.62
Syrma SGS Technology Limited,INE0DYJ01015,36146,282.46
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6601,11.21
Network People Services Technologies Limited,INE0FFK01017,1699,33.45
Deep Industries Limited,INE0FHS01024,10019,50.37
Motisons Jewellers Limited,INE0FRK01020,235767,47.85
Motherson Sumi Wiring India Limited,INE0FS801015,354062,159.76
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,1083790,4214.04
Exxaro Tiles Limited,INE0GFE01026,682,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,1822,21.83
HP Adhesives Limited,INE0GSL01024,491,0.32
ALL TIME PLASTICS LIMITED,INE0GV601021,732,2.06
Windlas Biotech Limited,INE0H5O01029,1514,13.43
ArisInfra Solutions Limited,INE0H9P01028,1200,1.90
Fabtech Technologies Limited,INE0HF201011,493,1.20
One Mobikwik Systems Limited,INE0HLU01028,40542,116.14
Tracxn Technologies Limited,INE0HMF01019,5759,4.12
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5794,17.32
Le Travenues Technology Limited,INE0HV901016,22838,67.19
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,16200,80.78
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,5107,13.87
Veranda Learning Solutions Limited,INE0IQ001011,545,1.21
Data Patterns (India) Limited,INE0IX101010,10541,287.54
Rashi Peripherals Limited,INE0J1F01024,6934,21.54
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,103015,903.19
Honasa Consumer Limited,INE0J5401028,17300,50.82
Jeena Sikho Lifecare Limited,INE0J5801029,3931,29.36
Venus Pipes & Tubes Limited,INE0JA001018,7835,110.71
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10654,82.72
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,22816,41.26
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1304,6.04
Harsha Engineers International Limited,INE0JUS01029,1201210,5331.32
Garuda Construction and Engineering Limited,INE0JVO01026,2490,5.70
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25128,175.58
Eureka Forbes Limited,INE0KCE01017,98513,512.07
Signpost India Limited,INE0KGZ01021,25,0.06
DCX Systems Limited,INE0KL801015,107906,290.00
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,1229,2.53
Bajel Projects Limited,INE0KQN01018,258,0.49
Gopal Snacks Limited,INE0L9R01028,11869,43.11
Avalon Technologies Limited,INE0LCL01028,5170,53.46
Ather Energy Limited,INE0LEZ01016,6052,40.88
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64497,165.85
Cello World Limited,INE0LMW01024,10251,66.68
IKIO Technologies Limited,INE0LOJ01019,5607,15.40
Aarti Pharmalabs Limited,INE0LRU01027,13886,115.46
Quadrant Future Tek Limited,INE0LRY01011,17347,72.21
Ola Electric Mobility Limited,INE0LXG01040,78028,50.56
REDTAPE Limited,INE0LXT01019,39838,57.35
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,10209,44.16
REGAAL RESOURCES LIMITED,INE0MHO01029,1437,1.31
Pyramid Technoplast Limited,INE0MIS01010,853,1.38
Epack Prefab Technologies Limited,INE0MLS01022,2590,8.66
TRUALT BIOENERGY LIMITED,INE0MWH01014,492,2.16
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1694,9.13
BLS E-Services Limited,INE0NLT01010,1990,4.33
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,595282,264.36
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18788,690.03
Kross Limited,INE0O6601022,28907,58.96
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,223,0.66
Rossell Techsys Limited,INE0OJW01016,2518,18.60
NTPC GREEN ENERGY LIMITED,INE0ONG01011,458422,480.32
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,25621,151.30
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,36941,19.23
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,206,0.94
Orient Technologies Limited,INE0PPK01015,6955,29.83
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5201,15.34
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,25720,213.66
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2409,39.11
International Gemmological Institute India Limited,INE0Q9301021,19160,71.38
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35024,63.34
Denta Water and Infra Solutions Limited,INE0R4L01018,1358,5.74
SRM CONTRACTORS LIMITED,INE0R6Z01013,752,4.15
PATEL RETAIL LIMITED,INE0R8B01010,307,0.68
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,8285,61.74
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2150,4.13
Stallion India Fluorochemicals Limited,INE0RYC01010,109,0.45
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,2847,6.09
CRIZAC LIMITED,INE0S4R01014,18168,60.00
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10084,87.58
VMS TMT LIMITED,INE0SJA01013,129,0.09
MAMATA MACHINERY LIMITED,INE0TO701015,21789,103.67
Glottis Limited,INE0TQE01026,657,0.47
Solarworld Energy Solutions Limited,INE0TY101024,2641,7.95
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,251,2.65
Bluspring Enterprises Limited,INE0U4101014,26118,21.29
Digitide Solutions Limited,INE0U4701011,22992,47.93
BlackBuck Limited,INE0UIZ01018,23862,162.64
Sanofi Consumer Healthcare India Limited,INE0UOS01011,55,2.71
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18172,463.64
CARRARO INDIA LIMITED,INE0V7W01012,1046,5.12
Sri Lotus Developers and Realty Limited,INE0V9Q01010,86623,163.44
Dev Accelerator Limited,INE0VOV01021,320,0.14
Sagility Limited,INE0W2G01015,897466,462.77
Laxmi Dental Limited,INE0WO601020,4671,16.07
Jain Resource Recycling Limited,INE0YD401026,1821,8.03
Atlanta Electricals Limited,INE0Z4F01028,131,1.29
ATUL LTD.,INE100A01010,2191,143.99
Mahindra & Mahindra Ltd.,INE101A01026,21485,761.19
Granules India Ltd.,INE101D01020,366137,1864.13
Afcons Infrastructure Limited,INE101I01011,30964,131.49
HLV LIMITED,INE102A01024,19378,2.80
Choice International Ltd,INE102B01014,14292,105.34
Godrej Consumer Products Ltd.,INE102D01028,8056,101.18
Allied Digital Services Limited,INE102I01027,8690,17.74
MANGALORE RE,INE103A01014,175168,311.80
SMC Global Securities Limited,INE103C01036,408,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,372,4.85
TVS Holdings Limited,INE105A01035,278,36.97
RPG Life Sciences Limited,INE105J01010,257,6.52
HI-TECH PIPES LIMITED,INE106T01025,185308,210.54
TAMILNADU NE,INE107A01015,16457,27.88
Awfis Space Solutions Limited,INE108V01019,17251,106.30
SHIPPING COR,INE109A01011,255550,671.51
ARMAN FIN,INE109C01017,450,6.79
"BPL Ltd.,",INE110A01019,61,0.06
Mindteck (India) Ltd,INE110B01017,0,0.00
CONTAIN CORP,INE111A01025,84816,501.71
FINANC TECHN,INE111B01023,1073,10.42
PDS LIMITED,INE111Q01021,2742,10.78
Metropolis Healthcare Limited,INE112L01020,5466,110.75
GUJ NARMADA,INE113A01013,45871,247.49
STEEL AUTHOR,INE114A01011,390778,550.12
Lic Housing Finance Ltd.,INE115A01026,100683,548.04
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3628,61.09
Apcotex Industries Limited,INE116A01032,953,3.39
ABB Ltd.,INE117A01022,12875,735.34
BAJ HOLD INV,INE118A01012,1332,170.90
Nuvoco Vistas Corporation Limited,INE118D01016,8616,34.90
Balrampur Chini Mills Ltd.,INE119A01028,14807,77.14
Carborundum Universal Ltd.,INE120A01034,3915,39.12
CHOL INV FN,INE121A01024,10161,167.61
JSW Energy Limited,INE121E01018,74675,406.68
INDUS TOWERS LIMITED,INE121J01017,91122,353.61
"MMTC Ltd.,",INE123F01029,96636,69.29
SBI Life Insurance Company Limited,INE123W01016,1692,28.78
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,332894,308.81
"E.I.D. Parry (India) Ltd.,",INE126A01031,3187,33.03
APOLLO PIPES LIMITED,INE126J01016,6015,20.88
HDFC Asset Management Company Limited,INE127D01025,8203,460.45
Goodluck India Limited,INE127I01024,11090,120.30
K.P. Energy Limited,INE127T01021,32633,136.79
Eveready Industries India Ltd.,INE128A01029,40109,145.95
Five-Star Business Finance Ltd.,INE128S01021,23320,135.59
Archean Chemical Industries Limited,INE128X01021,5490,36.39
GAIL INDIA,INE129A01019,278654,520.69
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,26553,30.16
Gujarat Mineral Development Corpora,INE131A01031,176681,893.08
Relaxo Footwears Ltd.,INE131B01039,15603,74.89
Aurionpro Solutions Ltd.,INE132H01018,3842,45.50
Akzo Nobel India Limited,INE133A01011,378,13.70
TILAKNAG IND,INE133E01013,32861,161.16
IFGL Refractories Limited,INE133Y01011,293,0.76
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,107,0.16
Power Finance Corporation Ltd,INE134E01011,365660,1498.15
Cyient Limited,INE136B01020,24547,311.38
Neogen Chemicals Limited,INE136S01016,2252,34.30
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,55345,630.13
"National Aluminium Co. Ltd.,",INE139A01034,129987,304.96
FUSION FINANCE LIMITED,INE139R01012,23467,45.43
Saatvik Green Energy Limited,INE13B501022,2034,9.60
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,79772,585.92
Sula Vineyards Limited,INE142Q01026,65405,198.21
Orient Electric Limited,INE142Z01019,6967,15.31
OSWAL CHEMIC,INE143A01010,472,0.18
20 Microns Limited,INE144J01027,9923,22.57
Tarsons Products Limited,INE144Z01023,1102883,3889.45
Kirloskar Oil Engines Limited,INE146L01010,9718,103.57
SOUTH PETRO,INE147A01011,80678,78.48
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10836,12.71
Sammaan Capital Limited,INE148I01020,467095,684.09
Delhivery Limited,INE148O01028,39025,177.99
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2304,42.36
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,61666,124.18
NIBE LIMITED,INE149O01018,86,1.06
