SEBI REPORT For Trade date 04-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
"State Bank Of India,",INE062A01020,162993,1786.16
ALICON,INE062D01024,763,5.60
Pondy Oxides & Chemicals Limited,INE063E01053,6750,87.64
Equitas Small Finance Bank Limited,INE063P01018,127105,83.99
TIMES GROUP,INE064A01026,557130,1708.78
Trident Ltd.,INE064C01022,873541,247.87
AEROFLEX ENTERPRISES LIMITED,INE065D01027,2170,1.75
Indegene Limited,INE065X01017,6529,36.41
Eicher Motors Ltd.,INE066A01021,4612,335.69
Hindustan Aeronautics Limited,INE066F01020,71870,3259.08
Wonderla Holidays Limited,INE066O01014,2481,15.84
Inox Wind Limited,INE066P01011,702293,823.91
CG Power and Industrial Solutions Limited,INE067A01029,50590,380.81
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1638,4.27
Gland Pharma Limited,INE068V01023,2544,45.37
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1492,2.06
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3105,5.18
INDIQUBE SPACES LIMITED,INE06ST01018,805,1.67
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2065,2.60
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,10166,19.73
SHREE CEMENT,INE070A01015,404,105.97
Jai Corp Limited,INE070D01027,24257,34.39
INSECTCID,INE070I01018,312,2.36
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3104,46.37
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3173,30.79
Sona BLW Precision Forgings Limited,INE073K01018,35118,192.47
Praj Industries Ltd.,INE074A01025,111166,456.07
Paramount Communications Ltd.,INE074B01023,97481,43.91
WIPRO LTD.,INE075A01022,749772,1595.96
G M BREWERIE,INE075D01018,6224,70.11
HealthCare Global Enterprises Limited,INE075I01017,2837,17.20
SIYAR SILK M,INE076B01028,2555,15.89
IFB Agro Industries Ltd,INE076C01018,149,1.37
GOCL Corporation Limited ,INE077F01035,4418,14.92
Vikram Solar Limited,INE078V01014,84033,199.13
Ambuja Cements Ltd.,INE079A01024,95442,480.22
Gateway Distriparks Limited,INE079J01017,49887,30.77
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,89771,270.12
Easy Trip Planners Limited,INE07O001026,754933,79.31
NDR Auto Components Limited,INE07OG01012,248,2.27
Supriya Lifescience Limited,INE07RO01027,10283,73.58
Restaurant Brands Asia Limited,INE07T201019,1021298,668.19
IRM ENERGY LIMITED,INE07U701015,20513,64.13
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2247,669.42
LLOYDS ENTERPRISES LIMITED,INE080I01025,3113763,2390.72
TATA IORN AN,INE081A01020,365364,710.70
"Kopran Ltd.,",INE082A01010,3096,5.18
Morepen Laboratories Ltd.,INE083A01026,398286,185.70
Themis Medicare Ltd.,INE083B01024,3452,3.83
BANK OF INDI,INE084A01016,503802,779.55
Amanta Healthcare Limited,INE084K01015,14972,20.20
WeWork India Management Limited,INE085001019,2720,14.56
CHAMBAL FERT,INE085A01013,726861,3205.46
Thangamayil Jewellery Limited,INE085J01014,592,23.53
"Electrosteel Castings Ltd.,",INE086A01029,481625,427.90
Shree Renuka Sugars Ltd.,INE087H01022,547807,169.19
Paradeep Phosphates Limited,INE088F01024,471228,722.53
DR.REDDY'S L,INE089A01031,11032,142.45
Sterlite Technologies Limited.,INE089C01029,379435,1067.73
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,30269,33.91
Krsnaa Diagnostics Limited,INE08LI01020,1376,9.64
M & B ENGINEERING LIMITED,INE08N601015,4808,17.91
SANSTAR LIMITED,INE08NE01025,1007,1.21
Samhi Hotels Limited,INE08U801020,79934,144.96
Greenpanel Industries Limited,INE08ZM01014,7056,16.48
Scoda Tubes Limited,INE090501011,13368,22.63
ICICI Bank Ltd.,INE090A01021,124743,1665.74
Jai Balaji Industries Limited,INE091G01026,62007,49.33
TATA CHEMICA,INE092A01019,80967,621.20
INDIA NIPP E,INE092B01025,95,0.82
IDFC FIRST BANK LIMITED,INE092T01019,1310715,927.61
Hexaware Technologies Limited,INE093A01041,23416,123.05
OBEROI REALTY LIMITED,INE093I01010,4493,77.02
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,237013,132.39
HINDUSTAN PE,INE094A01015,90290,371.70
Kolte-Patil Developers Ltd,INE094I01018,4453,15.42
UTI Asset Management Company Limited,INE094J01016,13084,142.93
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33157,312.60
NBCC (India) Limited,INE095N01031,924664,922.42
NUCLEU SOF E,INE096B01018,303,3.05
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,42221,160.21
Aarti Surfactants Limited,INE09EO01013,164,0.66
Gujarat Fluorochemicals Limited,INE09N301011,3799,138.06
Indigo Paints Limited,INE09VQ01012,4240,39.08
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5685,29.20
Dc Infotech and Communication Limited,INE0A1101019,8000,20.32
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,131789,86.12
Ceigall India Limited,INE0AG901020,2645,8.28
Hemisphere Properties India Limited,INE0AJG01018,63680,89.83
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,893,17.40
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1759,7.73
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,2238,6.65
Go Fashion (India) Limited,INE0BJS01011,12853,50.04
Premier Energies Limited,INE0BS701011,23308,231.25
C.E. Info Systems Limited,INE0BV301023,8144,99.33
Aether Industries Limited,INE0BWX01014,3777,40.03
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,6086,9.80
Jubilant Ingrevia Limited,INE0BY001018,10544,74.88
Oswal Pumps Limited,INE0BYP01024,42678,194.73
Urban Company Limited,INE0CAZ01013,107992,153.23
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,3715,67.29
Western Carriers (India) Limited,INE0CJF01024,17116,22.42
RateGain Travel Technologies Limited,INE0CLI01024,2057940,12587.35
Meghmani Organics Limited,INE0CT101020,568912,378.31
GMR Power and Urban Infra Limited,INE0CU601026,52279,61.68
Anthem Biosciences Limited,INE0CZ201020,8020,56.02
Sigachi Industries Limited,INE0D0K01022,170698,53.45
India Pesticides Limited,INE0D6701023,21058,41.17
Ksolves India Limited,INE0D6I01023,166,0.60
RailTel Corporation of India Limited,INE0DD101019,177928,640.80
PIRAMAL PHARMA LIMITED,INE0DK501011,277974,516.11
Fairchem Organics Limited,INE0DNW01011,4862,31.67
INNOVA CAPTAB LIMITED,INE0DUT01020,739,6.22
Syrma SGS Technology Limited,INE0DYJ01015,52127,450.98
Wakefit Innovations Limited,INE0E7301029,3188,5.31
HMA Agro Industries Limited,INE0ECP01024,697,0.20
TARC LIMITED,INE0EK901012,87216,134.36
Network People Services Technologies Limited,INE0FFK01017,1095,17.75
Deep Industries Limited,INE0FHS01024,12801,58.24
Motisons Jewellers Limited,INE0FRK01020,181310,36.30
Motherson Sumi Wiring India Limited,INE0FS801015,491116,207.06
Markolines Pavement Technologies Limited,INE0FW001016,670,1.07
EPACK Durable Limited,INE0G5901015,942623,3632.24
Tatva Chintan Pharma Chem Limited,INE0GK401011,2849,37.28
HP Adhesives Limited,INE0GSL01024,675,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,322,0.82
Windlas Biotech Limited,INE0H5O01029,1917,16.51
ArisInfra Solutions Limited,INE0H9P01028,26049,30.36
Fabtech Technologies Limited,INE0HF201011,2687,4.82
One Mobikwik Systems Limited,INE0HLU01028,50593,119.83
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,279908,565.68
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2387,6.31
Le Travenues Technology Limited,INE0HV901016,60356,120.25
Dhampur Bio Organics Limited,INE0I3401014,0,0.00
Latent View Analytics Limited,INE0I7C01011,63758,224.83
Capillary Technologies India Limited,INE0ILV01024,1260,7.54
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,35355,76.59
Veranda Learning Solutions Limited,INE0IQ001011,1497,2.91
Data Patterns (India) Limited,INE0IX101010,21791,793.36
Rashi Peripherals Limited,INE0J1F01024,3471,15.32
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,129752,1151.42
Honasa Consumer Limited,INE0J5401028,12112,39.72
Jeena Sikho Lifecare Limited,INE0J5801029,16556,112.05
Venus Pipes & Tubes Limited,INE0JA001018,4015,56.11
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,13783,100.45
Sanathan Textiles Limited,INE0JPD01013,46,0.21
YATRA ONLINE LIMITED,INE0JR601024,46859,55.56
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1155,5.84
Harsha Engineers International Limited,INE0JUS01029,300497,1246.94
Garuda Construction and Engineering Limited,INE0JVO01026,16038,28.95
Blue Jet Healthcare Limited,INE0KBH01020,43341,209.43
Eureka Forbes Limited,INE0KCE01017,97149,506.70
Rhetan TMT Limited,INE0KKN01029,293821,76.69
DCX Systems Limited,INE0KL801015,91947,200.12
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,5405,9.65
Gopal Snacks Limited,INE0L9R01028,7663,25.63
Avalon Technologies Limited,INE0LCL01028,5188,55.53
Ather Energy Limited,INE0LEZ01016,51520,467.20
INSOLATION ENERGY LIMITED,INE0LGX01024,17760,26.63
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,66674,148.17
Cello World Limited,INE0LMW01024,13255,70.06
IKIO Technologies Limited,INE0LOJ01019,7429,17.07
Physicswallah Limited,INE0LP301011,149259,175.40
Aarti Pharmalabs Limited,INE0LRU01027,8469,67.89
Quadrant Future Tek Limited,INE0LRY01011,21817,75.53
Ola Electric Mobility Limited,INE0LXG01040,2513039,933.01
REDTAPE Limited,INE0LXT01019,25005,34.37
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,8092,10.93
J.G.Chemicals Limited,INE0MB501011,3400,14.21
REGAAL RESOURCES LIMITED,INE0MHO01029,2140,1.74
Epack Prefab Technologies Limited,INE0MLS01022,17118,35.47
TRUALT BIOENERGY LIMITED,INE0MWH01014,8941,42.74
Rishabh Instruments Limited,INE0N2P01017,939,4.41
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1326,6.48
BLS E-Services Limited,INE0NLT01010,36198,60.45
NMDC Steel Limited,INE0NNS01018,626422,271.50
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,22154,830.56
Kross Limited,INE0O6601022,5441,11.53
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3232,8.65
Rossell Techsys Limited,INE0OJW01016,1406,11.37
NTPC GREEN ENERGY LIMITED,INE0ONG01011,339512,361.51
Deepak Builders and Engineers India Limited,INE0OPA01019,10336,7.25
EMS LIMITED,INE0OV601013,31821,156.35
Gaudium IVF and Women Health Limited,INE0P8B01020,8,0.01
GHCL Textiles Limited,INE0PA801013,1658,1.48
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33508,16.37
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,593,1.75
Orient Technologies Limited,INE0PPK01015,9191,29.97
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,800,0.51
Platinum Industries Limited,INE0PT501018,3494,10.01
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16208,199.80
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,221,3.29
International Gemological Institute Limited,INE0Q9301021,8137,29.42
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,234,1.42
Sudeep Pharma Limited,INE0QPI01025,517,3.56
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35836,48.79
Denta Water and Infra Solutions Limited,INE0R4L01018,4306,13.61
SRM CONTRACTORS LIMITED,INE0R6Z01013,3810,19.40
PATEL RETAIL LIMITED,INE0R8B01010,1026,2.31
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9545,76.44
Gala Precision Engineering Limited,INE0RE001014,28,0.22
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,3748,5.86
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5902,2.47
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,93193,162.60
CRIZAC LIMITED,INE0S4R01014,15642,40.29
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,13746,138.29
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,9163,42.00
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,10161,22.55
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1461,14.12
Bluspring Enterprises Limited,INE0U4101014,16372,13.11
Digitide Solutions Limited,INE0U4701011,18183,26.47
Omnitech Engineering Limited,INE0UH301010,511,1.95
BlackBuck Limited,INE0UIZ01018,26136,156.97
Sanofi Consumer Healthcare India Limited,INE0UOS01011,524,25.20
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168100,182.06
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,27660,568.80
CARRARO INDIA LIMITED,INE0V7W01012,2367,13.96
Sri Lotus Developers and Realty Limited,INE0V9Q01010,41976,71.38
Meesho Limited,INE0VDM01015,23898,48.03
Sagility Limited,INE0W2G01015,1147333,545.28
Laxmi Dental Limited,INE0WO601020,6293,15.32
Midwest Limited,INE0XAD01024,4251,52.27
ANLON HEALTHCARE LIMITED,INE0Y8W01025,47124,6.68
Jain Resource Recycling Limited,INE0YD401026,29020,128.15
Atlanta Electricals Limited,INE0Z4F01028,410,6.36
ATUL LTD.,INE100A01010,839,58.87
"W.S. Industries (India) Ltd.,",INE100D01014,500,0.38
Mahindra & Mahindra Ltd.,INE101A01026,70726,2312.02
Granules India Ltd.,INE101D01020,27478,170.15
Afcons Infrastructure Limited,INE101I01011,18630,68.06
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,323042,2452.16
Godrej Consumer Products Ltd.,INE102D01028,7696,89.58
Allied Digital Services Limited,INE102I01027,7140,12.65
MANGALORE RE,INE103A01014,395147,712.69
SMC Global Securities Limited,INE103C01036,3218,2.00
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1513,19.33
TVS Holdings Limited,INE105A01035,141,20.36
RPG Life Sciences Limited,INE105J01010,157,3.65
HI-TECH PIPES LIMITED,INE106T01025,208253,206.43
TAMILNADU NE,INE107A01015,13515,22.28
Awfis Space Solutions Limited,INE108V01019,10273,47.01
SHIPPING COR,INE109A01011,271169,749.52
ARMAN FIN,INE109C01017,574,8.76
Mindteck (India) Ltd,INE110B01017,370,0.80
CONTAIN CORP,INE111A01025,60122,338.87
FINANC TECHN,INE111B01023,613,4.75
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,2871,9.63
Metropolis Healthcare Limited,INE112L01020,1616,7.66
GUJ NARMADA,INE113A01013,40442,204.29
STEEL AUTHOR,INE114A01011,153331,250.10
Lic Housing Finance Ltd.,INE115A01026,79635,461.69
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1881,27.91
Apcotex Industries Limited,INE116A01032,142,0.51
ABB Ltd.,INE117A01022,5025,348.40
BAJ HOLD INV,INE118A01012,782,91.40
Nuvoco Vistas Corporation Limited,INE118D01016,36953,118.81
PARK MEDI WORLD LIMITED,INE119201023,37013,78.31
Balrampur Chini Mills Ltd.,INE119A01028,30775,162.81
Carborundum Universal Ltd.,INE120A01034,1726,16.41
CHOL INV FN,INE121A01024,12301,199.19
JSW Energy Limited,INE121E01018,69478,384.40
INDUS TOWERS LIMITED,INE121J01017,103377,433.10
Amagi Media Labs Limited,INE121R01077,440,1.82
"MMTC Ltd.,",INE123F01029,168616,115.09
SBI Life Insurance Company Limited,INE123W01016,11440,214.10
Steelcast Ltd.,INE124E01038,396,0.91
DELTA CORP,INE124G01033,217877,182.55
"E.I.D. Parry (India) Ltd.,",INE126A01031,104326,884.30
APOLLO PIPES LIMITED,INE126J01016,8130,36.47
HDFC Asset Management Company Limited,INE127D01025,12806,354.14
Goodluck India Limited,INE127I01024,1803,21.04
K.P. Energy Limited,INE127T01021,26708,95.14
Eveready Industries India Ltd.,INE128A01029,21082,74.82
Five-Star Business Finance Ltd.,INE128S01021,26191,130.51
Archean Chemical Industries Limited,INE128X01021,3318,20.57
GAIL INDIA,INE129A01019,373218,631.33
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,67588,75.47
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,2351,3.88
Fujiyama Power Systems Limited,INE12UR01024,2894,8.35
Gujarat Mineral Development Corpora,INE131A01031,109655,598.53
Relaxo Footwears Ltd.,INE131B01039,16098,62.18
Aurionpro Solutions Ltd.,INE132H01018,6431,63.99
JSW Dulux Limited,INE133A01011,1747,55.53
TILAKNAG IND,INE133E01013,34606,163.42
IFGL Refractories Limited,INE133Y01011,2294,4.42
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,124,0.11
Power Finance Corporation Ltd,INE134E01011,145011,631.32
Cyient Limited,INE136B01020,28149,294.08
Neogen Chemicals Limited,INE136S01016,2652,38.12
