SEBI REPORT For Trade date 28-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
"State Bank Of India,",INE062A01020,86749,728.61
Pondy Oxides & Chemicals Limited,INE063E01053,5175,68.08
Equitas Small Finance Bank Limited,INE063P01018,243565,154.20
Trident Ltd.,INE064C01022,827530,255.27
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7677,7.78
Indegene Limited,INE065X01017,15285,87.96
Eicher Motors Ltd.,INE066A01021,2770,184.89
Hindustan Aeronautics Limited,INE066F01020,93852,4491.46
Wonderla Holidays Limited,INE066O01014,11788,77.17
Inox Wind Limited,INE066P01011,451697,768.72
CG Power and Industrial Solutions Limited,INE067A01029,65174,480.77
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2781,7.90
Gland Pharma Limited,INE068V01023,3905,73.49
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,539805,584.05
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1604,3.93
INDIQUBE SPACES LIMITED,INE06ST01018,1352,3.19
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2322,3.88
Gem Aromatics Limited,INE06XZ01023,736,1.74
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2613,5.81
SHREE CEMENT,INE070A01015,136,39.67
Jai Corp Limited,INE070D01027,35458,58.59
INSECTCID,INE070I01018,756,7.13
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,2212,40.30
Associated Alcohols & Breweries Ltd,INE073G01016,1694,18.07
Sona BLW Precision Forgings Limited,INE073K01018,66063,319.49
Praj Industries Ltd.,INE074A01025,144479,601.12
Paramount Communications Ltd.,INE074B01023,108632,54.26
WIPRO LTD.,INE075A01022,217914,551.11
G M BREWERIE,INE075D01018,1214,9.39
HealthCare Global Enterprises Limited,INE075I01017,2680,17.78
SIYAR SILK M,INE076B01028,1314,10.30
IFB Agro Industries Ltd,INE076C01018,37,0.41
GOCL Corporation Limited ,INE077F01035,897,3.41
Vikram Solar Limited,INE078V01014,17219,58.74
Ambuja Cements Ltd.,INE079A01024,53941,317.10
Gateway Distriparks Limited,INE079J01017,129196,88.05
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58165,227.77
Easy Trip Planners Limited,INE07O001026,1722309,216.91
NDR Auto Components Limited,INE07OG01012,531,4.90
Supriya Lifescience Limited,INE07RO01027,6117,43.13
Restaurant Brands Asia Limited,INE07T201019,106102,86.83
IRM ENERGY LIMITED,INE07U701015,9420,32.35
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3213,610.29
LLOYDS ENTERPRISES LIMITED,INE080I01025,3063803,2363.24
TATA IORN AN,INE081A01020,245941,382.25
"Kopran Ltd.,",INE082A01010,3296,5.78
Morepen Laboratories Ltd.,INE083A01026,367056,214.91
Themis Medicare Ltd.,INE083B01024,5989,7.91
BANK OF INDI,INE084A01016,352075,443.83
Amanta Healthcare Limited,INE084K01015,32,0.04
CHAMBAL FERT,INE085A01013,92157,502.73
Thangamayil Jewellery Limited,INE085J01014,347,7.08
"Electrosteel Castings Ltd.,",INE086A01029,269037,281.38
KESORAM IND,INE087A01019,1044,0.05
Shree Renuka Sugars Ltd.,INE087H01022,958563,332.71
Paradeep Phosphates Limited,INE088F01024,370205,705.16
DR.REDDY'S L,INE089A01031,9991,127.64
Sterlite Technologies Limited.,INE089C01029,20500,24.61
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,2601,2.27
Krsnaa Diagnostics Limited,INE08LI01020,4048,36.83
M & B ENGINEERING LIMITED,INE08N601015,4837,21.43
SANSTAR LIMITED,INE08NE01025,3976,4.12
Samhi Hotels Limited,INE08U801020,108174,228.34
Greenpanel Industries Limited,INE08ZM01014,2602,8.77
Scoda Tubes Limited,INE090501011,10284,20.04
ICICI Bank Ltd.,INE090A01021,76928,1068.63
Jai Balaji Industries Limited,INE091G01026,71146,74.04
TATA CHEMICA,INE092A01019,31466,290.81
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,842103,614.61
Hexaware Technologies Limited,INE093A01041,9732,73.85
OBEROI REALTY LIMITED,INE093I01010,6223,107.95
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,200695,140.23
HINDUSTAN PE,INE094A01015,62983,276.08
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,6516,25.38
UTI Asset Management Company Limited,INE094J01016,6199,84.50
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,66150,572.47
NBCC (India) Limited,INE095N01031,473908,547.11
NUCLEU SOF E,INE096B01018,1177,13.65
Amrutanjan Health Care Limited,INE098F01031,1315,10.24
Mishra Dhatu Nigam Limited,INE099Z01011,64556,263.50
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2331,88.45
Indigo Paints Limited,INE09VQ01012,2788,30.57
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8335,40.13
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,117887,157.63
Ceigall India Limited,INE0AG901020,7587,20.28
Hemisphere Properties India Limited,INE0AJG01018,61100,96.93
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2269,10.11
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1222,2.26
Bansal Wire Industries Limited,INE0B9K01025,1002,3.56
Go Fashion (India) Limited,INE0BJS01011,3826,31.74
Premier Energies Limited,INE0BS701011,112340,1177.84
C.E. Info Systems Limited,INE0BV301023,4974,91.09
Aether Industries Limited,INE0BWX01014,14368,109.95
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5107,10.32
Jubilant Ingrevia Limited,INE0BY001018,10482,77.63
Oswal Pumps Limited,INE0BYP01024,16966,134.32
Mukka Proteins Limited,INE0CG401037,31979,14.06
Max India Limited,INE0CG601016,185,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1199,28.78
Western Carriers (India) Limited,INE0CJF01024,46244,61.21
RateGain Travel Technologies Limited,INE0CLI01024,220419,691.18
Meghmani Organics Limited,INE0CT101020,329599,282.33
GMR Power and Urban Infra Limited,INE0CU601026,75139,91.02
Anthem Biosciences Limited,INE0CZ201020,13455,103.63
Sigachi Industries Limited,INE0D0K01022,189840,94.47
India Pesticides Limited,INE0D6701023,26710,57.68
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,167418,679.10
PIRAMAL PHARMA LIMITED,INE0DK501011,223505,473.58
Fairchem Organics Limited,INE0DNW01011,1224,13.99
INNOVA CAPTAB LIMITED,INE0DUT01020,1038,9.23
Syrma SGS Technology Limited,INE0DYJ01015,52538,404.02
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6333,10.89
Network People Services Technologies Limited,INE0FFK01017,1839,36.80
Deep Industries Limited,INE0FHS01024,9835,49.20
Motisons Jewellers Limited,INE0FRK01020,233760,47.68
Motherson Sumi Wiring India Limited,INE0FS801015,462679,209.57
EPACK Durable Limited,INE0G5901015,1157233,4501.69
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,3490,43.44
HP Adhesives Limited,INE0GSL01024,671,0.40
ALL TIME PLASTICS LIMITED,INE0GV601021,1019,2.97
Windlas Biotech Limited,INE0H5O01029,577,5.61
ArisInfra Solutions Limited,INE0H9P01028,750,1.18
One Mobikwik Systems Limited,INE0HLU01028,45587,131.75
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4188,12.75
Le Travenues Technology Limited,INE0HV901016,18041,55.32
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19146,94.24
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,3322,9.25
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,14743,400.60
Rashi Peripherals Limited,INE0J1F01024,9329,27.88
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,94154,811.99
Honasa Consumer Limited,INE0J5401028,19534,55.81
Jeena Sikho Lifecare Limited,INE0J5801029,2918,22.87
Venus Pipes & Tubes Limited,INE0JA001018,7898,112.74
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,8957,69.65
Sanathan Textiles Limited,INE0JPD01013,665,3.20
YATRA ONLINE LIMITED,INE0JR601024,12003,18.93
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201523,5332.60
Garuda Construction and Engineering Limited,INE0JVO01026,4173,8.92
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,18631,142.66
Eureka Forbes Limited,INE0KCE01017,99187,515.87
DCX Systems Limited,INE0KL801015,112706,308.35
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,857,1.80
Bajel Projects Limited,INE0KQN01018,41,0.08
Gopal Snacks Limited,INE0L9R01028,12913,47.61
Avalon Technologies Limited,INE0LCL01028,4414,45.21
Ather Energy Limited,INE0LEZ01016,11752,81.77
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,67711,177.61
Cello World Limited,INE0LMW01024,8097,52.13
IKIO Technologies Limited,INE0LOJ01019,5255,14.76
Aarti Pharmalabs Limited,INE0LRU01027,9638,86.82
Quadrant Future Tek Limited,INE0LRY01011,21402,95.33
Ola Electric Mobility Limited,INE0LXG01040,106648,66.63
REDTAPE Limited,INE0LXT01019,30310,44.33
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11405,20.52
J.G.Chemicals Limited,INE0MB501011,11895,53.54
REGAAL RESOURCES LIMITED,INE0MHO01029,760,0.68
Pyramid Technoplast Limited,INE0MIS01010,919,1.52
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1625,8.71
BLS E-Services Limited,INE0NLT01010,778,1.41
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,539959,242.05
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,11372,427.08
Kross Limited,INE0O6601022,31629,64.24
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,221,0.70
Rossell Techsys Limited,INE0OJW01016,2550,18.88
NTPC GREEN ENERGY LIMITED,INE0ONG01011,410827,431.95
Deepak Builders and Engineers India Limited,INE0OPA01019,1141,1.79
EMS LIMITED,INE0OV601013,23630,142.11
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,41437,21.96
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,11,0.05
Orient Technologies Limited,INE0PPK01015,6717,28.60
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,7116,20.70
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24007,200.30
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2286,39.04
International Gemmological Institute India Limited,INE0Q9301021,15877,62.05
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34873,63.05
Denta Water and Infra Solutions Limited,INE0R4L01018,2433,10.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,1690,9.07
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3255,21.20
Gala Precision Engineering Limited,INE0RE001014,282,2.41
Tolins Tyres Limited,INE0RWQ01014,2313,4.46
Stallion India Fluorochemicals Limited,INE0RYC01010,9111,30.40
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8085,4.38
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,17314,57.68
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,5239,49.00
MAMATA MACHINERY LIMITED,INE0TO701015,20191,97.30
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,477,5.05
Bluspring Enterprises Limited,INE0U4101014,24080,19.77
Digitide Solutions Limited,INE0U4701011,22200,47.10
BlackBuck Limited,INE0UIZ01018,7253,48.81
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21241,533.72
CARRARO INDIA LIMITED,INE0V7W01012,1580,7.67
Sri Lotus Developers and Realty Limited,INE0V9Q01010,85497,165.00
Sagility Limited,INE0W2G01015,720517,339.89
Laxmi Dental Limited,INE0WO601020,7970,27.71
ATUL LTD.,INE100A01010,2224,146.98
Mahindra & Mahindra Ltd.,INE101A01026,23065,809.32
Granules India Ltd.,INE101D01020,352736,1786.10
Afcons Infrastructure Limited,INE101I01011,14063,64.07
HLV LIMITED,INE102A01024,37700,5.31
Choice International Ltd,INE102B01014,15937,115.01
Godrej Consumer Products Ltd.,INE102D01028,21528,250.84
Allied Digital Services Limited,INE102I01027,21432,44.06
MANGALORE RE,INE103A01014,138746,216.04
SMC Global Securities Limited,INE103C01036,206,0.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,229,3.07
TVS Holdings Limited,INE105A01035,403,56.24
RPG Life Sciences Limited,INE105J01010,373,9.22
HI-TECH PIPES LIMITED,INE106T01025,164245,187.08
TAMILNADU NE,INE107A01015,18429,32.20
Awfis Space Solutions Limited,INE108V01019,12097,77.49
SHIPPING COR,INE109A01011,144834,372.38
ARMAN FIN,INE109C01017,423,6.30
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,82535,492.90
FINANC TECHN,INE111B01023,1234,11.94
PDS LIMITED,INE111Q01021,2694,9.86
Metropolis Healthcare Limited,INE112L01020,3545,72.07
GUJ NARMADA,INE113A01013,41791,227.84
STEEL AUTHOR,INE114A01011,471177,636.96
Lic Housing Finance Ltd.,INE115A01026,101102,551.22
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7097,112.28
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11795,687.60
BAJ HOLD INV,INE118A01012,1019,139.13
Nuvoco Vistas Corporation Limited,INE118D01016,7411,30.14
Balrampur Chini Mills Ltd.,INE119A01028,17379,90.86
Carborundum Universal Ltd.,INE120A01034,3688,37.40
CHOL INV FN,INE121A01024,6825,109.37
JSW Energy Limited,INE121E01018,74955,408.58
INDUS TOWERS LIMITED,INE121J01017,82746,305.91
"MMTC Ltd.,",INE123F01029,67212,49.62
SBI Life Insurance Company Limited,INE123W01016,2648,46.30
Steelcast Ltd.,INE124E01038,0,0.00
DELTA CORP,INE124G01033,324024,306.23
"E.I.D. Parry (India) Ltd.,",INE126A01031,2908,30.11
APOLLO PIPES LIMITED,INE126J01016,9671,37.86
HDFC Asset Management Company Limited,INE127D01025,6476,368.75
Goodluck India Limited,INE127I01024,7869,81.89
K.P. Energy Limited,INE127T01021,36557,152.75
Eveready Industries India Ltd.,INE128A01029,40261,146.68
Five-Star Business Finance Ltd.,INE128S01021,68797,385.48
Archean Chemical Industries Limited,INE128X01021,3502,23.99
GAIL INDIA,INE129A01019,270283,502.88
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,33481,38.01
Gujarat Mineral Development Corpora,INE131A01031,162691,820.67
Relaxo Footwears Ltd.,INE131B01039,14141,68.39
Aurionpro Solutions Ltd.,INE132H01018,2680,32.88
Akzo Nobel India Limited,INE133A01011,787,27.96
TILAKNAG IND,INE133E01013,32680,155.70
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,311564,1297.65
Cyient Limited,INE136B01020,23795,305.82
Neogen Chemicals Limited,INE136S01016,1951,30.73
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,36376,420.67
"National Aluminium Co. Ltd.,",INE139A01034,144973,315.76
FUSION FINANCE LIMITED,INE139R01012,23924,46.37
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,70362,522.57
Sula Vineyards Limited,INE142Q01026,67389,205.24
Orient Electric Limited,INE142Z01019,7243,16.01
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9274,21.61
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,8035,77.04
SOUTH PETRO,INE147A01011,68954,68.45
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,548011,822.91
Delhivery Limited,INE148O01028,45884,212.18
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2904,54.09
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,92715,190.49
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,125227,181.75
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4620,96.97
LUX Industries Limited,INE150G01020,3045,46.26
TATA COMM,INE151A01013,7414,133.93
Shaily Engineering Plastics Ltd.,INE151G01028,1813,43.66
Thermax Ltd.,INE152A01029,3796,131.25
ALLCARGO GATI LIMITED,INE152B01027,26111,19.79
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,31927,197.63
MAHANAG TELE,INE153A01019,182810,79.83
BLS International Services Ltd,INE153T01027,103113,373.36
ITC Ltd,INE154A01025,246834,1001.91
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,301821,1825.32
New Delhi Television Limited,INE155G01029,700,0.70
Hero Motocorp Limited,INE158A01026,5887,308.54
EIMCO ELEC I,INE158B01016,886,18.59
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,2060,54.76
Punjab National Bank,INE160A01022,1263754,1306.23
"NIIT Ltd.,",INE161A01038,82242,110.64
