SEBI REPORT For Trade date 10-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
Tega Industries Limited,INE011K01018,6291,127.45
ACC,INE012A01025,101513,1844.11
Onesource Specialty Pharma Limited,INE013P01021,1050,20.72
WIM PLAST LT,INE015B01018,5512,28.21
Tinna Rubber and Infrastructure Limited,INE015C01016,292,2.63
DABUR INDIA,INE016A01026,45529,243.04
CEINSYS TECH LIMITED,INE016Q01014,2625,24.30
"Great Eastern Shipping Co. Ltd.,",INE017A01032,39871,426.48
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,21159,797.18
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,10827,96.95
JSW SL,INE019A01038,25487,296.37
Himadri Speciality Chemical Ltd.,INE019C01026,73838,364.16
STANLEY LIFESTYLES LIMITED,INE01A001028,1063,3.20
Antony Waste Handling Cell Limited,INE01BK01022,4489,26.17
Vishal Mega Mart Limited,INE01EA01019,295062,421.21
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,11385,34.26
Sky Gold And Diamonds Limited,INE01IU01018,16281,57.02
eMudhra Limited,INE01QM01018,8481,56.83
Vikran Engineering Limited,INE01R501028,117759,124.14
Canara HSBC Life Insurance Company Limited,INE01TY01017,1060,1.28
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,617579,2391.77
Asian Paints Ltd.,INE021A01026,12540,352.83
Dodla Dairy Limited,INE021O01019,807,10.68
ASIAN GRANITO INDIA LIMITED,INE022I01019,7950,5.48
Indian Energy Exchange Limited,INE022Q01020,112702,182.35
Nalwa Sons Investment Ltd,INE023A01030,13,0.84
Aeroflex Industries Limited,INE024001021,77610,147.99
SHILCHAR TEC,INE024F01011,424,16.39
GRAVITA INDIA LIMITED,INE024L01027,14281,264.10
Goldiam International Ltd.,INE025B01025,53141,217.81
Artemis Medicare Services Limited,INE025R01021,2155,6.77
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,123122,246.24
RASHTRIYA CH,INE027A01015,267777,441.96
Max Healthcare Institute Limited,INE027H01010,22413,270.51
Bank Of Baroda,INE028A01039,168422,478.93
BHARAT PETRO,INE029A01011,56645,202.45
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2521,16.14
Axita Cotton Limited,INE02EZ01022,3000,0.30
Raymond Lifestyle Limited,INE02ID01020,9703,119.16
Azad Engineering Limited,INE02IJ01035,20113,350.35
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,13810,38.79
Borosil Limited,INE02PY01013,6274,21.95
Brainbees Solutions Limited,INE02RE01045,41227,151.87
WONDER ELECTRICALS LIMITED,INE02WG01024,13853,23.36
Electronics Mart India Limited,INE02YR01019,52870,79.97
"Hindustan Unilever Ltd.,",INE030A01027,14561,361.73
Housing &Urban Development Corporation Ltd.,INE031A01017,396005,950.38
Ajanta Pharma Ltd.,INE031B01049,992,25.85
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1006722,1319.20
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,17712,60.57
Arvind SmartSpaces Limited,INE034S01021,4539,31.54
SOTL,INE035D01020,962,4.54
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,41763,47.90
KARUR VYSYA,INE036D01028,44351,106.40
Concord Enviro Systems Limited,INE037Z01029,1157,6.14
Hindalco Industries Ltd.,INE038A01020,29005,227.55
T.V.Today Network Limited,INE038F01029,116,0.30
IFCI LTD,INE039A01010,578996,341.37
"Jamna Auto Industries Ltd.,",INE039C01032,71929,75.98
JASH ENGINEERING LIMITED,INE039O01029,8465,42.81
Max Estates Limited,INE03EI01018,2550,12.09
Go Digit General Insurance Limited,INE03JT01014,8007,28.85
Brigade Hotel Ventures Limited,INE03NU01014,3598,3.08
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1852,17.69
Cohance Lifesciences Limited,INE03QK01018,13153,96.36
Chemcon Speciality Chemicals Limited,INE03YM01018,154,0.39
HDFC Bank Ltd.,INE040A01034,95280,960.83
Mayur Uniquoters ltd.,INE040D01038,279,1.63
SUZLON ENERGY LTD.,INE040H01021,6764869,4071.75
"Dhampur Sugar Mills Ltd.,",INE041A01016,46477,67.61
Escorts Kubota Limited,INE042A01014,4500,167.54
Vijaya Diagnostic Centre Limited,INE043W01024,1221,12.54
Sun Pharmaceutical Industries Ltd.,INE044A01036,13284,219.00
Paras Defence and Space Technologies Limited,INE045601023,27835,205.53
ADOR WELDING,INE045A01017,208,2.39
Nelco Ltd,INE045B01015,12022,104.72
Fineotex Chemical Limited,INE045J01034,123045,40.13
Reliance Industrial Infrastructure,INE046A01015,6552,61.05
Muthoot Microfin Limited,INE046W01019,4167,7.20
GRASIM INDUS,INE047A01021,7437,206.26
JAGSONPAL PH,INE048B01035,5373,13.03
Navin Fluorent International Ltd,INE048G01026,867,46.58
"Himatsingka Seide Ltd.,",INE049A01027,76588,107.52
Wockhardt Ltd,INE049B01025,75176,1079.97
Nahar Capital & Financial Services Ltd.,INE049I01012,2,0.01
SBC EXPORTS LIMITED,INE04AK01028,418465,103.17
KPIT Technologies Ltd,INE04I401011,23644,309.65
ETHOS LIMITED,INE04TZ01018,482,13.67
Seshaasai Technologies Limited,INE04VU01023,1971,6.38
Prakash Pipes Limited,INE050001010,4021,17.89
Elin Electronics Limited,INE050401020,2429,5.16
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3508,66.67
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,4753,73.57
Rane (Madras)  Ltd.,INE050H01012,2240,17.85
Vardhman Special Steels Ltd,INE050M01012,3082,9.06
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1547,4.78
Camlin Fine Sciences Ltd,INE052I01032,5409,9.87
BEST AGROLIFE LIMITED,INE052T01013,511,1.97
Indian Hotels Co. Ltd,INE053A01029,79533,595.81
Indian Railway Finance Corporation,INE053F01010,1535088,2093.45
"V.I.P. Industries Ltd.,",INE054A01027,13953,61.79
Waterbase Limited,INE054C01015,30336,15.66
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8085,171.11
Cyient DLM Limited,INE055S01018,28752,135.95
IVALUE INFOSOLUTIONS LIMITED,INE056801025,255,0.80
Refex Industries Limited,INE056I01025,14653,54.00
Sanofi India Ltd,INE058A01010,931,47.26
"Cipla Ltd.,",INE059A01026,16668,257.87
La Opala RG Ltd.,INE059D01020,5975,15.21
Hindware Home Innovation Limited,INE05AN01011,4666,15.15
Ratnaveer Precision Engineering Limited,INE05CZ01011,3346,5.24
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,11254,16.28
FORTIS HEALTHCARE LIMITED,INE061F01013,17911,168.88
"State Bank Of India,",INE062A01020,78291,706.44
ALICON,INE062D01024,57,0.50
Pondy Oxides & Chemicals Limited,INE063E01053,3378,43.24
Equitas Small Finance Bank Limited,INE063P01018,238313,152.07
Trident Ltd.,INE064C01022,708988,216.82
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6009,6.11
Indegene Limited,INE065X01017,10468,59.96
Eicher Motors Ltd.,INE066A01021,2909,198.43
Hindustan Aeronautics Limited,INE066F01020,97501,4590.05
Wonderla Holidays Limited,INE066O01014,12119,78.77
Inox Wind Limited,INE066P01011,499485,821.95
CG Power and Industrial Solutions Limited,INE067A01029,78573,569.47
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1761,4.66
Gland Pharma Limited,INE068V01023,7669,139.27
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,706783,638.63
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,690,1.82
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3017,4.88
Gem Aromatics Limited,INE06XZ01023,3850,6.48
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,5376,12.42
SHREE CEMENT,INE070A01015,172,48.82
Jai Corp Limited,INE070D01027,29003,47.58
INSECTCID,INE070I01018,514,4.91
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,2441,42.59
Associated Alcohols & Breweries Ltd,INE073G01016,2547,28.22
Sona BLW Precision Forgings Limited,INE073K01018,50330,250.32
Praj Industries Ltd.,INE074A01025,132619,544.71
Paramount Communications Ltd.,INE074B01023,96809,48.28
WIPRO LTD.,INE075A01022,120929,317.95
G M BREWERIE,INE075D01018,1164,9.77
HealthCare Global Enterprises Limited,INE075I01017,731,4.48
SIYAR SILK M,INE076B01028,4087,31.35
IFB Agro Industries Ltd,INE076C01018,113,1.55
GOCL Corporation Limited ,INE077F01035,1418,4.99
Vikram Solar Limited,INE078V01014,41283,122.77
Ambuja Cements Ltd.,INE079A01024,60227,348.83
Gateway Distriparks Limited,INE079J01017,116271,78.51
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,72061,280.97
Easy Trip Planners Limited,INE07O001026,1611788,201.90
NDR Auto Components Limited,INE07OG01012,443,4.28
Supriya Lifescience Limited,INE07RO01027,13484,103.84
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,134212,102.43
IRM ENERGY LIMITED,INE07U701015,9069,30.25
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1833,381.09
LLOYDS ENTERPRISES LIMITED,INE080I01025,3146184,2408.84
TATA IORN AN,INE081A01020,789875,1334.84
"Kopran Ltd.,",INE082A01010,2228,3.78
Morepen Laboratories Ltd.,INE083A01026,321350,183.89
Themis Medicare Ltd.,INE083B01024,5657,7.38
BANK OF INDI,INE084A01016,356706,488.37
Amanta Healthcare Limited,INE084K01015,33,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1185,7.48
CHAMBAL FERT,INE085A01013,701894,3113.00
Thangamayil Jewellery Limited,INE085J01014,290,9.67
"Electrosteel Castings Ltd.,",INE086A01029,247952,247.71
KESORAM IND,INE087A01019,21883,1.74
Shree Renuka Sugars Ltd.,INE087H01022,943584,314.09
Paradeep Phosphates Limited,INE088F01024,377711,684.16
DR.REDDY'S L,INE089A01031,11287,143.12
Sterlite Technologies Limited.,INE089C01029,17628,19.80
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1655,1.90
Krsnaa Diagnostics Limited,INE08LI01020,1362,11.53
M & B ENGINEERING LIMITED,INE08N601015,6131,25.75
SANSTAR LIMITED,INE08NE01025,2376,2.54
Samhi Hotels Limited,INE08U801020,90517,190.32
Greenpanel Industries Limited,INE08ZM01014,4326,12.93
Scoda Tubes Limited,INE090501011,8466,16.52
ICICI Bank Ltd.,INE090A01021,61086,842.44
Jai Balaji Industries Limited,INE091G01026,77163,70.37
TATA CHEMICA,INE092A01019,51107,440.53
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,782971,584.04
Hexaware Technologies Limited,INE093A01041,3082,24.82
OBEROI REALTY LIMITED,INE093I01010,4786,83.51
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,198181,133.52
HINDUSTAN PE,INE094A01015,42611,194.29
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5882,22.45
UTI Asset Management Company Limited,INE094J01016,8637,113.00
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,44491,403.70
NBCC (India) Limited,INE095N01031,522435,615.48
NUCLEU SOF E,INE096B01018,888,10.07
Amrutanjan Health Care Limited,INE098F01031,274,2.07
Mishra Dhatu Nigam Limited,INE099Z01011,63511,248.70
Aarti Surfactants Limited,INE09EO01013,16,0.07
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2592,93.55
Indigo Paints Limited,INE09VQ01012,1137,13.79
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8376,39.91
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,109827,139.38
Ceigall India Limited,INE0AG901020,8486,21.95
Hemisphere Properties India Limited,INE0AJG01018,62984,97.70
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,5851,118.13
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1252,5.50
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,523,0.99
Bansal Wire Industries Limited,INE0B9K01025,1168,4.02
Go Fashion (India) Limited,INE0BJS01011,6354,45.05
Premier Energies Limited,INE0BS701011,1120072,11620.31
C.E. Info Systems Limited,INE0BV301023,5141,93.83
Aether Industries Limited,INE0BWX01014,5011,40.42
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3592,7.22
Jubilant Ingrevia Limited,INE0BY001018,10603,77.49
Oswal Pumps Limited,INE0BYP01024,23935,165.03
Urban Company Limited,INE0CAZ01013,12565,17.62
Mukka Proteins Limited,INE0CG401037,31824,12.13
Max India Limited,INE0CG601016,199,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,330,8.86
Western Carriers (India) Limited,INE0CJF01024,59742,77.41
RateGain Travel Technologies Limited,INE0CLI01024,216334,667.06
Meghmani Organics Limited,INE0CT101020,417419,336.97
GMR Power and Urban Infra Limited,INE0CU601026,65292,79.20
Anthem Biosciences Limited,INE0CZ201020,12882,95.16
Sigachi Industries Limited,INE0D0K01022,201251,85.00
India Pesticides Limited,INE0D6701023,33388,68.69
Ksolves India Limited,INE0D6I01023,927,4.16
RailTel Corporation of India Limited,INE0DD101019,157430,623.88
PIRAMAL PHARMA LIMITED,INE0DK501011,221614,460.75
Fairchem Organics Limited,INE0DNW01011,1725,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,879,7.79
Syrma SGS Technology Limited,INE0DYJ01015,46488,364.94
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,7567,12.60
Network People Services Technologies Limited,INE0FFK01017,1381,26.56
Deep Industries Limited,INE0FHS01024,7207,35.85
Motisons Jewellers Limited,INE0FRK01020,184616,38.70
Motherson Sumi Wiring India Limited,INE0FS801015,354883,160.57
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,950398,3697.89
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3251,43.05
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,169,0.49
Windlas Biotech Limited,INE0H5O01029,1336,11.26
ArisInfra Solutions Limited,INE0H9P01028,7207,11.01
Fabtech Technologies Limited,INE0HF201011,415,1.01
One Mobikwik Systems Limited,INE0HLU01028,47817,129.82
Tracxn Technologies Limited,INE0HMF01019,4708,3.32
Billionbrains Garage Ventures Limited,INE0HOQ01053,48233,72.81
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5195,15.22
Le Travenues Technology Limited,INE0HV901016,26269,72.75
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,13372,65.84
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,13928,38.30
Veranda Learning Solutions Limited,INE0IQ001011,525,1.16
Data Patterns (India) Limited,INE0IX101010,18419,510.41
Rashi Peripherals Limited,INE0J1F01024,6614,20.46
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106428,944.89
Honasa Consumer Limited,INE0J5401028,17530,51.05
Jeena Sikho Lifecare Limited,INE0J5801029,2707,19.69
Venus Pipes & Tubes Limited,INE0JA001018,6817,95.17
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15480,116.31
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,28892,49.77
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200992,5330.46
Garuda Construction and Engineering Limited,INE0JVO01026,3568,7.94
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25417,175.00
Eureka Forbes Limited,INE0KCE01017,101462,530.49
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,102006,257.76
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,2064,3.62
Gopal Snacks Limited,INE0L9R01028,13278,47.34
Avalon Technologies Limited,INE0LCL01028,10840,103.23
Ather Energy Limited,INE0LEZ01016,4579,30.55
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,58982,149.51
Cello World Limited,INE0LMW01024,9790,63.00
IKIO Technologies Limited,INE0LOJ01019,5004,13.91
Physicswallah Limited,INE0LP301011,44930,61.86
Aarti Pharmalabs Limited,INE0LRU01027,11962,100.55
Quadrant Future Tek Limited,INE0LRY01011,19289,76.33
Ola Electric Mobility Limited,INE0LXG01040,143228,73.02
REDTAPE Limited,INE0LXT01019,38371,55.08
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13106,23.32
J.G.Chemicals Limited,INE0MB501011,5456,24.25
REGAAL RESOURCES LIMITED,INE0MHO01029,2725,2.26
Epack Prefab Technologies Limited,INE0MLS01022,7893,24.95
TRUALT BIOENERGY LIMITED,INE0MWH01014,3062,13.67
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1345,2.88
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1884,10.05
BLS E-Services Limited,INE0NLT01010,110,0.20
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,615591,270.02
R K Swamy Limited,INE0NQ801033,472,0.62
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,15349,545.98
Kross Limited,INE0O6601022,18669,38.18
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,1770,13.24
NTPC GREEN ENERGY LIMITED,INE0ONG01011,525920,535.17
Deepak Builders and Engineers India Limited,INE0OPA01019,1190,1.80
EMS LIMITED,INE0OV601013,20259,116.93
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,37026,19.11
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,245,1.03
Orient Technologies Limited,INE0PPK01015,5781,24.54
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,300,0.26
Platinum Industries Limited,INE0PT501018,5400,15.82
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,19474,163.34
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2011,33.98
International Gemmological Institute India Limited,INE0Q9301021,18316,67.96
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,400,2.75
ARKADE DEVELOPERS LIMITED,INE0QRL01017,30072,53.12
Denta Water and Infra Solutions Limited,INE0R4L01018,1033,4.19
SRM CONTRACTORS LIMITED,INE0R6Z01013,256,1.28
PATEL RETAIL LIMITED,INE0R8B01010,4553,10.19
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9639,73.17
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2578,4.76
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,156,0.31
Pace Digitek Limited,INE0S3G01027,8094,17.35
CRIZAC LIMITED,INE0S4R01014,16546,53.97
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10307,86.66
VMS TMT LIMITED,INE0SJA01013,187,0.11
MAMATA MACHINERY LIMITED,INE0TO701015,20361,96.64
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,750,2.12
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,866,8.56
Bluspring Enterprises Limited,INE0U4101014,36414,28.80
Digitide Solutions Limited,INE0U4701011,23181,48.11
BlackBuck Limited,INE0UIZ01018,21090,143.49
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20852,517.27
CARRARO INDIA LIMITED,INE0V7W01012,783,3.87
Sri Lotus Developers and Realty Limited,INE0V9Q01010,73560,136.96
Sagility Limited,INE0W2G01015,846449,431.21
Laxmi Dental Limited,INE0WO601020,4620,14.42
Midwest Limited,INE0XAD01024,209,3.18
Jain Resource Recycling Limited,INE0YD401026,28328,115.99
Atlanta Electricals Limited,INE0Z4F01028,227,2.15
ATUL LTD.,INE100A01010,2183,142.98
Mahindra & Mahindra Ltd.,INE101A01026,28756,1039.65
Granules India Ltd.,INE101D01020,122030,670.17
Afcons Infrastructure Limited,INE101I01011,11230,49.74
HLV LIMITED,INE102A01024,14595,2.16
Choice International Ltd,INE102B01014,425993,3237.83
Godrej Consumer Products Ltd.,INE102D01028,8186,102.28
Allied Digital Services Limited,INE102I01027,8287,16.74
MANGALORE RE,INE103A01014,217764,379.38
SMC Global Securities Limited,INE103C01036,205,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,115,1.54
TVS Holdings Limited,INE105A01035,360,49.36
RPG Life Sciences Limited,INE105J01010,381,9.14
HI-TECH PIPES LIMITED,INE106T01025,235479,256.08
TAMILNADU NE,INE107A01015,16444,27.69
Awfis Space Solutions Limited,INE108V01019,12788,77.38
SHIPPING COR,INE109A01011,264052,673.52
ARMAN FIN,INE109C01017,503,7.61
"BPL Ltd.,",INE110A01019,50,0.05
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,85880,503.69
FINANC TECHN,INE111B01023,613,5.56
PDS LIMITED,INE111Q01021,2769,10.72
Metropolis Healthcare Limited,INE112L01020,4763,94.25
GUJ NARMADA,INE113A01013,46002,247.48
STEEL AUTHOR,INE114A01011,452903,631.82
Lic Housing Finance Ltd.,INE115A01026,101462,549.61
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3886,64.67
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,11239,648.26
BAJ HOLD INV,INE118A01012,1710,208.07
Nuvoco Vistas Corporation Limited,INE118D01016,11259,44.25
Balrampur Chini Mills Ltd.,INE119A01028,14563,74.35
Carborundum Universal Ltd.,INE120A01034,4548,44.17
CHOL INV FN,INE121A01024,12534,207.95
JSW Energy Limited,INE121E01018,104481,547.96
INDUS TOWERS LIMITED,INE121J01017,47507,182.73
"MMTC Ltd.,",INE123F01029,87028,62.10
SBI Life Insurance Company Limited,INE123W01016,2040,36.36
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,326596,288.11
"E.I.D. Parry (India) Ltd.,",INE126A01031,3193,32.79
APOLLO PIPES LIMITED,INE126J01016,4490,15.65
HDFC Asset Management Company Limited,INE127D01025,16113,444.21
Goodluck India Limited,INE127I01024,10919,116.68
K.P. Energy Limited,INE127T01021,35663,147.27
Eveready Industries India Ltd.,INE128A01029,20537,73.40
Five-Star Business Finance Ltd.,INE128S01021,16700,101.19
Archean Chemical Industries Limited,INE128X01021,5860,36.46
GAIL INDIA,INE129A01019,274090,507.15
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,48492,52.38
Gujarat Mineral Development Corpora,INE131A01031,181971,891.81
Relaxo Footwears Ltd.,INE131B01039,17113,78.53
Aurionpro Solutions Ltd.,INE132H01018,3490,41.29
Akzo Nobel India Limited,INE133A01011,503,17.90
TILAKNAG IND,INE133E01013,55827,267.44
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,50,0.07
Power Finance Corporation Ltd,INE134E01011,381672,1519.79
Cyient Limited,INE136B01020,24693,312.43
Neogen Chemicals Limited,INE136S01016,2541,36.62
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,60536,681.95
"National Aluminium Co. Ltd.,",INE139A01034,139572,341.92
FUSION FINANCE LIMITED,INE139R01012,22788,43.92
Saatvik Green Energy Limited,INE13B501022,4610,20.11
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,83340,605.70
Sula Vineyards Limited,INE142Q01026,59207,178.01
Orient Electric Limited,INE142Z01019,9800,20.05
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,9433,21.38
Tarsons Products Limited,INE144Z01023,254071,954.31
Kirloskar Oil Engines Limited,INE146L01010,6042,66.76
SOUTH PETRO,INE147A01011,98228,92.15
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,82,0.83
Tamilnadu Petroproducts Ltd,INE148A01019,6843,7.95
