SEBI REPORT For Trade date 29-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
Jaro Institute of Technology Management and Research Limited,INE00YJ01010,1685,9.55
ABANS FINANCIAL SERVICES LIMITED,INE00ZE01026,50,0.10
Entero Healthcare Solutions Limited,INE010601016,1075,12.06
PRISM JOHNSON LIMITED.,INE010A01011,15973,24.62
Zydus Lifesciences Limited,INE010B01027,25646,254.54
Tejas Networks Limited,INE010J01012,134183,873.46
L&T Technology Services Limited,INE010V01017,3247,146.25
BALU FORGE INDUSTRIES LIMITED,INE011E01029,3340,21.11
Tega Industries Limited,INE011K01018,5587,113.05
ACC,INE012A01025,102017,1851.08
Onesource Specialty Pharma Limited,INE013P01021,2193,40.36
WIM PLAST LT,INE015B01018,5512,28.21
Tinna Rubber and Infrastructure Limited,INE015C01016,389,3.41
DABUR INDIA,INE016A01026,37975,201.22
CEINSYS TECH LIMITED,INE016Q01014,1500,12.13
"Great Eastern Shipping Co. Ltd.,",INE017A01032,23163,260.19
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,21692,825.44
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,14332,126.94
JSW SL,INE019A01038,26471,306.62
Himadri Speciality Chemical Ltd.,INE019C01026,68741,339.69
STANLEY LIFESTYLES LIMITED,INE01A001028,1744,4.63
Antony Waste Handling Cell Limited,INE01BK01022,4341,24.71
Vishal Mega Mart Limited,INE01EA01019,286217,408.01
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,10270,30.75
Sky Gold And Diamonds Limited,INE01IU01018,16685,58.35
eMudhra Limited,INE01QM01018,7682,51.46
Vikran Engineering Limited,INE01R501028,428268,431.79
Canara HSBC Life Insurance Company Limited,INE01TY01017,2454,3.45
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,535014,2062.33
Asian Paints Ltd.,INE021A01026,12160,340.85
Dodla Dairy Limited,INE021O01019,629,8.31
ASIAN GRANITO INDIA LIMITED,INE022I01019,11508,8.20
Indian Energy Exchange Limited,INE022Q01020,153610,237.78
Nalwa Sons Investment Ltd,INE023A01030,28,1.83
Aeroflex Industries Limited,INE024001021,71928,137.93
SHILCHAR TEC,INE024F01011,1166,46.44
GRAVITA INDIA LIMITED,INE024L01027,13968,259.92
Goldiam International Ltd.,INE025B01025,58595,237.70
Artemis Medicare Services Limited,INE025R01021,2312,7.17
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,119903,239.96
RASHTRIYA CH,INE027A01015,263949,430.79
Max Healthcare Institute Limited,INE027H01010,24162,288.20
Bank Of Baroda,INE028A01039,165259,470.78
BHARAT PETRO,INE029A01011,54560,195.09
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2643,16.81
Raymond Lifestyle Limited,INE02ID01020,10718,129.11
Azad Engineering Limited,INE02IJ01035,19086,333.48
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,14511,40.00
Borosil Limited,INE02PY01013,6470,22.45
Brainbees Solutions Limited,INE02RE01045,45516,162.35
WONDER ELECTRICALS LIMITED,INE02WG01024,14053,23.64
Electronics Mart India Limited,INE02YR01019,65727,92.16
"Hindustan Unilever Ltd.,",INE030A01027,15626,384.11
Housing &Urban Development Corporation Ltd.,INE031A01017,401771,959.22
Ajanta Pharma Ltd.,INE031B01049,1156,30.43
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1007484,1316.63
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20325,68.30
Arvind SmartSpaces Limited,INE034S01021,4629,32.02
SOTL,INE035D01020,962,4.54
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,4278,5.16
KARUR VYSYA,INE036D01028,31150,75.16
Concord Enviro Systems Limited,INE037Z01029,1128,6.00
Hindalco Industries Ltd.,INE038A01020,30839,250.51
T.V.Today Network Limited,INE038F01029,91,0.26
IFCI LTD,INE039A01010,611685,356.31
"Jamna Auto Industries Ltd.,",INE039C01032,86863,96.46
JASH ENGINEERING LIMITED,INE039O01029,8350,42.18
Max Estates Limited,INE03EI01018,2571,12.19
Go Digit General Insurance Limited,INE03JT01014,7471,26.96
Brigade Hotel Ventures Limited,INE03NU01014,2528,2.17
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1940,18.40
Cohance Lifesciences Limited,INE03QK01018,12595,92.05
Chemcon Speciality Chemicals Limited,INE03YM01018,129,0.33
HDFC Bank Ltd.,INE040A01034,92716,934.91
Mayur Uniquoters ltd.,INE040D01038,277,1.62
SUZLON ENERGY LTD.,INE040H01021,7083239,4223.31
"Dhampur Sugar Mills Ltd.,",INE041A01016,45296,65.34
Escorts Kubota Limited,INE042A01014,4247,158.48
Vijaya Diagnostic Centre Limited,INE043W01024,862,8.86
Sun Pharmaceutical Industries Ltd.,INE044A01036,17695,297.58
Paras Defence and Space Technologies Limited,INE045601023,26636,195.03
ADOR WELDING,INE045A01017,707,7.78
Nelco Ltd,INE045B01015,12166,104.72
Fineotex Chemical Limited,INE045J01034,132479,42.41
Reliance Industrial Infrastructure,INE046A01015,6311,58.76
Muthoot Microfin Limited,INE046W01019,11966,21.24
GRASIM INDUS,INE047A01021,3071,87.64
JAGSONPAL PH,INE048B01035,5168,12.50
Navin Fluorent International Ltd,INE048G01026,1399,78.83
"Himatsingka Seide Ltd.,",INE049A01027,77203,107.56
Wockhardt Ltd,INE049B01025,74953,1076.12
Nahar Capital & Financial Services Ltd.,INE049I01012,0,0.00
SBC EXPORTS LIMITED,INE04AK01028,533291,135.75
KPIT Technologies Ltd,INE04I401011,22391,292.09
ETHOS LIMITED,INE04TZ01018,485,13.80
Seshaasai Technologies Limited,INE04VU01023,2441,7.44
Prakash Pipes Limited,INE050001010,3943,17.63
Elin Electronics Limited,INE050401020,2470,5.22
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3631,68.74
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,4464,67.90
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,2547,7.43
Camlin Fine Sciences Ltd,INE052I01032,9040,15.63
BEST AGROLIFE LIMITED,INE052T01013,443,1.67
Indian Hotels Co. Ltd,INE053A01029,76698,573.61
Indian Railway Finance Corporation,INE053F01010,1604418,2189.12
"V.I.P. Industries Ltd.,",INE054A01027,16474,72.06
Waterbase Limited,INE054C01015,14555,7.37
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6768,146.67
Cyient DLM Limited,INE055S01018,29010,136.64
IVALUE INFOSOLUTIONS LIMITED,INE056801025,225,0.65
Refex Industries Limited,INE056I01025,24759,78.69
Sanofi India Ltd,INE058A01010,752,38.54
"Cipla Ltd.,",INE059A01026,19284,296.93
La Opala RG Ltd.,INE059D01020,5485,13.93
Hindware Home Innovation Limited,INE05AN01011,4813,15.46
Ratnaveer Precision Engineering Limited,INE05CZ01011,10779,17.36
Indogulf Cropsciences Limited,INE05J901018,532,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,10352,14.89
FORTIS HEALTHCARE LIMITED,INE061F01013,25672,238.46
"State Bank Of India,",INE062A01020,76295,694.52
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,2356,29.46
Equitas Small Finance Bank Limited,INE063P01018,245026,155.34
Trident Ltd.,INE064C01022,769030,231.73
AEROFLEX ENTERPRISES LIMITED,INE065D01027,5867,5.99
Indegene Limited,INE065X01017,10047,57.53
Eicher Motors Ltd.,INE066A01021,2834,194.76
Hindustan Aeronautics Limited,INE066F01020,95428,4485.21
Wonderla Holidays Limited,INE066O01014,12458,80.31
Inox Wind Limited,INE066P01011,489635,798.71
CG Power and Industrial Solutions Limited,INE067A01029,77650,555.72
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26571,68.42
Gland Pharma Limited,INE068V01023,10539,186.86
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,232814,179.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1590,3.64
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3705,5.74
Gem Aromatics Limited,INE06XZ01023,2451,4.32
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6063,13.57
SHREE CEMENT,INE070A01015,169,47.35
Jai Corp Limited,INE070D01027,33841,54.46
INSECTCID,INE070I01018,499,4.78
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,3582,57.68
Associated Alcohols & Breweries Ltd,INE073G01016,2648,29.13
Sona BLW Precision Forgings Limited,INE073K01018,51352,254.86
Praj Industries Ltd.,INE074A01025,130698,525.53
Paramount Communications Ltd.,INE074B01023,97329,48.29
WIPRO LTD.,INE075A01022,88420,236.52
G M BREWERIE,INE075D01018,1098,9.35
HealthCare Global Enterprises Limited,INE075I01017,2100,13.89
SIYAR SILK M,INE076B01028,4016,30.63
IFB Agro Industries Ltd,INE076C01018,134,1.82
GOCL Corporation Limited ,INE077F01035,408,1.51
Vikram Solar Limited,INE078V01014,53798,153.09
Ambuja Cements Ltd.,INE079A01024,73211,420.34
Gateway Distriparks Limited,INE079J01017,123178,82.88
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,71924,280.23
Easy Trip Planners Limited,INE07O001026,1526456,192.25
NDR Auto Components Limited,INE07OG01012,444,4.22
Supriya Lifescience Limited,INE07RO01027,17811,136.35
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,151093,112.45
IRM ENERGY LIMITED,INE07U701015,8628,28.64
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2564,514.88
LLOYDS ENTERPRISES LIMITED,INE080I01025,3081497,2374.26
TATA IORN AN,INE081A01020,710045,1199.64
"Kopran Ltd.,",INE082A01010,2277,3.77
Morepen Laboratories Ltd.,INE083A01026,318354,181.06
Themis Medicare Ltd.,INE083B01024,4657,6.09
BANK OF INDI,INE084A01016,318013,440.58
Amanta Healthcare Limited,INE084K01015,228,0.25
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1229,7.70
CHAMBAL FERT,INE085A01013,693999,3078.56
Thangamayil Jewellery Limited,INE085J01014,83,2.67
"Electrosteel Castings Ltd.,",INE086A01029,242668,243.06
KESORAM IND,INE087A01019,1371,0.09
Shree Renuka Sugars Ltd.,INE087H01022,933456,309.52
Paradeep Phosphates Limited,INE088F01024,366967,653.99
DR.REDDY'S L,INE089A01031,8967,113.74
Sterlite Technologies Limited.,INE089C01029,21151,23.18
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1510,1.73
DCM NOUVELLE LIMITED,INE08KP01019,1,0.00
Krsnaa Diagnostics Limited,INE08LI01020,1577,12.97
M & B ENGINEERING LIMITED,INE08N601015,6856,28.26
SANSTAR LIMITED,INE08NE01025,4519,4.43
Samhi Hotels Limited,INE08U801020,89869,188.78
Greenpanel Industries Limited,INE08ZM01014,4427,13.07
Scoda Tubes Limited,INE090501011,18286,32.71
ICICI Bank Ltd.,INE090A01021,63828,879.32
Jai Balaji Industries Limited,INE091G01026,85009,72.58
TATA CHEMICA,INE092A01019,50182,428.97
INDIA NIPP E,INE092B01025,393,3.31
IDFC FIRST BANK LIMITED,INE092T01019,767122,585.47
Hexaware Technologies Limited,INE093A01041,4152,30.40
OBEROI REALTY LIMITED,INE093I01010,3887,67.73
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,189228,127.90
HINDUSTAN PE,INE094A01015,46364,211.13
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4756,17.08
UTI Asset Management Company Limited,INE094J01016,8456,108.65
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,44724,398.37
NBCC (India) Limited,INE095N01031,435959,522.77
NUCLEU SOF E,INE096B01018,768,8.60
Amrutanjan Health Care Limited,INE098F01031,253,1.91
Mishra Dhatu Nigam Limited,INE099Z01011,69726,262.04
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2472,89.26
Indigo Paints Limited,INE09VQ01012,1578,19.01
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7993,37.87
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,162365,166.00
Ceigall India Limited,INE0AG901020,6698,17.67
Hemisphere Properties India Limited,INE0AJG01018,60964,93.56
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,350,5.26
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2791,12.20
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.59
Bansal Wire Industries Limited,INE0B9K01025,970,3.41
Go Fashion (India) Limited,INE0BJS01011,7638,51.04
Premier Energies Limited,INE0BS701011,1269749,12830.30
C.E. Info Systems Limited,INE0BV301023,4859,88.68
Aether Industries Limited,INE0BWX01014,5024,40.50
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5910,11.28
Jubilant Ingrevia Limited,INE0BY001018,8292,60.30
Oswal Pumps Limited,INE0BYP01024,28673,189.30
Urban Company Limited,INE0CAZ01013,25041,32.86
Mukka Proteins Limited,INE0CG401037,31551,12.05
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01029,257,4.50
Western Carriers (India) Limited,INE0CJF01024,45888,59.98
RateGain Travel Technologies Limited,INE0CLI01024,214623,656.68
Meghmani Organics Limited,INE0CT101020,445269,351.86
GMR Power and Urban Infra Limited,INE0CU601026,72998,88.09
Anthem Biosciences Limited,INE0CZ201020,10992,81.23
Sigachi Industries Limited,INE0D0K01022,237496,95.42
India Pesticides Limited,INE0D6701023,28236,58.50
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,144251,571.07
PIRAMAL PHARMA LIMITED,INE0DK501011,264305,531.42
Fairchem Organics Limited,INE0DNW01011,1988,19.50
INNOVA CAPTAB LIMITED,INE0DUT01020,899,7.81
Syrma SGS Technology Limited,INE0DYJ01015,114791,858.37
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,6052,10.44
Network People Services Technologies Limited,INE0FFK01017,1233,24.08
Deep Industries Limited,INE0FHS01024,10994,52.89
Motisons Jewellers Limited,INE0FRK01020,315571,59.74
Motherson Sumi Wiring India Limited,INE0FS801015,387962,177.07
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,949790,3694.04
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4520,61.07
HP Adhesives Limited,INE0GSL01024,882,0.47
ALL TIME PLASTICS LIMITED,INE0GV601021,190,0.54
Windlas Biotech Limited,INE0H5O01029,1179,9.97
ArisInfra Solutions Limited,INE0H9P01028,29425,39.24
Fabtech Technologies Limited,INE0HF201011,4319,9.89
One Mobikwik Systems Limited,INE0HLU01028,60023,157.79
Tracxn Technologies Limited,INE0HMF01019,3962,2.84
Billionbrains Garage Ventures Limited,INE0HOQ01053,207010,337.07
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4219,12.34
Le Travenues Technology Limited,INE0HV901016,24237,67.43
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,12052,58.88
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14861,40.57
Veranda Learning Solutions Limited,INE0IQ001011,695,1.46
Data Patterns (India) Limited,INE0IX101010,18082,493.87
Rashi Peripherals Limited,INE0J1F01024,5195,15.69
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,113011,1002.01
Honasa Consumer Limited,INE0J5401028,17074,49.38
Jeena Sikho Lifecare Limited,INE0J5801029,2663,19.32
Venus Pipes & Tubes Limited,INE0JA001018,7190,99.00
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16610,122.41
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,22764,39.73
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200580,5328.78
Garuda Construction and Engineering Limited,INE0JVO01026,6776,14.17
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25080,172.86
Eureka Forbes Limited,INE0KCE01017,101924,533.39
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,93410,238.79
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,300,0.55
Gopal Snacks Limited,INE0L9R01028,10791,39.02
Avalon Technologies Limited,INE0LCL01028,11547,107.22
Ather Energy Limited,INE0LEZ01016,2220,14.58
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64016,159.29
Cello World Limited,INE0LMW01024,7732,50.21
IKIO Technologies Limited,INE0LOJ01019,4502,12.75
Physicswallah Limited,INE0LP301011,114195,154.76
Aarti Pharmalabs Limited,INE0LRU01027,10878,91.95
Quadrant Future Tek Limited,INE0LRY01011,25456,98.81
Ola Electric Mobility Limited,INE0LXG01040,875187,324.36
REDTAPE Limited,INE0LXT01019,42436,60.02
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13241,23.52
J.G.Chemicals Limited,INE0MB501011,4907,21.57
REGAAL RESOURCES LIMITED,INE0MHO01029,2051,1.66
Epack Prefab Technologies Limited,INE0MLS01022,9005,28.14
TRUALT BIOENERGY LIMITED,INE0MWH01014,3023,13.17
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1989,10.54
BLS E-Services Limited,INE0NLT01010,145,0.28
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,673161,293.26
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13606,481.02
Kross Limited,INE0O6601022,14598,30.64
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,370,0.96
Rossell Techsys Limited,INE0OJW01016,2775,19.93
NTPC GREEN ENERGY LIMITED,INE0ONG01011,513132,520.78
Deepak Builders and Engineers India Limited,INE0OPA01019,1291,1.92
EMS LIMITED,INE0OV601013,22739,126.17
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,35370,18.17
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,461,1.73
Orient Technologies Limited,INE0PPK01015,5435,23.17
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,5378,15.76
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15337,130.40
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1525,23.94
International Gemmological Institute India Limited,INE0Q9301021,16533,61.16
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,401,2.76
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35146,59.15
Denta Water and Infra Solutions Limited,INE0R4L01018,3277,12.23
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2267,5.22
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,7763,59.08
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2759,4.99
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8054,4.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,121,0.24
Pace Digitek Limited,INE0S3G01027,14185,29.18
CRIZAC LIMITED,INE0S4R01014,17355,56.14
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9841,80.87
VMS TMT LIMITED,INE0SJA01013,147,0.09
MAMATA MACHINERY LIMITED,INE0TO701015,20297,96.09
Glottis Limited,INE0TQE01026,1331,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2947,8.62
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1031,10.08
Bluspring Enterprises Limited,INE0U4101014,36449,28.82
Digitide Solutions Limited,INE0U4701011,18902,37.13
BlackBuck Limited,INE0UIZ01018,21572,146.57
Sanofi Consumer Healthcare India Limited,INE0UOS01011,38,1.87
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20877,513.05
CARRARO INDIA LIMITED,INE0V7W01012,1282,6.63
Sri Lotus Developers and Realty Limited,INE0V9Q01010,71572,132.71
Sagility Limited,INE0W2G01015,820338,420.58
Laxmi Dental Limited,INE0WO601020,4741,14.75
Midwest Limited,INE0XAD01024,994,17.60
Jain Resource Recycling Limited,INE0YD401026,35445,144.74
Atlanta Electricals Limited,INE0Z4F01028,209,1.96
ATUL LTD.,INE100A01010,2000,131.36
Mahindra & Mahindra Ltd.,INE101A01026,31502,1137.75
Granules India Ltd.,INE101D01020,8718,48.90
Afcons Infrastructure Limited,INE101I01011,11928,51.48
HLV LIMITED,INE102A01024,11981,1.73
Choice International Ltd,INE102B01014,425035,3230.24
Godrej Consumer Products Ltd.,INE102D01028,5731,72.20
Allied Digital Services Limited,INE102I01027,7817,15.80
MANGALORE RE,INE103A01014,204558,355.21
SMC Global Securities Limited,INE103C01036,1315,1.13
TRAVEL FOOD SERVICES LIMITED,INE103V01028,153,1.93
TVS Holdings Limited,INE105A01035,389,53.53
RPG Life Sciences Limited,INE105J01010,261,6.43
HI-TECH PIPES LIMITED,INE106T01025,277438,292.08
TAMILNADU NE,INE107A01015,14172,23.95
Awfis Space Solutions Limited,INE108V01019,13133,78.60
SHIPPING COR,INE109A01011,260404,651.91
ARMAN FIN,INE109C01017,469,7.09
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,101217,579.54
FINANC TECHN,INE111B01023,606,5.49
PDS LIMITED,INE111Q01021,2996,10.93
Metropolis Healthcare Limited,INE112L01020,3928,77.88
GUJ NARMADA,INE113A01013,49146,262.52
STEEL AUTHOR,INE114A01011,506882,702.14
Lic Housing Finance Ltd.,INE115A01026,105269,569.05
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3003,50.85
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,10011,564.72
BAJ HOLD INV,INE118A01012,2234,265.92
Nuvoco Vistas Corporation Limited,INE118D01016,14593,56.58
Balrampur Chini Mills Ltd.,INE119A01028,13751,70.32
Carborundum Universal Ltd.,INE120A01034,4474,43.13
CHOL INV FN,INE121A01024,12028,199.02
JSW Energy Limited,INE121E01018,103384,541.63
INDUS TOWERS LIMITED,INE121J01017,44525,171.54
"MMTC Ltd.,",INE123F01029,69034,49.44
SBI Life Insurance Company Limited,INE123W01016,2377,43.20
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,300273,264.36
"E.I.D. Parry (India) Ltd.,",INE126A01031,2990,30.67
APOLLO PIPES LIMITED,INE126J01016,3332,11.99
HDFC Asset Management Company Limited,INE127D01025,12689,353.40
Goodluck India Limited,INE127I01024,11250,119.02
K.P. Energy Limited,INE127T01021,36060,145.86
Eveready Industries India Ltd.,INE128A01029,20677,73.90
Five-Star Business Finance Ltd.,INE128S01021,21098,124.17
Archean Chemical Industries Limited,INE128X01021,6077,37.14
GAIL INDIA,INE129A01019,280745,517.19
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,50391,53.90
Gujarat Mineral Development Corpora,INE131A01031,139154,660.88
Relaxo Footwears Ltd.,INE131B01039,13580,63.30
Aurionpro Solutions Ltd.,INE132H01018,3764,44.45
Akzo Nobel India Limited,INE133A01011,21790,688.69
TILAKNAG IND,INE133E01013,56159,268.71
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,416675,1629.92
Cyient Limited,INE136B01020,27457,337.79
Neogen Chemicals Limited,INE136S01016,1832,25.65
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,47122,537.05
"National Aluminium Co. Ltd.,",INE139A01034,143764,376.44
FUSION FINANCE LIMITED,INE139R01012,22349,43.13
Saatvik Green Energy Limited,INE13B501022,10801,43.45
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80981,587.70
Sula Vineyards Limited,INE142Q01026,74090,206.93
Orient Electric Limited,INE142Z01019,10163,20.74
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,5392,12.63
Tarsons Products Limited,INE144Z01023,254116,954.37
Kirloskar Oil Engines Limited,INE146L01010,3754,41.84
SOUTH PETRO,INE147A01011,87516,82.30
