SEBI REPORT For Trade date 08-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
Prakash Pipes Limited,INE050001010,4368,18.54
Elin Electronics Limited,INE050401020,2474,5.23
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3421,64.76
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,5000,72.83
Rane (Madras)  Ltd.,INE050H01012,2260,18.00
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,2547,7.43
Camlin Fine Sciences Ltd,INE052I01032,8193,14.30
BEST AGROLIFE LIMITED,INE052T01013,2751,11.83
Indian Hotels Co. Ltd,INE053A01029,77525,574.07
Indian Railway Finance Corporation,INE053F01010,1711949,2322.10
"V.I.P. Industries Ltd.,",INE054A01027,15545,68.19
Waterbase Limited,INE054C01015,14559,7.37
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6992,149.86
Cyient DLM Limited,INE055S01018,29364,137.84
IVALUE INFOSOLUTIONS LIMITED,INE056801025,283,0.80
Refex Industries Limited,INE056I01025,21618,67.14
Sanofi India Ltd,INE058A01010,620,30.78
"Cipla Ltd.,",INE059A01026,18071,276.03
La Opala RG Ltd.,INE059D01020,5882,14.69
Hindware Home Innovation Limited,INE05AN01011,4072,13.26
Ratnaveer Precision Engineering Limited,INE05CZ01011,12664,20.25
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,9492,13.56
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,15050,142.13
"State Bank Of India,",INE062A01020,57846,523.27
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,2132,27.57
Equitas Small Finance Bank Limited,INE063P01018,163813,104.74
TIMES GROUP,INE064A01026,330845,1160.62
Trident Ltd.,INE064C01022,770135,229.70
AEROFLEX ENTERPRISES LIMITED,INE065D01027,5651,5.73
Indegene Limited,INE065X01017,10125,57.92
Eicher Motors Ltd.,INE066A01021,1596,106.99
Hindustan Aeronautics Limited,INE066F01020,91710,4308.77
Wonderla Holidays Limited,INE066O01014,11438,74.93
Inox Wind Limited,INE066P01011,525358,840.15
CG Power and Industrial Solutions Limited,INE067A01029,91757,644.94
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25893,66.63
Gland Pharma Limited,INE068V01023,11691,206.78
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,20964,28.06
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1527,3.50
INDIQUBE SPACES LIMITED,INE06ST01018,1074,2.50
LAXMI INDIA FINANCE LIMITED,INE06WU01026,5715,8.20
Gem Aromatics Limited,INE06XZ01023,1958,3.49
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4549,10.72
SHREE CEMENT,INE070A01015,175,48.86
Jai Corp Limited,INE070D01027,35770,56.78
INSECTCID,INE070I01018,99,0.82
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,3449,54.96
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,2553,27.87
Sona BLW Precision Forgings Limited,INE073K01018,46770,231.84
Praj Industries Ltd.,INE074A01025,135456,539.35
Paramount Communications Ltd.,INE074B01023,101147,49.77
WIPRO LTD.,INE075A01022,86715,232.83
G M BREWERIE,INE075D01018,7101,83.90
HealthCare Global Enterprises Limited,INE075I01017,2383,15.77
SIYAR SILK M,INE076B01028,3564,26.94
IFB Agro Industries Ltd,INE076C01018,31,0.43
GOCL Corporation Limited ,INE077F01035,407,1.51
Vikram Solar Limited,INE078V01014,54544,153.71
Ambuja Cements Ltd.,INE079A01024,68505,394.17
Gateway Distriparks Limited,INE079J01017,81058,53.95
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,71037,276.03
Easy Trip Planners Limited,INE07O001026,1505840,189.44
NDR Auto Components Limited,INE07OG01012,422,4.01
Supriya Lifescience Limited,INE07RO01027,11809,90.39
Pavna Industries Limited,INE07S101038,8887,2.51
Restaurant Brands Asia Limited,INE07T201019,160659,118.71
IRM ENERGY LIMITED,INE07U701015,8909,29.43
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2151,436.88
LLOYDS ENTERPRISES LIMITED,INE080I01025,3085121,2376.55
TATA IORN AN,INE081A01020,479856,811.23
"Kopran Ltd.,",INE082A01010,2039,3.40
Morepen Laboratories Ltd.,INE083A01026,319592,179.15
Themis Medicare Ltd.,INE083B01024,4656,6.09
BANK OF INDI,INE084A01016,262530,365.39
Amanta Healthcare Limited,INE084K01015,48,0.06
RACE ECO CHAIN LIMITED,INE084Q01012,81,0.14
WeWork India Management Limited,INE085001019,1103,6.96
CHAMBAL FERT,INE085A01013,590496,2624.24
Thangamayil Jewellery Limited,INE085J01014,836,33.41
"Electrosteel Castings Ltd.,",INE086A01029,242355,240.73
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,931197,308.47
Paradeep Phosphates Limited,INE088F01024,455563,797.93
DR.REDDY'S L,INE089A01031,11109,140.22
Sterlite Technologies Limited.,INE089C01029,25006,27.15
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,22810,27.49
Krsnaa Diagnostics Limited,INE08LI01020,1148,9.48
M & B ENGINEERING LIMITED,INE08N601015,11762,46.85
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,75947,154.95
Greenpanel Industries Limited,INE08ZM01014,5389,15.22
Scoda Tubes Limited,INE090501011,15309,26.69
ICICI Bank Ltd.,INE090A01021,36490,509.95
Jai Balaji Industries Limited,INE091G01026,71077,62.88
TATA CHEMICA,INE092A01019,53771,454.68
INDIA NIPP E,INE092B01025,203,1.77
IDFC FIRST BANK LIMITED,INE092T01019,738763,572.99
Hexaware Technologies Limited,INE093A01041,3371,24.46
OBEROI REALTY LIMITED,INE093I01010,4403,77.23
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,181783,123.33
HINDUSTAN PE,INE094A01015,72851,339.40
Ashika Credit Capital Ltd.,INE094B01013,19000,67.45
Kolte-Patil Developers Ltd,INE094I01018,4521,16.04
UTI Asset Management Company Limited,INE094J01016,8011,103.44
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,38485,351.50
NBCC (India) Limited,INE095N01031,454064,547.84
NUCLEU SOF E,INE096B01018,768,8.60
Amrutanjan Health Care Limited,INE098F01031,456,3.22
Mishra Dhatu Nigam Limited,INE099Z01011,64395,245.19
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2456,88.87
Indigo Paints Limited,INE09VQ01012,1383,16.73
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6774,32.30
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,181322,165.08
Ceigall India Limited,INE0AG901020,5088,13.53
Hemisphere Properties India Limited,INE0AJG01018,63237,96.89
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,11,0.16
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2206,9.66
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.59
Bansal Wire Industries Limited,INE0B9K01025,3414,11.06
Go Fashion (India) Limited,INE0BJS01011,8993,56.80
Premier Energies Limited,INE0BS701011,819994,8293.16
C.E. Info Systems Limited,INE0BV301023,5040,91.45
Aether Industries Limited,INE0BWX01014,4026,34.20
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5850,11.17
Jubilant Ingrevia Limited,INE0BY001018,9515,70.23
Oswal Pumps Limited,INE0BYP01024,32344,205.59
Urban Company Limited,INE0CAZ01013,19429,26.10
Mukka Proteins Limited,INE0CG401037,31551,12.05
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2275,39.90
Western Carriers (India) Limited,INE0CJF01024,37875,49.41
RateGain Travel Technologies Limited,INE0CLI01024,214658,657.02
Meghmani Organics Limited,INE0CT101020,435147,343.05
GMR Power and Urban Infra Limited,INE0CU601026,70827,85.57
Anthem Biosciences Limited,INE0CZ201020,10309,75.32
Sigachi Industries Limited,INE0D0K01022,298608,113.79
India Pesticides Limited,INE0D6701023,29577,60.72
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,143161,566.26
PIRAMAL PHARMA LIMITED,INE0DK501011,265856,533.98
Fairchem Organics Limited,INE0DNW01011,1724,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,815,7.17
Syrma SGS Technology Limited,INE0DYJ01015,64030,487.03
HMA Agro Industries Limited,INE0ECP01024,981,0.29
TARC LIMITED,INE0EK901012,76771,131.07
Network People Services Technologies Limited,INE0FFK01017,1208,23.70
Deep Industries Limited,INE0FHS01024,13360,62.89
Motisons Jewellers Limited,INE0FRK01020,322402,60.68
Motherson Sumi Wiring India Limited,INE0FS801015,306273,142.93
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,946285,3683.85
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4460,59.46
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,187,0.53
Windlas Biotech Limited,INE0H5O01029,1169,9.85
ArisInfra Solutions Limited,INE0H9P01028,30638,40.76
Fabtech Technologies Limited,INE0HF201011,5511,12.24
One Mobikwik Systems Limited,INE0HLU01028,55279,145.03
Tracxn Technologies Limited,INE0HMF01019,1172,0.70
Billionbrains Garage Ventures Limited,INE0HOQ01053,280713,452.26
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3775,11.03
Le Travenues Technology Limited,INE0HV901016,28705,77.81
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,12754,62.08
Capillary Technologies India Limited,INE0ILV01024,500,3.31
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,15048,40.91
Veranda Learning Solutions Limited,INE0IQ001011,595,1.27
Data Patterns (India) Limited,INE0IX101010,18518,504.66
Rashi Peripherals Limited,INE0J1F01024,6590,22.40
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,112962,1011.22
Honasa Consumer Limited,INE0J5401028,13924,40.66
Jeena Sikho Lifecare Limited,INE0J5801029,7343,51.21
Venus Pipes & Tubes Limited,INE0JA001018,6985,95.93
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16544,121.88
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,22453,38.97
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,14730,29.39
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21708,152.49
Eureka Forbes Limited,INE0KCE01017,101645,531.61
Rhetan TMT Limited,INE0KKN01029,568,0.14
DCX Systems Limited,INE0KL801015,100073,250.15
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,2229,4.37
Bajel Projects Limited,INE0KQN01018,358,0.65
Gopal Snacks Limited,INE0L9R01028,19075,65.94
Avalon Technologies Limited,INE0LCL01028,4227,40.96
Ather Energy Limited,INE0LEZ01016,5624,40.00
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,73943,178.94
Cello World Limited,INE0LMW01024,7713,49.51
IKIO Technologies Limited,INE0LOJ01019,4510,12.76
Physicswallah Limited,INE0LP301011,101318,137.23
Aarti Pharmalabs Limited,INE0LRU01027,11181,94.17
Quadrant Future Tek Limited,INE0LRY01011,25611,99.28
Ola Electric Mobility Limited,INE0LXG01040,991415,385.78
REDTAPE Limited,INE0LXT01019,38583,54.49
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13242,23.52
J.G.Chemicals Limited,INE0MB501011,4911,21.54
REGAAL RESOURCES LIMITED,INE0MHO01029,1443,1.11
Epack Prefab Technologies Limited,INE0MLS01022,8850,27.64
TRUALT BIOENERGY LIMITED,INE0MWH01014,3303,14.28
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,1105,4.29
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2041,10.79
BLS E-Services Limited,INE0NLT01010,845,1.65
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,677452,297.49
R K Swamy Limited,INE0NQ801033,251,0.29
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13638,482.71
Kross Limited,INE0O6601022,11128,24.03
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,320,0.80
Rossell Techsys Limited,INE0OJW01016,2656,19.16
NTPC GREEN ENERGY LIMITED,INE0ONG01011,478573,487.82
Deepak Builders and Engineers India Limited,INE0OPA01019,1289,1.88
EMS LIMITED,INE0OV601013,23966,130.58
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34935,17.92
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,553,2.08
Orient Technologies Limited,INE0PPK01015,5936,24.32
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,5319,15.57
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16291,137.51
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1224,19.32
International Gemmological Institute India Limited,INE0Q9301021,16897,61.97
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,436,2.94
Sudeep Pharma Limited,INE0QPI01025,194,1.12
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33621,56.90
Denta Water and Infra Solutions Limited,INE0R4L01018,3147,11.64
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2227,5.13
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11953,94.86
Gala Precision Engineering Limited,INE0RE001014,150,1.37
Tolins Tyres Limited,INE0RWQ01014,2814,5.06
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6855,3.46
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,104,0.20
Pace Digitek Limited,INE0S3G01027,14813,30.16
CRIZAC LIMITED,INE0S4R01014,18190,58.16
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8851,74.28
VMS TMT LIMITED,INE0SJA01013,87,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,14369,66.88
Glottis Limited,INE0TQE01026,1330,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2528,7.33
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,909,8.87
Bluspring Enterprises Limited,INE0U4101014,25273,20.55
Digitide Solutions Limited,INE0U4701011,21000,39.93
BlackBuck Limited,INE0UIZ01018,15754,107.18
Sanofi Consumer Healthcare India Limited,INE0UOS01011,82,3.86
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,16275,402.01
CARRARO INDIA LIMITED,INE0V7W01012,793,4.09
Sri Lotus Developers and Realty Limited,INE0V9Q01010,69920,129.42
Meesho Limited,INE0VDM01015,565,1.00
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,832704,429.52
Laxmi Dental Limited,INE0WO601020,4507,14.01
Midwest Limited,INE0XAD01024,1528,27.17
ANLON HEALTHCARE LIMITED,INE0Y8W01017,36,0.06
Jain Resource Recycling Limited,INE0YD401026,26844,110.75
Atlanta Electricals Limited,INE0Z4F01028,184,1.71
ATUL LTD.,INE100A01010,1717,113.12
Mahindra & Mahindra Ltd.,INE101A01026,20046,722.03
Granules India Ltd.,INE101D01020,24062,143.55
Afcons Infrastructure Limited,INE101I01011,18159,74.65
HLV LIMITED,INE102A01024,9224,1.36
Choice International Ltd,INE102B01014,421644,3203.43
Godrej Consumer Products Ltd.,INE102D01028,3868,48.90
Allied Digital Services Limited,INE102I01027,7700,15.60
MANGALORE RE,INE103A01014,229831,391.01
SMC Global Securities Limited,INE103C01036,1666,1.46
TRAVEL FOOD SERVICES LIMITED,INE103V01028,150,1.90
TVS Holdings Limited,INE105A01035,373,51.36
RPG Life Sciences Limited,INE105J01010,310,7.57
HI-TECH PIPES LIMITED,INE106T01025,263451,277.67
TAMILNADU NE,INE107A01015,13782,23.23
Awfis Space Solutions Limited,INE108V01019,12315,73.73
SHIPPING COR,INE109A01011,258160,646.30
ARMAN FIN,INE109C01017,727,11.09
"BPL Ltd.,",INE110A01019,0,0.00
Mindteck (India) Ltd,INE110B01017,185,0.38
CONTAIN CORP,INE111A01025,83563,485.39
FINANC TECHN,INE111B01023,609,5.47
PDS LIMITED,INE111Q01021,2895,10.53
Metropolis Healthcare Limited,INE112L01020,1986,39.85
GUJ NARMADA,INE113A01013,49535,264.04
STEEL AUTHOR,INE114A01011,452204,640.01
Lic Housing Finance Ltd.,INE115A01026,103179,610.11
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,2984,50.75
Apcotex Industries Limited,INE116A01032,22,0.08
ABB Ltd.,INE117A01022,9975,550.26
BAJ HOLD INV,INE118A01012,2413,285.67
Nuvoco Vistas Corporation Limited,INE118D01016,14851,57.35
Balrampur Chini Mills Ltd.,INE119A01028,12690,64.36
Carborundum Universal Ltd.,INE120A01034,5125,48.63
CHOL INV FN,INE121A01024,9544,160.18
JSW Energy Limited,INE121E01018,75152,400.50
INDUS TOWERS LIMITED,INE121J01017,43994,173.87
"MMTC Ltd.,",INE123F01029,76897,55.01
SBI Life Insurance Company Limited,INE123W01016,1670,29.69
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,308763,269.87
"E.I.D. Parry (India) Ltd.,",INE126A01031,3819,40.36
APOLLO PIPES LIMITED,INE126J01016,3170,11.46
HDFC Asset Management Company Limited,INE127D01025,15011,414.31
Goodluck India Limited,INE127I01024,7559,87.88
K.P. Energy Limited,INE127T01021,37085,149.37
Eveready Industries India Ltd.,INE128A01029,19679,70.69
Five-Star Business Finance Ltd.,INE128S01021,23107,134.27
Archean Chemical Industries Limited,INE128X01021,7216,43.55
GAIL INDIA,INE129A01019,335923,609.94
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,53295,56.54
Fujiyama Power Systems Limited,INE12UR01024,111,0.25
Gujarat Mineral Development Corpora,INE131A01031,178058,917.61
Relaxo Footwears Ltd.,INE131B01039,14943,68.65
Aurionpro Solutions Ltd.,INE132H01018,3955,46.47
Akzo Nobel India Limited,INE133A01011,9547,300.61
TILAKNAG IND,INE133E01013,44997,215.68
IFGL Refractories Limited,INE133Y01011,714,1.64
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,395381,1557.45
Cyient Limited,INE136B01020,26617,327.99
Neogen Chemicals Limited,INE136S01016,2255,30.74
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,47115,535.69
"National Aluminium Co. Ltd.,",INE139A01034,213574,663.74
FUSION FINANCE LIMITED,INE139R01012,24424,46.60
Saatvik Green Energy Limited,INE13B501022,9351,37.97
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,85618,617.24
