SEBI REPORT For Trade date 29-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
CEINSYS TECH LIMITED,INE016Q01014,833,9.53
"Great Eastern Shipping Co. Ltd.,",INE017A01032,13306,184.89
LARSEN & TOU,INE018A01030,65746,2514.89
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,25298,187.04
JSW SL,INE019A01038,12365,155.73
Himadri Speciality Chemical Ltd.,INE019C01026,69611,372.51
STANLEY LIFESTYLES LIMITED,INE01A001028,3069,5.28
Antony Waste Handling Cell Limited,INE01BK01022,7317,39.31
Vishal Mega Mart Limited,INE01EA01019,268786,352.31
Ritco Logistics Limited,INE01EG01016,91,0.26
Baazar Style Retail Limited,INE01FR01028,4179,14.19
Sky Gold And Diamonds Limited,INE01IU01018,18354,68.50
eMudhra Limited,INE01QM01018,5937,32.99
Vikran Engineering Limited,INE01R501028,535770,493.90
Canara HSBC Life Insurance Company Limited,INE01TY01017,20468,30.06
Spencer's Retail Limited,INE020801028,2,0.00
REC LIMITED,INE020B01018,377229,1426.68
Asian Paints Ltd.,INE021A01026,11731,300.24
Dodla Dairy Limited,INE021O01019,439,5.27
ASIAN GRANITO INDIA LIMITED,INE022I01019,98670,73.42
Indian Energy Exchange Limited,INE022Q01020,336120,460.06
Nalwa Sons Investment Ltd,INE023A01030,15,0.95
Aeroflex Industries Limited,INE024001021,52386,147.43
Shilchar Technologies Ltd.,INE024F01011,3128,130.97
GRAVITA INDIA LIMITED,INE024L01027,13371,223.74
Goldiam International Ltd.,INE025B01025,27959,107.84
Artemis Medicare Services Limited,INE025R01021,9775,23.74
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,397162,654.63
"Lotus Chocolate Co. Ltd.,",INE026D01011,20,0.15
RASHTRIYA CH,INE027A01015,196768,294.06
Max Healthcare Institute Limited,INE027H01010,22350,243.94
Bank Of Baroda,INE028A01039,241404,674.61
BHARAT PETRO,INE029A01011,123269,390.83
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,6372,31.57
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,11995,119.06
Azad Engineering Limited,INE02IJ01035,7524,143.16
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,19878,42.79
Borosil Limited,INE02PY01013,6089,17.86
Brainbees Solutions Limited,INE02RE01045,56824,165.73
WONDER ELECTRICALS LIMITED,INE02WG01024,2840,3.79
Electronics Mart India Limited,INE02YR01019,56634,78.76
Corona Remedies Limited,INE02ZQ01018,240,3.92
"Hindustan Unilever Ltd.,",INE030A01027,23658,552.25
Housing &Urban Development Corporation Ltd.,INE031A01017,368400,805.90
Ajanta Pharma Ltd.,INE031B01049,2265,64.74
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,225537,290.68
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,17387,62.96
Arvind SmartSpaces Limited,INE034S01021,3756,25.88
SOTL,INE035D01020,1727,7.15
Gujarat Ambuja Exports Ltd.,INE036B01030,25957,38.87
KARUR VYSYA,INE036D01028,39325,111.65
Concord Enviro Systems Limited,INE037Z01029,521,2.23
Hindalco Industries Ltd.,INE038A01020,30010,280.26
T.V.Today Network Limited,INE038F01029,825,1.12
IFCI LTD,INE039A01010,887628,537.87
"Jamna Auto Industries Ltd.,",INE039C01032,74816,93.51
JASH ENGINEERING LIMITED,INE039O01029,6752,33.70
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2752,12.31
Go Digit General Insurance Limited,INE03JT01014,4181,14.34
Brigade Hotel Ventures Limited,INE03NU01014,1407,1.19
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2817,28.01
Cohance Lifesciences Limited,INE03QK01018,41743,196.67
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,595137,4904.13
Mayur Uniquoters ltd.,INE040D01038,1579,9.06
SUZLON ENERGY LTD.,INE040H01021,6011963,3283.52
"Dhampur Sugar Mills Ltd.,",INE041A01016,46655,66.44
Escorts Kubota Limited,INE042A01014,4243,149.22
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,631,6.67
Sun Pharmaceutical Industries Ltd.,INE044A01036,30226,511.05
Paras Defence and Space Technologies Limited,INE045601023,36608,277.21
ADOR WELDING,INE045A01017,262,3.01
Nelco Ltd,INE045B01015,9436,75.52
Fineotex Chemical Limited,INE045J01034,92344,25.96
Reliance Industrial Infrastructure,INE046A01015,5296,46.41
Muthoot Microfin Limited,INE046W01019,6944,12.19
GRASIM INDUS,INE047A01021,4590,129.58
JAGSONPAL PH,INE048B01035,2995,6.80
Navin Fluorent International Ltd,INE048G01026,3382,216.96
"Himatsingka Seide Ltd.,",INE049A01027,60177,65.75
Wockhardt Ltd,INE049B01025,95594,1372.75
SBC EXPORTS LIMITED,INE04AK01028,847139,238.31
KPIT Technologies Ltd,INE04I401011,61919,552.63
ETHOS LIMITED,INE04TZ01018,1658,43.95
Seshaasai Technologies Limited,INE04VU01023,2741,7.22
Prakash Pipes Limited,INE050001010,3438,15.00
Elin Electronics Limited,INE050401020,3471,4.23
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4310,73.70
IL & FS Investment Managers Ltd.,INE050B01023,200,0.02
Balaji Amines Ltd.,INE050E01027,4928,66.32
Rane (Madras)  Ltd.,INE050H01012,2035,16.10
Vardhman Special Steels Ltd,INE050M01012,1186,3.55
Vakrangee Softwares Ltd.,INE051B01021,36150,2.84
Windsor Machines Limited,INE052A01021,1895,5.81
Camlin Fine Sciences Ltd,INE052I01032,20731,26.36
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,84705,585.21
Indian Railway Finance Corporation,INE053F01010,1833819,2162.44
"V.I.P. Industries Ltd.,",INE054A01027,102779,323.68
Waterbase Limited,INE054C01015,7090,3.79
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8969,161.18
Cyient DLM Limited,INE055S01018,16646,68.60
IVALUE INFOSOLUTIONS LIMITED,INE056801025,905,2.45
Refex Industries Limited,INE056I01025,19199,52.99
Sanofi India Ltd,INE058A01010,1786,68.06
"Cipla Ltd.,",INE059A01026,23531,330.77
Simplex Infrastructures Limited,INE059B01024,5,0.01
La Opala RG Ltd.,INE059D01020,2897,6.99
Hindware Home Innovation Limited,INE05AN01011,8163,18.41
Ratnaveer Precision Engineering Limited,INE05CZ01011,351124,571.95
Indogulf Cropsciences Limited,INE05J901018,271,0.21
BHARAT COKING COAL LIMITED,INE05XR01022,483323,167.88
Navneet Education Limited,INE060A01024,7498,10.99
FORTIS HEALTHCARE LIMITED,INE061F01013,18572,175.01
"State Bank Of India,",INE062A01020,150999,1659.03
ALICON,INE062D01024,763,5.60
Pondy Oxides & Chemicals Limited,INE063E01053,5727,72.80
Equitas Small Finance Bank Limited,INE063P01018,115834,75.56
TIMES GROUP,INE064A01026,572659,1753.51
Trident Ltd.,INE064C01022,856864,243.43
AEROFLEX ENTERPRISES LIMITED,INE065D01027,2170,1.75
Indegene Limited,INE065X01017,7132,39.57
Eicher Motors Ltd.,INE066A01021,5777,417.12
Hindustan Aeronautics Limited,INE066F01020,84267,3792.48
Wonderla Holidays Limited,INE066O01014,2462,15.76
Inox Wind Limited,INE066P01011,676578,798.30
CG Power and Industrial Solutions Limited,INE067A01029,48667,363.09
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1639,4.27
Gland Pharma Limited,INE068V01023,2597,46.33
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1492,2.06
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3090,5.15
INDIQUBE SPACES LIMITED,INE06ST01018,805,1.67
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1897,2.41
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,11576,22.57
SHREE CEMENT,INE070A01015,418,109.35
Jai Corp Limited,INE070D01027,23712,33.74
INSECTCID,INE070I01018,312,2.36
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3057,45.66
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3343,32.04
Sona BLW Precision Forgings Limited,INE073K01018,30353,164.22
Praj Industries Ltd.,INE074A01025,126968,517.32
Paramount Communications Ltd.,INE074B01023,90981,41.35
WIPRO LTD.,INE075A01022,761263,1620.44
G M BREWERIE,INE075D01018,5741,65.50
HealthCare Global Enterprises Limited,INE075I01017,2689,16.31
SIYAR SILK M,INE076B01028,2555,15.89
IFB Agro Industries Ltd,INE076C01018,149,1.37
GOCL Corporation Limited ,INE077F01035,5218,17.70
Vikram Solar Limited,INE078V01014,82449,195.76
Ambuja Cements Ltd.,INE079A01024,90827,459.83
Gateway Distriparks Limited,INE079J01017,50526,31.08
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,85213,259.30
Easy Trip Planners Limited,INE07O001026,784119,81.70
NDR Auto Components Limited,INE07OG01012,247,2.26
Supriya Lifescience Limited,INE07RO01027,10309,73.76
Restaurant Brands Asia Limited,INE07T201019,1016206,664.73
IRM ENERGY LIMITED,INE07U701015,20130,62.43
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1989,579.64
LLOYDS ENTERPRISES LIMITED,INE080I01025,3113763,2390.72
TATA IORN AN,INE081A01020,344608,666.41
"Kopran Ltd.,",INE082A01010,4996,8.16
Morepen Laboratories Ltd.,INE083A01026,407694,189.74
Themis Medicare Ltd.,INE083B01024,3436,3.82
BANK OF INDI,INE084A01016,486003,754.93
Amanta Healthcare Limited,INE084K01015,1,0.00
WeWork India Management Limited,INE085001019,2170,11.57
CHAMBAL FERT,INE085A01013,727588,3210.60
Thangamayil Jewellery Limited,INE085J01014,671,26.59
"Electrosteel Castings Ltd.,",INE086A01029,518270,458.51
Shree Renuka Sugars Ltd.,INE087H01022,601194,183.90
Paradeep Phosphates Limited,INE088F01024,463154,712.56
DR.REDDY'S L,INE089A01031,10896,140.77
Sterlite Technologies Limited.,INE089C01029,379186,1066.52
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,29829,33.40
Krsnaa Diagnostics Limited,INE08LI01020,1339,9.42
M & B ENGINEERING LIMITED,INE08N601015,5144,19.01
SANSTAR LIMITED,INE08NE01025,4706,4.55
Samhi Hotels Limited,INE08U801020,78487,142.61
Greenpanel Industries Limited,INE08ZM01014,8311,19.09
Scoda Tubes Limited,INE090501011,13368,22.63
ICICI Bank Ltd.,INE090A01021,114896,1543.05
Jai Balaji Industries Limited,INE091G01026,73063,57.59
TATA CHEMICA,INE092A01019,81319,622.21
INDIA NIPP E,INE092B01025,95,0.82
IDFC FIRST BANK LIMITED,INE092T01019,1283595,908.07
Hexaware Technologies Limited,INE093A01041,19993,107.59
OBEROI REALTY LIMITED,INE093I01010,3499,60.24
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,230713,128.80
HINDUSTAN PE,INE094A01015,91328,375.42
Kolte-Patil Developers Ltd,INE094I01018,4467,15.48
UTI Asset Management Company Limited,INE094J01016,12172,134.27
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,29487,278.07
NBCC (India) Limited,INE095N01031,906774,906.15
NUCLEU SOF E,INE096B01018,301,3.04
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,42803,161.45
Aarti Surfactants Limited,INE09EO01013,117,0.46
Gujarat Fluorochemicals Limited,INE09N301011,1966,68.10
Indigo Paints Limited,INE09VQ01012,3662,34.19
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5703,29.23
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,154731,97.38
Ceigall India Limited,INE0AG901020,2878,9.08
Hemisphere Properties India Limited,INE0AJG01018,65125,91.75
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,949,18.56
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1494,6.62
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,224,0.43
Bansal Wire Industries Limited,INE0B9K01025,2223,6.61
Go Fashion (India) Limited,INE0BJS01011,12353,48.58
Premier Energies Limited,INE0BS701011,23671,236.07
C.E. Info Systems Limited,INE0BV301023,8260,102.74
Aether Industries Limited,INE0BWX01014,9678,105.08
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4486,7.29
Jubilant Ingrevia Limited,INE0BY001018,10735,76.20
Oswal Pumps Limited,INE0BYP01024,42784,195.06
Urban Company Limited,INE0CAZ01013,114429,161.47
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2611,44.85
Western Carriers (India) Limited,INE0CJF01024,17851,23.27
RateGain Travel Technologies Limited,INE0CLI01024,2267307,13866.04
Meghmani Organics Limited,INE0CT101020,565433,376.76
GMR Power and Urban Infra Limited,INE0CU601026,51939,61.31
Anthem Biosciences Limited,INE0CZ201020,7998,55.55
Sigachi Industries Limited,INE0D0K01022,176561,55.85
India Pesticides Limited,INE0D6701023,21057,41.17
Ksolves India Limited,INE0D6I01023,169,0.61
RailTel Corporation of India Limited,INE0DD101019,179812,647.61
PIRAMAL PHARMA LIMITED,INE0DK501011,269614,502.42
Fairchem Organics Limited,INE0DNW01011,4862,31.67
INNOVA CAPTAB LIMITED,INE0DUT01020,619,5.21
Syrma SGS Technology Limited,INE0DYJ01015,58620,508.57
Wakefit Innovations Limited,INE0E7301029,3088,5.16
HMA Agro Industries Limited,INE0ECP01024,942,0.25
TARC LIMITED,INE0EK901012,87216,134.36
Network People Services Technologies Limited,INE0FFK01017,1103,17.84
Deep Industries Limited,INE0FHS01024,12796,58.22
Motisons Jewellers Limited,INE0FRK01020,195300,38.14
Motherson Sumi Wiring India Limited,INE0FS801015,469046,198.24
Markolines Pavement Technologies Limited,INE0FW001016,570,0.92
EPACK Durable Limited,INE0G5901015,940936,3627.56
Tatva Chintan Pharma Chem Limited,INE0GK401011,2761,36.15
HP Adhesives Limited,INE0GSL01024,675,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,520,1.30
Windlas Biotech Limited,INE0H5O01029,1915,16.50
ArisInfra Solutions Limited,INE0H9P01028,28739,33.63
Fabtech Technologies Limited,INE0HF201011,3887,6.97
One Mobikwik Systems Limited,INE0HLU01028,46959,112.13
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,289144,585.28
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2887,7.67
Le Travenues Technology Limited,INE0HV901016,57083,114.73
Prabha Energy Limited,INE0I0M01023,0,0.00
Dhampur Bio Organics Limited,INE0I3401014,3,0.00
Latent View Analytics Limited,INE0I7C01011,62466,221.10
Capillary Technologies India Limited,INE0ILV01024,1389,8.38
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,34960,75.84
Veranda Learning Solutions Limited,INE0IQ001011,1497,2.91
Data Patterns (India) Limited,INE0IX101010,16703,576.70
Rashi Peripherals Limited,INE0J1F01024,3318,14.64
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,120120,1074.48
Honasa Consumer Limited,INE0J5401028,12692,41.49
Jeena Sikho Lifecare Limited,INE0J5801029,16470,111.44
Venus Pipes & Tubes Limited,INE0JA001018,4280,59.67
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,14582,107.38
Sanathan Textiles Limited,INE0JPD01013,46,0.21
YATRA ONLINE LIMITED,INE0JR601024,31981,40.23
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1304,5.94
Harsha Engineers International Limited,INE0JUS01029,300502,1246.95
Garuda Construction and Engineering Limited,INE0JVO01026,11324,20.79
Blue Jet Healthcare Limited,INE0KBH01020,46066,224.92
Eureka Forbes Limited,INE0KCE01017,97165,506.65
Rhetan TMT Limited,INE0KKN01029,293821,76.69
DCX Systems Limited,INE0KL801015,90249,196.76
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,6416,11.56
Gopal Snacks Limited,INE0L9R01028,7067,23.86
Avalon Technologies Limited,INE0LCL01028,6061,64.51
Ather Energy Limited,INE0LEZ01016,42970,384.89
INSOLATION ENERGY LIMITED,INE0LGX01024,18577,27.31
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69722,154.98
Cello World Limited,INE0LMW01024,13346,70.46
IKIO Technologies Limited,INE0LOJ01019,5863,14.47
Physicswallah Limited,INE0LP301011,152951,179.36
Aarti Pharmalabs Limited,INE0LRU01027,9132,72.69
Quadrant Future Tek Limited,INE0LRY01011,21767,75.37
Ola Electric Mobility Limited,INE0LXG01040,2475075,919.51
REDTAPE Limited,INE0LXT01019,24555,33.79
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,8267,11.17
J.G.Chemicals Limited,INE0MB501011,3400,14.21
REGAAL RESOURCES LIMITED,INE0MHO01029,1250,1.01
Epack Prefab Technologies Limited,INE0MLS01022,21798,44.51
TRUALT BIOENERGY LIMITED,INE0MWH01014,5841,27.32
Rishabh Instruments Limited,INE0N2P01017,984,4.64
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1486,7.09
BLS E-Services Limited,INE0NLT01010,34516,57.08
NMDC Steel Limited,INE0NNS01018,634403,274.54
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18302,675.00
Kross Limited,INE0O6601022,5361,11.38
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3282,8.77
Rossell Techsys Limited,INE0OJW01016,1508,12.19
NTPC GREEN ENERGY LIMITED,INE0ONG01011,331429,351.69
Deepak Builders and Engineers India Limited,INE0OPA01019,10373,7.27
EMS LIMITED,INE0OV601013,32012,156.88
Gaudium IVF and Women Health Limited,INE0P8B01020,229,0.26
GHCL Textiles Limited,INE0PA801013,700,0.62
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33508,16.37
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,593,1.75
Orient Technologies Limited,INE0PPK01015,9532,30.94
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,800,0.51
Platinum Industries Limited,INE0PT501018,3494,10.01
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16820,207.50
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,219,3.26
International Gemmological Institute India Limited,INE0Q9301021,7932,28.75
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,301,1.83
Sudeep Pharma Limited,INE0QPI01025,362,2.39
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31695,44.07
Denta Water and Infra Solutions Limited,INE0R4L01018,4304,13.62
SRM CONTRACTORS LIMITED,INE0R6Z01013,3710,18.88
PATEL RETAIL LIMITED,INE0R8B01010,1026,2.31
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9734,77.97
Gala Precision Engineering Limited,INE0RE001014,41,0.32
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,3788,5.93
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5802,2.44
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,90046,156.85
CRIZAC LIMITED,INE0S4R01014,15778,40.61
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,13497,134.06
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,8498,39.23
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,10141,22.51
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1196,11.42
Bluspring Enterprises Limited,INE0U4101014,16372,13.11
Digitide Solutions Limited,INE0U4701011,18971,27.71
Omnitech Engineering Limited,INE0UH301010,505,1.94
BlackBuck Limited,INE0UIZ01018,26562,159.71
Sanofi Consumer Healthcare India Limited,INE0UOS01011,533,25.60
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168100,182.06
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,25133,522.80
CARRARO INDIA LIMITED,INE0V7W01012,2354,13.89
Sri Lotus Developers and Realty Limited,INE0V9Q01010,42158,71.65
Meesho Limited,INE0VDM01015,13514,23.88
Sagility Limited,INE0W2G01015,1089629,521.62
Laxmi Dental Limited,INE0WO601020,6359,15.37
Midwest Limited,INE0XAD01024,4215,51.82
ANLON HEALTHCARE LIMITED,INE0Y8W01025,48124,6.83
Jain Resource Recycling Limited,INE0YD401026,28153,123.90
Atlanta Electricals Limited,INE0Z4F01028,872,13.26
ATUL LTD.,INE100A01010,1169,81.16
"W.S. Industries (India) Ltd.,",INE100D01014,500,0.38
Mahindra & Mahindra Ltd.,INE101A01026,64143,2109.67
Granules India Ltd.,INE101D01020,28001,172.79
Afcons Infrastructure Limited,INE101I01011,21814,78.61
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,323011,2451.95
Godrej Consumer Products Ltd.,INE102D01028,7140,83.59
Allied Digital Services Limited,INE102I01027,7138,12.65
MANGALORE RE,INE103A01014,318957,589.24
SMC Global Securities Limited,INE103C01036,3548,2.21
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1514,19.34
TVS Holdings Limited,INE105A01035,127,18.36
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,217266,214.21
TAMILNADU NE,INE107A01015,13645,22.48
Awfis Space Solutions Limited,INE108V01019,9980,45.96
SHIPPING COR,INE109A01011,280902,775.95
ARMAN FIN,INE109C01017,574,8.76
Mindteck (India) Ltd,INE110B01017,370,0.80
CONTAIN CORP,INE111A01025,60562,341.00
FINANC TECHN,INE111B01023,632,4.89
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,2871,9.63
Metropolis Healthcare Limited,INE112L01020,1651,7.81
GUJ NARMADA,INE113A01013,38732,196.48
STEEL AUTHOR,INE114A01011,187591,310.80
Lic Housing Finance Ltd.,INE115A01026,80962,469.16
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,2132,31.61
Apcotex Industries Limited,INE116A01032,142,0.51
ABB Ltd.,INE117A01022,6298,443.18
BAJ HOLD INV,INE118A01012,938,107.62
Nuvoco Vistas Corporation Limited,INE118D01016,33152,108.11
PARK MEDI WORLD LIMITED,INE119201023,37309,78.99
Balrampur Chini Mills Ltd.,INE119A01028,30987,162.52
Carborundum Universal Ltd.,INE120A01034,1857,17.67
CHOL INV FN,INE121A01024,12547,200.65
JSW Energy Limited,INE121E01018,69674,385.30
INDUS TOWERS LIMITED,INE121J01017,99882,420.93
Amagi Media Labs Limited,INE121R01077,190,0.78
"MMTC Ltd.,",INE123F01029,168548,115.20
SBI Life Insurance Company Limited,INE123W01016,13920,260.36
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,209228,176.20
"E.I.D. Parry (India) Ltd.,",INE126A01031,114385,968.78
APOLLO PIPES LIMITED,INE126J01016,6097,27.39
HDFC Asset Management Company Limited,INE127D01025,13367,367.39
Goodluck India Limited,INE127I01024,1526,17.44
K.P. Energy Limited,INE127T01021,27032,95.79
Eveready Industries India Ltd.,INE128A01029,19457,69.63
Five-Star Business Finance Ltd.,INE128S01021,26959,133.88
Archean Chemical Industries Limited,INE128X01021,3133,19.40
GAIL INDIA,INE129A01019,377076,637.73
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,68415,76.46
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,1401,2.25
Fujiyama Power Systems Limited,INE12UR01024,3379,9.80
Gujarat Mineral Development Corpora,INE131A01031,105184,557.59
Relaxo Footwears Ltd.,INE131B01039,15577,60.83
Aurionpro Solutions Ltd.,INE132H01018,6444,64.13
JSW Dulux Limited,INE133A01011,1757,55.83
TILAKNAG IND,INE133E01013,34874,164.69
IFGL Refractories Limited,INE133Y01011,1294,2.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,200,0.18
Power Finance Corporation Ltd,INE134E01011,130197,561.75
Cyient Limited,INE136B01020,26626,281.22
Neogen Chemicals Limited,INE136S01016,2771,40.09
