SEBI REPORT For Trade date 15-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
"Electrosteel Castings Ltd.,",INE086A01029,504804,450.24
Shree Renuka Sugars Ltd.,INE087H01022,754274,222.93
Paradeep Phosphates Limited,INE088F01024,531127,793.87
DR.REDDY'S L,INE089A01031,11426,147.64
Sterlite Technologies Limited.,INE089C01029,52264,143.72
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,84169,99.18
Krsnaa Diagnostics Limited,INE08LI01020,1504,10.40
M & B ENGINEERING LIMITED,INE08N601015,5085,18.62
SANSTAR LIMITED,INE08NE01025,1007,1.21
Samhi Hotels Limited,INE08U801020,74324,132.05
Greenpanel Industries Limited,INE08ZM01014,9609,21.94
Scoda Tubes Limited,INE090501011,14446,24.05
ICICI Bank Ltd.,INE090A01021,146223,1927.77
Jai Balaji Industries Limited,INE091G01026,69814,57.25
TATA CHEMICA,INE092A01019,91650,704.84
INDIA NIPP E,INE092B01025,671,5.51
IDFC FIRST BANK LIMITED,INE092T01019,1293320,916.20
Hexaware Technologies Limited,INE093A01041,13360,75.90
OBEROI REALTY LIMITED,INE093I01010,6423,109.39
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,314685,184.11
HINDUSTAN PE,INE094A01015,123291,495.93
Kolte-Patil Developers Ltd,INE094I01018,4669,16.25
UTI Asset Management Company Limited,INE094J01016,10954,122.22
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,25520,243.14
NBCC (India) Limited,INE095N01031,1000413,999.72
NUCLEU SOF E,INE096B01018,283,2.89
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,38085,148.29
Aarti Surfactants Limited,INE09EO01013,7969,32.46
Gujarat Fluorochemicals Limited,INE09N301011,1446,51.99
Indigo Paints Limited,INE09VQ01012,2143,20.97
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6576,34.32
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,14019,11.02
Ceigall India Limited,INE0AG901020,3971,13.68
Hemisphere Properties India Limited,INE0AJG01018,68886,98.48
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,823,16.07
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1822,8.00
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,220,0.42
Bansal Wire Industries Limited,INE0B9K01025,1820,5.55
Go Fashion (India) Limited,INE0BJS01011,14014,52.65
Premier Energies Limited,INE0BS701011,25390,253.25
C.E. Info Systems Limited,INE0BV301023,8599,106.10
Aether Industries Limited,INE0BWX01014,5460,60.08
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5481,9.01
Jubilant Ingrevia Limited,INE0BY001018,7679,56.58
Oswal Pumps Limited,INE0BYP01024,42642,195.01
Urban Company Limited,INE0CAZ01013,143535,195.76
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2536,48.58
Western Carriers (India) Limited,INE0CJF01024,14218,18.98
RateGain Travel Technologies Limited,INE0CLI01024,2057418,12584.72
Meghmani Organics Limited,INE0CT101020,435797,305.47
GMR Power and Urban Infra Limited,INE0CU601026,54220,63.71
Anthem Biosciences Limited,INE0CZ201020,7390,52.36
Sigachi Industries Limited,INE0D0K01022,86857,22.25
India Pesticides Limited,INE0D6701023,18659,35.69
Ksolves India Limited,INE0D6I01023,144,0.53
RailTel Corporation of India Limited,INE0DD101019,174996,630.19
PIRAMAL PHARMA LIMITED,INE0DK501011,288936,540.93
Fairchem Organics Limited,INE0DNW01011,4805,31.36
INNOVA CAPTAB LIMITED,INE0DUT01020,1042,8.96
Syrma SGS Technology Limited,INE0DYJ01015,43718,416.26
Wakefit Innovations Limited,INE0E7301029,3129,5.04
HMA Agro Industries Limited,INE0ECP01024,1142,0.31
TARC LIMITED,INE0EK901012,63592,102.05
Network People Services Technologies Limited,INE0FFK01017,1094,17.74
Deep Industries Limited,INE0FHS01024,14377,65.59
Motisons Jewellers Limited,INE0FRK01020,205119,39.04
Motherson Sumi Wiring India Limited,INE0FS801015,412112,174.50
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,935137,3609.62
Tatva Chintan Pharma Chem Limited,INE0GK401011,2708,35.12
HP Adhesives Limited,INE0GSL01024,673,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,316,0.83
Windlas Biotech Limited,INE0H5O01029,1677,14.42
Sai Parenteral's Limited,INE0H9F01037,1700,8.44
ArisInfra Solutions Limited,INE0H9P01028,29154,34.92
Fabtech Technologies Limited,INE0HF201011,3287,5.81
One Mobikwik Systems Limited,INE0HLU01028,58565,135.03
Tracxn Technologies Limited,INE0HMF01019,14,0.01
Billionbrains Garage Ventures Limited,INE0HOQ01053,1322746,2541.97
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,1212,3.29
Le Travenues Technology Limited,INE0HV901016,59944,118.65
Latent View Analytics Limited,INE0I7C01011,60459,214.62
Capillary Technologies India Limited,INE0ILV01024,1758,10.28
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,22208,50.84
Veranda Learning Solutions Limited,INE0IQ001011,4155,9.37
Data Patterns (India) Limited,INE0IX101010,19284,706.91
Rashi Peripherals Limited,INE0J1F01024,2419,11.02
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,131792,1166.09
Honasa Consumer Limited,INE0J5401028,9210,29.88
Jeena Sikho Lifecare Limited,INE0J5801029,14630,100.88
Venus Pipes & Tubes Limited,INE0JA001018,5053,70.27
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18445,142.88
Sanathan Textiles Limited,INE0JPD01013,146,0.65
YATRA ONLINE LIMITED,INE0JR601024,63192,71.92
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1155,5.84
Harsha Engineers International Limited,INE0JUS01029,301363,1250.59
Garuda Construction and Engineering Limited,INE0JVO01026,20660,37.25
Blue Jet Healthcare Limited,INE0KBH01020,42187,199.06
Eureka Forbes Limited,INE0KCE01017,97957,510.85
Signpost India Limited,INE0KGZ01021,500,1.41
Rhetan TMT Limited,INE0KKN01029,293313,76.53
DCX Systems Limited,INE0KL801015,96819,212.73
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,6358,11.49
Gopal Snacks Limited,INE0L9R01028,15831,52.59
Avalon Technologies Limited,INE0LCL01028,3431,41.26
Ather Energy Limited,INE0LEZ01016,66229,616.22
INSOLATION ENERGY LIMITED,INE0LGX01024,16115,23.53
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69852,153.28
Cello World Limited,INE0LMW01024,14478,74.90
IKIO Technologies Limited,INE0LOJ01019,7063,16.27
Physicswallah Limited,INE0LP301011,116850,142.27
Aarti Pharmalabs Limited,INE0LRU01027,8847,70.81
Quadrant Future Tek Limited,INE0LRY01011,19626,68.41
Ola Electric Mobility Limited,INE0LXG01040,2421416,897.94
REDTAPE Limited,INE0LXT01019,23440,32.61
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,7982,10.79
J.G.Chemicals Limited,INE0MB501011,3450,14.61
REGAAL RESOURCES LIMITED,INE0MHO01029,479,0.42
Epack Prefab Technologies Limited,INE0MLS01022,12736,26.35
TRUALT BIOENERGY LIMITED,INE0MWH01014,9186,43.10
Rishabh Instruments Limited,INE0N2P01017,2229,11.73
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,634,2.99
BLS E-Services Limited,INE0NLT01010,28773,47.77
NMDC Steel Limited,INE0NNS01018,639432,278.18
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,27482,1095.50
Kross Limited,INE0O6601022,6983,14.83
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3587,9.93
Rossell Techsys Limited,INE0OJW01016,1612,13.64
NTPC GREEN ENERGY LIMITED,INE0ONG01011,381860,408.38
Deepak Builders and Engineers India Limited,INE0OPA01019,10201,7.13
EMS LIMITED,INE0OV601013,29723,148.06
Gaudium IVF and Women Health Limited,INE0P8B01020,1,0.00
GHCL Textiles Limited,INE0PA801013,200,0.18
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34079,16.98
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,143,0.36
Orient Technologies Limited,INE0PPK01015,10229,32.57
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,800,0.51
Platinum Industries Limited,INE0PT501018,3320,9.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16925,208.65
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,269,4.00
International Gemological Institute Limited,INE0Q9301021,12457,43.96
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,1265,8.50
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33225,45.90
Denta Water and Infra Solutions Limited,INE0R4L01018,4120,13.09
SRM CONTRACTORS LIMITED,INE0R6Z01013,5185,26.61
PATEL RETAIL LIMITED,INE0R8B01010,746,1.74
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10101,82.44
Gala Precision Engineering Limited,INE0RE001014,28,0.22
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,22170,36.05
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5963,2.47
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,85998,150.95
CRIZAC LIMITED,INE0S4R01014,15829,40.72
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,16148,175.57
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10404,47.30
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,11169,24.48
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1265,12.05
Bluspring Enterprises Limited,INE0U4101014,15899,12.79
Digitide Solutions Limited,INE0U4701011,21654,30.07
Omnitech Engineering Limited,INE0UH301010,954,3.99
BlackBuck Limited,INE0UIZ01018,31955,189.56
Sanofi Consumer Healthcare India Limited,INE0UOS01011,102,4.92
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168100,182.06
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,22899,479.05
CARRARO INDIA LIMITED,INE0V7W01012,2763,16.45
Sri Lotus Developers and Realty Limited,INE0V9Q01010,39607,66.71
Meesho Limited,INE0VDM01015,183041,374.22
Sagility Limited,INE0W2G01015,1208622,574.85
Laxmi Dental Limited,INE0WO601020,5661,14.01
Midwest Limited,INE0XAD01024,4239,52.12
ANLON HEALTHCARE LIMITED,INE0Y8W01025,151309,13.31
Jain Resource Recycling Limited,INE0YD401026,29674,142.37
Atlanta Electricals Limited,INE0Z4F01028,142,2.48
ATUL LTD.,INE100A01010,1019,72.32
Mahindra & Mahindra Ltd.,INE101A01026,57922,1919.25
Granules India Ltd.,INE101D01020,103616,750.45
Afcons Infrastructure Limited,INE101I01011,29071,103.85
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,324985,2465.47
Godrej Consumer Products Ltd.,INE102D01028,16695,182.83
Allied Digital Services Limited,INE102I01027,13256,21.29
MANGALORE RE,INE103A01014,503554,876.80
SMC Global Securities Limited,INE103C01036,6068,3.93
TRAVEL FOOD SERVICES LIMITED,INE103V01028,2138,26.48
TVS Holdings Limited,INE105A01035,117,17.04
RPG Life Sciences Limited,INE105J01010,145,3.38
HI-TECH PIPES LIMITED,INE106T01025,223090,219.62
TAMILNADU NE,INE107A01015,13110,21.73
Awfis Space Solutions Limited,INE108V01019,11025,49.94
SHIPPING COR,INE109A01011,260450,769.06
ARMAN FIN,INE109C01017,268,4.44
Mindteck (India) Ltd,INE110B01017,560,1.22
CONTAIN CORP,INE111A01025,53437,305.55
FINANC TECHN,INE111B01023,680,5.22
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,104,0.49
PDS LIMITED,INE111Q01021,2762,9.20
Metropolis Healthcare Limited,INE112L01020,21721,120.34
GUJ NARMADA,INE113A01013,29605,152.55
STEEL AUTHOR,INE114A01011,149056,263.28
Lic Housing Finance Ltd.,INE115A01026,72757,425.04
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3460,56.28
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,8566,588.97
BAJ HOLD INV,INE118A01012,1413,157.51
Nuvoco Vistas Corporation Limited,INE118D01016,25250,83.49
PARK MEDI WORLD LIMITED,INE119201023,38912,84.39
Balrampur Chini Mills Ltd.,INE119A01028,18672,99.28
Carborundum Universal Ltd.,INE120A01034,2424,25.35
CHOL INV FN,INE121A01024,12344,201.25
JSW Energy Limited,INE121E01018,86598,474.80
INDUS TOWERS LIMITED,INE121J01017,89061,375.58
Amagi Media Labs Limited,INE121R01077,2201,9.64
"MMTC Ltd.,",INE123F01029,184541,125.15
SBI Life Insurance Company Limited,INE123W01016,6997,130.92
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,206969,170.45
"E.I.D. Parry (India) Ltd.,",INE126A01031,19311,168.04
APOLLO PIPES LIMITED,INE126J01016,5320,24.12
Indiabulls Limited,INE126M01010,1000,0.20
HDFC Asset Management Company Limited,INE127D01025,11447,317.12
Goodluck India Limited,INE127I01024,1297,17.04
K.P. Energy Limited,INE127T01021,39378,150.52
Eveready Industries India Ltd.,INE128A01029,19308,69.07
Five-Star Business Finance Ltd.,INE128S01021,38440,186.59
Archean Chemical Industries Limited,INE128X01021,5362,31.74
GAIL INDIA,INE129A01019,369101,624.56
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,115694,139.55
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,4232,7.35
Fujiyama Power Systems Limited,INE12UR01024,4657,13.20
Gujarat Mineral Development Corpora,INE131A01031,165984,984.73
Relaxo Footwears Ltd.,INE131B01039,16129,62.07
Aurionpro Solutions Ltd.,INE132H01018,9314,87.58
JSW Dulux Limited,INE133A01011,2809,86.81
TILAKNAG IND,INE133E01013,40650,190.69
IFGL Refractories Limited,INE133Y01011,1304,2.53
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,124,0.11
Power Finance Corporation Ltd,INE134E01011,161307,707.65
Cyient Limited,INE136B01020,24142,258.02
Neogen Chemicals Limited,INE136S01016,1818,27.50
