SEBI REPORT For Trade date 30-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,3148,9.80
Sky Gold And Diamonds Limited,INE01IU01018,16756,58.66
eMudhra Limited,INE01QM01018,8321,58.76
Vikran Engineering Limited,INE01R501028,36847,38.64
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,554471,2193.33
BAID FINSERV LIMITED,INE020D01022,441,0.05
Asian Paints Ltd.,INE021A01026,8376,209.18
Dodla Dairy Limited,INE021O01019,1768,23.70
ASIAN GRANITO INDIA LIMITED,INE022I01019,2508,1.54
Indian Energy Exchange Limited,INE022Q01020,176966,295.56
Nalwa Sons Investment Ltd,INE023A01030,357,28.21
Aeroflex Industries Limited,INE024001021,82916,159.22
GRAVITA INDIA LIMITED,INE024L01027,23940,426.28
Goldiam International Ltd.,INE025B01025,58010,221.76
Artemis Medicare Services Limited,INE025R01021,2529,7.54
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,93705,192.22
RASHTRIYA CH,INE027A01015,276674,461.28
Max Healthcare Institute Limited,INE027H01010,21269,261.59
Bank Of Baroda,INE028A01039,133553,347.79
BHARAT PETRO,INE029A01011,98635,340.74
Kalyani Investment Company Limited,INE029L01018,4,0.23
ROSSARI BIOTECH LIMITED,INE02A801020,2682,18.19
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,8592,108.23
Azad Engineering Limited,INE02IJ01035,23993,415.15
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,8545,23.63
Borosil Limited,INE02PY01013,5113,18.96
Brainbees Solutions Limited,INE02RE01045,39456,150.50
WONDER ELECTRICALS LIMITED,INE02WG01024,16612,27.04
Electronics Mart India Limited,INE02YR01019,60725,93.81
"Hindustan Unilever Ltd.,",INE030A01027,15191,386.56
Housing &Urban Development Corporation Ltd.,INE031A01017,313648,762.16
Ajanta Pharma Ltd.,INE031B01049,1672,42.81
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,984292,1287.96
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19645,65.33
Arvind SmartSpaces Limited,INE034S01021,4142,29.14
SOTL,INE035D01020,1012,4.74
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,37995,43.15
KARUR VYSYA,INE036D01028,14111,29.50
Concord Enviro Systems Limited,INE037Z01029,1035,5.72
Hindalco Industries Ltd.,INE038A01020,17749,133.44
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,472443,289.00
"Jamna Auto Industries Ltd.,",INE039C01032,169623,174.51
JASH ENGINEERING LIMITED,INE039O01029,7485,38.36
Max Estates Limited,INE03EI01018,3710,17.62
Go Digit General Insurance Limited,INE03JT01014,7969,28.77
Brigade Hotel Ventures Limited,INE03NU01014,5060,4.33
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2381,22.77
Cohance Lifesciences Limited,INE03QK01018,9266,79.51
Chemcon Speciality Chemicals Limited,INE03YM01018,267,0.69
HDFC Bank Ltd.,INE040A01034,85569,858.75
Mayur Uniquoters ltd.,INE040D01038,518,2.94
SUZLON ENERGY LTD.,INE040H01021,5509657,3377.35
"Dhampur Sugar Mills Ltd.,",INE041A01016,49818,73.86
Escorts Kubota Limited,INE042A01014,6209,230.45
Vijaya Diagnostic Centre Limited,INE043W01024,3695,37.85
Sun Pharmaceutical Industries Ltd.,INE044A01036,18309,300.30
Paras Defence and Space Technologies Limited,INE045601023,24802,180.83
ADOR WELDING,INE045A01017,340,3.80
Nelco Ltd,INE045B01015,12055,106.97
Fineotex Chemical Limited,INE045J01026,166697,52.92
Fineotex Chemical Limited,INE045J01034,8077,22.81
Reliance Industrial Infrastructure,INE046A01015,9216,85.64
Muthoot Microfin Limited,INE046W01019,12109,18.82
GRASIM INDUS,INE047A01021,2240,64.04
JAGSONPAL PH,INE048B01035,8379,20.40
Navin Fluorent International Ltd,INE048G01026,1698,83.36
"Himatsingka Seide Ltd.,",INE049A01027,77203,108.79
Wockhardt Ltd,INE049B01025,69832,987.03
SBC EXPORTS LIMITED,INE04AK01028,11068,2.58
KPIT Technologies Ltd,INE04I401011,30674,394.66
ETHOS LIMITED,INE04TZ01018,278,7.07
Prakash Pipes Limited,INE050001010,7535,29.20
Elin Electronics Limited,INE050401020,2387,5.30
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4138,81.86
Balaji Amines Ltd.,INE050E01027,6258,100.04
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,2047,6.10
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,3453,10.78
Camlin Fine Sciences Ltd,INE052I01032,2228,4.49
BEST AGROLIFE LIMITED,INE052T01013,1087,3.91
Indian Hotels Co. Ltd,INE053A01029,83606,636.50
Indian Railway Finance Corporation,INE053F01010,1487675,2061.85
"V.I.P. Industries Ltd.,",INE054A01027,13668,61.92
Waterbase Limited,INE054C01015,36041,18.61
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7526,162.63
Cyient DLM Limited,INE055S01018,25403,122.46
Refex Industries Limited,INE056I01025,22603,82.69
Sanofi India Ltd,INE058A01010,1108,56.53
"Cipla Ltd.,",INE059A01026,12304,195.58
La Opala RG Ltd.,INE059D01020,6311,16.36
Hindware Home Innovation Limited,INE05AN01011,2228,6.65
Ratnaveer Precision Engineering Limited,INE05CZ01011,7038,11.20
Indogulf Cropsciences Limited,INE05J901018,1438,1.62
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,9755,13.99
FORTIS HEALTHCARE LIMITED,INE061F01013,11523,114.11
"State Bank Of India,",INE062A01020,81066,676.62
Pondy Oxides & Chemicals Limited,INE063E01053,4724,61.92
Equitas Small Finance Bank Limited,INE063P01018,242623,153.56
Trident Ltd.,INE064C01022,805055,248.79
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7677,7.78
Indegene Limited,INE065X01017,15828,90.89
Eicher Motors Ltd.,INE066A01021,2822,188.54
Hindustan Aeronautics Limited,INE066F01020,96433,4609.54
Wonderla Holidays Limited,INE066O01014,11789,77.18
Inox Wind Limited,INE066P01011,429963,735.25
CG Power and Industrial Solutions Limited,INE067A01029,78568,580.93
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2771,7.88
Gland Pharma Limited,INE068V01023,3209,61.24
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,533357,578.02
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2304,5.44
INDIQUBE SPACES LIMITED,INE06ST01018,1363,3.21
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3127,5.14
Gem Aromatics Limited,INE06XZ01023,1256,2.92
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2063,4.65
SHREE CEMENT,INE070A01015,130,37.88
Jai Corp Limited,INE070D01027,36217,59.78
INSECTCID,INE070I01018,756,7.13
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2213,40.32
Associated Alcohols & Breweries Ltd,INE073G01016,1025,12.01
Sona BLW Precision Forgings Limited,INE073K01018,65710,317.93
Praj Industries Ltd.,INE074A01025,138598,580.03
Paramount Communications Ltd.,INE074B01023,105532,52.90
WIPRO LTD.,INE075A01022,227546,574.27
G M BREWERIE,INE075D01018,1167,9.22
HealthCare Global Enterprises Limited,INE075I01017,2861,19.18
SIYAR SILK M,INE076B01028,1315,10.30
IFB Agro Industries Ltd,INE076C01018,87,1.06
GOCL Corporation Limited ,INE077F01035,897,3.41
Vikram Solar Limited,INE078V01014,17957,61.15
Ambuja Cements Ltd.,INE079A01024,52751,311.42
Gateway Distriparks Limited,INE079J01017,127231,86.78
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,56706,222.55
Easy Trip Planners Limited,INE07O001026,1697367,214.67
NDR Auto Components Limited,INE07OG01012,491,4.45
Supriya Lifescience Limited,INE07RO01027,6243,44.07
Restaurant Brands Asia Limited,INE07T201019,121083,97.61
IRM ENERGY LIMITED,INE07U701015,9495,32.47
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3115,593.12
LLOYDS ENTERPRISES LIMITED,INE080I01025,3063213,2362.80
TATA IORN AN,INE081A01020,240303,376.52
"Kopran Ltd.,",INE082A01010,3324,5.83
Morepen Laboratories Ltd.,INE083A01026,349300,205.33
Themis Medicare Ltd.,INE083B01024,6698,8.83
BANK OF INDI,INE084A01016,339988,421.77
Amanta Healthcare Limited,INE084K01015,132,0.16
CHAMBAL FERT,INE085A01013,105436,567.22
Thangamayil Jewellery Limited,INE085J01014,331,6.75
"Electrosteel Castings Ltd.,",INE086A01029,270839,283.02
KESORAM IND,INE087A01019,1294,0.07
Shree Renuka Sugars Ltd.,INE087H01022,976944,335.73
Paradeep Phosphates Limited,INE088F01024,380229,722.09
DR.REDDY'S L,INE089A01031,13860,173.90
Sterlite Technologies Limited.,INE089C01029,18016,21.82
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,2500,2.17
Krsnaa Diagnostics Limited,INE08LI01020,3957,36.11
M & B ENGINEERING LIMITED,INE08N601015,5337,23.71
SANSTAR LIMITED,INE08NE01025,4376,4.51
Samhi Hotels Limited,INE08U801020,114577,241.28
Greenpanel Industries Limited,INE08ZM01014,2752,9.21
Scoda Tubes Limited,INE090501011,10274,20.02
ICICI Bank Ltd.,INE090A01021,79304,1100.58
Jai Balaji Industries Limited,INE091G01026,70323,73.08
TATA CHEMICA,INE092A01019,31062,286.80
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,868542,636.17
Hexaware Technologies Limited,INE093A01041,9969,75.51
OBEROI REALTY LIMITED,INE093I01010,7544,131.92
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,198274,138.38
HINDUSTAN PE,INE094A01015,60015,265.61
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,6516,25.38
UTI Asset Management Company Limited,INE094J01016,7639,102.71
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,59785,522.56
NBCC (India) Limited,INE095N01031,401880,468.82
NUCLEU SOF E,INE096B01018,1176,13.64
Amrutanjan Health Care Limited,INE098F01031,1229,9.64
Mishra Dhatu Nigam Limited,INE099Z01011,63603,259.77
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2362,89.56
Indigo Paints Limited,INE09VQ01012,3659,39.35
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8090,38.97
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,117237,157.01
Ceigall India Limited,INE0AG901020,7787,20.79
Hemisphere Properties India Limited,INE0AJG01018,60692,96.27
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2285,10.17
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1222,2.26
Bansal Wire Industries Limited,INE0B9K01025,1001,3.55
Go Fashion (India) Limited,INE0BJS01011,3955,32.55
Premier Energies Limited,INE0BS701011,200279,2141.89
C.E. Info Systems Limited,INE0BV301023,5165,94.61
Aether Industries Limited,INE0BWX01014,14392,110.13
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5031,10.18
Jubilant Ingrevia Limited,INE0BY001018,10394,77.03
Oswal Pumps Limited,INE0BYP01024,18532,145.74
Mukka Proteins Limited,INE0CG401037,35979,15.07
Max India Limited,INE0CG601016,185,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1317,31.55
Western Carriers (India) Limited,INE0CJF01024,48303,63.91
RateGain Travel Technologies Limited,INE0CLI01024,221392,697.40
Meghmani Organics Limited,INE0CT101020,337214,288.24
GMR Power and Urban Infra Limited,INE0CU601026,75478,91.26
Anthem Biosciences Limited,INE0CZ201020,12330,95.13
Sigachi Industries Limited,INE0D0K01022,190081,94.54
India Pesticides Limited,INE0D6701023,26805,57.86
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,171057,692.65
PIRAMAL PHARMA LIMITED,INE0DK501011,218479,463.40
Fairchem Organics Limited,INE0DNW01011,1468,15.80
INNOVA CAPTAB LIMITED,INE0DUT01020,1088,9.63
Syrma SGS Technology Limited,INE0DYJ01015,53164,410.18
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6013,10.36
Network People Services Technologies Limited,INE0FFK01017,1894,37.79
Deep Industries Limited,INE0FHS01024,10015,50.06
Motisons Jewellers Limited,INE0FRK01020,233480,47.63
Motherson Sumi Wiring India Limited,INE0FS801015,465833,211.30
EPACK Durable Limited,INE0G5901015,1157230,4501.58
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,3425,42.56
HP Adhesives Limited,INE0GSL01024,671,0.40
ALL TIME PLASTICS LIMITED,INE0GV601021,1035,3.01
Windlas Biotech Limited,INE0H5O01029,542,5.27
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
One Mobikwik Systems Limited,INE0HLU01028,46200,133.30
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4218,12.84
Le Travenues Technology Limited,INE0HV901016,23593,69.74
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19147,94.25
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,4392,12.19
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,15186,412.63
Rashi Peripherals Limited,INE0J1F01024,9329,27.88
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,95228,821.95
Honasa Consumer Limited,INE0J5401028,17895,51.21
Jeena Sikho Lifecare Limited,INE0J5801029,3368,26.23
Venus Pipes & Tubes Limited,INE0JA001018,8034,114.13
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10871,85.29
Sanathan Textiles Limited,INE0JPD01013,175,0.84
YATRA ONLINE LIMITED,INE0JR601024,15588,24.21
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201322,5331.80
Garuda Construction and Engineering Limited,INE0JVO01026,4084,8.63
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,18661,142.85
Eureka Forbes Limited,INE0KCE01017,99188,515.88
DCX Systems Limited,INE0KL801015,111712,305.45
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,869,1.81
Bajel Projects Limited,INE0KQN01018,41,0.08
Gopal Snacks Limited,INE0L9R01028,12781,47.24
Avalon Technologies Limited,INE0LCL01028,3902,39.61
Ather Energy Limited,INE0LEZ01016,9323,64.67
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,66234,172.00
Cello World Limited,INE0LMW01024,10016,65.70
IKIO Technologies Limited,INE0LOJ01019,5455,15.18
Aarti Pharmalabs Limited,INE0LRU01027,9663,87.03
Quadrant Future Tek Limited,INE0LRY01011,18552,82.56
Ola Electric Mobility Limited,INE0LXG01040,105628,66.01
REDTAPE Limited,INE0LXT01019,29956,43.85
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11005,19.79
J.G.Chemicals Limited,INE0MB501011,8235,37.09
REGAAL RESOURCES LIMITED,INE0MHO01029,1510,1.38
Pyramid Technoplast Limited,INE0MIS01010,919,1.52
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1625,8.71
BLS E-Services Limited,INE0NLT01010,531,1.01
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,620058,276.95
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13153,499.75
Kross Limited,INE0O6601022,31174,63.38
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,221,0.70
Rossell Techsys Limited,INE0OJW01016,2855,20.90
NTPC GREEN ENERGY LIMITED,INE0ONG01011,396010,417.90
Deepak Builders and Engineers India Limited,INE0OPA01019,1141,1.79
EMS LIMITED,INE0OV601013,24200,145.25
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,40218,21.38
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,11,0.05
Orient Technologies Limited,INE0PPK01015,6015,26.02
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,5501,16.27
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24253,202.23
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2286,39.04
International Gemmological Institute India Limited,INE0Q9301021,15387,59.73
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34823,63.05
Denta Water and Infra Solutions Limited,INE0R4L01018,2562,11.13
SRM CONTRACTORS LIMITED,INE0R6Z01013,1446,7.73
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,4195,28.56
Gala Precision Engineering Limited,INE0RE001014,182,1.65
Tolins Tyres Limited,INE0RWQ01014,2128,4.09
Stallion India Fluorochemicals Limited,INE0RYC01010,2258,8.37
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8222,4.44
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,17080,56.90
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,5064,47.11
MAMATA MACHINERY LIMITED,INE0TO701015,21046,101.06
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,234,2.47
Bluspring Enterprises Limited,INE0U4101014,24000,19.70
Digitide Solutions Limited,INE0U4701011,22200,47.10
BlackBuck Limited,INE0UIZ01018,6262,42.21
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,19430,491.71
CARRARO INDIA LIMITED,INE0V7W01012,1280,6.20
Sri Lotus Developers and Realty Limited,INE0V9Q01010,82921,159.95
Sagility Limited,INE0W2G01015,538053,268.70
Laxmi Dental Limited,INE0WO601020,7960,27.68
ATUL LTD.,INE100A01010,2386,156.46
Mahindra & Mahindra Ltd.,INE101A01026,29009,1019.12
Granules India Ltd.,INE101D01020,357730,1814.82
Afcons Infrastructure Limited,INE101I01011,8951,41.40
HLV LIMITED,INE102A01024,37492,5.28
Choice International Ltd,INE102B01014,15789,113.89
Godrej Consumer Products Ltd.,INE102D01028,22225,260.08
Allied Digital Services Limited,INE102I01027,21222,43.66
MANGALORE RE,INE103A01014,132620,212.79
SMC Global Securities Limited,INE103C01036,203,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,237,3.16
TVS Holdings Limited,INE105A01035,301,40.05
RPG Life Sciences Limited,INE105J01010,323,8.02
HI-TECH PIPES LIMITED,INE106T01025,161101,183.30
TAMILNADU NE,INE107A01015,19824,34.42
Awfis Space Solutions Limited,INE108V01019,12686,81.08
SHIPPING COR,INE109A01011,150516,388.28
ARMAN FIN,INE109C01017,423,6.30
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,77988,468.51
FINANC TECHN,INE111B01023,1257,12.13
PDS LIMITED,INE111Q01021,2252,8.38
Metropolis Healthcare Limited,INE112L01020,3338,67.99
GUJ NARMADA,INE113A01013,41156,224.30
STEEL AUTHOR,INE114A01011,378021,522.32
Lic Housing Finance Ltd.,INE115A01026,116319,638.91
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,6642,105.02
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11817,688.46
BAJ HOLD INV,INE118A01012,965,132.33
Nuvoco Vistas Corporation Limited,INE118D01016,8311,33.96
Balrampur Chini Mills Ltd.,INE119A01028,17870,93.25
Carborundum Universal Ltd.,INE120A01034,4009,40.39
CHOL INV FN,INE121A01024,7123,114.43
JSW Energy Limited,INE121E01018,73851,402.76
INDUS TOWERS LIMITED,INE121J01017,93003,343.86
"MMTC Ltd.,",INE123F01029,94561,68.80
SBI Life Insurance Company Limited,INE123W01016,2394,41.63
Steelcast Ltd.,INE124E01038,50,0.11
DELTA CORP,INE124G01033,329984,310.86
"E.I.D. Parry (India) Ltd.,",INE126A01031,2848,29.49
APOLLO PIPES LIMITED,INE126J01016,11392,43.02
HDFC Asset Management Company Limited,INE127D01025,9450,528.77
Goodluck India Limited,INE127I01024,8169,85.64
K.P. Energy Limited,INE127T01021,36687,153.40
Eveready Industries India Ltd.,INE128A01029,40294,146.81
Five-Star Business Finance Ltd.,INE128S01021,39868,226.71
Archean Chemical Industries Limited,INE128X01021,3727,25.43
GAIL INDIA,INE129A01019,263312,491.29
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,43709,50.08
Gujarat Mineral Development Corpora,INE131A01031,161853,816.28
Relaxo Footwears Ltd.,INE131B01039,14546,70.09
Aurionpro Solutions Ltd.,INE132H01018,2630,32.29
Akzo Nobel India Limited,INE133A01011,777,27.58
TILAKNAG IND,INE133E01013,28404,137.04
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,311292,1297.00
Cyient Limited,INE136B01020,23616,303.85
Neogen Chemicals Limited,INE136S01016,1923,30.29
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,42451,489.23
"National Aluminium Co. Ltd.,",INE139A01034,156512,343.87
FUSION FINANCE LIMITED,INE139R01012,22759,44.14
Piramal Enterprises Limited,INE140A01024,5915,75.50
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,68692,511.51
Sula Vineyards Limited,INE142Q01026,77232,229.57
Orient Electric Limited,INE142Z01019,6996,15.50
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9224,21.45
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,8287,79.87
SOUTH PETRO,INE147A01011,68219,67.87
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,22033,25.98
Sammaan Capital Limited,INE148I01020,572849,874.42
Delhivery Limited,INE148O01028,31473,143.67
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2958,55.09
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,98714,205.04
NIBE LIMITED,INE149O01018,65,0.89
Aditya Birla Lifestyle Brands Limited,INE14LE01019,124074,180.22
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4620,96.97
LUX Industries Limited,INE150G01020,3047,46.29
TATA COMM,INE151A01013,8521,155.84
Shaily Engineering Plastics Ltd.,INE151G01028,2322,54.18
Thermax Ltd.,INE152A01029,3808,131.65
ALLCARGO GATI LIMITED,INE152B01027,26111,19.79
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,32199,198.35
MAHANAG TELE,INE153A01019,182710,79.79
BLS International Services Ltd,INE153T01027,109903,395.11
ITC Ltd,INE154A01025,242131,982.23
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,314612,1876.85
New Delhi Television Limited,INE155G01029,702,0.70
Hero Motocorp Limited,INE158A01026,6343,334.00
EIMCO ELEC I,INE158B01016,761,15.82
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,2250,59.77
Punjab National Bank,INE160A01022,1304103,1356.29
