SEBI REPORT For Trade date 12-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
HealthCare Global Enterprises Limited,INE075I01017,730,4.47
SIYAR SILK M,INE076B01028,4172,31.90
IFB Agro Industries Ltd,INE076C01018,123,1.67
GOCL Corporation Limited ,INE077F01035,1418,4.99
Vikram Solar Limited,INE078V01014,40293,120.23
Ambuja Cements Ltd.,INE079A01024,59403,344.29
Gateway Distriparks Limited,INE079J01017,116787,78.82
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,71612,279.57
Easy Trip Planners Limited,INE07O001026,1591663,200.23
NDR Auto Components Limited,INE07OG01012,445,4.30
Supriya Lifescience Limited,INE07RO01027,15184,116.53
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,132004,101.02
IRM ENERGY LIMITED,INE07U701015,9159,30.45
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1726,359.52
LLOYDS ENTERPRISES LIMITED,INE080I01025,3146183,2408.84
TATA IORN AN,INE081A01020,706235,1194.08
"Kopran Ltd.,",INE082A01010,2328,3.88
Morepen Laboratories Ltd.,INE083A01026,317133,181.39
Themis Medicare Ltd.,INE083B01024,5657,7.38
BANK OF INDI,INE084A01016,340295,468.12
Amanta Healthcare Limited,INE084K01015,33,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1219,7.68
CHAMBAL FERT,INE085A01013,746157,3305.75
Thangamayil Jewellery Limited,INE085J01014,290,9.67
"Electrosteel Castings Ltd.,",INE086A01029,248335,247.98
KESORAM IND,INE087A01019,2451,0.17
Shree Renuka Sugars Ltd.,INE087H01022,933678,311.11
Paradeep Phosphates Limited,INE088F01024,387921,699.71
DR.REDDY'S L,INE089A01031,11417,145.08
Sterlite Technologies Limited.,INE089C01029,19130,21.21
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1615,1.86
Krsnaa Diagnostics Limited,INE08LI01020,1362,11.53
M & B ENGINEERING LIMITED,INE08N601015,6020,25.33
SANSTAR LIMITED,INE08NE01025,2376,2.54
Samhi Hotels Limited,INE08U801020,91261,191.63
Greenpanel Industries Limited,INE08ZM01014,4167,12.50
Scoda Tubes Limited,INE090501011,8386,16.37
ICICI Bank Ltd.,INE090A01021,60108,829.55
Jai Balaji Industries Limited,INE091G01026,78329,70.92
TATA CHEMICA,INE092A01019,50917,438.61
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,751145,561.71
Hexaware Technologies Limited,INE093A01041,3139,22.63
OBEROI REALTY LIMITED,INE093I01010,4809,83.74
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,199032,133.86
HINDUSTAN PE,INE094A01015,42923,195.38
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4878,17.69
UTI Asset Management Company Limited,INE094J01016,8087,104.91
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,43624,396.35
NBCC (India) Limited,INE095N01031,493509,580.78
NUCLEU SOF E,INE096B01018,851,9.61
Amrutanjan Health Care Limited,INE098F01031,274,2.07
Mishra Dhatu Nigam Limited,INE099Z01011,63876,248.95
Aarti Surfactants Limited,INE09EO01013,53,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2632,94.98
Indigo Paints Limited,INE09VQ01012,1139,13.82
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8366,39.87
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,108819,138.09
Ceigall India Limited,INE0AG901020,8249,21.40
Hemisphere Properties India Limited,INE0AJG01018,61537,95.60
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,5201,107.94
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1267,5.56
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,505,0.96
Bansal Wire Industries Limited,INE0B9K01025,1168,4.02
Go Fashion (India) Limited,INE0BJS01011,6397,45.20
Premier Energies Limited,INE0BS701011,1302999,13259.33
C.E. Info Systems Limited,INE0BV301023,5183,94.51
Aether Industries Limited,INE0BWX01014,5103,41.23
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,7950,15.13
Jubilant Ingrevia Limited,INE0BY001018,9701,70.98
Oswal Pumps Limited,INE0BYP01024,23540,162.10
Urban Company Limited,INE0CAZ01013,12859,17.99
Mukka Proteins Limited,INE0CG401037,31824,12.13
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01011,320,8.56
Western Carriers (India) Limited,INE0CJF01024,59742,77.41
RateGain Travel Technologies Limited,INE0CLI01024,216834,670.38
Meghmani Organics Limited,INE0CT101020,418853,336.81
GMR Power and Urban Infra Limited,INE0CU601026,67161,81.42
Anthem Biosciences Limited,INE0CZ201020,11358,84.47
Sigachi Industries Limited,INE0D0K01022,180656,76.22
India Pesticides Limited,INE0D6701023,33088,67.96
Ksolves India Limited,INE0D6I01023,927,4.16
RailTel Corporation of India Limited,INE0DD101019,156733,621.15
PIRAMAL PHARMA LIMITED,INE0DK501011,234137,482.11
Fairchem Organics Limited,INE0DNW01011,1816,18.31
INNOVA CAPTAB LIMITED,INE0DUT01020,856,7.57
Syrma SGS Technology Limited,INE0DYJ01015,47029,368.86
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5564,9.64
Network People Services Technologies Limited,INE0FFK01017,1346,25.93
Deep Industries Limited,INE0FHS01024,7207,35.85
Motisons Jewellers Limited,INE0FRK01020,184616,38.70
Motherson Sumi Wiring India Limited,INE0FS801015,354204,160.56
Markolines Pavement Technologies Limited,INE0FW001016,600,0.97
EPACK Durable Limited,INE0G5901015,950277,3697.33
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4155,56.25
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,179,0.52
Windlas Biotech Limited,INE0H5O01029,1234,10.46
ArisInfra Solutions Limited,INE0H9P01028,7507,11.39
Fabtech Technologies Limited,INE0HF201011,1826,4.42
One Mobikwik Systems Limited,INE0HLU01028,46186,125.89
Tracxn Technologies Limited,INE0HMF01019,4708,3.32
Billionbrains Garage Ventures Limited,INE0HOQ01053,72885,108.81
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5412,15.84
Le Travenues Technology Limited,INE0HV901016,25632,71.32
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,13411,66.03
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,13705,37.75
Veranda Learning Solutions Limited,INE0IQ001011,500,1.10
Data Patterns (India) Limited,INE0IX101010,18477,511.27
Rashi Peripherals Limited,INE0J1F01024,5924,18.11
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106111,942.55
Honasa Consumer Limited,INE0J5401028,18012,52.28
Jeena Sikho Lifecare Limited,INE0J5801029,2707,19.69
Venus Pipes & Tubes Limited,INE0JA001018,6865,95.76
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15740,117.81
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,22681,39.10
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200977,5330.40
Garuda Construction and Engineering Limited,INE0JVO01026,3486,7.75
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25309,174.33
Eureka Forbes Limited,INE0KCE01017,101458,530.46
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,99888,252.83
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,2583,4.47
Gopal Snacks Limited,INE0L9R01028,12349,44.16
Avalon Technologies Limited,INE0LCL01028,10559,99.23
Ather Energy Limited,INE0LEZ01016,5645,37.50
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,60722,152.80
Cello World Limited,INE0LMW01024,9987,64.00
IKIO Technologies Limited,INE0LOJ01019,4800,13.47
Physicswallah Limited,INE0LP301011,91555,124.66
Aarti Pharmalabs Limited,INE0LRU01027,11476,96.97
Quadrant Future Tek Limited,INE0LRY01011,19234,76.15
Ola Electric Mobility Limited,INE0LXG01040,151845,76.45
REDTAPE Limited,INE0LXT01019,38541,55.29
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13106,23.32
J.G.Chemicals Limited,INE0MB501011,5456,24.25
REGAAL RESOURCES LIMITED,INE0MHO01029,2725,2.26
Epack Prefab Technologies Limited,INE0MLS01022,7897,24.91
TRUALT BIOENERGY LIMITED,INE0MWH01014,3062,13.67
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1345,2.88
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1904,10.14
BLS E-Services Limited,INE0NLT01010,128,0.24
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,640747,280.11
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,14889,529.74
Kross Limited,INE0O6601022,17294,35.84
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,2520,18.27
NTPC GREEN ENERGY LIMITED,INE0ONG01011,512994,523.12
Deepak Builders and Engineers India Limited,INE0OPA01019,1215,1.83
EMS LIMITED,INE0OV601013,19609,113.27
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,38026,19.58
RBZ Jewellers Limited,INE0PEQ01016,10,0.01
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,506,1.97
Orient Technologies Limited,INE0PPK01015,5711,24.21
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,300,0.26
Platinum Industries Limited,INE0PT501018,5400,15.82
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16345,139.64
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2010,33.97
International Gemmological Institute India Limited,INE0Q9301021,19190,70.77
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,400,2.75
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34108,58.68
Denta Water and Infra Solutions Limited,INE0R4L01018,878,3.52
SRM CONTRACTORS LIMITED,INE0R6Z01013,856,4.63
PATEL RETAIL LIMITED,INE0R8B01010,4453,9.97
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9649,73.25
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2578,4.76
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,132,0.26
Pace Digitek Limited,INE0S3G01027,8285,17.66
CRIZAC LIMITED,INE0S4R01014,16372,53.49
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9550,80.21
VMS TMT LIMITED,INE0SJA01013,87,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,20361,96.64
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,888,2.52
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,869,8.59
Bluspring Enterprises Limited,INE0U4101014,36414,28.80
Digitide Solutions Limited,INE0U4701011,23181,48.11
BlackBuck Limited,INE0UIZ01018,20908,142.34
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20781,515.46
CARRARO INDIA LIMITED,INE0V7W01012,783,3.88
Sri Lotus Developers and Realty Limited,INE0V9Q01010,75082,139.41
Sagility Limited,INE0W2G01015,854718,435.17
Laxmi Dental Limited,INE0WO601020,4946,15.29
Midwest Limited,INE0XAD01024,959,14.27
Jain Resource Recycling Limited,INE0YD401026,28824,117.88
Atlanta Electricals Limited,INE0Z4F01028,207,1.95
ATUL LTD.,INE100A01010,2094,137.16
Mahindra & Mahindra Ltd.,INE101A01026,27847,1005.94
Granules India Ltd.,INE101D01020,58813,320.21
Afcons Infrastructure Limited,INE101I01011,10512,46.74
HLV LIMITED,INE102A01024,14136,2.10
Choice International Ltd,INE102B01014,426122,3238.70
Godrej Consumer Products Ltd.,INE102D01028,8113,101.77
Allied Digital Services Limited,INE102I01027,8210,16.61
MANGALORE RE,INE103A01014,226965,393.14
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,87,1.16
TVS Holdings Limited,INE105A01035,365,50.10
RPG Life Sciences Limited,INE105J01010,381,9.14
HI-TECH PIPES LIMITED,INE106T01025,236818,256.40
TAMILNADU NE,INE107A01015,16499,27.69
Awfis Space Solutions Limited,INE108V01019,12772,77.23
SHIPPING COR,INE109A01011,262922,668.94
ARMAN FIN,INE109C01017,503,7.61
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,87571,511.21
FINANC TECHN,INE111B01023,623,5.64
PDS LIMITED,INE111Q01021,2542,9.28
Metropolis Healthcare Limited,INE112L01020,4789,94.74
GUJ NARMADA,INE113A01013,45962,247.23
STEEL AUTHOR,INE114A01011,457004,636.95
Lic Housing Finance Ltd.,INE115A01026,102940,557.42
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3891,64.76
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,10852,627.24
BAJ HOLD INV,INE118A01012,1787,216.34
Nuvoco Vistas Corporation Limited,INE118D01016,10948,43.10
Balrampur Chini Mills Ltd.,INE119A01028,14193,72.68
Carborundum Universal Ltd.,INE120A01034,4383,42.67
CHOL INV FN,INE121A01024,12744,211.49
JSW Energy Limited,INE121E01018,101726,535.19
INDUS TOWERS LIMITED,INE121J01017,47638,183.43
"MMTC Ltd.,",INE123F01029,86623,61.74
SBI Life Insurance Company Limited,INE123W01016,2265,40.90
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,327519,288.71
"E.I.D. Parry (India) Ltd.,",INE126A01031,3291,33.78
APOLLO PIPES LIMITED,INE126J01016,4599,15.97
HDFC Asset Management Company Limited,INE127D01025,16433,452.76
Goodluck India Limited,INE127I01024,11090,118.57
K.P. Energy Limited,INE127T01021,35810,147.42
Eveready Industries India Ltd.,INE128A01029,20037,71.80
Five-Star Business Finance Ltd.,INE128S01021,16155,97.40
Archean Chemical Industries Limited,INE128X01021,6155,37.89
GAIL INDIA,INE129A01019,298214,548.22
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,47797,51.63
Gujarat Mineral Development Corpora,INE131A01031,176917,868.40
Relaxo Footwears Ltd.,INE131B01039,16739,76.77
Aurionpro Solutions Ltd.,INE132H01018,3313,39.23
Akzo Nobel India Limited,INE133A01011,489,17.42
TILAKNAG IND,INE133E01013,55718,266.88
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,50,0.07
Power Finance Corporation Ltd,INE134E01011,401643,1586.93
Cyient Limited,INE136B01020,24777,313.43
Neogen Chemicals Limited,INE136S01016,2617,37.21
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,56363,637.34
"National Aluminium Co. Ltd.,",INE139A01034,132615,324.85
FUSION FINANCE LIMITED,INE139R01012,22788,43.92
Saatvik Green Energy Limited,INE13B501022,8697,35.41
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80743,588.45
Sula Vineyards Limited,INE142Q01026,58851,176.89
Orient Electric Limited,INE142Z01019,9859,20.15
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,9433,21.38
Tarsons Products Limited,INE144Z01023,254071,954.31
Kirloskar Oil Engines Limited,INE146L01010,5947,65.81
SOUTH PETRO,INE147A01011,98428,92.31
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,82,0.83
