SEBI REPORT For Trade date 07-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
L&T Technology Services Limited,INE010V01017,5039,218.38
BALU FORGE INDUSTRIES LIMITED,INE011E01029,4367,27.68
Tega Industries Limited,INE011K01018,6873,138.06
ACC,INE012A01025,107253,1950.62
Onesource Specialty Pharma Limited,INE013P01021,1757,34.07
WIM PLAST LT,INE015B01018,5512,28.21
Tinna Rubber and Infrastructure Limited,INE015C01016,340,3.11
MANAKSIA LIMITED,INE015D01022,29,0.02
DABUR INDIA,INE016A01026,50017,268.50
"Great Eastern Shipping Co. Ltd.,",INE017A01032,37133,387.80
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,21857,808.74
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,9965,89.82
JSW SL,INE019A01038,7440,85.06
Himadri Speciality Chemical Ltd.,INE019C01026,88603,434.02
STANLEY LIFESTYLES LIMITED,INE01A001028,1068,3.24
Antony Waste Handling Cell Limited,INE01BK01022,5173,30.89
Vishal Mega Mart Limited,INE01EA01019,351371,513.25
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,4519,14.40
Sky Gold And Diamonds Limited,INE01IU01018,16685,58.41
eMudhra Limited,INE01QM01018,9398,65.63
Vikran Engineering Limited,INE01R501028,40447,42.19
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,591713,2325.35
Asian Paints Ltd.,INE021A01026,6372,160.28
Dodla Dairy Limited,INE021O01019,1865,24.88
ASIAN GRANITO INDIA LIMITED,INE022I01019,1054,0.61
Indian Energy Exchange Limited,INE022Q01020,180998,297.32
Nalwa Sons Investment Ltd,INE023A01030,48,3.92
Aeroflex Industries Limited,INE024001021,84207,161.69
GRAVITA INDIA LIMITED,INE024L01027,22726,407.30
Goldiam International Ltd.,INE025B01025,57439,219.53
Artemis Medicare Services Limited,INE025R01021,2629,7.78
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,94543,193.56
RASHTRIYA CH,INE027A01015,265866,444.73
Max Healthcare Institute Limited,INE027H01010,23773,290.05
Bank Of Baroda,INE028A01039,94544,252.18
BHARAT PETRO,INE029A01011,194754,696.12
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2719,18.42
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,0,0.00
Raymond Lifestyle Limited,INE02ID01020,10823,134.78
Azad Engineering Limited,INE02IJ01035,26134,450.85
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,9395,26.04
Borosil Limited,INE02PY01013,6584,24.06
Brainbees Solutions Limited,INE02RE01045,50065,187.83
WONDER ELECTRICALS LIMITED,INE02WG01024,16553,26.95
Electronics Mart India Limited,INE02YR01019,54401,85.65
"Hindustan Unilever Ltd.,",INE030A01027,15515,393.65
Housing &Urban Development Corporation Ltd.,INE031A01017,323272,787.06
Ajanta Pharma Ltd.,INE031B01049,2891,74.76
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,996910,1307.69
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,16302,54.27
Arvind SmartSpaces Limited,INE034S01021,4107,28.91
SOTL,INE035D01020,1019,4.77
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,29893,34.68
KARUR VYSYA,INE036D01028,14169,30.35
Concord Enviro Systems Limited,INE037Z01029,1085,5.95
Hindalco Industries Ltd.,INE038A01020,27331,211.78
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,465168,285.24
"Jamna Auto Industries Ltd.,",INE039C01032,160635,165.33
JASH ENGINEERING LIMITED,INE039O01029,7679,39.02
Max Estates Limited,INE03EI01018,2726,12.96
Go Digit General Insurance Limited,INE03JT01014,7829,28.25
Brigade Hotel Ventures Limited,INE03NU01014,12168,10.21
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2087,20.02
Cohance Lifesciences Limited,INE03QK01018,11201,93.59
Chemcon Speciality Chemicals Limited,INE03YM01018,256,0.66
HDFC Bank Ltd.,INE040A01034,92434,926.21
Mayur Uniquoters ltd.,INE040D01038,294,1.72
SUZLON ENERGY LTD.,INE040H01021,7142905,4364.25
"Dhampur Sugar Mills Ltd.,",INE041A01016,48664,71.73
Escorts Kubota Limited,INE042A01014,5030,186.71
Vijaya Diagnostic Centre Limited,INE043W01024,2810,28.58
Sun Pharmaceutical Industries Ltd.,INE044A01036,20399,335.43
Paras Defence and Space Technologies Limited,INE045601023,24844,180.46
ADOR WELDING,INE045A01017,25280,273.11
Nelco Ltd,INE045B01015,11841,104.92
Fineotex Chemical Limited,INE045J01034,166757,51.59
Reliance Industrial Infrastructure,INE046A01015,7008,66.20
Muthoot Microfin Limited,INE046W01019,13054,20.45
GRASIM INDUS,INE047A01021,8061,223.13
JAGSONPAL PH,INE048B01035,8480,20.61
Navin Fluorent International Ltd,INE048G01026,1460,78.91
"Himatsingka Seide Ltd.,",INE049A01027,89837,123.37
Wockhardt Ltd,INE049B01025,71075,1004.61
SBC EXPORTS LIMITED,INE04AK01028,14641,3.50
KPIT Technologies Ltd,INE04I401011,30731,394.87
ETHOS LIMITED,INE04TZ01018,358,9.47
Seshaasai Technologies Limited,INE04VU01023,5,0.02
Prakash Pipes Limited,INE050001010,6372,25.55
Elin Electronics Limited,INE050401020,2845,6.25
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4543,89.50
Balaji Amines Ltd.,INE050E01027,5913,94.32
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,2262,6.73
Vakrangee Softwares Ltd.,INE051B01021,2950,0.44
Windsor Machines Limited,INE052A01021,2453,7.76
Camlin Fine Sciences Ltd,INE052I01032,2533,5.08
BEST AGROLIFE LIMITED,INE052T01013,1107,3.98
Indian Hotels Co. Ltd,INE053A01029,101635,762.26
Indian Railway Finance Corporation,INE053F01010,1505521,2082.91
"V.I.P. Industries Ltd.,",INE054A01027,14046,63.36
Waterbase Limited,INE054C01015,31075,16.04
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7924,172.01
Cyient DLM Limited,INE055S01018,24037,116.24
Refex Industries Limited,INE056I01025,17653,64.90
Sanofi India Ltd,INE058A01010,902,46.77
"Cipla Ltd.,",INE059A01026,19163,298.22
La Opala RG Ltd.,INE059D01020,6666,17.18
Hindware Home Innovation Limited,INE05AN01011,2105,6.23
Ratnaveer Precision Engineering Limited,INE05CZ01011,8959,14.05
Indogulf Cropsciences Limited,INE05J901018,855,0.94
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,10178,14.68
FORTIS HEALTHCARE LIMITED,INE061F01013,11978,118.97
"State Bank Of India,",INE062A01020,81256,691.49
Pondy Oxides & Chemicals Limited,INE063E01053,6046,78.89
Equitas Small Finance Bank Limited,INE063P01018,234309,147.97
Trident Ltd.,INE064C01022,910933,277.93
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6217,6.37
Indegene Limited,INE065X01017,14608,82.46
Eicher Motors Ltd.,INE066A01021,2996,201.19
Hindustan Aeronautics Limited,INE066F01020,96226,4597.54
Wonderla Holidays Limited,INE066O01014,11771,77.04
Inox Wind Limited,INE066P01011,408833,704.32
CG Power and Industrial Solutions Limited,INE067A01029,80945,598.53
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2771,7.88
Gland Pharma Limited,INE068V01023,9426,180.62
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,599589,636.61
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2501,5.85
INDIQUBE SPACES LIMITED,INE06ST01018,1433,3.36
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2672,4.40
Gem Aromatics Limited,INE06XZ01023,1340,3.10
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4366,10.49
SHREE CEMENT,INE070A01015,183,52.72
Jai Corp Limited,INE070D01027,40843,67.18
INSECTCID,INE070I01018,641,5.93
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2409,43.56
Associated Alcohols & Breweries Ltd,INE073G01016,2099,25.57
Sona BLW Precision Forgings Limited,INE073K01018,56846,277.65
Praj Industries Ltd.,INE074A01025,139404,579.01
Paramount Communications Ltd.,INE074B01023,104344,52.47
WIPRO LTD.,INE075A01022,238747,600.38
G M BREWERIE,INE075D01018,1148,9.06
HealthCare Global Enterprises Limited,INE075I01017,980,6.32
SIYAR SILK M,INE076B01028,2515,20.19
IFB Agro Industries Ltd,INE076C01018,2,0.02
GOCL Corporation Limited ,INE077F01035,912,3.46
Vikram Solar Limited,INE078V01014,22068,74.22
Ambuja Cements Ltd.,INE079A01024,59047,345.98
Gateway Distriparks Limited,INE079J01017,134473,91.37
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,55212,217.12
Easy Trip Planners Limited,INE07O001026,1705886,214.47
NDR Auto Components Limited,INE07OG01012,588,5.41
Supriya Lifescience Limited,INE07RO01027,9058,68.65
Restaurant Brands Asia Limited,INE07T201019,159478,121.45
IRM ENERGY LIMITED,INE07U701015,10088,34.03
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1322,255.49
LLOYDS ENTERPRISES LIMITED,INE080I01025,3061054,2361.24
TATA IORN AN,INE081A01020,298408,483.79
"Kopran Ltd.,",INE082A01010,3409,5.97
Morepen Laboratories Ltd.,INE083A01026,327423,193.20
Themis Medicare Ltd.,INE083B01024,6848,9.00
BANK OF INDI,INE084A01016,331197,416.51
Amanta Healthcare Limited,INE084K01015,132,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,25,0.05
CHAMBAL FERT,INE085A01013,114941,610.58
Thangamayil Jewellery Limited,INE085J01014,95,2.33
"Electrosteel Castings Ltd.,",INE086A01029,261940,274.12
KESORAM IND,INE087A01019,1064,0.05
Shree Renuka Sugars Ltd.,INE087H01022,984581,335.42
Paradeep Phosphates Limited,INE088F01024,386049,730.67
DR.REDDY'S L,INE089A01031,14644,183.05
Sterlite Technologies Limited.,INE089C01029,19549,23.57
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,9625,11.01
Krsnaa Diagnostics Limited,INE08LI01020,3942,35.97
M & B ENGINEERING LIMITED,INE08N601015,6862,31.88
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,100958,212.68
Greenpanel Industries Limited,INE08ZM01014,2500,8.43
Scoda Tubes Limited,INE090501011,9828,19.26
ICICI Bank Ltd.,INE090A01021,93540,1289.30
Jai Balaji Industries Limited,INE091G01026,72562,74.73
TATA CHEMICA,INE092A01019,33030,305.52
INDIA NIPP E,INE092B01025,124,1.11
IDFC FIRST BANK LIMITED,INE092T01019,921706,687.51
Hexaware Technologies Limited,INE093A01041,13031,96.41
OBEROI REALTY LIMITED,INE093I01010,5638,99.82
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,199520,138.94
HINDUSTAN PE,INE094A01015,55663,248.90
Ashika Credit Capital Ltd.,INE094B01013,26000,92.24
Kolte-Patil Developers Ltd,INE094I01018,6004,23.23
UTI Asset Management Company Limited,INE094J01016,8598,114.59
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,58215,511.09
NBCC (India) Limited,INE095N01031,427425,499.39
NUCLEU SOF E,INE096B01018,1184,13.70
Amrutanjan Health Care Limited,INE098F01031,1249,9.78
Mishra Dhatu Nigam Limited,INE099Z01011,60764,249.51
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,1895,70.65
Indigo Paints Limited,INE09VQ01012,4098,43.23
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8672,41.87
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,114109,153.21
Ceigall India Limited,INE0AG901020,8454,22.45
Hemisphere Properties India Limited,INE0AJG01018,59459,93.89
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1020,4.59
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,913,1.72
Bansal Wire Industries Limited,INE0B9K01025,2501,8.36
Go Fashion (India) Limited,INE0BJS01011,3840,31.53
Premier Energies Limited,INE0BS701011,531201,5590.07
C.E. Info Systems Limited,INE0BV301023,5209,95.35
Aether Industries Limited,INE0BWX01014,13631,104.35
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,6622,12.76
Jubilant Ingrevia Limited,INE0BY001018,10271,76.19
Oswal Pumps Limited,INE0BYP01024,21499,166.39
Urban Company Limited,INE0CAZ01013,914,1.36
Mukka Proteins Limited,INE0CG401037,35979,15.07
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,546,13.72
Western Carriers (India) Limited,INE0CJF01024,74181,98.87
RateGain Travel Technologies Limited,INE0CLI01024,221400,697.94
Meghmani Organics Limited,INE0CT101020,364283,307.48
GMR Power and Urban Infra Limited,INE0CU601026,72165,87.35
Anthem Biosciences Limited,INE0CZ201020,13702,104.69
Sigachi Industries Limited,INE0D0K01022,189316,93.92
India Pesticides Limited,INE0D6701023,26191,56.20
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,172839,698.10
PIRAMAL PHARMA LIMITED,INE0DK501011,213571,452.00
Fairchem Organics Limited,INE0DNW01011,1725,17.70
INNOVA CAPTAB LIMITED,INE0DUT01020,987,8.78
Syrma SGS Technology Limited,INE0DYJ01015,48913,376.16
HMA Agro Industries Limited,INE0ECP01024,479,0.15
TARC LIMITED,INE0EK901012,6596,11.20
Network People Services Technologies Limited,INE0FFK01017,2024,39.92
Deep Industries Limited,INE0FHS01024,9778,49.29
Motisons Jewellers Limited,INE0FRK01020,236497,48.14
Motherson Sumi Wiring India Limited,INE0FS801015,428485,194.08
EPACK Durable Limited,INE0G5901015,1083184,4213.49
Exxaro Tiles Limited,INE0GFE01026,722,0.06
Tatva Chintan Pharma Chem Limited,INE0GK401011,1840,21.27
HP Adhesives Limited,INE0GSL01024,491,0.32
ALL TIME PLASTICS LIMITED,INE0GV601021,203,0.59
Windlas Biotech Limited,INE0H5O01029,728,6.91
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
Fabtech Technologies Limited,INE0HF201011,1147,2.79
One Mobikwik Systems Limited,INE0HLU01028,41691,119.86
Tracxn Technologies Limited,INE0HMF01019,5852,4.20
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4808,14.58
Le Travenues Technology Limited,INE0HV901016,18117,54.30
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,20657,101.62
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,4167,11.34
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,15884,430.57
Rashi Peripherals Limited,INE0J1F01024,8188,24.98
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,96344,837.07
Honasa Consumer Limited,INE0J5401028,14446,41.58
Jeena Sikho Lifecare Limited,INE0J5801029,4045,31.44
Venus Pipes & Tubes Limited,INE0JA001018,8275,117.11
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,9774,76.23
Sanathan Textiles Limited,INE0JPD01013,175,0.84
YATRA ONLINE LIMITED,INE0JR601024,19526,29.74
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201227,5331.42
Garuda Construction and Engineering Limited,INE0JVO01026,1364,3.10
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,24788,177.81
Eureka Forbes Limited,INE0KCE01017,99211,516.00
DCX Systems Limited,INE0KL801015,109616,298.77
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,161,0.30
Gopal Snacks Limited,INE0L9R01028,11824,43.37
Avalon Technologies Limited,INE0LCL01028,5270,54.96
Ather Energy Limited,INE0LEZ01016,6058,40.42
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63376,163.95
Cello World Limited,INE0LMW01024,9602,62.84
IKIO Technologies Limited,INE0LOJ01019,5183,14.58
Aarti Pharmalabs Limited,INE0LRU01027,8464,76.31
Quadrant Future Tek Limited,INE0LRY01011,13943,61.95
Ola Electric Mobility Limited,INE0LXG01040,78398,50.76
REDTAPE Limited,INE0LXT01019,34857,50.56
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11105,19.96
J.G.Chemicals Limited,INE0MB501011,12610,55.71
REGAAL RESOURCES LIMITED,INE0MHO01029,1475,1.34
Pyramid Technoplast Limited,INE0MIS01010,866,1.41
Epack Prefab Technologies Limited,INE0MLS01022,2131,7.15
TRUALT BIOENERGY LIMITED,INE0MWH01014,1401,6.03
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1702,9.17
BLS E-Services Limited,INE0NLT01010,390,0.77
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,565880,253.59
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18127,666.24
Kross Limited,INE0O6601022,28627,58.74
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,123,0.38
Rossell Techsys Limited,INE0OJW01016,2804,20.52
NTPC GREEN ENERGY LIMITED,INE0ONG01011,439756,462.57
Deepak Builders and Engineers India Limited,INE0OPA01019,1361,2.11
EMS LIMITED,INE0OV601013,25128,149.40
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,41837,22.24
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,106,0.50
Orient Technologies Limited,INE0PPK01015,6917,29.95
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5501,16.27
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24797,206.12
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2207,37.73
International Gemmological Institute India Limited,INE0Q9301021,13689,52.41
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33941,61.54
Denta Water and Infra Solutions Limited,INE0R4L01018,2760,11.93
SRM CONTRACTORS LIMITED,INE0R6Z01013,666,3.50
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3870,27.39
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2128,4.09
Stallion India Fluorochemicals Limited,INE0RYC01010,1878,7.08
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8020,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,700,1.51
CRIZAC LIMITED,INE0S4R01014,17465,58.09
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,3499,30.62
VMS TMT LIMITED,INE0SJA01013,50,0.03
MAMATA MACHINERY LIMITED,INE0TO701015,20272,97.01
Glottis Limited,INE0TQE01026,3049,2.14
Solarworld Energy Solutions Limited,INE0TY101024,54,0.17
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,244,2.57
Bluspring Enterprises Limited,INE0U4101014,26225,21.44
Digitide Solutions Limited,INE0U4701011,23479,49.04
BlackBuck Limited,INE0UIZ01018,8790,59.46
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,19871,504.38
CARRARO INDIA LIMITED,INE0V7W01012,2906,14.66
Sri Lotus Developers and Realty Limited,INE0V9Q01010,85879,164.75
Dev Accelerator Limited,INE0VOV01021,300,0.13
Sagility Limited,INE0W2G01015,940487,485.01
Laxmi Dental Limited,INE0WO601020,7761,27.05
Jain Resource Recycling Limited,INE0YD401026,5,0.02
ATUL LTD.,INE100A01010,2383,156.23
Mahindra & Mahindra Ltd.,INE101A01026,19526,682.59
Granules India Ltd.,INE101D01020,373410,1901.87
Afcons Infrastructure Limited,INE101I01011,9422,43.48
HLV LIMITED,INE102A01024,34849,4.93
Choice International Ltd,INE102B01014,17142,125.08
Godrej Consumer Products Ltd.,INE102D01028,7815,98.41
Allied Digital Services Limited,INE102I01027,21815,44.57
MANGALORE RE,INE103A01014,115186,198.92
SMC Global Securities Limited,INE103C01036,203,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,241,3.20
TVS Holdings Limited,INE105A01035,280,37.26
RPG Life Sciences Limited,INE105J01010,237,6.05
HI-TECH PIPES LIMITED,INE106T01025,170046,193.25
TAMILNADU NE,INE107A01015,18191,31.65
Awfis Space Solutions Limited,INE108V01019,12608,80.56
SHIPPING COR,INE109A01011,134609,350.75
ARMAN FIN,INE109C01017,418,6.23
"BPL Ltd.,",INE110A01019,68,0.06
CONTAIN CORP,INE111A01025,78988,473.00
FINANC TECHN,INE111B01023,1188,11.51
PDS LIMITED,INE111Q01021,2813,10.79
Metropolis Healthcare Limited,INE112L01020,4164,85.26
GUJ NARMADA,INE113A01013,41065,223.14
STEEL AUTHOR,INE114A01011,365971,508.19
Lic Housing Finance Ltd.,INE115A01026,100385,546.73
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7489,121.40
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11954,691.24
BAJ HOLD INV,INE118A01012,669,89.56
Nuvoco Vistas Corporation Limited,INE118D01016,8389,34.14
Balrampur Chini Mills Ltd.,INE119A01028,20761,105.06
Carborundum Universal Ltd.,INE120A01034,3960,39.69
CHOL INV FN,INE121A01024,7735,125.23
JSW Energy Limited,INE121E01018,73457,400.32
INDUS TOWERS LIMITED,INE121J01017,66728,249.89
"MMTC Ltd.,",INE123F01029,96425,69.87
SBI Life Insurance Company Limited,INE123W01016,1812,30.64
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,341222,317.94
"E.I.D. Parry (India) Ltd.,",INE126A01031,3072,31.92
APOLLO PIPES LIMITED,INE126J01016,11386,42.70
HDFC Asset Management Company Limited,INE127D01025,8000,448.58
Goodluck India Limited,INE127I01024,9969,107.62
K.P. Energy Limited,INE127T01021,35747,149.26
Eveready Industries India Ltd.,INE128A01029,39786,144.89
Five-Star Business Finance Ltd.,INE128S01021,26742,150.75
Archean Chemical Industries Limited,INE128X01021,3764,25.63
GAIL INDIA,INE129A01019,266597,497.76
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,21381,24.30
Gujarat Mineral Development Corpora,INE131A01031,150491,747.54
Relaxo Footwears Ltd.,INE131B01039,15788,75.41
Aurionpro Solutions Ltd.,INE132H01018,2900,35.44
Akzo Nobel India Limited,INE133A01011,680,23.55
TILAKNAG IND,INE133E01013,31188,152.81
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,341360,1413.44
Cyient Limited,INE136B01020,24188,308.67
Neogen Chemicals Limited,INE136S01016,1931,30.41
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,45026,516.01
"National Aluminium Co. Ltd.,",INE139A01034,154869,344.95
FUSION FINANCE LIMITED,INE139R01012,22919,44.49
Saatvik Green Energy Limited,INE13B501022,560,2.79
Piramal Enterprises Limited,INE140A01024,5865,74.85
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,76266,562.56
Sula Vineyards Limited,INE142Q01026,66131,200.85
Orient Electric Limited,INE142Z01019,6786,15.04
OSWAL CHEMIC,INE143A01010,662,0.26
20 Microns Limited,INE144J01027,8134,19.01
Tarsons Products Limited,INE144Z01023,1102926,3889.59
Kirloskar Oil Engines Limited,INE146L01010,9889,96.49
SOUTH PETRO,INE147A01011,64003,63.84
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10043,11.83
Sammaan Capital Limited,INE148I01020,572985,881.54
Delhivery Limited,INE148O01028,37246,170.84
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2307,42.35
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,98384,204.08
NIBE LIMITED,INE149O01018,95,1.25
Aditya Birla Lifestyle Brands Limited,INE14LE01019,86446,124.34
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4705,98.39
LUX Industries Limited,INE150G01020,3045,46.24
TATA COMM,INE151A01013,9935,182.37
Shaily Engineering Plastics Ltd.,INE151G01028,2273,54.18
Thermax Ltd.,INE152A01029,3498,121.42
ALLCARGO GATI LIMITED,INE152B01027,18614,13.90
