SEBI REPORT For Trade date 03-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
BEST AGROLIFE LIMITED,INE052T01021,3957,1.05
Indian Hotels Co. Ltd,INE053A01029,81011,592.55
Indian Railway Finance Corporation,INE053F01010,1825530,2418.10
"V.I.P. Industries Ltd.,",INE054A01027,16282,70.23
Waterbase Limited,INE054C01015,18475,8.89
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8654,163.67
Cyient DLM Limited,INE055S01018,28795,132.30
IVALUE INFOSOLUTIONS LIMITED,INE056801025,146,0.43
Refex Industries Limited,INE056I01025,25237,72.16
Sanofi India Ltd,INE058A01010,757,35.51
"Cipla Ltd.,",INE059A01026,21447,318.64
La Opala RG Ltd.,INE059D01020,5591,13.82
Hindware Home Innovation Limited,INE05AN01011,3085,9.32
Ratnaveer Precision Engineering Limited,INE05CZ01011,11160,17.73
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,599,1.81
Navneet Education Limited,INE060A01024,7509,11.35
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,15901,148.19
"State Bank Of India,",INE062A01020,65485,620.99
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,4231,56.23
Equitas Small Finance Bank Limited,INE063P01018,140382,92.88
TIMES GROUP,INE064A01026,523104,1749.12
Trident Ltd.,INE064C01022,960934,281.06
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3751,3.90
Indegene Limited,INE065X01017,8081,45.88
Eicher Motors Ltd.,INE066A01021,2472,172.18
Hindustan Aeronautics Limited,INE066F01020,95594,4466.54
Wonderla Holidays Limited,INE066O01014,3043,19.51
Inox Wind Limited,INE066P01011,400869,605.63
CG Power and Industrial Solutions Limited,INE067A01029,72395,499.97
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25917,66.70
Gland Pharma Limited,INE068V01023,2753,51.66
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4342,5.47
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,981,2.38
INDIQUBE SPACES LIMITED,INE06ST01018,937,2.17
LAXMI INDIA FINANCE LIMITED,INE06WU01026,4165,5.80
Gem Aromatics Limited,INE06XZ01023,4828,8.42
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,33022,69.66
SHREE CEMENT,INE070A01015,246,67.99
Jai Corp Limited,INE070D01027,33815,51.75
INSECTCID,INE070I01018,187,1.36
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2746,44.10
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3023,30.44
Sona BLW Precision Forgings Limited,INE073K01018,54506,278.12
Praj Industries Ltd.,INE074A01025,123091,519.39
Paramount Communications Ltd.,INE074B01023,88057,43.57
WIPRO LTD.,INE075A01022,177302,453.28
G M BREWERIE,INE075D01018,4215,50.85
HealthCare Global Enterprises Limited,INE075I01017,1520,9.66
SIYAR SILK M,INE076B01028,4537,32.06
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,413,1.50
Vikram Solar Limited,INE078V01014,54041,142.43
Ambuja Cements Ltd.,INE079A01024,63896,361.80
Gateway Distriparks Limited,INE079J01017,64271,41.51
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,59096,225.77
Easy Trip Planners Limited,INE07O001026,1450317,181.11
NDR Auto Components Limited,INE07OG01012,415,3.94
Supriya Lifescience Limited,INE07RO01027,11259,84.10
Pavna Industries Limited,INE07S101038,10887,2.86
Restaurant Brands Asia Limited,INE07T201019,230998,163.46
IRM ENERGY LIMITED,INE07U701015,9990,31.80
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1777,354.06
LLOYDS ENTERPRISES LIMITED,INE080I01025,3085996,2375.80
TATA IORN AN,INE081A01020,374540,663.12
"Kopran Ltd.,",INE082A01010,2330,3.85
Morepen Laboratories Ltd.,INE083A01026,233154,121.05
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,231926,345.98
Amanta Healthcare Limited,INE084K01015,28,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,0,0.00
WeWork India Management Limited,INE085001019,1121,6.95
CHAMBAL FERT,INE085A01013,590143,2613.52
Thangamayil Jewellery Limited,INE085J01014,809,31.76
"Electrosteel Castings Ltd.,",INE086A01029,253502,245.90
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,904654,294.60
Paradeep Phosphates Limited,INE088F01024,444384,765.51
DR.REDDY'S L,INE089A01031,10604,133.45
Sterlite Technologies Limited.,INE089C01029,39385,41.69
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,19915,23.54
Krsnaa Diagnostics Limited,INE08LI01020,604,4.91
M & B ENGINEERING LIMITED,INE08N601015,9008,35.82
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,59058,118.20
Greenpanel Industries Limited,INE08ZM01014,4537,12.36
Scoda Tubes Limited,INE090501011,13898,23.75
ICICI Bank Ltd.,INE090A01021,35361,491.53
Jai Balaji Industries Limited,INE091G01026,118643,94.22
TATA CHEMICA,INE092A01019,85458,671.27
INDIA NIPP E,INE092B01025,115,1.00
IDFC FIRST BANK LIMITED,INE092T01019,702740,544.89
Hexaware Technologies Limited,INE093A01041,5616,40.29
OBEROI REALTY LIMITED,INE093I01010,3496,60.50
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,199711,126.47
HINDUSTAN PE,INE094A01015,83152,381.98
Ashika Credit Capital Ltd.,INE094B01013,10920,38.77
Kolte-Patil Developers Ltd,INE094I01018,4011,13.66
UTI Asset Management Company Limited,INE094J01016,8246,104.64
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33161,308.98
NBCC (India) Limited,INE095N01031,615254,672.12
NUCLEU SOF E,INE096B01018,683,7.62
Amrutanjan Health Care Limited,INE098F01031,481,3.23
Mishra Dhatu Nigam Limited,INE099Z01011,53500,205.25
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,2128,75.52
Indigo Paints Limited,INE09VQ01012,1120,13.32
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5129,24.67
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,196676,154.14
Ceigall India Limited,INE0AG901020,2235,5.99
Hemisphere Properties India Limited,INE0AJG01018,51914,78.25
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,55,0.83
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1516,6.82
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,316,0.58
Bansal Wire Industries Limited,INE0B9K01025,2886,9.00
Go Fashion (India) Limited,INE0BJS01011,7773,46.62
Premier Energies Limited,INE0BS701011,758787,7606.33
C.E. Info Systems Limited,INE0BV301023,4679,80.81
Aether Industries Limited,INE0BWX01014,5191,47.54
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4650,8.69
Jubilant Ingrevia Limited,INE0BY001018,9919,72.44
Oswal Pumps Limited,INE0BYP01024,31426,177.12
Urban Company Limited,INE0CAZ01013,36216,47.01
Mukka Proteins Limited,INE0CG401037,31047,11.93
Knowledge Marine & Engineering Works Limited,INE0CJD01029,612,11.10
Western Carriers (India) Limited,INE0CJF01024,32071,42.30
RateGain Travel Technologies Limited,INE0CLI01024,2321329,13586.68
Meghmani Organics Limited,INE0CT101020,453878,342.00
GMR Power and Urban Infra Limited,INE0CU601026,52778,63.59
Anthem Biosciences Limited,INE0CZ201020,8482,60.27
Sigachi Industries Limited,INE0D0K01022,320202,111.19
India Pesticides Limited,INE0D6701023,32232,64.58
Ksolves India Limited,INE0D6I01023,310,1.09
RailTel Corporation of India Limited,INE0DD101019,145533,564.36
PIRAMAL PHARMA LIMITED,INE0DK501011,257452,509.21
Fairchem Organics Limited,INE0DNW01011,1649,16.81
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,813,7.11
Syrma SGS Technology Limited,INE0DYJ01015,95662,725.79
HMA Agro Industries Limited,INE0ECP01024,976,0.29
TARC LIMITED,INE0EK901012,77217,131.75
Network People Services Technologies Limited,INE0FFK01017,1223,23.67
Deep Industries Limited,INE0FHS01024,13152,59.96
Motisons Jewellers Limited,INE0FRK01020,315851,58.35
Motherson Sumi Wiring India Limited,INE0FS801015,319381,146.37
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,946798,3682.79
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3299,42.68
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,200,0.55
Windlas Biotech Limited,INE0H5O01029,786,6.86
ArisInfra Solutions Limited,INE0H9P01028,20218,24.95
Fabtech Technologies Limited,INE0HF201011,7563,13.56
One Mobikwik Systems Limited,INE0HLU01028,39916,103.05
Tracxn Technologies Limited,INE0HMF01019,834,0.53
Billionbrains Garage Ventures Limited,INE0HOQ01053,302313,511.94
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3138,9.30
Le Travenues Technology Limited,INE0HV901016,34472,87.19
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,12032,57.60
Capillary Technologies India Limited,INE0ILV01024,897,5.75
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,16536,43.09
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,23469,620.40
Rashi Peripherals Limited,INE0J1F01024,5381,17.69
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,110008,1012.92
Honasa Consumer Limited,INE0J5401028,13392,39.04
Jeena Sikho Lifecare Limited,INE0J5801029,12260,85.47
Venus Pipes & Tubes Limited,INE0JA001018,6245,85.21
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15949,115.41
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,18916,31.65
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1419,6.08
Harsha Engineers International Limited,INE0JUS01029,300507,1246.99
Garuda Construction and Engineering Limited,INE0JVO01026,15516,29.86
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21121,144.83
Eureka Forbes Limited,INE0KCE01017,100848,525.63
Rhetan TMT Limited,INE0KKN01029,21942,5.68
DCX Systems Limited,INE0KL801015,101392,241.60
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,416,0.87
Bajel Projects Limited,INE0KQN01018,475,0.84
Gopal Snacks Limited,INE0L9R01028,15094,52.04
Avalon Technologies Limited,INE0LCL01028,2647,27.05
Ather Energy Limited,INE0LEZ01016,11303,76.53
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,62294,148.86
Cello World Limited,INE0LMW01024,8723,53.87
IKIO Technologies Limited,INE0LOJ01019,4628,12.78
Physicswallah Limited,INE0LP301011,99861,132.50
Aarti Pharmalabs Limited,INE0LRU01027,8104,70.42
Quadrant Future Tek Limited,INE0LRY01011,27022,99.57
Ola Electric Mobility Limited,INE0LXG01040,1121066,418.95
REDTAPE Limited,INE0LXT01019,36943,51.83
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,11249,16.41
J.G.Chemicals Limited,INE0MB501011,4446,19.41
REGAAL RESOURCES LIMITED,INE0MHO01029,1508,1.15
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,12158,33.06
TRUALT BIOENERGY LIMITED,INE0MWH01014,4176,16.79
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,218,0.85
BEML Land Assets Limited,INE0N7W01012,1193,2.55
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1360,6.82
BLS E-Services Limited,INE0NLT01010,1246,2.12
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,638107,280.41
R K Swamy Limited,INE0NQ801033,40,0.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,23274,799.83
Kross Limited,INE0O6601022,9785,20.93
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,620,1.47
Rossell Techsys Limited,INE0OJW01016,2073,15.25
NTPC GREEN ENERGY LIMITED,INE0ONG01011,510655,508.74
Deepak Builders and Engineers India Limited,INE0OPA01019,1361,1.61
EMS LIMITED,INE0OV601013,28454,142.83
Shipping Corporation of India Land and Assets Limited,INE0PB301013,30599,15.49
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,322,1.02
Orient Technologies Limited,INE0PPK01015,6114,23.36
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,4865,14.06
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15070,123.74
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1299,20.06
International Gemmological Institute India Limited,INE0Q9301021,14982,53.83
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,82,0.50
ARKADE DEVELOPERS LIMITED,INE0QRL01017,29817,47.86
Denta Water and Infra Solutions Limited,INE0R4L01018,2577,9.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,249,1.25
PATEL RETAIL LIMITED,INE0R8B01010,3412,7.16
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10364,81.43
Gala Precision Engineering Limited,INE0RE001014,85,0.78
Tolins Tyres Limited,INE0RWQ01014,2347,4.13
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7013,3.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,33,0.06
Pace Digitek Limited,INE0S3G01027,16925,33.04
CRIZAC LIMITED,INE0S4R01014,33744,95.26
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10354,82.81
VMS TMT LIMITED,INE0SJA01013,587,0.30
MAMATA MACHINERY LIMITED,INE0TO701015,11287,53.07
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,9780,24.01
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1217,11.44
Bluspring Enterprises Limited,INE0U4101014,24023,19.49
Digitide Solutions Limited,INE0U4701011,20044,38.16
BlackBuck Limited,INE0UIZ01018,4320,27.73
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14619,359.53
CARRARO INDIA LIMITED,INE0V7W01012,833,4.29
Sri Lotus Developers and Realty Limited,INE0V9Q01010,60684,110.71
Meesho Limited,INE0VDM01015,3637,5.66
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1030921,531.77
Laxmi Dental Limited,INE0WO601020,3236,9.84
Midwest Limited,INE0XAD01024,3076,45.06
ANLON HEALTHCARE LIMITED,INE0Y8W01017,421,0.52
Jain Resource Recycling Limited,INE0YD401026,16098,66.63
Atlanta Electricals Limited,INE0Z4F01028,519,4.37
ATUL LTD.,INE100A01010,1336,88.43
Mahindra & Mahindra Ltd.,INE101A01026,24522,874.90
Granules India Ltd.,INE101D01020,23291,136.30
Afcons Infrastructure Limited,INE101I01011,25377,96.92
HLV LIMITED,INE102A01024,6301,0.91
Choice International Ltd,INE102B01014,423544,3218.39
Godrej Consumer Products Ltd.,INE102D01028,3864,48.13
Allied Digital Services Limited,INE102I01027,7012,13.95
MANGALORE RE,INE103A01014,200721,337.70
SMC Global Securities Limited,INE103C01036,225,0.16
TRAVEL FOOD SERVICES LIMITED,INE103V01028,112,1.37
TVS Holdings Limited,INE105A01035,179,25.89
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,261999,262.97
TAMILNADU NE,INE107A01015,14211,23.79
Awfis Space Solutions Limited,INE108V01019,10776,60.09
SHIPPING COR,INE109A01011,233753,571.61
ARMAN FIN,INE109C01017,465,7.02
Mindteck (India) Ltd,INE110B01017,800,1.82
CONTAIN CORP,INE111A01025,83675,478.81
FINANC TECHN,INE111B01023,705,5.88
PDS LIMITED,INE111Q01021,2747,9.78
Metropolis Healthcare Limited,INE112L01020,1550,30.94
GUJ NARMADA,INE113A01013,52504,276.49
STEEL AUTHOR,INE114A01011,395967,581.42
Lic Housing Finance Ltd.,INE115A01026,97213,572.00
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1623,27.86
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,6781,375.68
BAJ HOLD INV,INE118A01012,2081,243.73
Nuvoco Vistas Corporation Limited,INE118D01016,15334,57.84
PARK MEDI WORLD LIMITED,INE119201023,700,1.08
Balrampur Chini Mills Ltd.,INE119A01028,12010,59.91
Carborundum Universal Ltd.,INE120A01034,5406,49.76
CHOL INV FN,INE121A01024,8948,149.47
JSW Energy Limited,INE121E01018,77150,401.59
INDUS TOWERS LIMITED,INE121J01017,45684,190.53
Amagi Media Labs Limited,INE121R01077,2000,7.64
"MMTC Ltd.,",INE123F01029,144146,99.97
SBI Life Insurance Company Limited,INE123W01016,1383,24.66
Steelcast Ltd.,INE124E01038,350,0.75
DELTA CORP,INE124G01033,242208,211.23
"E.I.D. Parry (India) Ltd.,",INE126A01031,4700,47.55
APOLLO PIPES LIMITED,INE126J01016,2765,9.77
HDFC Asset Management Company Limited,INE127D01025,15092,415.39
Goodluck India Limited,INE127I01024,5655,66.86
K.P. Energy Limited,INE127T01021,29635,112.27
Eveready Industries India Ltd.,INE128A01029,19600,70.39
Five-Star Business Finance Ltd.,INE128S01021,25869,139.39
Archean Chemical Industries Limited,INE128X01021,4813,30.41
GAIL INDIA,INE129A01019,552050,956.35
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,52118,54.98
Fujiyama Power Systems Limited,INE12UR01024,410,0.87
Gujarat Mineral Development Corpora,INE131A01031,189096,977.65
Relaxo Footwears Ltd.,INE131B01039,13748,62.44
Aurionpro Solutions Ltd.,INE132H01018,4743,53.57
Akzo Nobel India Limited,INE133A01011,1822,58.29
TILAKNAG IND,INE133E01013,43721,206.30
IFGL Refractories Limited,INE133Y01011,664,1.49
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,306865,1226.34
Cyient Limited,INE136B01020,17055,215.47
