SEBI REPORT For Trade date 19-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,14397,122.26
JSW SL,INE019A01038,8934,105.98
Himadri Speciality Chemical Ltd.,INE019C01026,60014,297.35
STANLEY LIFESTYLES LIMITED,INE01A001028,3883,8.73
Antony Waste Handling Cell Limited,INE01BK01022,4306,24.32
Vishal Mega Mart Limited,INE01EA01019,287878,397.04
Ritco Logistics Limited,INE01EG01016,83,0.24
Baazar Style Retail Limited,INE01FR01028,108303,377.76
Sky Gold And Diamonds Limited,INE01IU01018,17362,61.57
eMudhra Limited,INE01QM01018,11810,69.62
Vikran Engineering Limited,INE01R501028,620040,595.61
Canara HSBC Life Insurance Company Limited,INE01TY01017,10814,16.11
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,589415,2258.19
Asian Paints Ltd.,INE021A01026,13093,345.40
Dodla Dairy Limited,INE021O01019,359,4.61
ASIAN GRANITO INDIA LIMITED,INE022I01019,13580,9.70
Indian Energy Exchange Limited,INE022Q01020,249888,365.95
Nalwa Sons Investment Ltd,INE023A01030,32,2.04
Aeroflex Industries Limited,INE024001021,37608,75.53
SHILCHAR TEC,INE024F01011,2464,93.23
GRAVITA INDIA LIMITED,INE024L01027,14923,262.22
Goldiam International Ltd.,INE025B01025,30451,117.28
Artemis Medicare Services Limited,INE025R01021,2434,6.75
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,124733,243.97
RASHTRIYA CH,INE027A01015,244166,391.94
Max Healthcare Institute Limited,INE027H01010,25317,290.22
Bank Of Baroda,INE028A01039,125527,363.75
BHARAT PETRO,INE029A01011,87620,322.72
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,1911,12.17
Raymond Lifestyle Limited,INE02ID01020,8871,104.89
Azad Engineering Limited,INE02IJ01035,23066,399.88
Borosil Scientific Limited,INE02L001032,282,0.35
Fino Payments Bank Limited,INE02NC01014,19583,50.53
Borosil Limited,INE02PY01013,6739,22.49
Brainbees Solutions Limited,INE02RE01045,63814,189.20
WONDER ELECTRICALS LIMITED,INE02WG01024,7532,12.54
Electronics Mart India Limited,INE02YR01019,55138,76.97
Corona Remedies Limited,INE02ZQ01018,16,0.24
"Hindustan Unilever Ltd.,",INE030A01027,17191,419.54
Housing &Urban Development Corporation Ltd.,INE031A01017,630411,1398.10
Ajanta Pharma Ltd.,INE031B01049,874,24.25
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,771825,937.83
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,18992,68.44
Arvind SmartSpaces Limited,INE034S01021,4232,29.26
SOTL,INE035D01020,1195,5.45
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,8086,10.83
KARUR VYSYA,INE036D01028,27508,77.65
Concord Enviro Systems Limited,INE037Z01029,581,2.90
Hindalco Industries Ltd.,INE038A01020,38532,343.06
T.V.Today Network Limited,INE038F01029,1240,1.76
IFCI LTD,INE039A01010,847107,527.64
"Jamna Auto Industries Ltd.,",INE039C01032,79954,103.11
JASH ENGINEERING LIMITED,INE039O01029,6994,35.21
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,3095,14.28
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,5065,17.73
Brigade Hotel Ventures Limited,INE03NU01014,1609,1.38
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2202,20.79
Cohance Lifesciences Limited,INE03QK01018,16779,87.69
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,206849,1996.45
Mayur Uniquoters ltd.,INE040D01038,3017,17.57
SUZLON ENERGY LTD.,INE040H01021,7399789,4153.11
"Dhampur Sugar Mills Ltd.,",INE041A01016,46258,65.48
Escorts Kubota Limited,INE042A01014,4336,160.31
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,1615,16.26
Sun Pharmaceutical Industries Ltd.,INE044A01036,21956,368.52
Paras Defence and Space Technologies Limited,INE045601023,38289,270.09
ADOR WELDING,INE045A01017,162,1.88
Nelco Ltd,INE045B01015,8982,75.20
Fineotex Chemical Limited,INE045J01034,124754,36.16
Reliance Industrial Infrastructure,INE046A01015,5625,51.28
Muthoot Microfin Limited,INE046W01019,4931,8.49
GRASIM INDUS,INE047A01021,3296,94.36
JAGSONPAL PH,INE048B01035,4226,10.26
Navin Fluorent International Ltd,INE048G01026,4872,315.49
"Himatsingka Seide Ltd.,",INE049A01027,67108,88.14
Wockhardt Ltd,INE049B01025,76905,1100.33
SBC EXPORTS LIMITED,INE04AK01028,558919,147.38
KPIT Technologies Ltd,INE04I401011,47007,506.70
ETHOS LIMITED,INE04TZ01018,529,14.98
Seshaasai Technologies Limited,INE04VU01023,1546,4.67
Prakash Pipes Limited,INE050001010,4282,17.61
Elin Electronics Limited,INE050401020,1305,2.81
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,2976,55.21
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6867,93.70
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,11149,18.72
BEST AGROLIFE LIMITED,INE052T01021,3377,0.88
Indian Hotels Co. Ltd,INE053A01029,80629,589.96
Indian Railway Finance Corporation,INE053F01010,1707747,2203.35
"V.I.P. Industries Ltd.,",INE054A01027,14524,61.44
Waterbase Limited,INE054C01015,20146,11.28
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8208,157.64
Cyient DLM Limited,INE055S01018,30882,139.47
IVALUE INFOSOLUTIONS LIMITED,INE056801025,340,0.87
Refex Industries Limited,INE056I01025,23256,66.69
Sanofi India Ltd,INE058A01010,952,42.61
"Cipla Ltd.,",INE059A01026,22752,335.18
La Opala RG Ltd.,INE059D01020,6015,14.52
Hindware Home Innovation Limited,INE05AN01011,3209,9.63
Ratnaveer Precision Engineering Limited,INE05CZ01011,4386,6.76
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,599,1.81
Navneet Education Limited,INE060A01024,7620,11.64
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,19194,180.07
"State Bank Of India,",INE062A01020,68871,732.25
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5868,76.17
Equitas Small Finance Bank Limited,INE063P01018,147428,98.05
TIMES GROUP,INE064A01026,532654,1777.20
Trident Ltd.,INE064C01022,1223725,354.19
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3491,3.52
Indegene Limited,INE065X01017,7963,45.15
Eicher Motors Ltd.,INE066A01021,2570,190.99
Hindustan Aeronautics Limited,INE066F01020,106880,4890.06
Wonderla Holidays Limited,INE066O01014,2991,19.11
Inox Wind Limited,INE066P01011,463328,662.42
CG Power and Industrial Solutions Limited,INE067A01029,61115,431.06
CANTABIL RETAIL INDIA LIMITED,INE068L01024,27003,69.79
Gland Pharma Limited,INE068V01023,1923,35.87
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4076,5.20
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3017,6.12
INDIQUBE SPACES LIMITED,INE06ST01018,957,2.21
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3553,5.00
Gem Aromatics Limited,INE06XZ01023,4132,7.27
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,29196,61.42
SHREE CEMENT,INE070A01015,379,103.51
Jai Corp Limited,INE070D01027,29003,44.82
INSECTCID,INE070I01018,99,0.81
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2738,43.32
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3596,35.57
Sona BLW Precision Forgings Limited,INE073K01018,50394,259.63
Praj Industries Ltd.,INE074A01025,133559,549.30
Paramount Communications Ltd.,INE074B01023,101833,49.22
WIPRO LTD.,INE075A01022,383375,898.71
G M BREWERIE,INE075D01018,5186,61.30
HealthCare Global Enterprises Limited,INE075I01017,1536,9.72
SIYAR SILK M,INE076B01028,4577,31.58
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,67001,173.82
Ambuja Cements Ltd.,INE079A01024,71024,398.18
Gateway Distriparks Limited,INE079J01017,67025,43.17
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,68130,243.68
Easy Trip Planners Limited,INE07O001026,1319130,171.78
NDR Auto Components Limited,INE07OG01012,384,3.67
Supriya Lifescience Limited,INE07RO01027,11591,85.20
Pavna Industries Limited,INE07S101038,6887,1.81
Restaurant Brands Asia Limited,INE07T201019,258294,180.69
IRM ENERGY LIMITED,INE07U701015,9077,29.42
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1036,218.87
LLOYDS ENTERPRISES LIMITED,INE080I01025,3100009,2383.84
TATA IORN AN,INE081A01020,435992,824.66
"Kopran Ltd.,",INE082A01010,5123,7.76
Morepen Laboratories Ltd.,INE083A01026,238544,122.67
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,327306,513.88
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1223,7.51
CHAMBAL FERT,INE085A01013,749525,3327.63
Thangamayil Jewellery Limited,INE085J01014,995,38.61
"Electrosteel Castings Ltd.,",INE086A01029,253557,243.99
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,774926,237.87
Paradeep Phosphates Limited,INE088F01024,538363,861.65
DR.REDDY'S L,INE089A01031,10928,138.33
Sterlite Technologies Limited.,INE089C01029,30851,42.18
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,19020,22.67
Krsnaa Diagnostics Limited,INE08LI01020,2255,15.98
M & B ENGINEERING LIMITED,INE08N601015,9099,36.09
SANSTAR LIMITED,INE08NE01025,5911,5.72
Samhi Hotels Limited,INE08U801020,61229,121.36
Greenpanel Industries Limited,INE08ZM01014,4413,12.07
Scoda Tubes Limited,INE090501011,14379,24.30
ICICI Bank Ltd.,INE090A01021,34303,479.21
Jai Balaji Industries Limited,INE091G01026,78084,65.84
TATA CHEMICA,INE092A01019,85156,660.61
INDIA NIPP E,INE092B01025,304,2.69
IDFC FIRST BANK LIMITED,INE092T01019,736579,576.77
Hexaware Technologies Limited,INE093A01041,12001,77.59
OBEROI REALTY LIMITED,INE093I01010,3913,66.31
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,228192,142.71
HINDUSTAN PE,INE094A01015,92272,422.73
Kolte-Patil Developers Ltd,INE094I01018,3992,13.56
UTI Asset Management Company Limited,INE094J01016,7891,99.82
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34336,320.95
NBCC (India) Limited,INE095N01031,880841,930.20
NUCLEU SOF E,INE096B01018,440,4.67
Amrutanjan Health Care Limited,INE098F01031,201,1.50
Mishra Dhatu Nigam Limited,INE099Z01011,50559,194.10
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,1861,66.46
Indigo Paints Limited,INE09VQ01012,1391,16.03
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,4301,21.35
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,175673,128.17
Ceigall India Limited,INE0AG901020,5165,14.96
Hemisphere Properties India Limited,INE0AJG01018,58033,87.04
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,130,2.28
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1595,7.15
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,316,0.58
Bansal Wire Industries Limited,INE0B9K01025,2762,8.59
Go Fashion (India) Limited,INE0BJS01011,9524,51.97
Premier Energies Limited,INE0BS701011,140835,1364.59
C.E. Info Systems Limited,INE0BV301023,5753,93.18
Aether Industries Limited,INE0BWX01014,6065,56.02
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4063,7.63
Jubilant Ingrevia Limited,INE0BY001018,11724,82.49
Oswal Pumps Limited,INE0BYP01024,52234,248.90
Urban Company Limited,INE0CAZ01013,30007,38.57
Mukka Proteins Limited,INE0CG401037,31542,12.05
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1299,22.70
Western Carriers (India) Limited,INE0CJF01024,33058,43.45
RateGain Travel Technologies Limited,INE0CLI01024,2122439,13023.37
Meghmani Organics Limited,INE0CT101020,564182,400.44
GMR Power and Urban Infra Limited,INE0CU601026,51911,62.44
Anthem Biosciences Limited,INE0CZ201020,8833,62.45
Sigachi Industries Limited,INE0D0K01022,274569,96.31
India Pesticides Limited,INE0D6701023,31493,63.50
Ksolves India Limited,INE0D6I01023,300,1.07
RailTel Corporation of India Limited,INE0DD101019,145365,558.98
PIRAMAL PHARMA LIMITED,INE0DK501011,278729,538.59
Fairchem Organics Limited,INE0DNW01011,1636,16.71
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,768,6.79
Syrma SGS Technology Limited,INE0DYJ01015,85813,663.33
Wakefit Innovations Limited,INE0E7301029,1341,2.81
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,47018,79.49
Network People Services Technologies Limited,INE0FFK01017,1250,23.42
Deep Industries Limited,INE0FHS01024,18844,82.32
Motisons Jewellers Limited,INE0FRK01020,352976,64.71
Motherson Sumi Wiring India Limited,INE0FS801015,358441,160.86
Markolines Pavement Technologies Limited,INE0FW001016,2500,4.13
EPACK Durable Limited,INE0G5901015,950135,3691.67
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3346,43.19
HP Adhesives Limited,INE0GSL01024,1348,0.64
ALL TIME PLASTICS LIMITED,INE0GV601021,279,0.74
Windlas Biotech Limited,INE0H5O01029,853,7.39
ArisInfra Solutions Limited,INE0H9P01028,51088,58.56
Fabtech Technologies Limited,INE0HF201011,3205,6.48
One Mobikwik Systems Limited,INE0HLU01028,71146,171.08
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,475789,820.74
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2623,7.78
Le Travenues Technology Limited,INE0HV901016,31569,80.05
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,29790,129.14
Capillary Technologies India Limited,INE0ILV01024,2617,15.52
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,19187,48.58
Veranda Learning Solutions Limited,INE0IQ001011,1145,2.50
Data Patterns (India) Limited,INE0IX101010,17787,473.72
Rashi Peripherals Limited,INE0J1F01024,5694,19.01
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106470,982.75
Honasa Consumer Limited,INE0J5401028,24952,75.42
Jeena Sikho Lifecare Limited,INE0J5801029,10139,71.48
Venus Pipes & Tubes Limited,INE0JA001018,6059,82.08
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,21326,151.80
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,12862,21.03
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1246,5.93
Harsha Engineers International Limited,INE0JUS01029,300601,1247.36
Garuda Construction and Engineering Limited,INE0JVO01026,10057,19.85
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,49330,251.36
Eureka Forbes Limited,INE0KCE01017,100038,520.81
Rhetan TMT Limited,INE0KKN01029,135596,35.17
DCX Systems Limited,INE0KL801015,104663,244.33
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,316,0.66
Bajel Projects Limited,INE0KQN01018,575,1.01
Gopal Snacks Limited,INE0L9R01028,10408,36.10
Avalon Technologies Limited,INE0LCL01028,6005,63.17
Ather Energy Limited,INE0LEZ01016,16163,117.05
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,67852,155.57
Cello World Limited,INE0LMW01024,10165,60.07
IKIO Technologies Limited,INE0LOJ01019,4958,13.20
Physicswallah Limited,INE0LP301011,250402,293.65
Aarti Pharmalabs Limited,INE0LRU01027,9199,77.20
Quadrant Future Tek Limited,INE0LRY01011,25727,96.07
Ola Electric Mobility Limited,INE0LXG01040,1499013,522.80
REDTAPE Limited,INE0LXT01019,36980,51.71
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,5834,7.80
J.G.Chemicals Limited,INE0MB501011,3486,14.68
REGAAL RESOURCES LIMITED,INE0MHO01029,3546,2.40
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,9992,26.52
TRUALT BIOENERGY LIMITED,INE0MWH01014,5557,23.77
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1076,5.42
BLS E-Services Limited,INE0NLT01010,3143,5.32
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,624633,274.93
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,24768,852.46
Kross Limited,INE0O6601022,5402,11.91
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3187,7.76
Rossell Techsys Limited,INE0OJW01016,1976,14.94
NTPC GREEN ENERGY LIMITED,INE0ONG01011,493410,491.30
Deepak Builders and Engineers India Limited,INE0OPA01019,1359,1.60
EMS LIMITED,INE0OV601013,30344,146.81
Shipping Corporation of India Land and Assets Limited,INE0PB301013,28322,14.31
RBZ Jewellers Limited,INE0PEQ01016,150,0.20
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1312,3.47
Orient Technologies Limited,INE0PPK01015,9255,33.17
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,50,0.04
Platinum Industries Limited,INE0PT501018,4224,12.10
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14209,117.49
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,206,3.25
International Gemmological Institute India Limited,INE0Q9301021,11847,42.44
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,15,0.09
Sudeep Pharma Limited,INE0QPI01025,618,4.13
ARKADE DEVELOPERS LIMITED,INE0QRL01017,26042,41.28
Denta Water and Infra Solutions Limited,INE0R4L01018,6075,20.23
SRM CONTRACTORS LIMITED,INE0R6Z01013,319,1.54
PATEL RETAIL LIMITED,INE0R8B01010,2129,4.62
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10615,84.18
Gala Precision Engineering Limited,INE0RE001014,85,0.78
Tolins Tyres Limited,INE0RWQ01014,2438,4.24
Stallion India Fluorochemicals Limited,INE0RYC01010,233,0.42
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,3603,1.86
Pace Digitek Limited,INE0S3G01027,36179,69.08
CRIZAC LIMITED,INE0S4R01014,26440,73.71
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11108,91.33
VMS TMT LIMITED,INE0SJA01013,20,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10463,49.26
Glottis Limited,INE0TQE01026,4227,2.36
Solarworld Energy Solutions Limited,INE0TY101024,12057,28.91
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,804,7.53
Bluspring Enterprises Limited,INE0U4101014,23984,19.45
Digitide Solutions Limited,INE0U4701011,21616,39.79
BlackBuck Limited,INE0UIZ01018,3802,24.63
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,575,0.62
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14856,362.02
CARRARO INDIA LIMITED,INE0V7W01012,868,4.53
Sri Lotus Developers and Realty Limited,INE0V9Q01010,72189,126.68
Meesho Limited,INE0VDM01015,2605,4.01
Dev Accelerator Limited,INE0VOV01021,0,0.00
Sagility Limited,INE0W2G01015,1353868,681.78
Laxmi Dental Limited,INE0WO601020,6096,15.49
Midwest Limited,INE0XAD01024,3201,44.41
Jain Resource Recycling Limited,INE0YD401026,47198,187.82
Atlanta Electricals Limited,INE0Z4F01028,893,7.71
ATUL LTD.,INE100A01010,639,46.04
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,40230,1440.56
Granules India Ltd.,INE101D01020,29913,173.73
Afcons Infrastructure Limited,INE101I01011,26820,100.48
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,402363,3051.89
Godrej Consumer Products Ltd.,INE102D01028,4167,51.95
Allied Digital Services Limited,INE102I01027,6918,13.76
MANGALORE RE,INE103A01014,106504,197.59
SMC Global Securities Limited,INE103C01036,216,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,160,1.96
TVS Holdings Limited,INE105A01035,240,35.23
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,322328,316.14
TAMILNADU NE,INE107A01015,14511,24.15
Awfis Space Solutions Limited,INE108V01019,12019,59.73
SHIPPING COR,INE109A01011,170468,435.51
ARMAN FIN,INE109C01017,612,9.53
Mindteck (India) Ltd,INE110B01017,1307,2.94
CONTAIN CORP,INE111A01025,83717,474.72
FINANC TECHN,INE111B01023,691,5.78
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,100,0.47
PDS LIMITED,INE111Q01021,3786,13.32
Metropolis Healthcare Limited,INE112L01020,1095,21.93
GUJ NARMADA,INE113A01013,52957,278.13
STEEL AUTHOR,INE114A01011,352335,534.39
Lic Housing Finance Ltd.,INE115A01026,96947,568.79
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,817,14.28
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,7435,425.73
BAJ HOLD INV,INE118A01012,1707,201.25
Nuvoco Vistas Corporation Limited,INE118D01016,18047,67.64
PARK MEDI WORLD LIMITED,INE119201023,4855,8.24
Balrampur Chini Mills Ltd.,INE119A01028,9032,46.79
Carborundum Universal Ltd.,INE120A01034,4417,41.71
CHOL INV FN,INE121A01024,11093,186.78
JSW Energy Limited,INE121E01018,75178,392.46
INDUS TOWERS LIMITED,INE121J01017,43166,186.29
Amagi Media Labs Limited,INE121R01077,179,0.76
"MMTC Ltd.,",INE123F01029,162850,112.00
SBI Life Insurance Company Limited,INE123W01016,1469,26.52
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,239771,209.43
"E.I.D. Parry (India) Ltd.,",INE126A01031,5564,55.40
APOLLO PIPES LIMITED,INE126J01016,4391,15.53
HDFC Asset Management Company Limited,INE127D01025,9663,271.96
Goodluck India Limited,INE127I01024,3599,40.94
K.P. Energy Limited,INE127T01021,33463,122.50
Eveready Industries India Ltd.,INE128A01029,19720,70.81
Five-Star Business Finance Ltd.,INE128S01021,34498,179.18
Archean Chemical Industries Limited,INE128X01021,4488,28.41
GAIL INDIA,INE129A01019,476664,832.05
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,31616,34.05
Fujiyama Power Systems Limited,INE12UR01024,752,1.60
Gujarat Mineral Development Corpora,INE131A01031,182275,934.92
Relaxo Footwears Ltd.,INE131B01039,14196,63.12
Aurionpro Solutions Ltd.,INE132H01018,6361,69.27
Akzo Nobel India Limited,INE133A01011,1786,57.20
TILAKNAG IND,INE133E01013,46133,216.31
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,370,0.41
Power Finance Corporation Ltd,INE134E01011,272479,1111.38
Cyient Limited,INE136B01020,20588,250.71
Neogen Chemicals Limited,INE136S01016,1909,27.13
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
