SEBI REPORT For Trade date 14-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
DABUR INDIA,INE016A01026,42839,229.14
"Great Eastern Shipping Co. Ltd.,",INE017A01032,41665,440.62
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,21398,792.70
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,10763,96.77
JSW SL,INE019A01038,17895,209.78
Himadri Speciality Chemical Ltd.,INE019C01026,85255,417.66
STANLEY LIFESTYLES LIMITED,INE01A001028,1068,3.24
Antony Waste Handling Cell Limited,INE01BK01022,4615,27.05
Vishal Mega Mart Limited,INE01EA01019,455588,657.44
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,6832,21.94
Sky Gold And Diamonds Limited,INE01IU01018,23419,81.96
eMudhra Limited,INE01QM01018,10113,69.99
Vikran Engineering Limited,INE01R501028,64648,68.48
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,609166,2385.50
Asian Paints Ltd.,INE021A01026,11085,303.80
Dodla Dairy Limited,INE021O01019,1350,17.89
ASIAN GRANITO INDIA LIMITED,INE022I01019,66,0.04
Indian Energy Exchange Limited,INE022Q01020,179267,289.10
Aeroflex Industries Limited,INE024001021,79740,152.17
GRAVITA INDIA LIMITED,INE024L01027,21660,388.27
Goldiam International Ltd.,INE025B01025,52065,213.52
Artemis Medicare Services Limited,INE025R01021,2462,7.47
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,104675,213.04
RASHTRIYA CH,INE027A01015,266997,446.34
Max Healthcare Institute Limited,INE027H01010,24964,302.77
Bank Of Baroda,INE028A01039,115219,313.46
BHARAT PETRO,INE029A01011,57285,203.59
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2686,18.19
Axita Cotton Limited,INE02EZ01022,3071,0.31
Raymond Lifestyle Limited,INE02ID01020,10854,135.04
Azad Engineering Limited,INE02IJ01035,26216,451.99
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,9798,27.15
Borosil Limited,INE02PY01013,6967,25.11
Brainbees Solutions Limited,INE02RE01045,52221,196.04
WONDER ELECTRICALS LIMITED,INE02WG01024,16863,27.39
Electronics Mart India Limited,INE02YR01019,53318,83.81
"Hindustan Unilever Ltd.,",INE030A01027,16372,413.65
Housing &Urban Development Corporation Ltd.,INE031A01017,348093,843.75
Ajanta Pharma Ltd.,INE031B01049,2240,58.29
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,997830,1308.63
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,15552,52.14
Arvind SmartSpaces Limited,INE034S01021,4107,28.91
SOTL,INE035D01020,1019,4.77
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,31543,36.06
KARUR VYSYA,INE036D01028,12998,27.98
Concord Enviro Systems Limited,INE037Z01029,1162,6.22
Hindalco Industries Ltd.,INE038A01020,40786,320.75
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,510875,309.74
"Jamna Auto Industries Ltd.,",INE039C01032,124574,128.38
JASH ENGINEERING LIMITED,INE039O01029,8246,41.80
Max Estates Limited,INE03EI01018,2655,12.61
Go Digit General Insurance Limited,INE03JT01014,7975,28.77
Brigade Hotel Ventures Limited,INE03NU01014,4912,4.20
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2102,20.19
Cohance Lifesciences Limited,INE03QK01018,12512,98.78
Chemcon Speciality Chemicals Limited,INE03YM01018,224,0.57
HDFC Bank Ltd.,INE040A01034,113697,1135.41
Mayur Uniquoters ltd.,INE040D01038,296,1.73
SUZLON ENERGY LTD.,INE040H01021,7049439,4312.22
"Dhampur Sugar Mills Ltd.,",INE041A01016,48614,71.60
Escorts Kubota Limited,INE042A01014,5335,197.50
Vijaya Diagnostic Centre Limited,INE043W01024,2514,25.59
Sun Pharmaceutical Industries Ltd.,INE044A01036,15822,258.53
Paras Defence and Space Technologies Limited,INE045601023,16170,121.83
ADOR WELDING,INE045A01017,25313,273.44
Nelco Ltd,INE045B01015,12027,106.34
Fineotex Chemical Limited,INE045J01034,158397,49.38
Reliance Industrial Infrastructure,INE046A01015,7171,67.25
Muthoot Microfin Limited,INE046W01019,10013,15.31
GRASIM INDUS,INE047A01021,9336,259.23
JAGSONPAL PH,INE048B01035,9880,23.61
Navin Fluorent International Ltd,INE048G01026,1131,59.80
"Himatsingka Seide Ltd.,",INE049A01027,100643,136.87
Wockhardt Ltd,INE049B01025,70916,1012.58
SBC EXPORTS LIMITED,INE04AK01028,417416,102.77
KPIT Technologies Ltd,INE04I401011,24932,325.46
ETHOS LIMITED,INE04TZ01018,349,9.24
Seshaasai Technologies Limited,INE04VU01023,755,2.55
Prakash Pipes Limited,INE050001010,6099,24.66
Elin Electronics Limited,INE050401020,3844,8.20
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4583,88.52
Balaji Amines Ltd.,INE050E01027,6150,96.07
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,3262,9.59
Vakrangee Softwares Ltd.,INE051B01021,3810,0.52
Windsor Machines Limited,INE052A01021,1270,4.01
Camlin Fine Sciences Ltd,INE052I01032,6580,12.02
BEST AGROLIFE LIMITED,INE052T01013,1171,4.15
Indian Hotels Co. Ltd,INE053A01029,93367,698.26
Indian Railway Finance Corporation,INE053F01010,1526442,2107.13
"V.I.P. Industries Ltd.,",INE054A01027,14583,65.36
Waterbase Limited,INE054C01015,32633,16.82
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7689,165.42
Cyient DLM Limited,INE055S01018,24323,117.18
Refex Industries Limited,INE056I01025,17318,64.01
Sanofi India Ltd,INE058A01010,1038,53.04
"Cipla Ltd.,",INE059A01026,19678,305.69
La Opala RG Ltd.,INE059D01020,6795,17.47
Hindware Home Innovation Limited,INE05AN01011,3854,12.55
Ratnaveer Precision Engineering Limited,INE05CZ01011,6715,10.71
Indogulf Cropsciences Limited,INE05J901018,955,1.04
Likhitha Infrastructure Limited,INE060901027,2872,8.64
Navneet Education Limited,INE060A01024,10956,15.85
FORTIS HEALTHCARE LIMITED,INE061F01013,17435,171.23
"State Bank Of India,",INE062A01020,66981,573.15
Pondy Oxides & Chemicals Limited,INE063E01053,4193,54.46
Equitas Small Finance Bank Limited,INE063P01018,238056,149.67
Trident Ltd.,INE064C01022,894554,272.14
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6158,6.32
Indegene Limited,INE065X01017,14290,80.49
Eicher Motors Ltd.,INE066A01021,4140,279.06
Hindustan Aeronautics Limited,INE066F01020,90658,4326.68
Wonderla Holidays Limited,INE066O01014,11674,76.49
Inox Wind Limited,INE066P01011,420841,721.69
CG Power and Industrial Solutions Limited,INE067A01029,83331,616.50
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2771,7.88
Gland Pharma Limited,INE068V01023,3440,65.86
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,612815,647.36
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,631,1.71
INDIQUBE SPACES LIMITED,INE06ST01018,1566,3.65
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3293,5.35
Gem Aromatics Limited,INE06XZ01023,2110,4.57
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4066,9.77
SHREE CEMENT,INE070A01015,170,48.66
Jai Corp Limited,INE070D01027,39856,65.57
INSECTCID,INE070I01018,4795,33.44
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2650,46.97
Associated Alcohols & Breweries Ltd,INE073G01016,2618,30.44
Sona BLW Precision Forgings Limited,INE073K01018,52825,258.48
Praj Industries Ltd.,INE074A01025,137471,570.14
Paramount Communications Ltd.,INE074B01023,104745,52.35
WIPRO LTD.,INE075A01022,227152,572.83
G M BREWERIE,INE075D01018,1401,12.15
HealthCare Global Enterprises Limited,INE075I01017,1020,6.65
SIYAR SILK M,INE076B01028,3617,29.06
IFB Agro Industries Ltd,INE076C01018,20,0.30
GOCL Corporation Limited ,INE077F01035,962,3.62
Vikram Solar Limited,INE078V01014,20923,69.92
Ambuja Cements Ltd.,INE079A01024,61853,360.43
Gateway Distriparks Limited,INE079J01017,137971,93.16
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,78143,303.46
Easy Trip Planners Limited,INE07O001026,1656198,208.27
NDR Auto Components Limited,INE07OG01012,605,5.41
Supriya Lifescience Limited,INE07RO01027,10817,82.87
Restaurant Brands Asia Limited,INE07T201019,154120,118.81
IRM ENERGY LIMITED,INE07U701015,8807,29.99
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1041,212.28
LLOYDS ENTERPRISES LIMITED,INE080I01025,3061294,2361.39
TATA IORN AN,INE081A01020,621160,1061.53
"Kopran Ltd.,",INE082A01010,3299,5.68
Morepen Laboratories Ltd.,INE083A01026,390962,222.24
Themis Medicare Ltd.,INE083B01024,6788,8.91
BANK OF INDI,INE084A01016,317726,423.90
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,35,0.07
WeWork India Management Limited,INE085001019,157,0.95
CHAMBAL FERT,INE085A01013,117692,621.40
Thangamayil Jewellery Limited,INE085J01014,445,14.38
"Electrosteel Castings Ltd.,",INE086A01029,263230,271.78
KESORAM IND,INE087A01019,794,0.04
Shree Renuka Sugars Ltd.,INE087H01022,1021770,344.98
Paradeep Phosphates Limited,INE088F01024,409116,759.10
DR.REDDY'S L,INE089A01031,12015,151.46
Sterlite Technologies Limited.,INE089C01029,15429,18.59
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,10255,11.71
Krsnaa Diagnostics Limited,INE08LI01020,3997,36.44
M & B ENGINEERING LIMITED,INE08N601015,7919,37.06
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,93459,199.24
Greenpanel Industries Limited,INE08ZM01014,2762,9.14
Scoda Tubes Limited,INE090501011,9283,18.34
ICICI Bank Ltd.,INE090A01021,89780,1237.92
Jai Balaji Industries Limited,INE091G01026,71627,73.58
TATA CHEMICA,INE092A01019,35260,320.57
INDIA NIPP E,INE092B01025,124,1.11
IDFC FIRST BANK LIMITED,INE092T01019,912669,684.35
Hexaware Technologies Limited,INE093A01041,15068,109.93
OBEROI REALTY LIMITED,INE093I01010,4959,88.12
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,197157,137.05
HINDUSTAN PE,INE094A01015,57764,260.67
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,6052,23.43
UTI Asset Management Company Limited,INE094J01016,8888,117.66
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,48710,437.22
NBCC (India) Limited,INE095N01031,419113,490.03
NUCLEU SOF E,INE096B01018,1159,13.42
Amrutanjan Health Care Limited,INE098F01031,1250,9.79
Mishra Dhatu Nigam Limited,INE099Z01011,59499,243.66
Aarti Surfactants Limited,INE09EO01013,42,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2429,89.80
Indigo Paints Limited,INE09VQ01012,1229,14.34
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,9031,43.03
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,113571,153.01
Ceigall India Limited,INE0AG901020,9251,24.42
Hemisphere Properties India Limited,INE0AJG01018,61845,100.13
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,930,4.20
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,874,1.66
Bansal Wire Industries Limited,INE0B9K01025,2506,8.38
Go Fashion (India) Limited,INE0BJS01011,5416,40.39
Premier Energies Limited,INE0BS701011,956746,10024.48
C.E. Info Systems Limited,INE0BV301023,5460,99.65
Aether Industries Limited,INE0BWX01014,7515,59.34
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,9415,16.79
Jubilant Ingrevia Limited,INE0BY001018,10006,74.10
Oswal Pumps Limited,INE0BYP01024,31162,234.71
Urban Company Limited,INE0CAZ01013,8391,12.10
Mukka Proteins Limited,INE0CG401037,21479,9.53
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,415,11.00
Western Carriers (India) Limited,INE0CJF01024,51695,68.48
RateGain Travel Technologies Limited,INE0CLI01024,219235,685.28
Meghmani Organics Limited,INE0CT101020,397428,329.91
GMR Power and Urban Infra Limited,INE0CU601026,71725,87.13
Anthem Biosciences Limited,INE0CZ201020,15596,117.49
Sigachi Industries Limited,INE0D0K01022,194082,95.69
India Pesticides Limited,INE0D6701023,31423,65.88
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,168915,679.92
PIRAMAL PHARMA LIMITED,INE0DK501011,213027,450.26
Fairchem Organics Limited,INE0DNW01011,1724,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,1019,8.98
Syrma SGS Technology Limited,INE0DYJ01015,32275,248.12
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6601,11.21
Network People Services Technologies Limited,INE0FFK01017,1699,33.45
Deep Industries Limited,INE0FHS01024,9979,50.10
Motisons Jewellers Limited,INE0FRK01020,238297,48.30
Motherson Sumi Wiring India Limited,INE0FS801015,399647,181.00
EPACK Durable Limited,INE0G5901015,1083884,4214.33
Exxaro Tiles Limited,INE0GFE01026,722,0.06
Tatva Chintan Pharma Chem Limited,INE0GK401011,1703,19.66
HP Adhesives Limited,INE0GSL01024,991,0.56
ALL TIME PLASTICS LIMITED,INE0GV601021,689,1.93
Windlas Biotech Limited,INE0H5O01029,1117,10.20
ArisInfra Solutions Limited,INE0H9P01028,800,1.26
Fabtech Technologies Limited,INE0HF201011,108,0.26
One Mobikwik Systems Limited,INE0HLU01028,40943,117.19
Tracxn Technologies Limited,INE0HMF01019,5759,4.12
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5974,17.95
Le Travenues Technology Limited,INE0HV901016,22283,65.74
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,16888,84.17
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,5107,13.87
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,10074,272.13
Rashi Peripherals Limited,INE0J1F01024,6934,21.54
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106354,930.30
Honasa Consumer Limited,INE0J5401028,19650,57.28
Jeena Sikho Lifecare Limited,INE0J5801029,3321,24.95
Venus Pipes & Tubes Limited,INE0JA001018,7810,110.39
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,5979,46.01
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,15728,27.12
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1201205,5331.30
Garuda Construction and Engineering Limited,INE0JVO01026,2873,6.55
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25256,176.62
Eureka Forbes Limited,INE0KCE01017,99338,516.81
Signpost India Limited,INE0KGZ01021,25,0.06
DCX Systems Limited,INE0KL801015,111688,300.89
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,1279,2.65
Bajel Projects Limited,INE0KQN01018,239,0.45
Gopal Snacks Limited,INE0L9R01028,11869,43.11
Avalon Technologies Limited,INE0LCL01028,5041,52.14
Ather Energy Limited,INE0LEZ01016,6238,41.58
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64378,165.63
Cello World Limited,INE0LMW01024,9857,64.25
IKIO Technologies Limited,INE0LOJ01019,5482,15.16
Aarti Pharmalabs Limited,INE0LRU01027,12651,106.87
Quadrant Future Tek Limited,INE0LRY01011,18082,74.35
Ola Electric Mobility Limited,INE0LXG01040,78028,50.56
REDTAPE Limited,INE0LXT01019,35134,51.07
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,16942,73.83
REGAAL RESOURCES LIMITED,INE0MHO01029,1437,1.31
Pyramid Technoplast Limited,INE0MIS01010,1026,1.65
Epack Prefab Technologies Limited,INE0MLS01022,2778,9.13
TRUALT BIOENERGY LIMITED,INE0MWH01014,241,1.00
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1694,9.13
BLS E-Services Limited,INE0NLT01010,200,0.38
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,586105,260.42
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18346,675.67
Kross Limited,INE0O6601022,28522,58.43
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,223,0.66
Rossell Techsys Limited,INE0OJW01016,2518,18.60
NTPC GREEN ENERGY LIMITED,INE0ONG01011,455536,477.24
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,25141,149.26
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,36941,19.23
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,206,0.94
Orient Technologies Limited,INE0PPK01015,6805,29.26
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5352,15.74
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,25000,207.79
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2754,44.72
International Gemmological Institute India Limited,INE0Q9301021,17353,65.43
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34023,61.67
Denta Water and Infra Solutions Limited,INE0R4L01018,1360,5.74
SRM CONTRACTORS LIMITED,INE0R6Z01013,587,3.09
PATEL RETAIL LIMITED,INE0R8B01010,307,0.68
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,8357,62.12
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2128,4.09
Stallion India Fluorochemicals Limited,INE0RYC01010,109,0.45
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,714,1.54
CRIZAC LIMITED,INE0S4R01014,17479,58.14
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8663,76.36
VMS TMT LIMITED,INE0SJA01013,50,0.03
MAMATA MACHINERY LIMITED,INE0TO701015,21854,103.96
Glottis Limited,INE0TQE01026,557,0.40
Solarworld Energy Solutions Limited,INE0TY101024,95,0.29
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,248,2.62
Bluspring Enterprises Limited,INE0U4101014,26118,21.29
Digitide Solutions Limited,INE0U4701011,24063,49.89
BlackBuck Limited,INE0UIZ01018,7492,50.40
Sanofi Consumer Healthcare India Limited,INE0UOS01011,55,2.71
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18377,468.59
CARRARO INDIA LIMITED,INE0V7W01012,3046,15.63
Sri Lotus Developers and Realty Limited,INE0V9Q01010,92994,175.80
Dev Accelerator Limited,INE0VOV01021,320,0.14
Sagility Limited,INE0W2G01015,826423,425.75
Laxmi Dental Limited,INE0WO601020,4646,15.99
Jain Resource Recycling Limited,INE0YD401026,8878,39.53
Atlanta Electricals Limited,INE0Z4F01028,65,0.65
ATUL LTD.,INE100A01010,2291,150.03
Mahindra & Mahindra Ltd.,INE101A01026,21804,771.31
Granules India Ltd.,INE101D01020,375568,1913.73
Afcons Infrastructure Limited,INE101I01011,24738,107.11
HLV LIMITED,INE102A01024,21534,3.09
Choice International Ltd,INE102B01014,14292,105.34
Godrej Consumer Products Ltd.,INE102D01028,8084,101.48
Allied Digital Services Limited,INE102I01027,8737,17.83
MANGALORE RE,INE103A01014,118887,208.42
SMC Global Securities Limited,INE103C01036,208,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,271,3.57
TVS Holdings Limited,INE105A01035,278,36.97
RPG Life Sciences Limited,INE105J01010,237,6.05
HI-TECH PIPES LIMITED,INE106T01025,179195,204.09
TAMILNADU NE,INE107A01015,16352,27.79
Awfis Space Solutions Limited,INE108V01019,16903,104.47
SHIPPING COR,INE109A01011,231613,609.59
ARMAN FIN,INE109C01017,440,6.61
"BPL Ltd.,",INE110A01019,61,0.06
CONTAIN CORP,INE111A01025,81677,485.48
FINANC TECHN,INE111B01023,1074,10.43
PDS LIMITED,INE111Q01021,2802,11.01
Metropolis Healthcare Limited,INE112L01020,4749,96.68
GUJ NARMADA,INE113A01013,43866,237.62
STEEL AUTHOR,INE114A01011,387409,545.89
Lic Housing Finance Ltd.,INE115A01026,99886,543.53
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7421,120.24
Apcotex Industries Limited,INE116A01032,974,3.48
ABB Ltd.,INE117A01022,13178,750.64
BAJ HOLD INV,INE118A01012,1026,134.40
Nuvoco Vistas Corporation Limited,INE118D01016,8469,34.36
Balrampur Chini Mills Ltd.,INE119A01028,15978,82.66
Carborundum Universal Ltd.,INE120A01034,4174,41.45
CHOL INV FN,INE121A01024,9745,160.50
JSW Energy Limited,INE121E01018,74056,403.48
INDUS TOWERS LIMITED,INE121J01017,92695,359.60
"MMTC Ltd.,",INE123F01029,97126,69.70
SBI Life Insurance Company Limited,INE123W01016,1632,27.57
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,332446,308.53
"E.I.D. Parry (India) Ltd.,",INE126A01031,3006,31.09
APOLLO PIPES LIMITED,INE126J01016,6300,21.78
HDFC Asset Management Company Limited,INE127D01025,7902,444.33
Goodluck India Limited,INE127I01024,11010,119.35
K.P. Energy Limited,INE127T01021,33128,138.89
Eveready Industries India Ltd.,INE128A01029,39807,144.92
Five-Star Business Finance Ltd.,INE128S01021,26718,154.36
Archean Chemical Industries Limited,INE128X01021,4890,32.72
GAIL INDIA,INE129A01019,260556,486.97
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,25613,29.12
Gujarat Mineral Development Corpora,INE131A01031,152587,759.65
Relaxo Footwears Ltd.,INE131B01039,15585,74.82
Aurionpro Solutions Ltd.,INE132H01018,3866,45.88
Akzo Nobel India Limited,INE133A01011,378,13.70
TILAKNAG IND,INE133E01013,30047,147.32
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,107,0.16
Power Finance Corporation Ltd,INE134E01011,357931,1469.44
Cyient Limited,INE136B01020,24354,309.41
Neogen Chemicals Limited,INE136S01016,2348,35.57
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,56054,638.07
"National Aluminium Co. Ltd.,",INE139A01034,124751,287.06
FUSION FINANCE LIMITED,INE139R01012,23467,45.43
Saatvik Green Energy Limited,INE13B501022,2089,9.89
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,78698,578.74
Sula Vineyards Limited,INE142Q01026,65355,198.22
Orient Electric Limited,INE142Z01019,6947,15.27
OSWAL CHEMIC,INE143A01010,662,0.26
20 Microns Limited,INE144J01027,9923,22.57
Tarsons Products Limited,INE144Z01023,1102883,3889.45
Kirloskar Oil Engines Limited,INE146L01010,9437,95.99
SOUTH PETRO,INE147A01011,79009,76.90
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10646,12.50
Sammaan Capital Limited,INE148I01020,464884,679.68
Delhivery Limited,INE148O01028,39160,178.65
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2382,43.80
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,59259,118.78
NIBE LIMITED,INE149O01018,158,1.91
Aditya Birla Lifestyle Brands Limited,INE14LE01019,87380,125.07
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4482,93.09
LUX Industries Limited,INE150G01020,3185,47.93
TATA COMM,INE151A01013,9181,168.87
Shaily Engineering Plastics Ltd.,INE151G01028,2383,58.21
