SEBI REPORT For Trade date 24-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
SBC EXPORTS LIMITED,INE04AK01028,416646,102.63
KPIT Technologies Ltd,INE04I401011,25391,330.90
ETHOS LIMITED,INE04TZ01018,332,8.86
Seshaasai Technologies Limited,INE04VU01023,2146,6.95
Prakash Pipes Limited,INE050001010,6069,24.52
Elin Electronics Limited,INE050401020,3567,7.66
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3472,67.00
IL & FS Investment Managers Ltd.,INE050B01023,1744,0.16
Balaji Amines Ltd.,INE050E01027,6242,97.05
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,3092,9.09
Vakrangee Softwares Ltd.,INE051B01021,3950,0.53
Windsor Machines Limited,INE052A01021,1270,4.01
Camlin Fine Sciences Ltd,INE052I01032,8169,14.53
BEST AGROLIFE LIMITED,INE052T01013,1201,4.24
Indian Hotels Co. Ltd,INE053A01029,95050,712.03
Indian Railway Finance Corporation,INE053F01010,1551294,2131.42
"V.I.P. Industries Ltd.,",INE054A01027,13694,61.41
Waterbase Limited,INE054C01015,33229,17.18
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7525,161.85
Cyient DLM Limited,INE055S01018,26793,128.05
IVALUE INFOSOLUTIONS LIMITED,INE056801025,227,0.72
Refex Industries Limited,INE056I01025,13153,49.04
Sanofi India Ltd,INE058A01010,982,50.23
"Cipla Ltd.,",INE059A01026,19211,298.36
La Opala RG Ltd.,INE059D01020,6272,16.15
Hindware Home Innovation Limited,INE05AN01011,5149,16.81
Ratnaveer Precision Engineering Limited,INE05CZ01011,5196,8.16
Indogulf Cropsciences Limited,INE05J901018,955,1.04
Likhitha Infrastructure Limited,INE060901027,2872,8.64
Navneet Education Limited,INE060A01024,10943,15.84
FORTIS HEALTHCARE LIMITED,INE061F01013,23475,227.20
"State Bank Of India,",INE062A01020,69371,602.28
ALICON,INE062D01024,19,0.17
Pondy Oxides & Chemicals Limited,INE063E01053,3685,47.98
Equitas Small Finance Bank Limited,INE063P01018,185032,119.30
Trident Ltd.,INE064C01022,794233,243.35
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6158,6.32
Indegene Limited,INE065X01017,15074,84.31
Eicher Motors Ltd.,INE066A01021,2907,196.36
Hindustan Aeronautics Limited,INE066F01020,100557,4781.57
Wonderla Holidays Limited,INE066O01014,11890,77.72
Inox Wind Limited,INE066P01011,514985,856.53
CG Power and Industrial Solutions Limited,INE067A01029,79391,584.19
CANTABIL RETAIL INDIA LIMITED,INE068L01024,4371,12.05
Gland Pharma Limited,INE068V01023,3249,62.45
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,611325,638.98
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,654,1.74
INDIQUBE SPACES LIMITED,INE06ST01018,1332,3.07
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3221,5.22
Gem Aromatics Limited,INE06XZ01023,2156,4.56
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4766,11.25
SHREE CEMENT,INE070A01015,168,48.06
Jai Corp Limited,INE070D01027,41497,67.89
INSECTCID,INE070I01018,544,5.12
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2510,43.94
Associated Alcohols & Breweries Ltd,INE073G01016,3199,35.95
Sona BLW Precision Forgings Limited,INE073K01018,52904,261.95
Praj Industries Ltd.,INE074A01025,130788,546.03
Paramount Communications Ltd.,INE074B01023,99075,49.89
WIPRO LTD.,INE075A01022,203716,516.02
G M BREWERIE,INE075D01018,1491,13.24
HealthCare Global Enterprises Limited,INE075I01017,898,5.76
SIYAR SILK M,INE076B01028,4414,35.06
IFB Agro Industries Ltd,INE076C01018,58,0.82
GOCL Corporation Limited ,INE077F01035,962,3.62
Vikram Solar Limited,INE078V01014,26178,84.86
Ambuja Cements Ltd.,INE079A01024,63788,370.54
Gateway Distriparks Limited,INE079J01017,123738,83.15
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,93151,359.98
Easy Trip Planners Limited,INE07O001026,1553835,198.67
NDR Auto Components Limited,INE07OG01012,411,4.02
Supriya Lifescience Limited,INE07RO01027,16807,128.50
Pavna Industries Limited,INE07S101038,1200,0.42
Restaurant Brands Asia Limited,INE07T201019,158128,121.22
IRM ENERGY LIMITED,INE07U701015,9538,32.12
HITACHI ENERGY INDIA LIMITED,INE07Y701011,979,202.47
LLOYDS ENTERPRISES LIMITED,INE080I01025,3064594,2363.39
TATA IORN AN,INE081A01020,741118,1263.64
"Kopran Ltd.,",INE082A01010,3251,5.23
Morepen Laboratories Ltd.,INE083A01026,393384,219.67
Themis Medicare Ltd.,INE083B01024,6458,8.49
BANK OF INDI,INE084A01016,309075,413.62
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1137,7.25
CHAMBAL FERT,INE085A01013,119667,628.99
Thangamayil Jewellery Limited,INE085J01014,356,11.75
"Electrosteel Castings Ltd.,",INE086A01029,275678,279.37
KESORAM IND,INE087A01019,1698,0.09
Shree Renuka Sugars Ltd.,INE087H01022,979240,326.63
Paradeep Phosphates Limited,INE088F01024,377785,695.39
DR.REDDY'S L,INE089A01031,12761,161.18
Sterlite Technologies Limited.,INE089C01029,15567,18.49
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,10880,12.75
Krsnaa Diagnostics Limited,INE08LI01020,2937,25.95
M & B ENGINEERING LIMITED,INE08N601015,5203,22.38
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,94055,200.15
Greenpanel Industries Limited,INE08ZM01014,3398,10.83
Scoda Tubes Limited,INE090501011,10283,19.96
ICICI Bank Ltd.,INE090A01021,87131,1201.87
Jai Balaji Industries Limited,INE091G01026,66316,64.00
TATA CHEMICA,INE092A01019,38591,346.92
INDIA NIPP E,INE092B01025,250,2.20
IDFC FIRST BANK LIMITED,INE092T01019,884558,662.41
Hexaware Technologies Limited,INE093A01041,10370,78.25
OBEROI REALTY LIMITED,INE093I01010,5019,88.82
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,211218,144.00
HINDUSTAN PE,INE094A01015,41931,190.31
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5899,22.69
UTI Asset Management Company Limited,INE094J01016,9325,122.42
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,49533,445.08
NBCC (India) Limited,INE095N01031,426106,504.75
NUCLEU SOF E,INE096B01018,1158,13.41
Amrutanjan Health Care Limited,INE098F01031,1250,9.79
Mishra Dhatu Nigam Limited,INE099Z01011,64799,260.77
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2419,88.75
Indigo Paints Limited,INE09VQ01012,921,10.76
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8704,41.51
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,111272,149.69
Ceigall India Limited,INE0AG901020,8138,21.42
Hemisphere Properties India Limited,INE0AJG01018,62529,100.58
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,15000,309.31
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1156,5.16
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,523,0.99
Bansal Wire Industries Limited,INE0B9K01025,1998,6.78
Go Fashion (India) Limited,INE0BJS01011,5376,40.14
Premier Energies Limited,INE0BS701011,982499,10283.55
C.E. Info Systems Limited,INE0BV301023,5184,94.79
Aether Industries Limited,INE0BWX01014,5185,41.53
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,10615,18.52
Jubilant Ingrevia Limited,INE0BY001018,10395,76.93
Oswal Pumps Limited,INE0BYP01024,34200,250.96
Urban Company Limited,INE0CAZ01013,11108,16.79
Mukka Proteins Limited,INE0CG401037,31480,12.05
Max India Limited,INE0CG601016,199,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,855,23.06
Western Carriers (India) Limited,INE0CJF01024,60843,79.31
RateGain Travel Technologies Limited,INE0CLI01024,216720,668.09
Meghmani Organics Limited,INE0CT101020,404388,333.43
GMR Power and Urban Infra Limited,INE0CU601026,62770,76.70
Anthem Biosciences Limited,INE0CZ201020,15209,113.93
Sigachi Industries Limited,INE0D0K01022,176732,88.38
India Pesticides Limited,INE0D6701023,33695,69.66
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,167059,673.30
PIRAMAL PHARMA LIMITED,INE0DK501011,214554,450.52
Fairchem Organics Limited,INE0DNW01011,1786,18.12
INNOVA CAPTAB LIMITED,INE0DUT01020,915,8.13
Syrma SGS Technology Limited,INE0DYJ01015,39249,309.97
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5782,10.01
Network People Services Technologies Limited,INE0FFK01017,1500,28.95
Deep Industries Limited,INE0FHS01024,9037,44.96
Motisons Jewellers Limited,INE0FRK01020,183681,38.57
Motherson Sumi Wiring India Limited,INE0FS801015,323091,145.57
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,1063244,4134.94
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3671,49.41
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,209,0.61
Windlas Biotech Limited,INE0H5O01029,939,8.29
ArisInfra Solutions Limited,INE0H9P01028,6373,9.94
Fabtech Technologies Limited,INE0HF201011,432,1.06
One Mobikwik Systems Limited,INE0HLU01028,39797,113.59
Tracxn Technologies Limited,INE0HMF01019,5756,4.12
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5283,15.63
Le Travenues Technology Limited,INE0HV901016,23956,69.68
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,16917,84.42
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,6132,16.53
Veranda Learning Solutions Limited,INE0IQ001011,545,1.21
Data Patterns (India) Limited,INE0IX101010,12465,349.90
Rashi Peripherals Limited,INE0J1F01024,7034,21.86
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,103125,909.86
Honasa Consumer Limited,INE0J5401028,16463,48.24
Jeena Sikho Lifecare Limited,INE0J5801029,2681,19.57
Venus Pipes & Tubes Limited,INE0JA001018,7279,102.44
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10244,79.39
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,23964,43.26
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1284,6.01
Harsha Engineers International Limited,INE0JUS01029,1200986,5330.44
Garuda Construction and Engineering Limited,INE0JVO01026,4207,9.49
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25431,176.71
Eureka Forbes Limited,INE0KCE01017,98513,512.07
DCX Systems Limited,INE0KL801015,111350,287.51
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,458,0.85
Gopal Snacks Limited,INE0L9R01028,11717,42.51
Avalon Technologies Limited,INE0LCL01028,4027,41.68
Ather Energy Limited,INE0LEZ01016,5325,35.83
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64529,165.67
Cello World Limited,INE0LMW01024,10288,66.95
IKIO Technologies Limited,INE0LOJ01019,5610,15.41
Aarti Pharmalabs Limited,INE0LRU01027,14492,119.56
Quadrant Future Tek Limited,INE0LRY01011,17261,71.94
Ola Electric Mobility Limited,INE0LXG01040,78022,50.55
REDTAPE Limited,INE0LXT01019,38490,55.51
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,7041,31.16
REGAAL RESOURCES LIMITED,INE0MHO01029,1539,1.39
Pyramid Technoplast Limited,INE0MIS01010,9,0.02
Epack Prefab Technologies Limited,INE0MLS01022,4546,14.70
TRUALT BIOENERGY LIMITED,INE0MWH01014,2631,11.80
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1769,9.52
BLS E-Services Limited,INE0NLT01010,355,0.72
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,621752,275.14
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,19058,693.21
Kross Limited,INE0O6601022,19009,39.16
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,272,0.76
Rossell Techsys Limited,INE0OJW01016,2476,18.31
NTPC GREEN ENERGY LIMITED,INE0ONG01011,466700,487.89
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,21220,123.38
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,37941,19.72
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,513,2.28
Orient Technologies Limited,INE0PPK01015,7056,30.02
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5351,15.75
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,23697,196.87
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1909,32.69
International Gemmological Institute India Limited,INE0Q9301021,19593,72.40
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31024,56.34
Denta Water and Infra Solutions Limited,INE0R4L01018,1467,6.14
SRM CONTRACTORS LIMITED,INE0R6Z01013,300,1.56
PATEL RETAIL LIMITED,INE0R8B01010,207,0.46
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,8259,62.43
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2707,4.99
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,10142,22.58
CRIZAC LIMITED,INE0S4R01014,19627,63.20
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9847,84.97
VMS TMT LIMITED,INE0SJA01013,166,0.11
MAMATA MACHINERY LIMITED,INE0TO701015,21451,101.91
Glottis Limited,INE0TQE01026,5951,4.05
Solarworld Energy Solutions Limited,INE0TY101024,2544,7.65
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,315,3.27
Bluspring Enterprises Limited,INE0U4101014,36294,28.72
Digitide Solutions Limited,INE0U4701011,23033,48.01
BlackBuck Limited,INE0UIZ01018,23439,159.38
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,360,0.23
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20846,524.99
CARRARO INDIA LIMITED,INE0V7W01012,825,4.00
Sri Lotus Developers and Realty Limited,INE0V9Q01010,88090,165.30
Dev Accelerator Limited,INE0VOV01021,120,0.06
Sagility Limited,INE0W2G01015,1016383,521.68
Laxmi Dental Limited,INE0WO601020,4641,15.98
Jain Resource Recycling Limited,INE0YD401026,13567,59.94
Atlanta Electricals Limited,INE0Z4F01028,136,1.33
ATUL LTD.,INE100A01010,2309,151.04
Mahindra & Mahindra Ltd.,INE101A01026,20093,717.52
Granules India Ltd.,INE101D01020,364434,1855.41
Afcons Infrastructure Limited,INE101I01011,37558,157.06
HLV LIMITED,INE102A01024,18259,2.65
Choice International Ltd,INE102B01014,15532,115.06
Godrej Consumer Products Ltd.,INE102D01028,8236,103.03
Allied Digital Services Limited,INE102I01027,8765,17.85
MANGALORE RE,INE103A01014,170664,304.80
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,256,3.38
TVS Holdings Limited,INE105A01035,391,53.58
RPG Life Sciences Limited,INE105J01010,331,8.03
HI-TECH PIPES LIMITED,INE106T01025,203858,228.79
TAMILNADU NE,INE107A01015,16652,28.17
Awfis Space Solutions Limited,INE108V01019,16323,98.33
SHIPPING COR,INE109A01011,273759,711.93
ARMAN FIN,INE109C01017,444,6.69
"BPL Ltd.,",INE110A01019,50,0.05
Mindteck (India) Ltd,INE110B01017,35,0.08
CONTAIN CORP,INE111A01025,87298,513.39
FINANC TECHN,INE111B01023,1082,10.45
PDS LIMITED,INE111Q01021,2653,10.42
Metropolis Healthcare Limited,INE112L01020,5755,116.41
GUJ NARMADA,INE113A01013,45341,244.71
STEEL AUTHOR,INE114A01011,413747,581.17
Lic Housing Finance Ltd.,INE115A01026,103438,563.72
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3156,53.48
Apcotex Industries Limited,INE116A01032,753,2.59
ABB Ltd.,INE117A01022,12506,715.73
BAJ HOLD INV,INE118A01012,1325,169.82
Nuvoco Vistas Corporation Limited,INE118D01016,8910,35.96
Balrampur Chini Mills Ltd.,INE119A01028,15388,79.66
Carborundum Universal Ltd.,INE120A01034,4060,40.32
CHOL INV FN,INE121A01024,9355,153.73
JSW Energy Limited,INE121E01018,92566,494.82
INDUS TOWERS LIMITED,INE121J01017,97824,382.22
"MMTC Ltd.,",INE123F01029,83611,60.43
SBI Life Insurance Company Limited,INE123W01016,1664,28.53
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,321056,293.78
"E.I.D. Parry (India) Ltd.,",INE126A01031,3196,32.91
APOLLO PIPES LIMITED,INE126J01016,5465,18.86
HDFC Asset Management Company Limited,INE127D01025,7027,396.61
Goodluck India Limited,INE127I01024,11721,127.46
K.P. Energy Limited,INE127T01021,33773,140.89
Eveready Industries India Ltd.,INE128A01029,27548,99.80
Five-Star Business Finance Ltd.,INE128S01021,24278,141.49
Archean Chemical Industries Limited,INE128X01021,4952,32.44
GAIL INDIA,INE129A01019,248732,465.87
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,26908,30.53
Gujarat Mineral Development Corpora,INE131A01031,173178,862.96
Relaxo Footwears Ltd.,INE131B01039,14063,67.42
Aurionpro Solutions Ltd.,INE132H01018,3750,44.42
Akzo Nobel India Limited,INE133A01011,414,14.91
TILAKNAG IND,INE133E01013,38427,188.27
IFGL Refractories Limited,INE133Y01011,243,0.63
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,107,0.16
Power Finance Corporation Ltd,INE134E01011,376414,1529.19
Cyient Limited,INE136B01020,24648,312.48
Neogen Chemicals Limited,INE136S01016,2470,36.80
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,59651,675.96
"National Aluminium Co. Ltd.,",INE139A01034,174951,422.32
FUSION FINANCE LIMITED,INE139R01012,25307,48.61
Saatvik Green Energy Limited,INE13B501022,2196,10.23
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80548,590.88
Sula Vineyards Limited,INE142Q01026,61135,186.47
Orient Electric Limited,INE142Z01019,7503,16.08
OSWAL CHEMIC,INE143A01010,473,0.18
20 Microns Limited,INE144J01027,9795,22.28
Tarsons Products Limited,INE144Z01023,1102503,3888.27
Kirloskar Oil Engines Limited,INE146L01010,8599,91.64
SOUTH PETRO,INE147A01011,98151,93.68
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10776,12.64
Sammaan Capital Limited,INE148I01020,467948,706.92
Delhivery Limited,INE148O01028,48324,216.24
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2588,47.67
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,82254,167.12
NIBE LIMITED,INE149O01018,96,1.17
Aditya Birla Lifestyle Brands Limited,INE14LE01019,230682,307.23
